,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
27,Darrell Armstrong,PG,ORL,67,15.1,2.04,0.96,3.00,3.83,,7.970000000000001
28,Horace Grant,C,ORL,67,37.3,-0.73,3.51,2.78,9.32,c856ad79-88c6-4ea2-8901-b9a394638941,13.46
29,Hakeem Olajuwon,C,HOU,78,36.6,0.40,2.37,2.77,11.01,a196eb76-71e0-47b0-99a6-c1e7c8d755d3,15.15
30,Kendall Gill,SF,NJ,82,39.0,2.39,0.38,2.76,13.23,407a01e1-fcba-465f-a46b-45e370abce7b,17.37
31,Buck Williams,F,NY,74,20.2,-1.12,3.87,2.75,5.55,8e9fe8ca-129b-4f58-aa74-7be4970db484,9.69
32,Anfernee Hardaway,SF,ORL,59,37.6,2.90,-0.19,2.71,8.44,16eee61d-7636-4b5a-972e-b8aeb9b5d54b,12.58
33,Gheorghe Muresan,C,WSH,73,25.3,-0.52,3.23,2.71,7.04,3ee5d639-771d-4d75-a7d6-6209852b4f2d,11.18
34,Christian Laettner,PF,ATL,82,38.3,-0.72,3.40,2.68,11.23,2d525dcc-5090-4e3e-899c-1522606bb16c,15.370000000000001
35,Bobby Phills,F,CLE,69,34.4,-1.66,4.34,2.68,8.40,d469a9f0-ccd7-44dc-87d1-366db7ec215f,12.540000000000001
36,John Starks,G,NY,77,26.5,2.14,0.42,2.56,7.76,11685273-76a7-4c81-ab0e-0e34a1100a02,11.9
37,Patrick Ewing,C,NY,78,37.0,0.01,2.55,2.56,10.85,b37ba7aa-8c68-4dff-b6c6-94051e3fca06,14.99
38,Greg Ostertag,C,UTAH,77,23.6,-0.90,3.42,2.52,6.55,1ccd8985-6548-4f9f-adfe-180ecb388360,10.69
39,Eric Piatkowski,SG,LAC,65,11.5,2.66,-0.20,2.47,2.75,f193b4fc-173e-4b82-a937-ad33f0be183a,6.890000000000001
41,Eddie Jones,SG,LAL,80,37.5,0.65,1.79,2.43,11.11,6b241fe1-c80c-41a2-92ea-b47e81c2a631,15.25
42,Hersey Hawkins,G,SEA,82,33.6,1.04,1.37,2.41,9.85,10fb12d4-0deb-4d01-a77a-703193cdc512,13.99
43,Steve Kerr,G,CHI,82,22.7,1.91,0.47,2.39,6.39,f52380e3-3333-49ec-9a07-4882e9aa9ab3,10.53
44,Chris Webber,C,WSH,72,39.0,2.44,-0.18,2.26,10.39,385a081e-69b9-4320-af78-f783a50e5e10,14.530000000000001
45,Tyrone Hill,PF,CLE,74,34.9,-1.04,3.28,2.24,8.48,797fa251-57d3-4319-b3ab-1534229fc5e5,12.620000000000001
46,Voshon Lenard,SG,MIA,73,28.9,1.95,0.25,2.20,7.43,801d210f-0f85-431c-b98a-3cc8302540a4,11.57
47,Wesley Person,SF,PHX,80,29.1,2.37,-0.18,2.18,8.49,ef40a902-ea86-4002-b272-16951b470e54,12.63
48,Nick Anderson,F,ORL,63,34.3,1.03,1.12,2.15,7.52,bb214207-755d-4c90-9f69-637609f05ee6,11.66
49,Chris Whitney,PG,WSH,82,13.6,1.45,0.67,2.12,3.85,6e85172a-17b1-4e8b-bfeb-f80fa89478bb,7.99
50,Terrell Brandon,PG,CLE,78,36.8,1.52,0.52,2.04,9.15,823fab52-6900-49dc-84a3-9402c2c86964,13.290000000000001
51,Mark Jackson,PG,DEN/IND,82,37.2,1.41,0.62,2.03,10.64,2adb3228-33c5-4769-a1d5-5b5da6bb737d,14.780000000000001
52,Travis Best,PG,IND,76,27.2,0.11,1.86,1.96,6.83,3ec1ea0a-2143-4dd4-a0d7-7341b59a4414,10.97
53,Ron Harper,F,CHI,76,22.9,-0.04,1.89,1.86,5.29,d3d39f73-8478-45bf-8684-556942385b82,9.43
54,Vin Baker,PF,MIL,78,40.5,0.72,1.11,1.83,10.30,1da96cf4-65ef-4467-a93a-08c14791d904,14.440000000000001
55,Detlef Schrempf,F,SEA,61,35.9,1.44,0.33,1.77,6.83,97eeab53-3c7c-43ed-a7fb-d3a98cc66c92,10.97
56,Dean Garrett,C,MIN,68,24.5,-0.29,2.02,1.72,5.24,78a68864-dd53-427d-ac97-3f4c859a955f,9.38
57,Chris Mills,SF,CLE,80,39.6,-2.05,3.76,1.71,9.47,ffc290c9-39b2-41fc-b40f-79b055090e01,13.610000000000001
58,Brent Barry,SG,LAC,59,18.5,2.34,-0.65,1.68,3.55,b6e16b6a-99e8-47d8-a974-c877ee4e79fb,7.6899999999999995
59,Dan Majerle,G,MIA,36,35.1,0.48,1.13,1.61,3.90,5132f353-70d8-47fe-a753-42e26ab27294,8.04
60,Sam Cassell,PG,PHX/DAL/NJ,61,28.1,2.60,-1.03,1.57,5.38,25693f41-b7e7-4c94-ae69-db2e7017f40b,9.52
61,Robert Horry,PF,PHX/LAL,54,25.8,0.09,1.45,1.54,4.25,93669feb-37a9-4d9c-a3e5-8ecb16893011,8.39
62,Dennis Scott,F,ORL,66,32.8,-0.44,1.91,1.47,6.33,3d0730d9-64e4-470d-82c1-0dffd8105932,10.47
63,Tracy Murray,SF,WSH,82,22.1,1.83,-0.37,1.45,5.73,1a69b043-d179-4022-b07c-0eae311d42ab,9.870000000000001
64,Bryon Russell,SF,UTAH,81,31.2,0.02,1.37,1.38,7.55,8a599a92-32fa-48b8-88c5-40779bbca879,11.69
65,Chris Gatling,C,DAL/NJ,47,27.3,1.26,0.11,1.37,3.82,91a83481-28a4-45a5-b350-4cc0cc050926,7.96
66,Greg Anthony,G,VAN,65,28.7,1.16,0.11,1.27,5.40,c9961f2c-2cd0-42ee-80bb-9553fc139f92,9.540000000000001
67,Latrell Sprewell,SG,GS,80,41.9,2.22,-0.98,1.25,9.86,0bfd9d49-7871-4504-a406-32c8c6fe5e86,14.0
68,Mario Elie,NA,,--,--,0.98,0.19,1.17,7.63,9a34fe53-7775-4472-9659-9d49bf9ef336,11.77
69,Litterial Green,G,DET,45,6.9,0.53,0.61,1.14,0.78,696f0fc8-fc67-4a2b-87ab-0c0a0366910f,4.92
70,Jason Kidd,PG,DAL/PHX,55,35.7,2.26,-1.12,1.14,5.79,4f6cd300-77de-4617-918f-8ab84d906538,9.93
71,Doug Christie,SG,TOR,81,38.6,0.06,1.08,1.14,8.61,98192981-14b8-4c10-ad93-5144b65a3df4,12.75
72,Jerome Kersey,F,LAL,70,25.2,-1.79,2.92,1.13,4.98,58b748c5-f84e-4fb9-87b7-0beb927995b3,9.120000000000001
73,Fred Hoiberg,SG,IND,47,12.2,0.94,0.18,1.12,1.60,3bc3be86-6a2c-4e3b-ad47-db7ddc5ca82d,5.74
74,Martin Muursepp,F,MIA/DAL,42,8.3,1.22,-0.12,1.10,0.93,c5fdcbe5-9e14-4351-9e08-7171ea02d79c,5.07
75,Dee Brown,G,BOS,21,24.9,-0.39,1.48,1.09,1.58,f3409c41-8f7a-451e-8e19-5db262e1f39e,5.720000000000001
76,Danny Manning,F,PHX,77,27.7,0.67,0.34,1.01,5.95,c8507e27-c58b-4d76-8a83-1a6a7ce9c04d,10.09
77,Billy Owens,F,SAC,66,30.2,-0.62,1.63,1.01,4.56,6f305820-727c-4146-97e9-536f44a43ce3,8.7
78,Monty Williams,SF,SA,65,20.7,-1.63,2.64,1.01,3.56,65a2c9e3-9af8-473f-b202-4fa396851e17,7.7
79,George Lynch,SF,VAN,41,25.8,-1.22,2.22,1.01,2.80,009e6453-00c0-466e-acc6-712e3c3ddbee,6.9399999999999995
80,Stanley Roberts,C,LAC,18,21.0,-1.94,2.90,0.97,1.00,a9ba88c4-03a6-489f-a143-4094c05fda22,5.140000000000001
82,Joe Dumars,G,DET,79,37.0,0.38,0.59,0.96,7.31,52562e9d-0b45-428b-b1b7-4549570e8c76,11.45
83,Otis Thorpe,C,DET,79,33.7,-1.06,2.02,0.96,6.66,4acf8c09-17a2-4097-b30a-e4a2b312b654,10.8
84,Michael Smith,F,SAC,81,31.2,-1.10,2.04,0.94,6.06,91510177-eba8-4f42-8328-30266e83c8ba,10.2
85,Scott Williams,C,PHI,62,21.2,-1.54,2.47,0.94,3.63,3e79b5ca-eea7-4699-ac24-6ed33798fff5,7.77
86,Kevin Johnson,G,PHX,70,38.0,4.67,-3.77,0.90,7.38,86f7414d-265b-4a60-bd78-1785882e8cc3,11.52
87,Reggie Jordan,G,POR/DET/MIN,19,6.8,0.23,0.67,0.89,0.34,95819d36-796b-48ec-a4a0-d60d4294c2b6,4.48
88,PJ Brown,PF,MIA,80,32.4,-2.76,3.62,0.86,6.79,,10.93
89,Vernon Maxwell,G,SA,72,28.7,-0.12,0.97,0.86,5.38,a4101125-cf8c-4656-8cc8-b6ea5b061fe9,9.52
90,Damon Stoudamire,PG,TOR,81,40.9,2.43,-1.58,0.85,8.54,65af4a1d-57ae-4291-8d73-4181ad67d20a,12.68
91,Derrick Coleman,PF,PHI,57,36.9,0.04,0.80,0.84,5.83,84f062a1-ada6-4899-8ab9-260ce609bcc4,9.97
92,Chris Carr,G,MIN,55,15.1,0.51,0.28,0.80,2.14,d7925d9d-d53a-4a16-94a5-98af66819f26,6.28
93,Terry Dehere,G,LAC,73,14.4,0.86,-0.08,0.78,2.66,dd905573-fe36-4d53-8bf3-83f37c40547c,6.800000000000001
94,Pooh Richardson,G,LAC,59,18.1,-0.37,1.12,0.75,2.73,0e4892d7-48eb-4b51-b21f-89996f6ed64f,6.87
95,Terry Porter,G,MIN,82,19.1,0.64,0.09,0.73,3.98,458877e6-636d-4a9a-bcc8-c2629a92333b,8.120000000000001
96,Aaron McKie,SG,POR/DET,83,19.6,-2.43,3.15,0.72,3.87,492d581c-0609-457a-a650-fd0929e9efee,8.01
97,Clifford Robinson,PF,POR,81,38.0,0.57,0.15,0.72,7.82,024864e9-58dc-47f9-9e64-4e7a4d84d464,11.96
98,David Wesley,SG,BOS,74,40.4,2.55,-1.86,0.69,8.13,e4130f45-2741-442e-8312-5f935d607c5f,12.270000000000001
99,Rick Fox,SF,BOS,76,34.9,1.95,-1.26,0.69,7.18,ecffeb31-7eb9-4fd6-889f-a7684e3eeadf,11.32
100,Marcus Brown,SG,POR,21,8.8,1.07,-0.40,0.66,0.44,5b282f1e-ce11-4548-9cdf-9cfe84bb490d,4.58
101,Jamal Mashburn,SF,DAL/MIA,69,31.4,0.12,0.51,0.63,5.30,6f5071db-5846-4675-9437-9119f9e7f926,9.44
102,Glen Rice,SF,CHA,79,42.6,2.06,-1.46,0.60,8.14,fab5958e-5a64-48fb-b2ae-3e29575fd790,12.280000000000001
103,George McCloud,F,DAL/LAL,64,23.3,1.27,-0.70,0.57,3.67,c906f3ef-c94b-4793-9efb-2f98de82a88e,7.8100000000000005
104,Dennis Rodman,F,CHI,55,35.4,-1.44,2.00,0.57,4.25,fc4ed0c3-965e-47b8-a346-f05d1a839850,8.39
105,Ray Allen,SG,MIL,82,30.9,0.55,-0.01,0.54,6.09,d0df9ea6-dc69-4d3d-9311-41a1fdebad9c,10.23
106,Carlos Rogers,F,TOR,56,24.9,0.53,-0.00,0.53,3.47,3f35dc45-b811-4446-a8eb-c0378cd49a14,7.61
107,Antonio Davis,PF,IND,82,28.5,-1.52,2.01,0.49,5.50,0cc43dc1-98ea-4ea2-962d-1465fac7dc37,9.64
108,Rex Chapman,G,PHX,65,28.2,2.72,-2.26,0.46,4.49,de00f059-54ba-4734-986e-86718200eb24,8.63
109,Chris Childs,G,NY,65,31.9,-1.02,1.45,0.43,4.88,5f5dbe60-7f2f-40ef-8a62-66c2483855c4,9.02
110,Anthony Goldwire,PG,CHA/DEN,60,19.8,0.26,0.17,0.43,2.80,48b56c82-2f23-4b74-bad9-0234cbd26343,6.9399999999999995
111,Lucious Harris,SG,PHI,54,15.1,-0.94,1.33,0.40,1.95,33ac255e-e749-4e24-bb16-d02b1f8546db,6.09
112,Steve Scheffler,C,SEA,7,4.1,1.60,-1.21,0.39,0.04,fb462aa2-64d6-46b7-851c-2ff8866ea5c9,4.18
113,Jack Haley,C,NJ,20,3.7,0.94,-0.55,0.39,0.20,49d90c64-77cf-4dee-8ef7-b7424bab39d0,4.34
114,Eric Murdock,G,DEN,12,9.5,0.35,0.00,0.35,0.27,2d3af441-a2c1-4967-8352-336899ed581b,4.41
115,Darrick Martin,PG,LAC,82,22.2,2.80,-2.45,0.35,4.19,a0fe6821-7faa-4759-87f2-cb9b7e02bbfd,8.33
116,Mark Bryant,F,PHX,41,24.8,-0.80,1.14,0.34,2.30,76198ed3-74d2-496b-8f73-36b57a74c3ae,6.4399999999999995
117,Greg Minor,G,BOS,23,23.8,-0.90,1.23,0.34,1.31,52f698c2-0ee7-4367-b169-e339f987b4ee,5.45
118,Walt Williams,F,TOR,73,36.3,1.17,-0.84,0.33,5.88,12444039-8819-4e46-9134-03ad3406bd4c,10.02
119,Doug Overton,PG,PHI,61,10.4,0.33,-0.01,0.33,1.48,955d7327-ee21-4b24-8f84-18ff79bdb5eb,5.62
120,Charles Oakley,PF,NY,80,35.9,-1.73,2.02,0.29,6.40,32b8c8ac-6646-4fc3-b447-3ba4839005c5,10.540000000000001
121,Aaron Williams,C,DEN/VAN,33,17.1,-1.05,1.33,0.28,1.23,f01bd8ac-7c4a-48e8-8480-b319dbe8bacd,5.37
123,Aaron Williams,C,DEN/VAN,33,17.1,-1.05,1.33,0.28,1.23,f01bd8ac-7c4a-48e8-8480-b319dbe8bacd,5.37
124,Cedric Ceballos,F,LAL/PHX,50,28.5,1.25,-0.97,0.28,3.31,b2b1330d-bc6c-4322-b539-ee859f77fd1a,7.45
125,Eddie Johnson,G,IND/DEN/HOU,52,17.6,0.68,-0.41,0.27,2.00,62876ae0-6eab-49fa-8622-f33bdaa5e684,6.140000000000001
126,Larry Johnson,F,NY,76,34.4,-0.41,0.67,0.26,5.74,d8b862bc-d388-4f95-bab2-d51913dffce3,9.88
127,Ray Owes,F,GS,57,10.4,-1.91,2.12,0.21,1.24,e076957e-6e17-42df-bf5c-9e5a8e476ab5,5.38
128,Scott Burrell,G,CHA/GS,57,16.5,-0.11,0.32,0.21,2.08,d59bee5e-7d0b-40f3-86e4-861692cd6840,6.220000000000001
129,Anthony Mason,F,CHA,73,43.1,0.27,-0.08,0.19,6.79,d7367804-3951-4de4-9c1a-1e1ba71a8719,10.93
130,Sasha Danilovic,G,MIA/DAL,56,31.9,-1.53,1.72,0.19,3.85,b1452d89-db90-4012-9751-df828b01428d,7.99
131,Malik Rose,PF,CHA,54,9.7,-0.67,0.83,0.16,1.10,b21b3fd5-9881-4b62-bff1-4c185eba3f61,5.24
132,Cherokee Parks,PF,MIN,76,12.6,-1.49,1.64,0.15,1.98,f81612de-c51f-4d12-a726-04408c7c9862,6.12
133,Randy Brown,G,CHI,72,14.7,-0.87,1.01,0.13,2.20,8f36f9da-c300-43d1-ac60-8fca68c80007,6.34
134,Brooks Thompson,G,UTAH/DEN,67,15.7,2.57,-2.45,0.12,2.31,bd60a445-d9a9-4d07-9b39-703f8da78244,6.45
135,Adam Keefe,F,UTAH,62,14.8,-2.07,2.18,0.11,1.90,38c22e22-40b5-46a8-993f-cb085741265e,6.04
136,Sean Elliott,F,SA,39,35.7,-0.95,1.03,0.08,2.84,06ab8ae4-e8f3-4b6b-a216-4187e8ac6dc0,6.98
137,Danny Ferry,F,CLE,82,32.1,-1.78,1.86,0.08,5.18,4d2819b0-30c9-40f3-af49-4b950b0fad78,9.32
138,Travis Knight,C,LAL,71,16.3,-0.61,0.68,0.08,2.47,af900de8-6a71-4d28-950e-8200e70f9df8,6.61
139,Shawn Bradley,C,NJ/DAL,73,31.3,-2.18,2.26,0.08,4.91,4fd85cd0-21f4-4af3-81f0-ef44ab854177,9.05
140,Ruben Nembhard,G,UTAH/POR,10,11.3,-0.17,0.25,0.08,0.22,4b421c79-a6a6-4cf2-9bd3-5f23aaad301f,4.36
141,Allan Houston,SG,NY,81,33.1,-0.54,0.62,0.07,5.60,465e59ac-6809-4cb1-a46a-c54e1193b673,9.74
142,Jon Barry,SG,ATL,58,16.6,-0.20,0.25,0.06,1.96,7c58917c-b227-40f1-8c47-f9b4ae4e064a,6.1
143,Anthony Peeler,SG,VAN,72,31.8,-0.16,0.22,0.06,4.79,d6e2ba43-0c0f-471f-87b0-ee1eb89d608c,8.93
144,Shawn Kemp,C,SEA,81,34.0,0.32,-0.27,0.05,5.59,ec838592-3c4e-4e25-bfa0-295f026db2ec,9.73
145,LaPhonso Ellis,F,DEN,55,36.4,2.73,-2.68,0.04,4.32,7647cd20-12a1-4cbf-b78c-5f2c3be6b566,8.46
146,Derek Strong,F,ORL,82,24.4,-2.50,2.55,0.04,3.94,8d6882b4-bf33-444d-ae74-d3b2bbce1b3e,8.08
147,Jaren Jackson Jr,G,WSH,75,15.1,-0.86,0.89,0.03,2.37,,6.51
148,Shawnelle Scott,C,CLE,16,3.1,-0.06,0.08,0.02,0.09,dced28c5-4c1b-401e-b3f1-7c7500c4d058,4.23
149,Andrew DeClercq,C,GS,71,15.0,-1.30,1.31,0.01,2.16,450bfa8c-68a3-4f51-b6fa-afb80fe16e7a,6.300000000000001
150,Brent Price,G,HOU,25,15.6,1.09,-1.08,0.01,0.83,56869f17-2697-4619-934e-099fd23b2cbc,4.970000000000001
151,Elliot Perry,G,MIL,82,19.5,0.54,-0.55,-0.01,3.32,be114205-0eca-4979-975e-f3c614fedd56,7.46
152,Rod Strickland,PG,WSH,82,36.5,3.17,-3.22,-0.05,6.39,b74538bf-c5c2-4243-8598-66de6bdd3277,10.53
153,Steve Smith,SG,ATL,72,39.1,1.00,-1.06,-0.07,5.36,0ecd82f9-eb94-4739-8623-7f23355c740f,9.5
154,Harvey Grant,F,WSH,78,20.6,-2.26,2.19,-0.07,3.28,b1541b02-0faa-4590-a956-14639b4bb35b,7.42
155,Jalen Rose,SG,IND,66,18.0,-0.31,0.23,-0.08,2.34,d53d133e-836d-4a3a-9bc7-6a715ea850f7,6.48
156,Dana Barros,PG,BOS,24,29.5,0.33,-0.41,-0.08,1.43,d1acce80-d01a-443f-b39b-cc9e4819ba09,5.57
157,Byron Scott,G,LAL,79,18.2,0.36,-0.45,-0.09,2.95,6022195d-0ab6-49a5-920e-bccccd4631c8,7.09
158,Stephen Howard,F,SA/UTAH,49,8.5,-0.42,0.31,-0.11,0.81,ddb0be76-03d2-406e-bdcc-a272cd6e6cf6,4.95
159,Dontonio Wingfield,F,POR,47,12.1,0.65,-0.76,-0.11,1.15,e6ae9722-ec31-47e4-8a3b-2375b26e12a4,5.29
160,Michael Finley,SG,PHX/DAL,83,33.6,-0.69,0.58,-0.11,5.51,73c724d7-8b98-491b-acc0-1fd6eeea2414,9.65
161,Sherman Douglas,G,MIL,79,29.3,0.78,-0.91,-0.13,4.54,218d1375-5118-43ab-97fa-7c1d1883ed3d,8.68
162,Lloyd Daniels,G,SAC/NJ,22,14.1,0.25,-0.38,-0.13,0.58,fb36c757-5523-4856-bf87-c9f94df4fe37,4.720000000000001
164,Tracy Moore,G,HOU,27,8.8,2.57,-2.71,-0.14,0.45,5e738789-68c1-4791-9e75-f869f45b10f1,4.59
165,Mahmoud Abdul-Rauf,G,SAC,75,28.4,0.73,-0.88,-0.15,3.62,9439df8b-3c02-4808-aed0-dcbba833f300,7.76
166,Elden Campbell,C,LAL,77,32.7,-0.51,0.32,-0.19,4.89,b2c688d6-6b67-46d0-ab35-32d0fda30e13,9.03
167,Tyrone Corbin,F,ATL,70,32.9,-1.98,1.78,-0.21,4.17,2333fb56-5711-47c8-88ac-873809c87028,8.31
168,Reggie Geary,G,CLE,39,6.3,-1.34,1.10,-0.24,0.42,96596d55-ad0a-4874-bed5-b9a8c904c3a3,4.5600000000000005
169,Theo Ratliff,C,DET,76,17.0,-1.41,1.16,-0.25,2.26,b695b1a8-a19c-487c-976a-541c4df63547,6.4
170,Reggie Slater,F,TOR,26,15.6,1.04,-1.37,-0.33,0.74,fdac6505-e5bf-4922-97ed-39f41be117e6,4.88
171,Todd Day,G,BOS,81,28.1,2.29,-2.63,-0.34,4.59,dc9ffb38-7dca-4815-af25-c00a0fa7b9e8,8.73
172,Gary Grant,G,MIA,28,13.0,-1.52,1.17,-0.35,0.62,0ad85d16-2bf0-4ad4-9809-fd9959229831,4.76
173,Rex Walters,G,PHI,59,17.6,0.81,-1.17,-0.36,2.01,2ae7f88e-8031-4814-a521-200566f87dc8,6.15
174,Avery Johnson,PG,SA,76,32.5,-0.36,-0.01,-0.37,4.37,1b017b2f-f5f4-4e85-baf8-faae999d9aad,8.51
175,Kerry Kittles,SG,NJ,82,36.7,1.88,-2.27,-0.39,5.79,25caec9e-0456-493f-8dce-c47ad86faa44,9.93
176,Lawrence Moten,G,VAN,67,18.1,-0.45,0.06,-0.39,2.14,e2323a2f-0bbf-4df3-837a-52283a60cc62,6.28
177,Marcus Camby,C,TOR,63,30.1,-0.41,-0.01,-0.42,3.41,daabe87b-5399-40dc-9a97-5c08300da5a5,7.550000000000001
178,Greg Graham,G,SEA,28,7.0,0.78,-1.24,-0.46,0.33,c3b2cbb0-384f-4edc-8e6c-c3328cee5bae,4.470000000000001
179,Duane Ferrell,F,IND,62,18.0,-1.04,0.52,-0.52,1.87,308acad5-bd68-424c-b2f0-7260659c1773,6.01
180,Will Perdue,C,SA,65,29.5,-1.00,0.47,-0.53,3.22,fa1ad0af-f9c3-4612-89ca-30d319071a97,7.36
181,Dell Curry,G,CHA,68,30.6,0.62,-1.15,-0.54,3.51,68ff8943-d218-4539-8d43-74acf22d65d1,7.65
182,A.C. Green,F,PHX/DAL,83,30.0,-3.07,2.52,-0.54,4.16,282c77d5-61ed-40e2-b715-9e65b65ce2e7,8.3
183,Lionel Simmons,F,SAC,41,12.7,1.47,-2.02,-0.55,0.29,eaee7816-531d-4066-b5ea-1a96312ec65b,4.43
184,Dale Davis,PF,IND,80,32.4,-0.90,0.32,-0.59,4.26,9bd7b705-76b9-4cd9-b230-4872e38108fd,8.4
185,Johnny Newman,F,MIL,82,25.1,-1.25,0.63,-0.62,3.44,30c1e375-68bc-4161-a9a9-faae8dda390e,7.58
186,Olden Polynice,C,SAC,82,35.3,-1.46,0.84,-0.63,4.13,093410ab-053a-4264-b2b2-7046fbc24628,8.27
187,Bryant Stith,G,DEN,52,34.4,-0.13,-0.51,-0.64,3.06,7eedeecd-ac31-4944-8d79-d52bf7ca3df8,7.2
188,Stephon Marbury,PG,MIN,67,34.7,2.48,-3.13,-0.65,3.75,49401b77-f61b-4893-84a9-9fcb6c460515,7.890000000000001
189,Juwan Howard,PF,WSH,82,40.5,0.33,-0.98,-0.65,5.66,186702f1-7e05-403b-a0c6-86d9fd01ddbd,9.8
190,Nick Van Exel,PG,LAL,79,37.2,2.70,-3.35,-0.65,4.87,c661c225-c552-4ab7-90b9-110973575f08,9.01
191,Vinny Del Negro,G,SA,72,31.2,0.31,-1.01,-0.70,3.53,bf138b0e-c99c-4cf7-9bfd-3f2cb3f19bb3,7.67
192,John Crotty,G,MIA,48,13.7,0.71,-1.42,-0.71,1.07,136cd263-ba67-449d-ab12-5401d727c24e,5.21
193,Reggie Williams,F,IND/NJ,13,15.4,-0.20,-0.52,-0.72,0.34,530a4573-76b3-4e23-855a-2089125f7811,4.48
194,Erick Strickland,PG,DAL,28,27.1,-1.20,0.47,-0.72,1.19,8c5c5bae-d67b-4946-899c-9daa3a781307,5.33
195,Rodney Rogers,SF,LAC,81,30.6,-0.22,-0.53,-0.75,3.92,1bc81cc3-3df5-4058-bd4a-0ede68a069f5,8.06
196,Bob Sura,PG,CLE,82,27.7,-0.72,-0.04,-0.76,3.37,9ba0daa6-0d1b-4153-be48-1bd29ae14289,7.51
197,Jim McIlvaine,C,SEA,82,18.0,-2.45,1.69,-0.77,2.21,,6.35
198,Donyell Marshall,PF,GS,61,16.8,0.91,-1.70,-0.78,1.56,5380b666-aaf2-4ff7-b306-f6ac3465a886,5.7
