,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
201,Ricky Rubio,PG,CLE,34,28.5,0.76,-2.05,-1.29,2.44,8c07ceb3-c755-4010-b0a5-165e214cd622,5.05
202,Jaylen Hoard,F,OKC,7,34.3,1.08,-2.41,-1.33,0.42,aa2e38e6-afad-4d97-b829-3b6a8558b90a,3.0300000000000002
203,Caleb Martin,SF,MIA,60,22.9,-0.67,-0.67,-1.34,3.18,fd198f6b-9d3a-4943-b4a7-fb5ce28fc52c,5.79
205,Isaiah Jackson,SF,IND,36,15.0,-0.01,-1.34,-1.35,1.22,cadcb3a4-5fa9-4c53-8049-18b5f8084cda,3.83
206,Bones Hyland,PG,DEN,69,19.0,2.28,-3.69,-1.41,3.05,97915004-a590-4f06-803c-6b5e7b09cf78,5.66
207,Dwight Howard,C,LAL,60,16.2,-0.68,-0.74,-1.42,2.20,b89c8f21-0a6f-4c76-b5e8-b5775c73583b,4.8100000000000005
208,Nicolas Claxton,C,BKN,47,20.7,-0.90,-0.53,-1.42,2.01,,4.62
209,Jordan Clarkson,PG,UTAH,79,27.1,3.56,-5.01,-1.45,5.42,7ed7efa4-ab55-4027-becc-297aa1179256,8.030000000000001
210,Daniel Theis,C,HOU/BOS,47,20.8,-0.49,-0.97,-1.46,2.07,1378896a-c798-4381-bda9-059362964b1e,4.68
211,Ziaire Williams,F,MEM,62,21.7,0.46,-1.93,-1.47,2.97,80dfc0df-0ea9-4f47-9185-4ba96ed45456,5.58
212,Trey Lyles,PF,DET/SAC,75,20.5,0.99,-2.46,-1.47,3.49,8b723e5c-e6a5-4c76-a0bb-58fce2f31ab0,6.1000000000000005
213,Armoni Brooks,G,HOU/TOR,54,15.6,2.18,-3.66,-1.48,2.07,bb63a41c-1c5e-4cac-b1b7-4cdd7957fb1a,4.68
214,Onyeka Okongwu,PF,ATL,48,20.7,0.26,-1.74,-1.48,2.23,1169f5cf-6271-4de3-b02b-10fa9a484ec3,4.84
215,Joe Ingles,SG,UTAH,45,24.9,1.31,-2.83,-1.52,2.63,f65797f8-e4fc-4ac3-af04-954accb5bbf8,5.24
216,Charles Bassey,C,PHI,23,7.3,-0.07,-1.46,-1.53,0.45,fdb1afc9-1652-4d19-b63c-7e71ab45d234,3.06
217,Marvin Bagley,PF,SAC/DET,48,23.9,-0.35,-1.22,-1.57,2.36,,4.97
218,Brook Lopez,C,MIL,13,22.9,0.69,-2.26,-1.57,0.58,98b82862-6adb-4446-8471-e75ce9bd3293,3.19
219,Eric Bledsoe,SG,LAC,54,25.2,-0.99,-0.61,-1.60,2.88,b2828eae-b187-41af-a5a3-bd57bd65e462,5.49
220,Immanuel Quickley,SG,NY,78,23.1,1.91,-3.51,-1.60,3.97,461bb8cc-b867-47b2-a4a7-aff4bb6afc82,6.58
221,Jaden McDaniels,PF,MIN,70,25.8,-1.36,-0.26,-1.62,3.71,d6c0531e-d93e-47f8-b79a-9aa113ef8e3d,6.32
222,Jonathan Kuminga,PF,GS,70,16.9,0.98,-2.61,-1.63,2.48,cac1cf60-fbbd-4ed6-b0ca-dc6e30614ee0,5.09
223,Xavier Tillman,F,MEM,53,13.2,-0.43,-1.21,-1.64,1.53,bb855cf0-6603-4de6-a25c-6f9b17d17dbd,4.140000000000001
224,Naz Reid,C,MIN,77,15.8,0.79,-2.42,-1.64,2.71,3ccb31e0-51fc-4e38-ae6c-6b2ec37dae58,5.32
225,Paul Reed,SF,PHI,38,8.0,-1.47,-0.19,-1.66,0.61,1152ed65-a6ad-4326-be06-f38d5d56da97,3.22
226,Eric Gordon,SG,HOU,57,29.3,-0.11,-1.55,-1.66,3.30,fee0cbdd-724d-46c7-9f77-ba9c21057ad0,5.91
227,Kelly Olynyk,PF,DET,40,19.1,1.64,-3.32,-1.68,1.69,72b02029-e21a-4a2a-abf8-b2503de47678,4.3
228,Tyler Herro,PG,MIA,66,32.6,1.73,-3.42,-1.69,4.51,6bcf8cf2-ecb0-4aea-a786-b26215dcace4,7.12
229,Sam Hauser,SF,BOS,26,6.1,1.44,-3.14,-1.70,0.38,a190ca22-b656-4542-ad03-8a0c6308d9c8,2.99
230,John Konchar,SG,MEM,72,17.9,-0.74,-0.97,-1.71,2.66,43057893-88f0-493e-9132-bfeba42b1f57,5.2700000000000005
231,De'Andre Hunter,SF,ATL,53,29.8,-2.54,0.83,-1.71,2.76,b0ecbd57-7b2f-454a-8002-a8eed0ee634b,5.37
232,Chris Duarte,SG,IND,55,28.0,-1.02,-0.73,-1.74,2.97,da1f8497-9585-42d2-a723-a97dd9594ab2,5.58
233,Doug McDermott,SF,SA,51,24.0,-0.49,-1.28,-1.77,2.22,4fc6f501-9558-4294-8bdb-2271de607c85,4.83
234,Jalen Suggs,SG,ORL,48,27.2,-1.55,-0.28,-1.82,2.32,64a24ce5-5f1b-43c8-8b8e-2adb6f25a780,4.93
235,Drew Eubanks,PF,SA/POR,71,17.5,-1.14,-0.69,-1.83,2.40,831b18d9-ba8e-45b5-a75b-87fe39acb38a,5.01
236,JaMychal Green,F,DEN,67,16.2,-0.01,-1.85,-1.86,2.13,f75adf79-3342-4848-8d6f-dfb7bf8ffc29,4.74
237,Jared Butler,SG,UTAH,42,8.6,1.55,-3.41,-1.86,0.73,a176e9d5-0a0b-4c4f-9270-aa406742f445,3.34
238,Cedi Osman,SF,CLE,66,22.2,2.24,-4.09,-1.86,3.00,05d57d36-ef49-4ceb-8c1d-54f890a17eaf,5.61
239,Malcolm Hill,F,ATL/CHI,19,11.2,1.09,-2.97,-1.88,0.43,f9064b56-aac1-48b0-b128-0e11d2831f22,3.04
240,Omer Yurtseven,C,MIA,56,12.6,-1.24,-0.66,-1.90,1.23,3e37b73e-76f8-4e59-a5a8-d3270154cd5b,3.84
241,Justin Anderson,F,CLE/IND,16,19.8,0.87,-2.77,-1.91,0.64,53d2fbf3-811c-438f-a842-716777cd3570,3.25
242,Richaun Holmes,F,SAC,45,23.9,-1.37,-0.59,-1.95,1.89,dc4b3dc0-281e-4c2d-afb5-738db4153e37,4.5
243,Devontae Cacok,PF,SA,15,8.1,-1.31,-0.66,-1.97,0.21,b63758c4-f834-4fe4-b067-e043bc00edf3,2.8200000000000003
244,Thomas Bryant,C,WSH,27,16.3,0.20,-2.19,-1.99,0.84,54050de9-5c14-4342-854a-68009fb9c98e,3.45
246,Markus Howard,PG,DEN,31,5.7,1.27,-3.27,-2.00,0.30,792554e1-5455-4803-9a05-5db47ee0aa43,2.91
247,Cameron Payne,PG,PHX,58,22.0,1.01,-3.03,-2.02,2.50,c5c5bea0-98c9-4d72-b728-91491ac63572,5.11
248,Jock Landale,C,SA,54,10.9,1.78,-3.80,-2.02,1.24,e3064c4e-4640-4825-9085-8066db1bea02,3.85
249,Naji Marshall,SF,NO,55,13.4,0.26,-2.34,-2.07,1.39,babec697-5e51-4607-9018-030604b619af,4.0
250,Pat Connaughton,SG,MIL,65,26.0,1.77,-3.85,-2.08,3.36,1350fd00-96d5-45e1-bf23-aecadbe8dcd6,5.97
251,Jaylen Nowell,SG,MIN,62,15.7,2.11,-4.23,-2.12,1.85,f0376a2f-82d0-4c39-a68d-e6ec28e2c7d6,4.46
252,Nickeil Alexander-Walker,SG,NO/UTAH,65,22.6,0.21,-2.36,-2.14,2.59,e52882fd-5990-4be9-a1a3-8d307f3c3738,5.2
253,Brandon Knight,PG,DAL,5,13.0,1.84,-4.00,-2.16,0.12,1432ccfc-da69-4e42-b424-58ba13f05c1e,2.73
254,Malik Beasley,SG,MIN,79,25.0,1.44,-3.61,-2.17,3.53,3473d80c-586e-4ede-bdb2-e325da469f92,6.14
255,Justise Winslow,PF,LAC/POR,48,16.1,-1.26,-0.92,-2.18,1.33,45fac82e-bc33-42f0-b47b-09a7e4e5dc7e,3.9400000000000004
256,Usman Garuba,PF,HOU,24,10.0,-1.10,-1.12,-2.22,0.41,6e454825-7c4e-4bfd-b0e0-ad3f4ccab3fd,3.02
257,Austin Reaves,SG,LAL,61,23.2,0.20,-2.46,-2.25,2.38,529ddc5d-628a-408c-a9df-2b736b2ee63a,4.99
258,Damian Jones,C,SAC,56,18.2,0.26,-2.52,-2.26,1.74,ad3b1124-5844-4c39-af75-4b66910889c3,4.35
259,LaMarcus Aldridge,C,BKN,47,22.3,-0.12,-2.14,-2.26,1.77,8e44a15c-b4d5-4dfe-bdf7-b86931475b32,4.38
260,Wayne Ellington,SG,LAL,43,18.8,0.76,-3.04,-2.28,1.39,6f7f81f9-6dea-4e90-a93d-f92089f0b816,4.0
261,Delon Wright,SG,ATL,77,18.9,-1.67,-0.62,-2.29,2.39,c704d1df-98d3-4197-8fb7-3df3ae980ce0,5.0
262,Danny Green,F,PHI,62,21.8,-2.13,-0.17,-2.30,2.05,bd88d7f7-4a74-408f-820c-ea299f764b71,4.66
263,Day'Ron Sharpe,C,BKN,32,12.2,0.28,-2.61,-2.32,0.57,485b7e43-eb4e-4537-81d6-e12426355524,3.18
264,Dennis Schroeder,PG,BOS/HOU,64,28.7,-0.31,-2.02,-2.33,2.84,,5.45
265,Nathan Knight,F,MIN,37,7.2,0.30,-2.63,-2.33,0.43,8c95a68a-a379-40c3-a1f6-59ac18c96d54,3.04
266,Quentin Grimes,SG,NY,46,17.1,-0.19,-2.17,-2.36,1.21,7d0297b1-97cb-4550-a7eb-7544ccf3e6dd,3.8200000000000003
267,Willy Hernangomez,C,NO,50,16.8,0.83,-3.20,-2.36,1.47,d70560fc-cf75-4dfc-a3ff-b303e2f9395d,4.08
268,Gary Harris,SG,ORL,61,28.4,-1.29,-1.08,-2.37,2.63,d3c72bb8-edb5-4d16-85dc-3b507844f36b,5.24
269,Kenrich Williams,SF,OKC,49,21.9,-0.37,-2.01,-2.38,1.80,b531fe60-019c-41e2-893b-4e8aa1af87a2,4.41
270,Serge Ibaka,F,LAC/MIL,54,16.3,-0.46,-1.93,-2.39,1.46,036d5db1-0417-434e-bf2e-082491506b0e,4.07
271,Davis Bertans,SF,WSH/DAL,56,14.4,0.70,-3.09,-2.39,1.33,53f955a9-d64d-45e4-a5ce-9b491df75129,3.9400000000000004
272,Payton Pritchard,PG,BOS,71,14.1,1.18,-3.60,-2.42,1.65,3079a73c-8538-4104-a206-b56a196e601d,4.26
273,Landry Shamet,SG,PHX,69,20.8,-0.48,-1.94,-2.42,2.19,9b794ca8-f2fb-405b-866f-daca5e37d38c,4.8
274,Jordan McLaughlin,PG,MIN,62,14.5,0.02,-2.47,-2.45,1.49,cfa2d6a9-18b6-46d4-b5f8-5a32b370050d,4.1
275,Aaron Nesmith,SF,BOS,52,11.0,-0.06,-2.40,-2.46,0.88,29938b00-3fb2-4462-a14a-c5b17b44ee56,3.49
276,Jeremy Lamb,SG,IND/SAC,56,16.7,0.48,-2.94,-2.46,1.48,55f2c5d5-6dfc-4315-84f4-acbe282b7b86,4.09
277,Terry Taylor,F,IND,33,21.6,1.18,-3.64,-2.46,1.06,390568cf-bd73-4b5e-9c98-04399dace242,3.67
278,Furkan Korkmaz,SG,PHI,67,21.1,-0.13,-2.35,-2.47,2.03,c9dbf2eb-a717-46c7-a196-245ba1e4a172,4.64
279,Thaddeus Young,PF,SA/TOR,52,16.3,-0.29,-2.19,-2.48,1.37,533ca18b-3cf2-4380-89bf-ea331753c585,3.9800000000000004
280,Tre Mann,PG,OKC,60,22.8,-1.50,-0.99,-2.49,1.95,f414f306-6861-4792-a5fe-87c65cea5368,4.5600000000000005
281,Dewayne Dedmon,C,MIA,67,15.9,-1.21,-1.29,-2.50,1.58,dc33c40b-5fdb-494c-9569-cf0f56fd3cb5,4.19
282,DJ Wilson,F,TOR,4,13.5,0.02,-2.54,-2.52,0.06,,2.67
283,Rudy Gay,SF,UTAH,55,18.9,0.59,-3.15,-2.56,1.66,16f0c304-f1dd-4a63-8977-190fa223be8a,4.27
284,Kevin Knox,SF,NY/ATL,30,7.4,1.04,-3.60,-2.56,0.33,,2.9400000000000004
285,Moses Brown,C,DAL/CLE,40,8.6,-0.80,-1.78,-2.58,0.49,bcff1271-f6c7-43d2-9fef-81c2f1d09521,3.1
287,Santiago Aldama,PF,MEM,32,11.3,-0.01,-2.57,-2.58,0.51,,3.12
288,DeAndre Jordan,C,LAL/PHI,48,13.0,-1.99,-0.60,-2.59,0.81,da9bcc22-4307-42dc-8d51-12e8fba68c7a,3.42
289,Derrick Favors,F,OKC,39,16.7,-2.79,0.17,-2.62,0.85,6a608b39-e6dd-4cff-a502-09bc2acdbaa4,3.46
290,Nemanja Bjelica,PF,GS,71,16.1,0.38,-3.02,-2.65,1.70,09b700f7-a33c-402e-a635-b1c45b1ae43e,4.3100000000000005
291,Davon Reed,SG,DEN,48,13.9,-0.68,-1.97,-2.65,0.88,3644345d-045e-4a5e-ba2d-5248954617db,3.49
292,Saben Lee,G,DET,37,16.3,0.00,-2.66,-2.66,0.87,7d976d17-eb1f-40b9-b8be-c057fbd5b413,3.48
293,Louis King,SF,SAC,10,10.4,0.28,-2.96,-2.68,0.17,a95851d1-404f-468a-bf5f-724ed1e2dd60,2.7800000000000002
294,Jarrett Culver,G,MEM,37,9.1,-0.81,-1.88,-2.69,0.44,570cb2ae-f522-4ac3-987c-05b6b530937a,3.0500000000000003
295,Taurean Prince,PF,MIN,69,17.1,0.68,-3.37,-2.70,1.69,fc2f82a8-be7b-4531-b347-470da95014f8,4.3
296,Avery Bradley,PG,LAL,62,22.7,-3.95,1.25,-2.70,1.66,ee7f61e9-4194-4c16-a34c-c0b87063ebe2,4.27
297,Luka Garza,C,DET,32,12.2,0.81,-3.52,-2.71,0.51,75adad26-fc22-4680-a2ec-83a858ae8c88,3.12
298,Isaiah Thomas,G,LAL/DAL/CHA,22,15.1,1.31,-4.06,-2.75,0.46,d58940dd-f169-4591-a37a-958b80403a19,3.0700000000000003
299,Braxton Key,G,PHI/DET,11,17.9,-1.22,-1.53,-2.75,0.25,d8745f20-440b-4f19-89f3-788ed2741a0f,2.8600000000000003
300,Cory Joseph,PG,DET,65,24.6,-2.51,-0.25,-2.75,1.86,211054a5-5f23-40a0-bdc4-e5a1412327bf,4.470000000000001
301,Eric Paschall,F,UTAH,58,12.7,0.63,-3.38,-2.75,1.00,9ec78bea-a596-48db-9cc9-8356db58b5a8,3.6100000000000003
302,Marquese Chriss,SF,DAL,34,10.2,-0.68,-2.08,-2.75,0.47,83280217-449e-4c19-a768-1ed3c5e41325,3.08
303,Larry Nance Jr,PF,POR/NO,46,22.6,-0.55,-2.22,-2.77,1.35,,3.96
304,Alex Caruso,SG,CHI,41,28.0,-1.57,-1.21,-2.78,1.43,2a41a41a-8b58-41cd-8f2b-5a97e1a824b7,4.04
305,Greg Monroe,C,MIN/WSH/MIL/UTAH,14,13.9,-0.11,-2.67,-2.78,0.26,c1a1f20d-7d44-4925-9cf5-e5d8cc5c5d6f,2.87
306,Tre Jones,PG,SA,69,16.6,0.14,-2.91,-2.78,1.58,f15c6c5a-8528-4214-9788-b252261a848f,4.19
307,Derrick Rose,PG,NY,26,24.5,0.62,-3.40,-2.79,0.86,4838e8d6-bfe6-4461-9731-4a194563e628,3.47
308,George Hill,PG,MIL,54,23.2,-0.75,-2.05,-2.80,1.68,c5b9f92b-8034-4815-ae8f-041729580eed,4.29
309,Frank Jackson,G,DET,53,22.0,1.27,-4.10,-2.83,1.45,406082b6-a4e0-4b6c-9dfe-7d332ff2e1d5,4.0600000000000005
310,David Nwaba,SF,HOU,46,13.2,-0.30,-2.54,-2.85,0.83,705dc56f-ed28-4579-968a-847492881122,3.44
311,Luke Kennard,SG,LAC,70,27.4,-0.01,-2.84,-2.86,2.38,aa6dbeea-cda6-4413-aabb-5563fbba5182,4.99
312,Carmelo Anthony,PF,LAL,69,26.0,1.60,-4.46,-2.87,2.33,5aba723b-d598-4f57-ad9d-66759ddbc5bf,4.94
313,Michael Porter,SF,DEN,9,29.4,-1.20,-1.69,-2.90,0.26,,2.87
314,Ben McLemore,SG,POR,64,20.1,2.17,-5.08,-2.90,1.70,c65f73ca-4600-4beb-b523-19a269ae53ad,4.3100000000000005
315,Rodney McGruder,G,DET,51,14.8,-0.14,-2.77,-2.91,0.87,e3be5c58-f560-4adf-be85-8d0df234ec1c,3.48
316,Moe Harkless,SF,SAC,47,18.4,-1.98,-0.95,-2.92,0.95,,3.56
317,Bruno Fernando,PF,BOS/HOU,30,5.1,-0.01,-2.96,-2.97,0.20,7b2e184a-2652-453f-bb42-36170266e7e6,2.81
318,Killian Hayes,PG,DET,66,25.0,-3.46,0.43,-3.03,1.56,ef6f1e5d-4b2c-499a-8266-aa935bc96344,4.17
319,Stanley Johnson,SF,LAL,48,22.8,-1.27,-1.78,-3.05,1.09,da7ada5d-c35a-498a-9fe6-8f3f65c0616f,3.7
320,Carsen Edwards,PG,DET,4,19.8,0.11,-3.17,-3.06,0.07,3c5d77a1-cd47-403d-963f-621579ebd947,2.68
321,Aaron Holiday,G,WSH/PHX,63,16.2,-1.38,-1.68,-3.06,0.98,f2ad5eda-5db4-44b4-a799-911b10c56407,3.59
322,Markelle Fultz,PG,ORL,18,20.0,0.25,-3.32,-3.06,0.35,76378bd2-55a0-4080-92a1-67457db8215b,2.96
323,Dylan Windler,SG,CLE,50,9.2,-0.68,-2.39,-3.07,0.50,408f9ae9-e470-4a5c-b17d-8e6d6c76cab9,3.1100000000000003
324,DeAndre Bembry,SG,BKN/MIL,56,18.3,-2.52,-0.55,-3.07,1.02,,3.63
325,Deni Avdija,SF,WSH,82,24.2,-0.52,-2.56,-3.08,2.13,a25fe546-343b-422c-9aa2-ddf824c0b59c,4.74
326,Rui Hachimura,PF,WSH,42,22.5,-0.53,-2.55,-3.08,0.95,6ad03e93-df30-4c27-b330-58d497269a3e,3.56
328,Juan Hernangomez,PF,BOS/SA/UTAH,40,11.1,-1.26,-1.84,-3.09,0.40,,3.0100000000000002
329,Malachi Flynn,PG,TOR,44,12.2,0.01,-3.13,-3.12,0.54,81496b80-6657-4bbf-9c64-879fee9f3fd7,3.1500000000000004
330,Aaron Wiggins,SG,OKC,50,24.2,-1.56,-1.56,-3.12,1.13,bbcb4a96-46e9-4804-9403-d5c6cb8bca9a,3.74
331,Reggie Perry,F,POR/IND,10,18.7,-0.50,-2.64,-3.14,0.16,5bc711b9-c262-4cb0-befe-12e1dbdee480,2.77
332,Bismack Biyombo,C,PHX,36,14.1,-0.71,-2.43,-3.14,0.53,4817346e-640e-47da-a934-81a031b85e94,3.14
333,James Ennis,F,BKN/LAC/DEN,7,8.0,-0.50,-2.64,-3.14,0.07,,2.68
334,JT Thor,F,CHA,33,7.9,-0.68,-2.47,-3.15,0.27,c3816a33-29d5-4970-8bec-b36532ba0764,2.88
335,Moses Moody,SG,GS,52,11.7,-0.26,-2.96,-3.22,0.52,9aac3b73-9711-4ce3-a750-e4ec9c00f30d,3.13
336,Zach Collins,PF,SA,28,17.9,0.37,-3.58,-3.22,0.54,a3e87aaa-ca54-4343-a946-8f3e04f87193,3.1500000000000004
337,Lonnie Walker,G,SA,70,23.0,1.57,-4.79,-3.22,1.67,,4.28
338,Petr Cornelie,F,DEN,13,2.9,-0.59,-2.63,-3.22,0.05,16a0c77e-450e-41ce-9b7e-bc7722cab8eb,2.66
339,Ayo Dosunmu,SG,CHI,77,27.4,-1.44,-1.79,-3.23,1.84,9cdcd750-a09a-4706-a6bd-b71963243aa1,4.45
340,Precious Achiuwa,PF,TOR,73,23.6,-2.03,-1.21,-3.24,1.51,278abde6-6a4e-429d-b90c-1a0bfd422b38,4.12
341,Miye Oni,SG,UTAH,16,2.8,-0.43,-2.82,-3.25,0.06,4293fbfc-470a-471c-be52-e9707b88f228,2.67
342,Kyle Anderson,SF,MEM,69,21.5,-1.10,-2.16,-3.26,1.41,1b8a6c65-76b2-4a4f-81c6-efd4c9eba9ea,4.02
343,Juan Toscano-Anderson,SF,GS,73,13.6,-0.90,-2.38,-3.28,0.88,2748b41e-5778-4c5b-aab2-736a9bec566d,3.49
344,Oshae Brissett,SF,IND,67,23.3,-0.65,-2.64,-3.28,1.32,f5af312c-7176-4187-91c8-a4a390413000,3.93
345,Cody Zeller,C,POR,27,13.1,-0.10,-3.19,-3.29,0.37,593ab841-2293-44bd-aabe-fa8596fbfeb4,2.98
346,Cameron McGriff,F,POR,3,15.3,-0.58,-2.71,-3.29,0.05,5f23bb18-c549-44d3-b6ef-6f5b173d759e,2.66
347,Theo Maledon,PG,OKC,51,17.8,-0.68,-2.62,-3.29,0.79,f8b096f9-e71d-45d7-8ea5-b4e1cc2e07ff,3.4000000000000004
348,Alperen Sengun,C,HOU,72,20.7,0.53,-3.84,-3.31,1.37,f1bfb76b-601a-4e98-a23b-b3a4b5c17a4b,3.9800000000000004
349,Facundo Campazzo,G,DEN,65,18.2,-0.24,-3.12,-3.35,1.02,6d1324f4-3cc0-4c1b-a7db-40ef11e57a4d,3.63
350,Brodric Thomas,G,BOS,12,5.0,-0.20,-3.17,-3.37,0.06,8544e146-3b7a-4efa-9472-5b0b7c938fd7,2.67
351,Luke Kornet,C,CLE/MIL/BOS,15,6.9,-1.46,-1.97,-3.43,0.08,a7b4b9a5-555b-4360-b7d9-bd7808aa6ec9,2.6900000000000004
352,Damion Lee,SG,GS,63,20.0,-0.63,-2.82,-3.46,0.99,28dd4526-de87-4e5c-a1f3-e9b5e7dba905,3.6
353,Isaiah Todd,PF,WSH,12,6.2,-0.87,-2.60,-3.47,0.05,299a3042-9e1c-471f-9761-054dd4ee3881,2.66
354,Raul Neto,PG,WSH,70,19.6,-0.44,-3.04,-3.49,1.02,edea3f20-a861-40a3-89ec-be5cbe9b7455,3.63
355,Brandon Goodwin,G,CLE,36,13.9,-0.64,-2.85,-3.49,0.34,a6038e3e-9661-48c8-9aea-9389834e02f5,2.95
356,Zeke Nnaji,PF,DEN,41,17.0,-0.31,-3.19,-3.50,0.48,6a3ee919-7c41-4441-969a-69d68bc522b7,3.09
357,Wenyen Gabriel,F,BKN/LAC/LAL,26,13.8,-0.21,-3.31,-3.52,0.23,e28143f0-8160-4899-9098-4692d42291d1,2.84
358,Coby White,PG,CHI,61,27.5,1.05,-4.58,-3.53,1.20,2c38438d-ba7a-45fe-8c03-6eedf64b0f97,3.81
359,Frank Ntilikina,PG,DAL,58,11.8,-1.08,-2.47,-3.54,0.50,f746fc64-2b44-4794-9153-acab0dbc7c58,3.1100000000000003
360,Grant Williams,PF,BOS,77,24.4,-1.04,-2.50,-3.54,1.29,366b7266-887a-44d0-92c9-4a06f218d03d,3.9000000000000004
361,Yuta Watanabe,SF,TOR,38,11.7,-0.51,-3.05,-3.56,0.33,d7f52959-fe08-4b64-816a-b168cd7c1e22,2.9400000000000004
362,Aleem Ford,F,ORL,5,14.8,-0.06,-3.51,-3.57,0.06,42c3ffb0-3ff1-45e6-bca8-27bbee850f0a,2.67
363,Keita Bates-Diop,SF,SA,59,16.2,-1.67,-1.90,-3.57,0.65,6b2e3af4-8c85-4e5f-8d66-db6c35b915a6,3.2600000000000002
364,Udoka Azubuike,C,UTAH,17,11.5,-1.37,-2.21,-3.58,0.12,51af0bae-12a2-4bd6-828a-e933260fdc8e,2.73
365,Cody Martin,SF,CHA,71,26.3,-1.17,-2.44,-3.60,1.20,46b42e44-c34f-4e97-87fa-90f02917ca2f,3.81
366,Olivier Sarr,C,OKC,22,19.1,-0.85,-2.77,-3.62,0.26,d09f39f5-e68c-4f3d-ba3c-1e7946491fcd,2.87
367,Trey Murphy,SG,NO,62,13.9,-0.15,-3.49,-3.64,0.59,,3.2
369,Talen Horton-Tucker,SG,LAL,60,25.2,-0.72,-2.93,-3.65,0.95,ab99c0cf-cb0c-4007-932b-373e5bc08e84,3.56
370,Trevor Ariza,SF,LAL,24,19.3,-1.88,-1.78,-3.66,0.26,b8f4ff28-eb77-4c7e-acda-23a2a01cdad8,2.87
371,Xavier Moon,PG,LAC,10,13.7,-0.84,-2.83,-3.66,0.08,7a2122c4-f73a-4b0a-ae6b-1cc5e329b926,2.6900000000000004
372,Derrick Jones,SF,CHI,51,17.6,-0.45,-3.21,-3.67,0.55,,3.16
373,Sekou Doumbouya,SF,LAL,2,8.0,-1.28,-2.41,-3.68,0.01,843b2f4a-c7a3-4cd3-94e4-7db349864340,2.62
374,Jalen McDaniels,PF,CHA,55,16.3,-0.19,-3.49,-3.68,0.55,b38322ce-d128-464a-bf41-82b630818e24,3.16
375,Louis Williams,SG,ATL,56,14.3,-0.77,-2.95,-3.72,0.46,,3.0700000000000003
376,Ishmail Wainright,F,PHX,45,8.0,-1.26,-2.46,-3.72,0.20,,2.81
377,Davion Mitchell,PG,SAC,75,27.7,-0.23,-3.51,-3.74,1.15,2deb997d-493a-4319-afc9-f01c301174cf,3.76
378,Khem Birch,C,TOR,55,18.0,-3.28,-0.48,-3.75,0.44,635ca302-a9e5-46ff-8fd0-7eae016af4d8,3.0500000000000003
379,Jake Layman,F,MIN,34,6.8,-0.90,-2.87,-3.78,0.12,caa548ac-6a70-4103-bcd4-c71cfaa208dd,2.73
380,TJ McConnell,PG,IND,27,24.1,-0.67,-3.12,-3.79,0.30,,2.91
381,Tremont Waters,G,TOR/WSH,3,16.7,-0.94,-2.85,-3.80,0.03,9f7a654a-97e6-42a4-b558-d57e00639abc,2.64
382,Theo Pinson,G,DAL,19,7.8,-1.23,-2.59,-3.82,0.07,5f4c1111-c912-4860-a15b-8c3bea266bca,2.68
383,Georges Niang,SF,PHI,76,22.8,0.47,-4.30,-3.82,0.85,ab09c1f4-39f1-426c-9e56-4e8e8c7f356b,3.46
384,Justin Jackson,SF,BOS/PHX,7,5.1,-1.08,-2.75,-3.82,0.02,cb4a6432-cac5-4c02-93a9-4520a42d148e,2.63
385,Ed Davis,C,CLE,31,6.5,-2.18,-1.65,-3.83,0.10,bf153be4-58db-44ae-8c5f-8dab021119c7,2.71
386,BJ Boston,SG,LAC,51,14.9,-1.11,-2.72,-3.83,0.36,,2.97
387,Cameron Oliver,F,ATL,2,21.5,0.12,-3.95,-3.83,0.02,682f22f4-9198-41c6-bd41-d747eeed6e91,2.63
388,Devon Dotson,G,CHI,11,7.7,0.10,-3.95,-3.86,0.05,150c9f77-f771-4955-89c2-dd8826797bad,2.66
389,James Johnson,PF,BKN,62,19.2,-1.60,-2.27,-3.87,0.51,783c912e-0998-4d1f-9884-0c69ecd9cbdf,3.12
390,Jericho Sims,C,NY,41,13.5,-1.06,-2.82,-3.88,0.25,6115272f-b58b-4723-a188-26ad17b36d34,2.8600000000000003
391,Sandro Mamukelashvili,PF,MIL,41,9.9,-0.67,-3.22,-3.89,0.16,d81b1446-1569-468a-a192-7ab82e342fad,2.77
392,Josh Green,SG,DAL,67,15.5,-1.32,-2.59,-3.91,0.45,1f622032-7f0d-4df0-b2c9-8868736e1349,3.06
393,Jamorko Pickett,F,DET,13,13.5,-0.41,-3.52,-3.93,0.06,175e60be-d77c-4589-837d-d23283a53b55,2.67
394,Nik Stauskas,G,MIA/BOS,8,4.9,-0.99,-2.94,-3.93,0.02,984b7610-0dd0-47ae-adf1-6eac706ebeab,2.63
395,Tony Bradley,C,CHI,55,10.0,-2.13,-1.81,-3.94,0.23,fdf32ae0-81b6-417e-a3be-f955fe761711,2.84
396,Boban Marjanovic,C,DAL,23,5.6,-0.40,-3.55,-3.95,0.06,5bf55ea2-b498-40ea-9d49-78ccc477e90b,2.67
397,Ignas Brazdeikis,SF,ORL,42,12.8,-0.56,-3.39,-3.95,0.19,8f0899f8-66ce-47de-98c2-ab8c57c6da92,2.8
398,Josh Jackson,SG,DET/SAC,51,16.3,-0.62,-3.34,-3.96,0.32,9ff3333d-712f-4e4a-a0a9-c8f565e0da42,2.93
399,Danuel House,SF,HOU/NY/UTAH,42,17.3,-1.20,-2.77,-3.97,0.27,,2.88
