,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
128,Dell Curry,G,TOR,56,15.8,0.52,-0.24,0.28,1.64,68ff8943-d218-4539-8d43-74acf22d65d1,6.8
129,Corliss Williamson,PF,DET,78,21.8,0.90,-0.63,0.28,3.22,54d2cdae-41c5-4f0a-82c6-1bb15dabbaf1,8.38
130,Malik Allen,PF,MIA,12,13.4,-1.13,1.39,0.26,0.29,6c881a9f-326a-4c7c-8b77-64040bbf30b8,5.45
131,Mamadou N'diaye,C,TOR,5,9.2,0.27,-0.01,0.26,0.08,215a0076-de6a-4152-bf3b-e85d614140ad,5.24
132,Popeye Jones,PF,WSH,79,24.3,-1.10,1.35,0.25,3.50,6d14ada1-de54-4766-8dfd-306372cdc460,8.66
133,Todd MacCulloch,C,NJ,62,24.2,0.62,-0.37,0.25,2.93,8247e9e8-b087-4293-94b5-9ef3f359ece8,8.09
134,Brian Shaw,G,LAL,58,10.9,0.48,-0.26,0.21,1.18,fe3edc8f-1d05-4ce4-bc1b-65cc1983b048,6.34
135,Eric Piatkowski,SG,LAC,71,24.2,0.48,-0.30,0.18,3.18,f193b4fc-173e-4b82-a937-ad33f0be183a,8.34
136,Horace Grant,C,ORL,76,29.1,-1.13,1.29,0.16,4.19,c856ad79-88c6-4ea2-8901-b9a394638941,9.350000000000001
137,Eddie House,SG,MIA,64,19.2,-0.24,0.40,0.16,2.18,407617b8-808d-4301-a467-48864820a47e,7.34
138,Jabari Smith Sr,C,SAC/PHI,23,7.9,-0.00,0.14,0.13,0.37,,5.53
139,Matt Harpring,SF,PHI,81,31.4,-1.19,1.28,0.10,4.55,42a8ff40-ccfb-4a5b-a35e-18a813642d51,9.71
140,Steve Kerr,G,POR,65,11.9,-0.09,0.16,0.07,1.34,f52380e3-3333-49ec-9a07-4882e9aa9ab3,6.5
141,Latrell Sprewell,SG,NY,81,41.1,0.50,-0.43,0.06,5.96,0bfd9d49-7871-4504-a406-32c8c6fe5e86,11.120000000000001
142,Antonio Daniels,PG,SA,82,26.5,0.66,-0.60,0.06,3.87,3a923594-ba80-45fa-9bf3-d76f56fb16a0,9.030000000000001
143,Voshon Lenard,SG,DEN,71,23.5,1.18,-1.12,0.06,2.96,801d210f-0f85-431c-b98a-3cc8302540a4,8.120000000000001
144,Marcus Camby,C,NY,29,34.7,-2.07,2.12,0.06,1.80,daabe87b-5399-40dc-9a97-5c08300da5a5,6.96
145,Damon Jones,PG,DET,67,16.2,0.57,-0.53,0.04,1.87,4f39fd49-af13-4c1a-b3cb-09a7153f9b38,7.03
146,Tony Battie,C,BOS,74,24.6,-1.76,1.79,0.03,3.19,b867608b-3f21-40b3-83dd-349f974f7990,8.35
147,Earl Boykins,PG,LAC,68,11.2,1.12,-1.10,0.03,1.29,f926e81f-3df9-4cc8-8885-1a5cb77ece58,6.45
148,Desmond Mason,SF,SEA,75,32.3,-1.31,1.32,0.01,4.19,6b271ea4-e96c-409c-8c05-7566905f1d72,9.350000000000001
149,Shawnelle Scott,C,DEN,21,12.0,0.19,-0.18,0.00,0.41,dced28c5-4c1b-401e-b3f1-7c7500c4d058,5.57
150,Predrag Stojakovic,SF,SAC,71,37.3,2.51,-2.53,-0.01,4.83,,9.99
151,Antonio Davis,PF,TOR,77,38.7,-2.26,2.24,-0.02,5.03,0cc43dc1-98ea-4ea2-962d-1465fac7dc37,10.190000000000001
152,Willie Solomon,PG,MEM,62,14.1,0.23,-0.26,-0.02,1.51,,6.67
153,Karl Malone,PF,UTAH,80,38.0,0.44,-0.46,-0.03,5.26,7d550d35-347b-42e8-bda4-31788e36b3a6,10.42
154,Derrick Dial,SG,NJ/TOR,32,9.3,-1.24,1.21,-0.03,0.49,1823bd43-0615-4792-919a-4a5c96b54a67,5.65
155,Dale Davis,PF,POR,78,31.4,-0.99,0.95,-0.04,4.11,9bd7b705-76b9-4cd9-b230-4872e38108fd,9.27
156,Travis Best,PG,IND/CHI,74,23.6,0.10,-0.14,-0.05,2.98,3ec1ea0a-2143-4dd4-a0d7-7341b59a4414,8.14
157,Wesley Person,SF,CLE,78,35.8,1.40,-1.45,-0.05,4.73,ef40a902-ea86-4002-b272-16951b470e54,9.89
158,Antawn Jamison,PF,GS,82,37.0,1.97,-2.04,-0.07,5.44,723063d2-7943-425a-b594-87715e7cb912,10.600000000000001
159,Walt Williams,F,HOU,48,23.3,0.41,-0.49,-0.09,1.82,12444039-8819-4e46-9134-03ad3406bd4c,6.98
160,Michael Finley,SG,DAL,69,39.9,1.91,-2.00,-0.09,4.81,73c724d7-8b98-491b-acc0-1fd6eeea2414,9.969999999999999
161,Anthony Johnson,PG,NJ,34,10.8,-1.69,1.58,-0.11,0.56,9cbaf2c1-3376-4e6e-b351-4a865aa0e712,5.720000000000001
162,Brian Cardinal,PF,DET,8,5.4,0.41,-0.52,-0.11,0.06,08533fc6-e4a2-4e07-8785-e3987f094b8c,5.22
164,Clifford Robinson,PF,DET,80,35.7,-0.33,0.18,-0.16,4.71,024864e9-58dc-47f9-9e64-4e7a4d84d464,9.870000000000001
165,Tracy Murray,SF,TOR,40,11.8,1.99,-2.15,-0.16,0.74,1a69b043-d179-4022-b07c-0eae311d42ab,5.9
166,Earl Watson,PG,SEA,64,15.1,-1.76,1.60,-0.16,1.50,7c071ab0-faf3-49bc-856f-63193a7862b6,6.66
167,Jason Williams,PG,MEM,65,34.4,3.09,-3.27,-0.17,3.75,07f1b897-9583-4190-8226-15ebce621d1a,8.91
168,Jumaine Jones,SF,CLE,81,26.4,-0.19,0.01,-0.18,3.44,de143344-a5df-4274-8930-3f8ebb84f07e,8.6
169,Brian Skinner,PF,CLE,65,17.0,-2.67,2.47,-0.20,1.73,31f7d8ae-007b-4803-b643-6e1ea337f45f,6.890000000000001
170,Eric Snow,PG,PHI,61,36.5,-0.48,0.25,-0.22,3.58,6c7a3fbe-8815-48f4-9fd5-dd9a2f341775,8.74
171,Greg Ostertag,C,UTAH,74,15.0,-1.63,1.39,-0.24,1.71,1ccd8985-6548-4f9f-adfe-180ecb388360,6.87
172,Jason Collins,C,NJ,77,18.3,-2.55,2.30,-0.25,2.15,5ae0a7d9-e8f2-478a-ae15-40b84ac4730e,7.3100000000000005
173,Mikki Moore,C,DET,30,7.2,-0.62,0.37,-0.26,0.34,c5b78241-8eb6-461d-97ef-30b860977a69,5.5
174,Anfernee Hardaway,SF,PHX,80,30.8,-1.09,0.83,-0.26,3.87,16eee61d-7636-4b5a-972e-b8aeb9b5d54b,9.030000000000001
175,Marcus Fizer,F,CHI,76,25.8,-0.43,0.14,-0.28,3.00,a240e7a6-b99d-4476-8046-297f4a93abdf,8.16
176,Rick Fox,SF,LAL,82,27.9,-0.08,-0.25,-0.33,3.56,ecffeb31-7eb9-4fd6-889f-a7684e3eeadf,8.72
177,Zach Randolph,F,POR,41,5.8,0.34,-0.69,-0.34,0.35,a213f52e-0ad3-4d46-8911-ad35c7438b82,5.51
178,Leon Smith,PF,ATL,14,7.1,-1.48,1.14,-0.34,0.15,e36e5df2-0e3a-4978-a0d5-d06ba5d21d73,5.3100000000000005
179,Chris Childs,G,TOR,69,22.8,-2.49,2.10,-0.39,2.28,5f5dbe60-7f2f-40ef-8a62-66c2483855c4,7.4399999999999995
180,Mark Jackson,PG,NY,82,28.9,2.00,-2.41,-0.40,3.53,2adb3228-33c5-4769-a1d5-5b5da6bb737d,8.69
181,Lorenzen Wright,PF,MEM,43,29.1,-0.95,0.49,-0.46,1.82,bab51822-a357-43c7-956a-e988098dc9e7,6.98
182,Reggie Miller,SG,IND,79,36.6,2.16,-2.64,-0.48,4.26,15a02eb5-28f3-4168-ae9d-d30ed736e98e,9.42
183,Bryon Russell,SF,UTAH,66,30.3,-1.30,0.82,-0.48,2.84,8a599a92-32fa-48b8-88c5-40779bbca879,8.0
184,Ira Newble,SF,ATL,42,30.3,-2.54,2.03,-0.51,1.80,50ae2f67-84cc-46ee-9206-82c7e9ea74a9,6.96
185,Dana Barros,PG,DET,29,20.1,-0.35,-0.17,-0.52,0.82,d1acce80-d01a-443f-b39b-cc9e4819ba09,5.98
186,Joe Johnson,G,BOS/PHX,77,24.9,-1.19,0.66,-0.53,2.64,813f81d6-73a3-46c4-8365-6991d1dd5a84,7.800000000000001
187,Richard Hamilton,SG,WSH,63,35.0,0.52,-1.04,-0.53,3.03,972e9473-2c64-43bd-b2a7-94dd8236c4f3,8.19
188,Danny Fortson,C,GS,77,28.8,-0.27,-0.26,-0.53,3.22,e463ac7a-f596-4237-b6f1-4e3779539705,8.38
189,Jarron Collins,C,UTAH,70,20.6,-2.08,1.53,-0.55,1.93,820b17e5-2b73-4b01-992e-2d40d6de3bfc,7.09
190,Ansu Sesay,SF,SEA,9,15.8,0.17,-0.73,-0.56,0.18,7c81e7f4-c357-4f36-8c92-a0db98abbfce,5.34
191,Moochie Norris,PG,HOU,82,27.4,-0.41,-0.16,-0.56,3.00,c9fd992c-7363-41ee-b176-09a456b1b907,8.16
192,Vladimir Stepania,C,MIA,67,13.2,-2.20,1.63,-0.56,1.13,7fa877e5-34c0-4d53-aa19-1ff9ec9af721,6.29
193,Mark Madsen,PF,LAL,59,11.0,-0.21,-0.37,-0.58,0.86,3c721f62-928e-4aeb-bdce-83cb7e51d0ae,6.0200000000000005
194,Tang Hamilton,F,MIA,9,10.9,-1.84,1.26,-0.58,0.12,0f8fa66b-a9ea-46d2-a068-e131d4b256d5,5.28
195,Patrick Ewing,C,ORL,65,13.9,-1.71,1.12,-0.60,1.19,b37ba7aa-8c68-4dff-b6c6-94051e3fca06,6.35
196,Derrick Coleman,PF,PHI,58,35.9,-0.88,0.28,-0.61,2.76,84f062a1-ada6-4899-8ab9-260ce609bcc4,7.92
197,Vladimir Radmanovic,SF,SEA,61,20.2,-1.12,0.50,-0.61,1.60,f0e0977f-fc19-4bc5-9fe0-5e3df9e95f94,6.76
198,Mitch Richmond,G,LAL,64,11.1,-1.13,0.52,-0.62,0.94,ef0049c2-c8e5-48c3-a52e-3c7f9f168c74,6.1
199,Scottie Pippen,SF,POR,62,32.2,0.22,-0.85,-0.63,2.66,94d2cbb1-a959-4ab1-b9fb-40e934ee5ce3,7.82
