,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
56,Ray Allen,SG,MIL,82,37.4,3.39,-1.49,1.91,9.07,d0df9ea6-dc69-4d3d-9311-41a1fdebad9c,15.57
57,James Posey,SF,DEN,81,25.3,-0.46,2.36,1.91,6.13,b973fe43-5197-4d1c-ae9d-8a69d3f0eb11,12.629999999999999
58,PJ Brown,PF,MIA,80,28.8,-0.74,2.62,1.88,6.49,,12.99
59,Clifford Robinson,PF,PHX,80,35.5,1.79,0.07,1.86,8.46,024864e9-58dc-47f9-9e64-4e7a4d84d464,14.96
60,Chris Mullin,F,IND,47,12.4,1.33,0.48,1.81,1.64,a9a609d3-1742-4cce-b26b-f887a1706f7b,8.14
61,Earl Boykins,PG,ORL/CLE,26,10.0,3.36,-1.61,1.75,0.69,f926e81f-3df9-4cc8-8885-1a5cb77ece58,7.1899999999999995
62,Dan Majerle,G,MIA,69,33.4,-0.86,2.60,1.74,6.34,5132f353-70d8-47fe-a753-42e26ab27294,12.84
63,Moochie Norris,PG,HOU,30,16.7,2.10,-0.37,1.73,1.42,c9fd992c-7363-41ee-b176-09a456b1b907,7.92
64,Ray Weathers,NA,,--,--,-2.01,3.73,1.72,4.30,,10.8
65,Vlade Divac,C,SAC,82,29.0,0.57,1.14,1.71,7.12,3740f3aa-439c-4cbf-983d-6ea3283bfcfd,13.620000000000001
66,Jud Buechler,G,DET,58,11.3,-0.28,1.98,1.70,1.83,5cc0522a-92c2-4b12-a9ff-963e2840c135,8.33
67,John Crotty,G,DET,69,13.6,0.10,1.54,1.65,2.59,136cd263-ba67-449d-ab12-5401d727c24e,9.09
68,Mitch Richmond,G,WSH,74,32.4,0.64,0.99,1.64,6.68,ef0049c2-c8e5-48c3-a52e-3c7f9f168c74,13.18
69,Marcus Camby,C,NY,59,26.2,0.07,1.55,1.62,4.08,daabe87b-5399-40dc-9a97-5c08300da5a5,10.58
70,Charlie Ward,PG,NY,72,27.6,0.58,1.01,1.59,5.26,75da2c59-d6f0-4526-ad3b-5b1478e167bb,11.76
71,Aaron Williams,C,WSH,81,19.1,0.27,1.30,1.57,4.15,f01bd8ac-7c4a-48e8-8480-b319dbe8bacd,10.65
72,Dirk Nowitzki,F,DAL,82,35.8,2.28,-0.73,1.55,8.16,41454901-7576-4ff8-89a6-6763f727d2d8,14.66
73,Chris Anstey,C,CHI,73,13.8,-1.14,2.68,1.54,2.55,17a4d147-d91d-4cd0-893b-1e5252fb2fb0,9.05
74,Ira Bowman,G,PHI,11,1.8,2.17,-0.70,1.48,0.04,98442606-0374-4fc2-b26d-74eb7ea5cb65,6.54
75,Kerry Kittles,SG,NJ,62,30.6,1.35,0.09,1.44,5.08,25caec9e-0456-493f-8dce-c47ad86faa44,11.58
76,Kurt Thomas,PF,NY,80,24.6,-2.05,3.43,1.38,4.79,d3b65687-9fb8-4089-bfc2-b5d624452cf4,11.29
77,Sam Cassell,PG,MIL,81,35.8,3.17,-1.80,1.37,7.57,25693f41-b7e7-4c94-ae69-db2e7017f40b,14.07
78,Hakeem Olajuwon,C,HOU,44,23.8,-1.79,3.12,1.33,2.68,a196eb76-71e0-47b0-99a6-c1e7c8d755d3,9.18
79,Walt Williams,F,HOU,76,24.5,1.94,-0.61,1.33,4.78,12444039-8819-4e46-9134-03ad3406bd4c,11.280000000000001
80,Lucious Harris,SG,NJ,77,19.6,-0.43,1.74,1.31,3.74,33ac255e-e749-4e24-bb16-d02b1f8546db,10.24
82,Lucious Harris,SG,NJ,77,19.6,-0.43,1.74,1.31,3.74,33ac255e-e749-4e24-bb16-d02b1f8546db,10.24
83,Scott Williams,C,MIL,68,21.9,-0.83,2.13,1.31,3.65,3e79b5ca-eea7-4699-ac24-6ed33798fff5,10.15
84,Todd MacCulloch,C,PHI,56,9.4,0.06,1.24,1.29,1.33,8247e9e8-b087-4293-94b5-9ef3f359ece8,7.83
85,Johnny Newman,F,NJ,82,21.5,-0.29,1.58,1.29,4.38,30c1e375-68bc-4161-a9a9-faae8dda390e,10.879999999999999
86,Jason Kidd,PG,PHX,67,39.0,1.90,-0.63,1.28,6.75,4f6cd300-77de-4617-918f-8ab84d906538,13.25
87,Austin Croshere,PF,IND,81,23.3,0.61,0.61,1.22,4.62,ae83a672-c6be-4244-ba60-d87e113250b9,11.120000000000001
88,Damon Stoudamire,PG,POR,78,30.4,1.36,-0.15,1.21,5.70,65af4a1d-57ae-4291-8d73-4181ad67d20a,12.2
89,Brent Barry,SG,SEA,80,34.1,1.31,-0.11,1.20,6.70,b6e16b6a-99e8-47d8-a974-c877ee4e79fb,13.2
90,Rashard Lewis,PF,SEA,82,19.2,1.37,-0.17,1.20,3.88,73d9d740-ca6f-4303-88bd-ec4c0c081054,10.379999999999999
91,Stephon Marbury,PG,NJ,74,38.9,3.48,-2.28,1.19,7.27,49401b77-f61b-4893-84a9-9fcb6c460515,13.77
92,Latrell Sprewell,SG,NY,82,40.0,-1.16,2.34,1.17,7.73,0bfd9d49-7871-4504-a406-32c8c6fe5e86,14.23
93,Rick Fox,SF,LAL,82,18.0,0.61,0.55,1.16,3.65,ecffeb31-7eb9-4fd6-889f-a7684e3eeadf,10.15
94,Tim Hardaway,G,MIA,52,32.2,2.88,-1.72,1.15,3.94,96e17ae1-a423-4d71-890b-525d2395dcc3,10.44
95,Chris Mills,SF,GS,20,32.5,1.07,0.07,1.14,1.60,ffc290c9-39b2-41fc-b40f-79b055090e01,8.1
96,Michael Finley,SG,DAL,82,42.2,2.07,-0.95,1.12,8.55,73c724d7-8b98-491b-acc0-1fd6eeea2414,15.05
97,Devean George,SF,LAL,49,7.0,1.33,-0.21,1.12,0.80,ee393253-12db-4147-ad4f-251b80f81a1e,7.3
98,John Starks,G,GS/CHI,37,32.2,1.43,-0.32,1.11,2.87,11685273-76a7-4c81-ab0e-0e34a1100a02,9.370000000000001
99,Malik Sealy,G,MIN,82,29.2,-0.06,1.14,1.09,5.58,546d0f2a-84fd-4963-8d26-665e56d98616,12.08
100,Scottie Pippen,SF,POR,82,33.5,0.43,0.66,1.08,6.38,94d2cbb1-a959-4ab1-b9fb-40e934ee5ce3,12.879999999999999
101,Danny Fortson,C,BOS,55,15.6,1.95,-0.87,1.08,2.08,e463ac7a-f596-4237-b6f1-4e3779539705,8.58
102,George Lynch,SF,PHI,75,32.2,-1.56,2.64,1.08,5.80,009e6453-00c0-466e-acc6-712e3c3ddbee,12.3
103,Lamar Odom,PF,LAC,76,36.4,0.79,0.24,1.02,6.60,0bf56478-de26-403e-b839-60c328fa925a,13.1
104,Emanual Davis,G,SEA,54,13.0,-0.84,1.83,0.99,1.61,b6e4fde2-5a0b-4675-a5dd-9e199529572b,8.11
105,Chucky Atkins,PG,ORL,82,19.8,1.87,-0.92,0.95,3.86,e3632248-9422-4a14-b67d-925115d53ce4,10.36
106,Dedric Willoughby,G,CHI,25,20.3,1.49,-0.56,0.93,1.14,71f9e2dd-325c-4381-8915-16d1420aaa75,7.64
107,Aaron McKie,SG,PHI,82,23.8,-0.70,1.62,0.92,4.54,492d581c-0609-457a-a650-fd0929e9efee,11.04
108,Shareef Abdur-Rahim,PF,VAN,82,39.3,0.48,0.44,0.92,7.28,fe3dd58a-1354-44f3-8d09-e6c39cb1cca5,13.780000000000001
109,Derrick Dial,SG,SA,8,11.9,1.44,-0.57,0.87,0.21,1823bd43-0615-4792-919a-4a5c96b54a67,6.71
110,Pat Garrity,PF,ORL,82,18.0,0.80,0.07,0.86,3.41,e0c84a9e-cac8-4c94-9a44-f77bd3e15c84,9.91
111,Tony Battie,C,BOS,82,18.4,-0.48,1.32,0.84,3.36,b867608b-3f21-40b3-83dd-349f974f7990,9.86
112,Greg Ostertag,C,UTAH,81,19.8,-3.34,4.15,0.81,3.32,1ccd8985-6548-4f9f-adfe-180ecb388360,9.82
113,Steve Francis,PG,HOU,77,36.1,2.38,-1.57,0.81,6.20,a5845013-8c2b-4fd7-89a8-d903e78c65e9,12.7
114,Matt Maloney,G,CHI,51,23.0,-1.54,2.32,0.79,2.43,2184f062-893e-4edf-813e-b8a8701cb6de,8.93
115,Reggie Miller,SG,IND,81,36.9,1.41,-0.63,0.78,6.59,15a02eb5-28f3-4168-ae9d-d30ed736e98e,13.09
116,Bob Sura,PG,CLE,73,30.4,2.22,-1.45,0.77,5.09,9ba0daa6-0d1b-4153-be48-1bd29ae14289,11.59
117,Ryan Bowen,SF,DEN,52,11.3,-1.12,1.89,0.77,1.28,b0c32737-0075-4029-9456-d4709971b8d1,7.78
118,Tom Gugliotta,PF,PHX,54,32.7,-0.29,1.04,0.75,3.84,41095aba-b184-4ede-b27a-b060df0bb514,10.34
119,Eldridge Recasner,G,CHA,7,4.0,0.96,-0.25,0.71,0.06,044d1735-6dff-4d03-9460-a0030708bf6b,6.56
120,Cuttino Mobley,SG,HOU,81,30.8,1.02,-0.32,0.71,5.43,47547bc3-5a8a-44a5-8537-0450b4cba539,11.93
121,Allan Houston,SG,NY,82,38.6,0.06,0.61,0.67,6.43,465e59ac-6809-4cb1-a46a-c54e1193b673,12.93
123,Anthony Miller,PF,HOU,35,13.6,-0.58,1.22,0.64,0.99,3c693ec5-53e0-4715-bde8-0d763bd4c87f,7.49
124,Bonzi Wells,SG,POR,66,17.6,0.59,0.03,0.62,2.28,794b91a7-20a9-43df-a579-89ad70cd1e45,8.78
125,Voshon Lenard,SG,MIA,53,27.1,0.82,-0.23,0.59,2.91,801d210f-0f85-431c-b98a-3cc8302540a4,9.41
126,Dana Barros,PG,BOS,72,15.8,1.26,-0.72,0.55,2.32,d1acce80-d01a-443f-b39b-cc9e4819ba09,8.82
127,Lazaro Borrell,F,SEA,17,9.8,0.27,0.27,0.53,0.32,e8efe8f1-79cb-4b3c-82da-63400eb7ee21,6.82
128,Bobby Phills,F,CHA,28,29.5,0.91,-0.45,0.45,1.63,d469a9f0-ccd7-44dc-87d1-366db7ec215f,8.129999999999999
129,Theo Ratliff,C,PHI,57,31.5,-1.42,1.84,0.41,3.47,b695b1a8-a19c-487c-976a-541c4df63547,9.97
130,Glenn Robinson,SF,MIL,81,35.9,1.71,-1.34,0.38,5.58,f0396674-9f8c-448d-a707-0cf9940a29c9,12.08
131,Lawrence Funderburke,PF,SAC,75,13.7,1.03,-0.65,0.37,1.97,b52b1506-48ec-4f4c-9582-bcaaf71dc675,8.469999999999999
132,Kevin Johnson,G,PHX,6,18.8,0.55,-0.18,0.37,0.21,86f7414d-265b-4a60-bd78-1785882e8cc3,6.71
133,Eric Snow,PG,PHI,82,35.0,-0.46,0.83,0.37,5.52,6c7a3fbe-8815-48f4-9fd5-dd9a2f341775,12.02
134,Grant Long,F,VAN,42,21.9,-2.70,3.05,0.35,1.72,cb1f862c-806d-4a95-ad35-8b1182a4a195,8.219999999999999
135,Eddie Robinson,SF,CHA,67,16.6,0.06,0.29,0.35,2.08,23fbee74-7755-4c74-a283-5653ac4e08d3,8.58
136,Patrick Ewing,C,NY,62,32.8,-1.66,2.00,0.34,3.68,b37ba7aa-8c68-4dff-b6c6-94051e3fca06,10.18
137,Antoine Walker,PF,BOS,82,36.6,2.62,-2.29,0.33,5.86,fa43675b-7e49-4349-8ecc-6074694cb6d6,12.36
138,Erick Strickland,PG,DAL,68,29.8,1.36,-1.05,0.31,3.91,8c5c5bae-d67b-4946-899c-9daa3a781307,10.41
139,Chauncey Billups,PG,DEN/ORL,13,23.5,0.48,-0.22,0.27,0.56,7a09dda4-5980-4115-b1c8-bde37d6b4d12,7.0600000000000005
140,Antonio Daniels,PG,SA,68,17.6,0.84,-0.58,0.26,2.09,3a923594-ba80-45fa-9bf3-d76f56fb16a0,8.59
141,Tony Farmer,F,GS,74,16.2,0.69,-0.44,0.26,2.23,55e5263a-8da2-4471-b34c-ddd1ea93cc9c,8.73
142,Jerome Kersey,F,SA,72,18.2,-3.90,4.15,0.25,2.24,58b748c5-f84e-4fb9-87b7-0beb927995b3,8.74
143,Danny Ferry,F,CLE,63,21.0,-0.32,0.57,0.25,2.46,4d2819b0-30c9-40f3-af49-4b950b0fad78,8.96
144,Ben Wallace,PF,ORL,81,24.2,-1.62,1.87,0.24,3.67,59af6d1d-a322-41e8-9b64-220eecc0185a,10.17
145,Mookie Blaylock,G,GS,73,33.7,1.15,-0.92,0.23,4.54,cec2d617-bfcd-42bb-904f-d87cf5e681c7,11.04
146,Steve Nash,PG,DAL,56,27.4,1.49,-1.29,0.20,2.80,34456aa0-a158-4716-8239-0dafe5d7b920,9.3
147,Nick Van Exel,PG,DEN,79,37.3,3.40,-3.21,0.19,5.44,c661c225-c552-4ab7-90b9-110973575f08,11.940000000000001
148,Bobby Jackson,PG,MIN,73,14.2,0.17,-0.01,0.16,1.76,649f1b35-874d-47c0-93fa-abfbc73fb520,8.26
149,Shammond Williams,PG,SEA,43,12.0,2.13,-1.97,0.16,0.90,adf71c72-f3ff-481a-a2d7-ea8c1fafa2ee,7.4
150,Dennis Scott,F,VAN,66,19.1,-0.67,0.80,0.13,2.16,3d0730d9-64e4-470d-82c1-0dffd8105932,8.66
151,Jahidi White,C,WSH,80,19.2,-0.62,0.76,0.13,2.59,ceaf66bf-ee0c-4db4-94b3-1ea3b1002adb,9.09
152,Detlef Schrempf,F,POR,77,21.6,-0.95,1.08,0.13,2.78,97eeab53-3c7c-43ed-a7fb-d3a98cc66c92,9.28
153,Popeye Jones,PF,DEN,40,8.3,-0.22,0.34,0.12,0.57,6d14ada1-de54-4766-8dfd-306372cdc460,7.07
154,Shawn Marion,SG,PHX,51,24.7,0.26,-0.17,0.09,2.20,980bde42-31de-40aa-87d9-61cdfe340132,8.7
155,Rodney Buford,SF,MIA,34,11.4,-0.44,0.52,0.08,0.60,6b783176-8ccc-4dcf-a9a9-f5337048a3fb,7.1
156,Mark Jackson,PG,IND,81,27.0,2.45,-2.37,0.08,3.76,2adb3228-33c5-4769-a1d5-5b5da6bb737d,10.26
157,Chris Gatling,C,ORL/DEN,85,21.3,0.36,-0.31,0.06,3.17,91a83481-28a4-45a5-b350-4cc0cc050926,9.67
158,Bryant Stith,G,DEN,45,15.4,0.68,-0.62,0.06,1.18,7eedeecd-ac31-4944-8d79-d52bf7ca3df8,7.68
159,Trajan Langdon,SG,CLE,10,14.5,-0.64,0.67,0.04,0.25,0a7d0436-ca50-4b67-b762-82bc67029072,6.75
160,Keon Clark,PF,DEN,81,22.8,-1.00,1.02,0.02,3.14,8aac2871-0482-47fb-baf0-f6b9caf60857,9.64
161,Michael Dickerson,G,VAN,82,37.8,0.26,-0.24,0.02,5.16,4d132cc0-64fe-4a2e-abd5-63ff3a7572b3,11.66
162,Fred Hoiberg,SG,CHI,31,27.3,-1.02,1.03,0.01,1.37,3bc3be86-6a2c-4e3b-ad47-db7ddc5ca82d,7.87
164,Fred Hoiberg,SG,CHI,31,27.3,-1.02,1.03,0.01,1.37,3bc3be86-6a2c-4e3b-ad47-db7ddc5ca82d,7.87
165,Larry Johnson,F,NY,70,32.6,-1.13,1.14,0.01,3.59,d8b862bc-d388-4f95-bab2-d51913dffce3,10.09
166,Ron Harper,F,LAL,80,25.5,-1.36,1.36,-0.01,3.30,d3d39f73-8478-45bf-8684-556942385b82,9.8
167,Tracy Murray,SF,WSH,80,22.9,0.78,-0.85,-0.06,2.97,1a69b043-d179-4022-b07c-0eae311d42ab,9.47
168,Michael Cage,C,NJ,20,12.1,-1.90,1.83,-0.07,0.37,a2c39711-5176-4727-ac4b-d4f600d81bfb,6.87
169,LaPhonso Ellis,F,ATL,58,22.6,-1.54,1.46,-0.07,2.02,7647cd20-12a1-4cbf-b78c-5f2c3be6b566,8.52
170,Michael Doleac,C,ORL,81,16.5,-0.84,0.74,-0.10,2.15,c4f2a6d8-8e31-4b73-aefe-54031cac0dda,8.65
171,Tyrone Hill,PF,PHI,68,31.7,-0.67,0.57,-0.10,3.42,797fa251-57d3-4319-b3ab-1534229fc5e5,9.92
172,Dale Ellis,G,MIL/CHA,42,13.4,0.26,-0.39,-0.13,0.80,3deebb20-3308-404d-be67-ab1e32b18cba,7.3
173,Glen Rice,SF,LAL,80,31.6,0.88,-1.01,-0.14,3.96,fab5958e-5a64-48fb-b2ae-3e29575fd790,10.46
174,Derrick Coleman,PF,CHA,74,31.7,0.05,-0.20,-0.15,3.52,84f062a1-ada6-4899-8ab9-260ce609bcc4,10.02
175,Wally Szczerbiak,SG,MIN,73,29.7,0.42,-0.61,-0.19,3.25,baa92d68-b6f6-4351-9d24-ccb6b6cf4d9f,9.75
176,Kelvin Cato,C,HOU,65,24.3,-1.67,1.47,-0.20,2.39,909ae863-05ac-4c22-b009-9caeda539a53,8.89
177,Elton Brand,PF,CHI,81,37.0,-0.26,0.06,-0.20,4.34,992a6106-25bb-4542-a824-1ab30a90ff3a,10.84
178,Andrae Patterson,F,MIN,5,4.0,0.32,-0.53,-0.21,0.03,89c7e197-6fab-48f8-bd69-c30bf40ac8a6,6.53
179,Terry Mills,F,DET,82,22.5,-0.41,0.18,-0.23,2.83,ebfc0d0c-20a2-4b02-bed3-2da068d81aa1,9.33
180,Bruce Bowen,SF,PHI/MIA,69,12.7,-3.58,3.31,-0.27,1.21,c818a730-e15e-42bb-a276-fa305e6c0125,7.71
181,Kenny Thomas,PF,HOU,72,25.0,-0.18,-0.09,-0.27,2.66,c58728a2-449d-4f7c-9542-5ec4b207103d,9.16
182,A.C. Green,F,LAL,82,23.5,-2.64,2.36,-0.29,2.74,282c77d5-61ed-40e2-b715-9e65b65ce2e7,9.24
183,Radoslav Nesterovic,C,MIN,82,21.0,-1.84,1.53,-0.31,2.37,,8.870000000000001
184,Don Reid,F,DET/WSH,38,13.1,-2.34,2.02,-0.32,0.70,f5bba885-691b-4e26-8d88-f052fb6e6fce,7.2
185,Chris Crawford,PG,,--,--,-1.00,0.65,-0.35,0.93,1b274396-10a8-4aa2-9e16-9484bb789aca,7.43
186,Baron Davis,PG,CHA,82,18.6,0.47,-0.83,-0.36,2.08,526e351a-8d16-41df-9162-83221df6ec56,8.58
187,Brian Grant,PF,POR,63,21.0,-1.67,1.30,-0.37,1.73,cb60c459-9cd0-48ce-a876-10795693f3d0,8.23
188,Joe Smith,PF,MIN,78,25.3,-1.19,0.80,-0.39,2.70,f7dcee6c-783e-4e7c-b065-6f6e5f9adb69,9.2
189,Isaiah Rider,G,ATL,60,34.7,1.11,-1.50,-0.39,2.85,6880c19d-624f-4231-ab15-8d291dd23d8e,9.35
190,Robert Traylor,PF,MIL,44,10.2,0.06,-0.46,-0.40,0.60,ff40cf4e-9c96-40da-8c17-43d5d59ab553,7.1
191,Raef LaFrentz,C,DEN,81,30.1,0.63,-1.05,-0.41,3.42,4edcf6cd-8e7b-4fa0-9042-85aced40fdab,9.92
192,Cedric Ceballos,F,DAL,69,29.9,1.55,-1.97,-0.42,2.90,b2b1330d-bc6c-4322-b539-ee859f77fd1a,9.4
193,Bryce Drew,PG,HOU,72,18.0,0.06,-0.50,-0.44,1.72,5313c6d0-69f2-4cdb-915f-d07a5f8bda43,8.219999999999999
194,Felton Spencer,C,SA,26,5.7,-1.56,1.09,-0.47,0.18,23c32d73-b8af-416c-b767-79c9e8c8f069,6.68
195,Michael Smith,F,WSH,46,24.9,-0.70,0.22,-0.48,1.51,91510177-eba8-4f42-8328-30266e83c8ba,8.01
196,Brevin Knight,PG,CLE,65,27.0,0.36,-0.86,-0.51,2.46,7a60d7cd-1ff7-4876-8b59-dee90d519afa,8.96
197,Mirsad Turkcan,F,,--,--,-0.05,-0.47,-0.52,0.10,699546b6-2a11-466c-978d-1c837754043b,6.6
198,Vernon Maxwell,G,SEA,47,21.0,1.81,-2.35,-0.55,1.26,a4101125-cf8c-4656-8cc8-b6ea5b061fe9,7.76
199,Devin Gray,F,HOU,21,5.9,-0.45,-0.11,-0.56,0.15,1d5cbab1-c8f8-4165-8679-fbbeb87d0e18,6.65
200,Terry Cummings,F,GS,22,18.1,-0.59,0.03,-0.56,0.50,7476bfee-7c7e-490c-89af-56e322a8df0a,7.0
