,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
144,George Lynch,SF,PHI,43,30.6,-2.07,1.99,-0.08,2.85,009e6453-00c0-466e-acc6-712e3c3ddbee,5.1
145,Chris Childs,G,NY,48,27.0,-1.08,0.98,-0.09,2.68,5f5dbe60-7f2f-40ef-8a62-66c2483855c4,4.93
146,Tim Thomas,PF,PHI/MIL,50,16.2,1.77,-1.89,-0.12,1.65,b5a9cb99-e6f7-44ce-9471-fa6afd69ad85,3.9
147,Othella Harrington,PF,HOU,41,22.0,-0.94,0.81,-0.13,1.82,fa4ed7b4-2252-41a5-886f-ad9534232d0f,4.07
148,Adam Keefe,F,UTAH,44,14.6,-1.73,1.60,-0.13,1.29,38c22e22-40b5-46a8-993f-cb085741265e,3.54
149,Vernon Maxwell,G,SAC,46,21.9,2.85,-2.99,-0.13,2.29,a4101125-cf8c-4656-8cc8-b6ea5b061fe9,4.54
150,Shawn Respert,G,PHX,12,8.3,0.12,-0.25,-0.13,0.19,d6c7f06a-390d-4644-8e6c-33241e175324,2.44
151,Danny Manning,F,PHX,50,23.7,-0.48,0.35,-0.13,2.48,c8507e27-c58b-4d76-8a83-1a6a7ce9c04d,4.73
152,Horace Grant,C,ORL,50,33.2,-1.81,1.63,-0.18,3.36,c856ad79-88c6-4ea2-8901-b9a394638941,5.609999999999999
153,Dee Brown,G,TOR,49,28.1,1.93,-2.11,-0.18,2.88,f3409c41-8f7a-451e-8e19-5db262e1f39e,5.13
154,Greg Ostertag,C,UTAH,48,27.9,-2.86,2.68,-0.19,2.64,1ccd8985-6548-4f9f-adfe-180ecb388360,4.890000000000001
155,Brent Price,G,HOU,40,20.2,1.82,-2.01,-0.19,1.66,56869f17-2697-4619-934e-099fd23b2cbc,3.91
156,Mitch Richmond,G,WSH,50,38.2,1.32,-1.51,-0.20,4.00,ef0049c2-c8e5-48c3-a52e-3c7f9f168c74,6.25
157,Damon Stoudamire,PG,POR,50,33.5,1.10,-1.30,-0.20,3.45,65af4a1d-57ae-4291-8d73-4181ad67d20a,5.7
158,Jalen Rose,SG,IND,49,25.3,-0.41,0.21,-0.20,2.53,d53d133e-836d-4a3a-9bc7-6a715ea850f7,4.779999999999999
159,Anthony Peeler,SG,MIN,28,28.9,1.08,-1.30,-0.22,1.70,d6e2ba43-0c0f-471f-87b0-ee1eb89d608c,3.95
160,Kurt Thomas,PF,NY,50,23.6,-2.35,2.12,-0.24,2.27,d3b65687-9fb8-4089-bfc2-b5d624452cf4,4.52
161,Felton Spencer,C,GS,26,6.1,-1.77,1.52,-0.25,0.32,23c32d73-b8af-416c-b767-79c9e8c8f069,2.5700000000000003
162,Eric Snow,PG,PHI,48,35.8,-1.30,1.04,-0.26,3.55,6c7a3fbe-8815-48f4-9fd5-dd9a2f341775,5.8
164,Michael Dickerson,G,HOU,50,31.2,-0.21,-0.05,-0.26,3.07,4d132cc0-64fe-4a2e-abd5-63ff3a7572b3,5.32
165,Dale Ellis,G,SEA,48,25.7,0.82,-1.09,-0.27,2.45,3deebb20-3308-404d-be67-ab1e32b18cba,4.7
166,Andrew DeClercq,C,BOS/CLE,47,23.4,-0.63,0.35,-0.28,2.17,450bfa8c-68a3-4f51-b6fa-afb80fe16e7a,4.42
167,Keith Closs,C,LAC,15,5.8,-1.38,1.08,-0.31,0.17,e6f2a510-ef1a-4d9e-a066-d8b219b3e781,2.42
168,Bob Sura,PG,CLE,50,16.8,-2.08,1.78,-0.31,1.52,9ba0daa6-0d1b-4153-be48-1bd29ae14289,3.77
169,Vin Baker,PF,SEA,34,34.2,-1.36,1.04,-0.32,2.21,1da96cf4-65ef-4467-a93a-08c14791d904,4.46
170,Keith Van Horn,PF,NJ,42,37.5,0.71,-1.03,-0.32,3.22,cd16449f-11ef-45f3-b6ae-e21c996ab006,5.470000000000001
171,Antonio Davis,PF,IND,49,25.9,-0.77,0.41,-0.35,2.44,0cc43dc1-98ea-4ea2-962d-1465fac7dc37,4.6899999999999995
172,Antoine Walker,PF,BOS,42,36.9,2.13,-2.56,-0.43,3.13,fa43675b-7e49-4349-8ecc-6074694cb6d6,5.38
173,Ray Weathers,NA,,--,--,-1.18,0.75,-0.43,1.82,,4.07
174,Greg Minor,G,BOS,44,17.4,-1.46,1.03,-0.43,1.49,52f698c2-0ee7-4367-b169-e339f987b4ee,3.74
175,James Robinson,G,LAC/MIN,31,16.3,0.23,-0.68,-0.45,0.96,3a72d690-31ec-4658-9189-248a5e7946a6,3.21
176,Tom Gugliotta,PF,PHX,43,36.3,1.03,-1.48,-0.45,3.00,41095aba-b184-4ede-b27a-b060df0bb514,5.25
177,Travis Best,PG,IND,49,21.3,-0.34,-0.12,-0.46,1.93,3ec1ea0a-2143-4dd4-a0d7-7341b59a4414,4.18
178,Rodney Rogers,SF,LAC,47,20.6,0.05,-0.52,-0.47,1.81,1bc81cc3-3df5-4058-bd4a-0ede68a069f5,4.0600000000000005
179,Vitaly Potapenko,C,CLE/BOS,50,27.9,-1.20,0.71,-0.49,2.59,eebffde7-e099-46b7-b652-f9a578a6c369,4.84
180,Haywoode Workman,G,MIL,29,28.1,-0.17,-0.33,-0.50,1.52,8efd8736-c0c5-45ea-b251-e9e882407d68,3.77
181,Johnny Newman,F,CLE,50,19.0,-2.49,1.97,-0.52,1.62,30c1e375-68bc-4161-a9a9-faae8dda390e,3.87
182,Allan Houston,SG,NY,50,36.3,-1.01,0.47,-0.55,3.24,465e59ac-6809-4cb1-a46a-c54e1193b673,5.49
183,PJ Brown,PF,MIA,50,32.2,-1.38,0.81,-0.57,2.76,,5.01
184,Voshon Lenard,SG,MIA,12,15.8,1.77,-2.34,-0.57,0.30,801d210f-0f85-431c-b98a-3cc8302540a4,2.55
185,Bo Outlaw,PF,ORL,31,27.5,-2.28,1.68,-0.60,1.46,847a478d-8ace-4c5d-9963-9b38c35392bc,3.71
186,Pat Garrity,PF,PHX,39,13.8,0.17,-0.80,-0.63,0.92,e0c84a9e-cac8-4c94-9a44-f77bd3e15c84,3.17
187,Sam Mitchell,F,MIN,50,26.9,0.24,-0.87,-0.63,2.39,0d9a2e23-464c-4e2a-91cd-869710ee5ef8,4.640000000000001
188,Eric Piatkowski,SG,LAC,49,25.3,1.03,-1.67,-0.64,2.24,f193b4fc-173e-4b82-a937-ad33f0be183a,4.49
189,Michael Doleac,C,ORL,49,15.9,0.38,-1.03,-0.64,1.36,c4f2a6d8-8e31-4b73-aefe-54031cac0dda,3.6100000000000003
190,Shandon Anderson,SF,UTAH,50,21.4,-1.21,0.57,-0.65,1.85,40966e4d-7253-436a-a7f9-3fb958f92711,4.1
191,Dale Davis,PF,IND,50,27.5,-0.44,-0.22,-0.66,2.37,9bd7b705-76b9-4cd9-b230-4872e38108fd,4.62
192,Ben Davis,F,NY,8,2.6,-0.18,-0.49,-0.67,0.04,c0d9a90e-a188-4d8a-a308-9fee03fa2385,2.29
193,Bimbo Coles,PG,GS,48,26.5,-0.19,-0.48,-0.67,2.26,fd5ff25c-e06e-4109-86fd-aae79146ff69,4.51
194,Juwan Howard,PF,WSH,36,39.7,0.10,-0.80,-0.70,2.56,186702f1-7e05-403b-a0c6-86d9fd01ddbd,4.8100000000000005
195,Chris Carr,G,MIN/NJ,39,11.4,1.09,-1.81,-0.71,0.76,d7925d9d-d53a-4a16-94a5-98af66819f26,3.01
196,Lorenzen Wright,PF,LAC,48,23.6,-0.91,0.17,-0.74,1.91,bab51822-a357-43c7-956a-e988098dc9e7,4.16
197,Jayson Williams,C,NJ,30,34.0,-1.19,0.45,-0.75,1.78,50b7e899-8125-4ca8-ac3b-c33b70ff2747,4.03
198,Latrell Sprewell,SG,NY,37,33.3,0.78,-1.53,-0.76,2.05,0bfd9d49-7871-4504-a406-32c8c6fe5e86,4.3
199,Steve Nash,PG,DAL,40,31.7,-0.92,0.15,-0.77,2.10,34456aa0-a158-4716-8239-0dafe5d7b920,4.35
