,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
88,Mike Bibby,PG,SAC,82,34.0,2.14,-1.00,1.14,8.26,ce4021d2-8318-4b80-88c3-70c6b08f30ec,11.28
89,Jannero Pargo,PG,NO,82,20.9,-0.76,1.89,1.13,4.69,f8c6044c-b9ef-4228-8dd0-cf51fe581d3b,7.710000000000001
90,David Lee,PF,NY,58,29.8,1.21,-0.09,1.13,5.13,9a0b78fa-a6ca-4efb-adf6-722750145382,8.15
91,Amare Stoudemire,C,PHX,82,32.8,2.00,-0.90,1.10,8.01,,11.03
92,James Jones,SG,PHX,76,18.1,-0.75,1.84,1.09,3.95,73314c74-f00a-476f-aa94-e04bfc80d491,6.970000000000001
93,Tayshaun Prince,SF,DET,82,36.6,-0.70,1.77,1.07,7.99,8abee38c-37f1-4c44-929d-2fb0d72d529e,11.01
94,Raja Bell,SG,PHX,78,37.4,1.02,0.04,1.06,8.55,cde9e15c-aad3-42e1-9cc2-24d8f8eeb530,11.57
95,Mike Miller,SG,MEM,70,39.1,2.52,-1.48,1.04,7.92,f5a9ab80-2b88-4d62-b160-e733c54e3cac,10.94
96,Erick Dampier,C,DAL,76,25.2,-0.86,1.86,0.99,5.15,c31ab4d8-7d51-4157-a534-1648d05c4c27,8.17
97,Josh Smith,PF,ATL,72,36.8,0.26,0.73,0.98,7.24,fa1a28ac-dac6-40b8-a668-884aeaa2e85c,10.26
98,Marcus Camby,C,DEN,70,33.8,-0.56,1.54,0.98,7.03,daabe87b-5399-40dc-9a97-5c08300da5a5,10.05
99,LaMarcus Aldridge,C,POR,63,22.1,-0.30,1.26,0.96,3.72,8e44a15c-b4d5-4dfe-bdf7-b86931475b32,6.74
100,Tyrus Thomas,PF,CHI,72,13.4,-1.17,2.12,0.95,2.81,73ac9951-5753-4bf4-b3a6-0b44fa93dc80,5.83
101,Sam Cassell,PG,LAC,58,24.3,1.75,-0.81,0.93,3.91,25693f41-b7e7-4c94-ae69-db2e7017f40b,6.93
102,Bruce Bowen,SF,SA,82,30.0,-3.09,4.01,0.92,6.49,c818a730-e15e-42bb-a276-fa305e6c0125,9.51
103,Rasual Butler,SF,NO,81,27.4,-1.19,2.06,0.87,5.76,58c5e74e-a940-4c9b-bf4e-81b4c3fb24ce,8.78
104,Chris Duhon,PG,CHI,78,24.4,0.27,0.55,0.82,5.25,9ebbccdc-f8b3-48e5-a4f0-c97e3c130f0a,8.27
105,Shavlik Randolph,PF,PHI,13,13.8,-1.72,2.53,0.82,0.47,9cb61d7b-89ca-4b94-a577-905a2aa6d8d8,3.49
106,Charlie Bell,SG,MIL,82,34.7,0.40,0.41,0.81,7.54,2b18f4bd-d9b6-4597-9ee5-55d17e94ee35,10.56
107,Aleksandar Pavlovic,SG,CLE,67,22.9,-0.35,1.12,0.77,4.05,,7.07
108,Andrei Kirilenko,SF,UTAH,70,29.3,-1.43,2.17,0.73,5.32,a1f17fb0-a5bc-471c-a65a-1e2efae6a8a0,8.34
109,Tony Parker,G,SA,77,32.5,1.66,-0.95,0.70,6.27,e7f7d281-52b9-4155-9b66-378c964837f5,9.29
110,Anthony Roberson,SG,GS,20,11.4,1.80,-1.14,0.66,0.58,8ce7c830-7487-4190-9b81-cadb33d6029c,3.6
111,Matt Carroll,SG,CHA,72,26.1,0.47,0.19,0.66,4.79,b802b148-2864-4cbd-9118-dbab3b3baf4e,7.8100000000000005
112,Chris Quinn,PG,MIA,42,9.7,0.11,0.52,0.63,0.98,59678c60-f489-4749-ae83-6cf354a2e14c,4.0
113,Brendan Haywood,C,WSH,77,22.6,-1.15,1.77,0.62,4.50,f07acb84-9579-4176-ad13-c9e9c8dd8490,7.52
114,Bobby Jackson,PG,NO,56,23.8,0.74,-0.17,0.56,3.26,649f1b35-874d-47c0-93fa-abfbc73fb520,6.279999999999999
115,Rajon Rondo,PG,BOS,78,23.5,-1.22,1.77,0.55,4.57,00e6c4e1-3e3e-4f98-a6b3-ce587b855030,7.59
116,Mehmet Okur,C,UTAH,80,33.3,1.97,-1.43,0.54,6.56,3c96d879-acaf-4636-abd6-f55341079bcb,9.58
117,Reggie Evans,C,DEN,66,17.1,-0.97,1.50,0.53,2.83,cda072e5-f641-455a-b94b-634016d003a6,5.85
118,Stephen Jackson,SF,IND/GS,75,33.1,1.61,-1.13,0.48,6.36,4d7bdc64-458a-4f2e-8e0c-0c510f10a81e,9.38
119,Ronny Turiaf,C,LAL,72,15.1,-0.32,0.79,0.47,2.66,f474b617-4a96-4c30-9cb2-00eaac8c688f,5.68
120,Alan Henderson,PF,PHI/UTAH,38,11.0,0.31,0.16,0.47,1.03,ab0a95b6-55c1-42f6-b633-6d32e64be983,4.05
121,Morris Peterson,SG,TOR,71,21.3,0.90,-0.44,0.46,3.74,fefb2816-ff8c-41ac-bf5f-e626d7a316dd,6.76
123,David West,F,NO,52,36.5,0.20,0.26,0.46,4.46,856056f4-8b4f-40c3-bf6d-7e3f0c145406,7.48
124,Kwame Brown,C,LAL,41,27.6,-0.73,1.17,0.44,2.75,ee2a70fa-8405-4932-9ab5-d18c723217bb,5.77
125,Ricky Davis,SG,MIN,81,37.3,0.49,-0.06,0.43,7.13,c043c7b9-7877-492a-a6bb-86fcfd6e45a9,10.15
126,Louis Williams,SG,PHI,61,11.3,0.21,0.22,0.43,1.65,,4.67
127,Bracey Wright,SG,MIN,19,10.0,0.11,0.30,0.41,0.52,acb939d1-c547-474f-aee0-3a3e88f08cfa,3.54
128,Carmelo Anthony,PF,DEN,65,38.2,3.55,-3.15,0.41,6.30,5aba723b-d598-4f57-ad9d-66759ddbc5bf,9.32
129,Travis Diener,PG,ORL,26,11.1,1.33,-0.93,0.40,0.64,62d56d18-0a95-4498-833d-ffde2ce16e03,3.66
130,Antoine Walker,PF,MIA,78,23.3,0.02,0.37,0.39,4.17,fa43675b-7e49-4349-8ecc-6074694cb6d6,7.1899999999999995
131,Andrea Bargnani,C,TOR,65,25.1,0.51,-0.13,0.38,3.82,7e4026de-4aa5-4497-9b9d-634a3a739dbc,6.84
132,Steve Francis,PG,NY,44,28.1,0.51,-0.14,0.37,2.94,a5845013-8c2b-4fd7-89a8-d903e78c65e9,5.96
133,James Posey,SF,MIA,71,27.0,-0.40,0.76,0.36,4.46,b973fe43-5197-4d1c-ae9d-8a69d3f0eb11,7.48
134,Leon Powe,PF,BOS,63,11.4,-0.94,1.27,0.33,1.69,99b14c9b-af43-4d0c-a20a-68eff6669dd8,4.71
135,Craig Smith,PF,MIN,82,18.7,-0.47,0.79,0.32,3.52,0a8def14-cc0b-488f-8067-8516633dd7dd,6.54
136,Jorge Garbajosa,PF,TOR,67,28.5,-1.44,1.75,0.32,4.33,9a65fe51-2884-4a7d-b11b-2c81d7391385,7.35
137,Dale Davis,PF,DET,46,10.1,-2.95,3.25,0.30,1.01,9bd7b705-76b9-4cd9-b230-4872e38108fd,4.03
138,Quentin Richardson,SF,NY,49,33.1,1.09,-0.85,0.24,3.79,fb70095c-b1f8-411d-bdb6-dd3303d2630d,6.8100000000000005
139,Maurice Williams,PG,MIL,68,36.4,1.37,-1.14,0.23,5.62,,8.64
140,Josh Boone,C,NJ,61,11.0,-0.31,0.53,0.22,1.49,80c14ec3-efd0-4140-bab7-392754cc43b9,4.51
141,JJ Redick,SG,ORL,42,14.8,0.33,-0.11,0.22,1.36,ecfa5a5a-254d-42bd-9b29-2ee0ed1513e7,4.38
142,Jose Calderon,G,TOR,77,21.0,2.04,-1.83,0.21,3.61,136a7b48-24ee-423a-957f-3fcabe686994,6.63
143,Jordan Farmar,PG,LAL,72,15.1,-0.43,0.64,0.21,2.33,a359f19d-03f0-4f57-bffb-b2953c63de15,5.35
144,DerMarr Johnson,SF,DEN,39,10.7,-0.39,0.56,0.17,0.98,ab8a4914-cad6-4296-b37c-0ef0c5058d80,4.0
145,Sebastian Telfair,PG,BOS,78,20.2,-1.01,1.18,0.17,3.57,63c1feeb-641a-40fa-8e16-1da091842336,6.59
146,Charlie Villanueva,PF,MIL,39,25.2,0.78,-0.63,0.15,2.18,8e2a375f-b679-4adb-b559-9169ed23ded5,5.2
147,Etan Thomas,C,WSH,65,19.2,-0.84,0.99,0.15,2.74,ab74915b-d2c6-40d9-ad99-61f992b3b706,5.76
148,Derek Fisher,PG,UTAH,82,27.9,-1.14,1.27,0.13,4.98,c076eff2-f72f-4639-bc10-6332183d5f2a,8.0
149,Brent Barry,SG,SA,75,21.7,2.00,-1.87,0.13,3.48,b6e16b6a-99e8-47d8-a974-c877ee4e79fb,6.5
150,Corey Maggette,SF,LAC,75,30.5,0.79,-0.70,0.09,4.99,5718e20e-9b08-44aa-a370-f5975c373dc5,8.01
151,Stephon Marbury,PG,NY,74,37.1,1.78,-1.74,0.04,5.91,49401b77-f61b-4893-84a9-9fcb6c460515,8.93
152,Ben Wallace,PF,CHI,77,35.0,-2.55,2.55,-0.00,5.79,59af6d1d-a322-41e8-9b64-220eecc0185a,8.81
153,Tony Allen,SG,BOS,33,24.4,-0.11,0.10,-0.00,1.75,917674b3-1b6e-48ed-8d3b-f9161c1ea734,4.77
154,Gordan Giricek,SG,UTAH,61,19.5,-1.05,1.04,-0.01,2.40,d589ad16-eabd-400c-9de2-0294c28f4e25,5.42
155,Brandon Roy,SG,POR,57,35.4,0.51,-0.53,-0.02,4.11,2f706a85-498c-4595-9593-df8ed30c2c4d,7.130000000000001
156,Eddie House,SG,NJ,56,16.9,1.99,-2.01,-0.02,2.04,407617b8-808d-4301-a467-48864820a47e,5.0600000000000005
157,Andrew Bogut,C,MIL,66,34.2,-0.78,0.73,-0.05,4.73,d96147fc-88ce-422f-b440-0fc011fac2d5,7.75
158,Darrick Martin,PG,TOR,31,7.1,1.47,-1.53,-0.07,0.47,a0fe6821-7faa-4759-87f2-cb9b7e02bbfd,3.49
159,Sasha Vujacic,SG,LAL,73,12.8,0.31,-0.38,-0.07,1.90,e6ed3325-5866-42de-8c67-0905e061dfea,4.92
160,Kevin Martin,SG,SAC,80,35.2,2.51,-2.59,-0.08,5.97,6cb572ca-b3c7-434c-beaf-916ef8dcb3dd,8.99
161,Kirk Snyder,SG,HOU,39,14.4,-0.41,0.33,-0.08,1.12,b0a756db-0f78-4088-b741-5fa7124368cb,4.140000000000001
162,Jamaal Tinsley,PG,IND,72,31.2,0.26,-0.35,-0.08,4.65,6e4c78a8-7714-41f3-b79b-a622e5968c80,7.67
164,Francisco Garcia,SG,SAC,79,17.8,-0.07,-0.02,-0.10,3.06,674940b3-b042-44df-a3f8-c5fedda9887a,6.08
165,Linton Johnson,PF,NO,54,13.3,-1.52,1.42,-0.10,1.42,0ea74f52-26ec-48fe-9ee7-63b403e6cbe7,4.4399999999999995
166,Lynn Greer,PG,MIL,41,10.5,0.76,-0.91,-0.15,0.85,88496593-800c-4a3a-b9cd-ccfc03efe7d0,3.87
167,Devean George,SF,DAL,60,21.4,-2.09,1.93,-0.17,2.49,ee393253-12db-4147-ad4f-251b80f81a1e,5.51
168,Raymond Felton,G,CHA,78,36.3,0.28,-0.45,-0.17,5.68,5b8b373b-0b23-48de-90d9-2d45dfc36349,8.7
169,Justin Williams,PF,SAC,26,12.8,1.48,-1.65,-0.17,0.73,312f0dc4-423b-424a-8457-1276edf15bc1,3.75
170,Jalen Rose,SG,PHX,29,8.5,0.51,-0.68,-0.17,0.49,d53d133e-836d-4a3a-9bc7-6a715ea850f7,3.51
171,Andre Iguodala,F,PHI,76,40.3,0.05,-0.26,-0.20,6.05,bd56f727-1302-42ae-b243-bf6722378b35,9.07
172,Nenad Krstic,C,NJ,26,32.6,-0.08,-0.13,-0.21,1.68,177a9713-d9a7-4ef2-bcce-6d0aa7652f67,4.7
173,Alonzo Mourning,C,MIA,77,20.4,-1.26,1.05,-0.21,3.04,a32e66f6-300c-44d3-9755-c4a1891e4399,6.0600000000000005
174,Sean May,C,CHA,35,23.9,0.91,-1.14,-0.23,1.67,0704a85b-1802-4e5b-a377-19f5d21b1899,4.6899999999999995
175,Ime Udoka,F,POR,75,28.6,-1.41,1.18,-0.23,3.99,410ed0f6-75cc-42e7-aa78-e6b0a11b1d61,7.01
176,Kurt Thomas,PF,PHX,67,18.0,-2.04,1.78,-0.26,2.37,d3b65687-9fb8-4089-bfc2-b5d624452cf4,5.390000000000001
177,Jamal Crawford,G,NY,59,37.3,1.74,-2.00,-0.26,4.34,70633ba1-a422-425a-9f14-b65fc0aea757,7.359999999999999
178,Corliss Williamson,PF,SAC,68,19.7,-1.38,1.09,-0.28,2.57,54d2cdae-41c5-4f0a-82c6-1bb15dabbaf1,5.59
179,Carlos Delfino,SG,DET,82,16.7,-1.10,0.82,-0.29,2.54,e055c055-2596-4d0c-91e5-6ed6d0feb9fa,5.5600000000000005
180,Andres Nocioni,SF,CHI,53,26.5,1.08,-1.37,-0.29,2.82,4c26b123-28f0-4966-8a64-7660c7616bdb,5.84
181,Allen Iverson,SG,PHI/DEN,65,42.5,2.47,-2.77,-0.30,5.53,bd09a88b-9e70-4aaa-8101-9fdaaa7ef878,8.55
182,Josh Childress,F,ATL,55,36.8,-0.09,-0.23,-0.32,3.83,863ac23b-596e-41f3-a2b9-efb4e7c53928,6.85
183,Allan Ray,G,BOS,47,15.1,-0.10,-0.24,-0.34,1.37,c1c277e3-6d7d-4154-8fb3-f423dc1226fa,4.390000000000001
184,Mikki Moore,C,NJ,79,26.4,-0.51,0.14,-0.37,3.83,c5b78241-8eb6-461d-97ef-30b860977a69,6.85
185,Jameer Nelson,G,ORL,77,30.3,0.37,-0.74,-0.37,4.31,1aa7fd39-b6a2-4c36-8d77-9053f050bffa,7.33
186,Marcus Williams,PG,NJ,79,16.6,0.30,-0.68,-0.38,2.41,0b721816-cc46-407b-8834-1b059cd7134e,5.43
187,Darius Songaila,PF,WSH,37,18.9,-0.78,0.39,-0.40,1.32,59121184-0cb4-4af4-9a86-561e29511dd1,4.34
188,Roger Mason,SG,WSH,62,7.9,-0.42,0.02,-0.40,0.91,,3.93
189,Bobby Jones,SF,PHI,44,7.6,-1.25,0.81,-0.44,0.60,df9f093b-4de2-4e15-be48-b5bf66ea851a,3.62
190,Matt Freije,SF,ATL,19,7.7,-0.65,0.19,-0.46,0.27,71755982-0853-4938-95b3-5ef3754d4313,3.29
191,Jeff Foster,PF,IND,75,23.2,-2.42,1.96,-0.46,3.04,bc15d9b1-6e6c-4cae-9d6a-56877871da48,6.0600000000000005
192,Calvin Booth,C,WSH,44,8.6,-2.75,2.25,-0.49,0.69,67614d9b-25e4-4c04-b9e3-68beeb93d90d,3.71
193,Ruben Patterson,PF,MIL,81,31.0,0.81,-1.30,-0.49,4.48,81a8cf51-f42b-40b4-9815-863e75a86f32,7.5
194,Chucky Atkins,PG,MEM,75,27.5,3.00,-3.50,-0.50,3.81,e3632248-9422-4a14-b67d-925115d53ce4,6.83
195,Danny Granger,SF,IND,82,34.0,-0.56,0.06,-0.50,5.00,436a835e-99b9-44d8-bd18-42a0f9802bb6,8.02
196,Bo Outlaw,PF,ORL,41,11.2,-1.48,0.96,-0.51,0.77,847a478d-8ace-4c5d-9963-9b38c35392bc,3.79
197,Matt Barnes,SF,GS,76,23.9,2.08,-2.60,-0.52,3.45,7a9a28d7-3b17-419a-89f7-bb1c605c0337,6.470000000000001
198,Sergio Rodriguez,PG,POR,67,12.9,0.73,-1.32,-0.59,1.42,28eb860f-a06c-4897-a54e-41acff6476bc,4.4399999999999995
199,Joel Przybilla,C,POR,43,16.3,-5.77,5.17,-0.60,1.07,a696a140-692e-4e14-b99c-b403b005bec4,4.09
200,Mike Wilks,PG,SEA,47,11.4,-0.83,0.23,-0.60,0.89,4ffb0b05-5be8-45f6-8ee2-d3354050aa74,3.91
