,Player,Pos,Team,Gp,Mpg,Orpm,Drpm,Rpm,Wins,UUID,adjusted_wins
366,Derrick Rose,PG,DET/NY,50,25.6,-0.07,-1.80,-1.87,0.16,e7d6802d-b0a7-4172-a723-dd36c473553c,3.5
367,Alen Smailagic,PF,GS,15,5.6,-1.27,-0.61,-1.88,0.01,6e23e8e7-3559-44ef-98ee-a9c929cedf17,3.3499999999999996
369,James Johnson,PF,DAL/NO,51,20.5,-0.35,-1.55,-1.89,0.11,b5a968eb-57ce-4c89-bc90-8ecc8aa9798c,3.4499999999999997
370,Quinn Cook,PG,LAL/CLE,23,6.8,-0.70,-1.19,-1.90,0.01,2e86d504-6244-436f-b4f2-3e8d9a8bb478,3.3499999999999996
371,Talen Horton-Tucker,SG,LAL,65,20.1,-0.06,-1.85,-1.90,0.13,3dcefee2-4121-4a46-b6eb-df5685ba2932,3.4699999999999998
372,DeMarcus Cousins,C,HOU/LAC,41,17.4,0.15,-2.05,-1.91,0.06,8cbfc2fc-b6ca-4d1d-a325-02317f169d41,3.4
373,Nathan Knight,F,ATL,33,8.5,-0.56,-1.35,-1.91,0.02,d64d7aa0-c98d-4cd7-83ce-5d9e6d8c41c3,3.36
374,Hamidou Diallo,SG,OKC/DET,52,23.6,-0.65,-1.26,-1.91,0.10,f9321cc5-45f7-442b-8d3b-52378ace1473,3.44
375,Meyers Leonard,C,MIA,3,9.7,-0.87,-1.04,-1.92,0.00,e20a125b-b567-4e98-8725-01c9ce24400f,3.34
376,Gabe Vincent,PG,MIA,50,13.1,-0.38,-1.53,-1.92,0.05,0d0f705a-9a75-439d-87ca-43dcaa562c14,3.3899999999999997
377,Damian Jones,C,PHX/LAL/SAC,39,14.0,-0.95,-0.98,-1.93,0.03,8911daa4-6db8-4b25-8068-65e40b714aac,3.3699999999999997
378,Deividas Sirvydis,F,DET,20,6.7,-0.99,-0.95,-1.94,0.01,d6cdbb73-60c0-46e3-850d-e9befe2e7f8f,3.3499999999999996
379,Zeke Nnaji,PF,DEN,42,9.5,-0.61,-1.33,-1.95,0.02,a524e9d6-b121-484c-b129-1268d4c03d38,3.36
380,Austin Rivers,SG,NY/DEN,36,23.5,-0.43,-1.52,-1.95,0.03,2c896cd4-f6be-4c35-8dd4-ee49312e9f12,3.3699999999999997
381,Matthew Dellavedova,PG,CLE,13,17.2,-0.28,-1.68,-1.96,0.01,f77a2c69-759a-4bd5-8182-e4993ed5463d,3.3499999999999996
382,JaKarr Sampson,SF,IND,29,10.9,-0.88,-1.10,-1.98,0.00,60bab10c-a41c-492c-9a83-690014cdbe59,3.34
383,Terance Mann,SG,LAC,67,18.9,-0.57,-1.42,-1.99,-0.01,517e3746-ecff-4a49-b247-196bce41bb37,3.33
384,Mitchell Robinson,C,NY,31,27.5,-2.59,0.60,-2.00,-0.01,f0711681-9292-4e81-aeee-dd5e1fee6b22,3.33
385,Nico Mannion,PG,GS,30,12.1,-0.09,-1.91,-2.00,-0.00,819d63c0-948c-4e14-a780-f08199f3cf2c,3.34
386,Luka Samanic,F,SA,33,9.3,-0.41,-1.59,-2.00,-0.01,b83a27ee-876b-4734-9301-a69ae09b35a2,3.33
387,Caleb Martin,SF,CHA,53,15.4,-0.31,-1.72,-2.02,-0.03,36b731fc-6dbe-4a0c-ba48-47edfc752736,3.31
388,Dwight Howard,C,PHI,69,17.3,-0.41,-1.62,-2.03,-0.05,fbfff279-863a-4e79-bd74-f997d4a2b072,3.29
389,Precious Achiuwa,PF,MIA,61,12.1,-0.86,-1.16,-2.03,-0.03,17096454-b779-45fe-b045-f35073e0a9ea,3.31
390,Andre Roberson,F,BKN,5,12.6,-1.34,-0.69,-2.03,-0.00,6c9cc11d-1150-44d8-87d3-942078449755,3.34
391,Cristiano Felicio,PF,CHI,18,4.7,-1.60,-0.44,-2.03,-0.00,2adc2fac-36c8-4490-9bf5-fc224c904df1,3.34
392,Isaiah Hartenstein,C,DEN/CLE,46,12.2,-0.61,-1.43,-2.04,-0.03,45de56b1-fd0f-4219-8bda-312f209afe10,3.31
394,Drew Eubanks,PF,SA,54,14.0,-0.75,-1.31,-2.06,-0.06,f4d37da9-42df-49c1-b160-1c2671a125b5,3.28
395,Devin Vassell,SG,SA,62,17.0,-0.18,-1.90,-2.08,-0.11,5491be37-200c-4eaf-894e-cc98a551d7db,3.23
396,Semi Ojeleye,PF,BOS,56,17.0,-1.11,-0.98,-2.09,-0.10,0652c574-cc33-41b5-8eb5-cd55061c31ea,3.2399999999999998
397,Cody Martin,SF,CHA,52,16.3,-1.13,-0.97,-2.10,-0.10,b0d40834-6c0f-4717-aa2a-71b3b194009f,3.2399999999999998
398,Tony Snell,SF,ATL,47,21.1,-1.40,-0.70,-2.11,-0.11,6582bb12-ce5d-4928-ab6d-716a5f5d858f,3.23
399,Sean McDermott,F,MEM,18,8.8,-1.17,-0.94,-2.11,-0.02,134a0ad5-1c5b-4d53-9004-edfd02869680,3.32
400,Jarrett Culver,G,MIN,34,14.7,-1.11,-1.00,-2.11,-0.07,a36bebbd-5405-4df1-a42e-443c5ebf3912,3.27
401,Jabari Parker,PF,SAC/BOS,13,12.7,-0.77,-1.35,-2.12,-0.02,9d5307c3-b6e4-40fc-bae0-836e6fae3575,3.32
402,Frank Ntilikina,PG,NY,33,9.8,-0.79,-1.34,-2.13,-0.05,9992a5aa-6e2f-4ab5-8cb7-112a52aa1759,3.29
403,Aron Baynes,C,TOR,53,18.5,-2.34,0.21,-2.13,-0.13,220379fa-d79e-4b35-8b34-091176908e7e,3.21
404,Patrick Williams,PF,CHI,71,27.9,-2.96,0.81,-2.14,-0.29,d46a2a50-660e-4d7d-81d9-7150f6b80e49,3.05
405,Rayjon Tucker,G,PHI,14,4.9,-0.64,-1.51,-2.15,-0.01,ba878f3b-2c89-455e-a124-ac483130a34e,3.33
406,Nate Hinton,G,DAL,21,4.4,-0.47,-1.68,-2.15,-0.02,9cdfc455-ef01-46fc-94d3-69a1ccd551b5,3.32
408,Freddie Gillespie,SF,TOR,20,19.6,-1.59,-0.58,-2.17,-0.07,78057ed8-de68-4c44-b392-cc105606f3cd,3.27
410,Brandon Goodwin,G,ATL,47,13.2,-0.79,-1.38,-2.17,-0.12,a4c924f7-7603-4e4c-a633-a6a93dea173e,3.2199999999999998
411,Axel Toupane,SG,MIL,8,7.6,-1.53,-0.65,-2.18,-0.01,cb482957-2234-480b-a1ea-b70fcd80f704,3.33
412,Theo Pinson,G,NY,17,2.0,-1.11,-1.08,-2.19,-0.01,e5ce5e2a-e101-476a-9a2f-ea611e36e99c,3.33
413,Devon Dotson,G,CHI,11,4.5,-1.48,-0.71,-2.19,-0.01,00155670-fae3-4c3c-986a-f9a72ce80653,3.33
414,Tristan Thompson,C,BOS,54,23.8,-2.38,0.19,-2.19,-0.25,678144c4-fb03-42fa-88df-c77576787fa7,3.09
416,Dylan Windler,SG,CLE,31,16.5,-0.20,-2.00,-2.20,-0.12,1b8d5320-3c35-4235-8d0c-9592d6edb779,3.2199999999999998
417,Jalen Smith,PF,PHX,27,5.8,-1.38,-0.82,-2.20,-0.03,48267d12-f698-4a11-874c-80a363a33f95,3.31
418,Sindarius Thornwell,SG,NO/ORL,21,10.3,-1.51,-0.69,-2.20,-0.05,b8726b53-0dcd-4cac-80da-6d4841bee3cb,3.29
420,Jeff Teague,PG,BOS/MIL,55,17.3,-0.47,-1.75,-2.22,-0.25,ed4198c9-f1f9-4977-863b-b400610c3a2d,3.09
421,Javonte Green,SF,BOS/CHI,41,11.6,-0.83,-1.39,-2.22,-0.12,70657692-f2e4-4b1f-bebf-d81d30fb3973,3.2199999999999998
422,Jahlil Okafor,C,DET,27,12.9,-0.99,-1.23,-2.23,-0.09,0924e058-3473-45da-85f8-2dc28565c075,3.25
423,Al-Farouq Aminu,SF,ORL/CHI,23,18.9,-2.83,0.59,-2.23,-0.09,923266f0-bcfa-4dbd-b186-859cd232c4bb,3.25
424,Cory Joseph,PG,SAC/DET,63,23.0,-0.52,-1.72,-2.23,-0.38,ee6e34f3-5e7e-4a65-b292-c3ce999a76e1,2.96
425,Keita Bates-Diop,SF,SA,30,8.2,-0.99,-1.24,-2.24,-0.07,6e5f8c11-afc2-4edf-b00d-c357c5e25f32,3.27
426,Chimezie Metu,PF,SAC,36,13.6,-0.20,-2.05,-2.25,-0.13,a4f21a7b-5ee3-49a4-abde-703e7f16675d,3.21
427,Aaron Nesmith,SF,BOS,46,14.5,-0.05,-2.21,-2.25,-0.20,b9379370-345f-4bf7-9ce1-d4fa9504804b,3.1399999999999997
428,Adam Mokoka,SG,CHI,14,4.0,-0.77,-1.48,-2.26,-0.02,a42ce7bf-41fe-4d6d-8f72-7a862a5caede,3.32
430,Jordan Bone,G,ORL,14,14.0,-1.00,-1.27,-2.27,-0.08,c83f0c39-dbae-40be-ad0c-1cbeb2dab1e8,3.26
431,Devontae Cacok,PF,LAL,20,4.9,-0.98,-1.30,-2.28,-0.04,2e932068-b208-4b6c-96a3-ddb8b6546360,3.3
432,Justise Winslow,PF,MEM,26,19.5,-0.86,-1.44,-2.30,-0.17,543f64b7-92fd-4004-917b-05ea7ec8a57f,3.17
433,Tyler Cook,F,DET/BKN,32,13.7,-0.99,-1.31,-2.30,-0.14,1d3d80fe-19af-45e2-85e7-f01f558b1e81,3.1999999999999997
434,Avery Bradley,PG,MIA/HOU,27,22.3,-0.58,-1.71,-2.30,-0.20,d225077d-f5a5-4f73-8ffd-2c9ef8ee2c92,3.1399999999999997
435,James Wiseman,C,GS,39,21.4,-1.22,-1.08,-2.30,-0.25,ad92dbdd-2d47-4efa-b15c-d738a6de7e70,3.09
436,Theo Maledon,PG,OKC,65,27.4,-1.72,-0.59,-2.31,-0.55,dbc628b0-411c-409e-aa4c-1be209d5a181,2.79
437,Wenyen Gabriel,F,NO,21,11.5,-0.71,-1.60,-2.31,-0.08,73beef42-cc5d-4f0f-b9a2-d94a4296e4b7,3.26
438,Jordan McLaughlin,PG,MIN,51,18.4,-0.10,-2.22,-2.32,-0.37,2e06b695-e96f-407f-94c9-0e582a86f856,2.9699999999999998
439,Mike Scott,PF,PHI,51,16.7,-1.75,-0.59,-2.34,-0.30,7b4f831e-e0bf-4a53-bd90-74fdd0c8813c,3.04
440,Grant Riller,G,CHA,7,3.9,-1.12,-1.23,-2.35,-0.01,be3e36b7-8db2-4e26-94d8-6e5775ae8d9a,3.33
442,Hassan Whiteside,C,SAC,36,15.2,-0.65,-1.73,-2.38,-0.23,b2d4e35e-d992-4a59-a168-4ab9036e9ba1,3.11
443,Bruno Caboclo,F,HOU,6,6.0,-1.04,-1.33,-2.38,-0.02,3764f182-86cd-49aa-9128-2cce61244a89,3.32
444,Tyrell Terry,PG,DAL,11,5.1,-1.59,-0.79,-2.38,-0.03,fce5341b-d7de-4ec3-8108-af4c03a076f3,3.31
445,Reggie Perry,F,BKN,26,8.1,-0.92,-1.47,-2.39,-0.10,860f24d2-d5e7-4889-b6aa-ca99d31761bb,3.2399999999999998
446,Nicolo Melli,PF,NO/DAL,45,12.6,-1.52,-0.93,-2.45,-0.27,90f43396-0152-4c4b-b6f1-9e8efb87c823,3.07
447,Dante Exum,PG,CLE,6,19.3,-1.09,-1.37,-2.45,-0.06,c1bcaf85-1c0c-45a3-899b-ed529c52859e,3.28
449,Jay Scrubb,G,LAC,4,21.0,-0.47,-2.01,-2.47,-0.02,fa1ed67c-d5ad-4c32-8001-b07567e61557,3.32
451,Derrick Favors,F,UTAH,68,15.3,0.14,-2.61,-2.48,-0.64,bc659b74-d3c9-4eff-b31b-cb8ab7dcbd29,2.6999999999999997
453,Chris Silva,F,MIA/SAC,15,6.1,-1.36,-1.14,-2.49,-0.06,6e78a065-ee1f-40da-aa6c-bae57880d2b8,3.28
454,Nate Darling,G,CHA,7,3.7,-1.01,-1.48,-2.49,-0.01,8514f894-f846-4188-b3d8-8ec7f1b280c4,3.33
455,Cole Anthony,PG,ORL,47,27.1,-1.84,-0.65,-2.50,-0.59,5c823b93-f272-4835-b228-a14bd8fc9e86,2.75
456,Marques Bolden,C,CLE,6,4.8,-1.55,-0.95,-2.50,-0.02,77938877-0da5-49c9-95b7-eef7c2e92708,3.32
457,Ignas Brazdeikis,SF,NY/PHI/ORL,13,19.2,-1.33,-1.17,-2.50,-0.11,deb1f02b-6e61-4764-84ab-25006c6c9196,3.23
458,Torrey Craig,SF,MIL/PHX,50,16.1,-0.33,-2.17,-2.50,-0.43,2f44a652-9ee3-4a5f-bc56-a65d70005d71,2.91
459,Onyeka Okongwu,PF,ATL,50,12.0,-0.63,-1.94,-2.57,-0.39,617a74f3-fad3-4064-a0b8-21cf25d4136d,2.9499999999999997
460,Rondae Hollis-Jefferson,SF,POR,11,9.7,-1.11,-1.47,-2.58,-0.07,4b59f7c3-69e0-41df-946c-cc5be243f77b,3.27
461,Nassir Little,SF,POR,48,13.3,-0.72,-1.87,-2.58,-0.37,0396361c-822b-48d0-9a58-321096dfb48d,2.9699999999999998
462,Jalen McDaniels,PF,CHA,47,19.2,-1.21,-1.40,-2.60,-0.57,09598d16-659e-4135-a764-acba8203fde8,2.77
463,Rodions Kurucs,SF,BKN/HOU/MIL,21,6.0,-0.75,-1.86,-2.61,-0.09,9fe0b5c9-a07a-47d6-bd74-80341dceca35,3.25
464,Patrick McCaw,SF,TOR,5,6.6,-1.25,-1.36,-2.62,-0.03,d0e68808-05d6-4dc6-b591-9f0004195ae2,3.31
465,Brodric Thomas,G,HOU/CLE,32,12.5,-0.58,-2.04,-2.62,-0.25,18cfe6b9-74f0-4faf-9514-410511bf7722,3.09
466,Quinndary Weatherspoon,SG,SA,20,6.1,-0.69,-1.94,-2.63,-0.06,6bd705db-ce21-4cfa-ac71-cb16a2eba160,3.28
467,Ty-Shon Alexander,SG,PHX,15,3.1,-1.16,-1.47,-2.63,-0.03,4fdd21dd-f9d6-4d38-9829-2572a096dbdb,3.31
468,Glenn Robinson III,F,SAC,23,16.0,-0.99,-1.67,-2.66,-0.26,65693f24-2dec-4f08-beb7-8a5a2e723057,3.08
469,Michael Carter-Williams,G,ORL,31,25.8,-3.26,0.60,-2.66,-0.50,428ac42d-ad0f-4c59-a8e6-158bb1673e15,2.84
470,Isaiah Roby,PF,OKC,61,23.4,-1.86,-0.83,-2.69,-0.98,101b0787-caee-4baf-8877-61ff5cc00f3a,2.36
471,Anderson Varejao,C,CLE,5,7.2,-1.48,-1.22,-2.70,-0.03,4beb4fd4-7b44-4217-a4d2-37a9a24438ca,3.31
472,Justin Patton,C,HOU,13,19.0,-1.24,-1.48,-2.71,-0.20,31bbe5f0-9368-49b1-82e5-f7423b6b6057,3.1399999999999997
473,Norvel Pelle,PF,BKN/SAC/NY,13,6.4,-1.59,-1.14,-2.73,-0.08,e9d6e257-7a95-48bf-b246-296e3a288c03,3.26
474,JaVale McGee,C,CLE/DEN,46,14.7,-0.80,-1.94,-2.74,-0.57,68b72a95-0ce8-4723-be8d-5ffeaa333aac,2.77
475,Jordan Bell,F,WSH/GS,6,13.7,-1.61,-1.16,-2.77,-0.09,a8ee6503-3073-4b82-9bf0-04ec8741f2de,3.25
476,DaQuan Jeffries,SG,SAC/HOU,31,15.9,-0.77,-2.00,-2.78,-0.43,fc957db3-d887-433f-bace-885cc3665ae0,2.91
477,Terrance Ferguson,SF,PHI,13,3.8,-1.62,-1.16,-2.78,-0.06,1b439417-678a-4424-b5a1-b3fdf484ef3a,3.28
478,Jaylen Adams,G,MIL,7,2.6,-1.69,-1.11,-2.79,-0.02,cddf67ea-6c29-4b72-8f32-1f695289484e,3.32
479,Stanley Johnson,SF,TOR,61,16.5,-1.43,-1.37,-2.80,-0.87,11278856-d9a3-476e-a2e3-75d4e8b3c7dc,2.4699999999999998
481,Jerome Robinson,SG,WSH,17,17.9,-1.16,-1.66,-2.82,-0.28,d9b61487-1c67-4b2f-b651-631c27738aa5,3.0599999999999996
482,Cam Reddish,SF,ATL,26,28.8,-0.98,-1.85,-2.83,-0.63,df12e249-3fd4-4dbc-9fc0-4b0b3ba2755d,2.71
484,Vlatko Cancar,SF,DEN,41,6.9,-0.99,-1.85,-2.84,-0.27,e0ce38d9-78af-49ca-9f28-55d9d90098cc,3.07
486,Sekou Doumbouya,SF,DET,56,15.5,-1.27,-1.60,-2.86,-0.83,c2c45623-499c-4391-a3ba-2d0429cf95a3,2.51
487,Tacko Fall,C,BOS,19,7.2,-1.74,-1.14,-2.87,-0.10,aa043a45-f876-42f8-9ccf-c75356abef92,3.2399999999999998
488,Solomon Hill,SF,ATL,71,21.3,-1.04,-1.84,-2.88,-1.51,a1f5d693-8a60-4d45-a7ca-813bfa00bc97,1.8299999999999998
489,Isaac Bonga,G,WSH,40,10.8,-1.88,-1.04,-2.91,-0.42,0e735556-1d68-4e32-a4be-9762668e36ac,2.92
490,Tyler Bey,SF,DAL,18,3.9,-1.89,-1.03,-2.92,-0.07,51ac2fff-c6a5-4f06-a087-f8eff58bf969,3.27
493,Chandler Hutchison,SF,CHI/WSH,25,13.8,-1.40,-1.55,-2.95,-0.37,8eb692b0-f4d3-47d7-b3a9-b7f0156372e0,2.9699999999999998
494,Thanasis Antetokounmpo,SF,MIL,57,9.7,-0.95,-2.00,-2.95,-0.62,8e6d8e38-a97b-4ed1-83cc-03c2a40c52fe,2.7199999999999998
495,Grant Williams,PF,BOS,63,18.1,-1.33,-1.63,-2.95,-1.22,58c2bcf0-5051-4b24-8bc3-94ad87ba9898,2.12
496,Juwan Morgan,F,UTAH,29,5.1,-1.49,-1.48,-2.96,-0.16,baebb8ff-0b97-4cc1-97f4-14597593b850,3.1799999999999997
497,Iman Shumpert,G,BKN,2,5.5,-2.88,-0.12,-3.00,-0.00,312a38d9-dac2-45b5-9e5a-c7a6387738d1,3.34
499,Jared Dudley,SF,LAL,12,6.8,-2.10,-0.93,-3.03,-0.08,0276b1dd-e911-4d4d-ac77-6dc7c6d62a7d,3.26
501,Ed Davis,C,MIN,23,13.0,-2.72,-0.34,-3.05,-0.33,49689c1c-b01d-44ef-8044-daddc9ae92b7,3.01
502,Markelle Fultz,PG,ORL,8,26.9,-1.33,-1.73,-3.06,-0.22,f668ee0c-4acf-4449-ba2e-247ab17545c4,3.1199999999999997
503,Brad Wanamaker,PG,GS/CHA,61,17.3,-0.88,-2.18,-3.06,-1.28,ef77c400-6e73-4892-af7f-45978bfcc581,2.0599999999999996
504,Tim Frazier,PG,MEM,5,12.4,-1.77,-1.30,-3.07,-0.07,be4b6937-1ed7-49bc-b402-31aabe758f36,3.27
505,Gary Clark,F,ORL/DEN/PHI,39,16.8,-1.87,-1.22,-3.09,-0.76,587d5226-8088-44d8-8341-5d1ef382481f,2.58
506,Amida Brimah,C,IND,5,5.8,-1.83,-1.27,-3.09,-0.03,2d413418-9de3-4b16-8518-a9cb5a58456b,3.31
507,Daniel Oturu,C,LAC,30,5.4,-1.94,-1.17,-3.10,-0.14,76d7fa2b-bb94-401c-9a8c-98596ae71e02,3.1999999999999997
508,E'Twaun Moore,G,PHX,27,14.4,-1.06,-2.05,-3.11,-0.44,abad6b5e-4a1d-4e86-bb4e-b5833f1aa1b8,2.9
509,Nick Richards,C,CHA,18,3.5,-1.68,-1.45,-3.12,-0.08,92096313-2d11-48be-8b72-be3bb10e6388,3.26
511,Anthony Tolliver,PF,PHI,11,9.0,-1.88,-1.26,-3.14,-0.10,4c407ada-6a2b-4571-a2b9-f6d1de4a1beb,3.2399999999999998
513,Lamar Stevens,F,CLE,40,12.5,-1.27,-1.97,-3.23,-0.72,a4563e94-8cfb-4354-89ae-ac5d1a61a3a6,2.62
514,Vincent Poirier,C,PHI,10,3.9,-1.77,-1.50,-3.27,-0.06,06120db6-8646-4cde-88a8-d5099cc12d91,3.28
516,Jontay Porter,PF,MEM,11,4.9,-1.28,-2.00,-3.28,-0.07,8da52a4c-2249-45e7-a1bb-96c592a9890d,3.27
517,Karim Mane,SG,ORL,10,8.8,-2.21,-1.08,-3.29,-0.15,7480a4b3-4546-42fd-8d29-64593a20ef82,3.19
518,Josh Green,SG,DAL,39,11.4,-1.88,-1.46,-3.34,-0.61,1e6c0bfe-c52d-4d76-abb1-5812e04ab30c,2.73
519,Kostas Antetokounmpo,F,LAL,15,3.7,-1.82,-1.57,-3.39,-0.10,5e915902-bcbc-4e7d-ac4e-35f7b5d46383,3.2399999999999998
520,Keljin Blevins,SF,POR,17,4.4,-2.38,-1.01,-3.39,-0.10,55ba84f9-4de3-4d72-9ba5-7bbfa0942ea1,3.2399999999999998
522,Kris Dunn,G,ATL,4,11.3,-2.27,-1.16,-3.42,-0.08,2f0e01ef-75dd-4220-a513-48606165fa6f,3.26
523,Saben Lee,G,DET,48,16.3,-1.44,-1.98,-3.43,-1.20,72081d09-21c2-4dc1-94b5-3d555d84e427,2.1399999999999997
525,Greg Whittington,SF,DEN,4,3.0,-3.45,-0.07,-3.52,-0.01,53a41a6b-81a7-402b-8166-d680c6f1d583,3.33
526,Trent Forrest,G,UTAH,30,10.1,-1.25,-2.28,-3.53,-0.56,b43adfc3-a620-4324-8ebc-f122c61442de,2.78
527,Bruno Fernando,PF,ATL,33,6.8,-2.46,-1.08,-3.53,-0.38,5794daec-58a7-4113-8fbe-52091bc64154,2.96
528,Aleksej Pokusevski,F,OKC,45,24.2,-1.55,-2.00,-3.54,-1.66,75224a23-78ee-4356-bb97-d8da86b5954f,1.68
529,Udoka Azubuike,C,UTAH,15,3.8,-1.99,-1.56,-3.54,-0.09,08e31372-dd0a-47dc-b2c9-1eaa32d654e9,3.25
530,Jalen Lecque,G,IND,4,3.0,-3.47,-0.10,-3.57,-0.01,5acf9c62-ba13-4570-924c-7ea1093bfb9c,3.33
531,Tre Jones,PG,SA,37,7.3,-1.82,-1.76,-3.58,-0.43,bed0fe3c-904b-4ce8-9b5c-ce69033f1968,2.91
533,Tre Jones,PG,SA,37,7.3,-1.82,-1.76,-3.58,-0.43,bed0fe3c-904b-4ce8-9b5c-ce69033f1968,2.91
534,KZ Okpala,SF,MIA,37,12.1,-2.44,-1.24,-3.68,-0.71,72a6cd38-b236-4167-a513-f8dc6d3a9f8d,2.63
535,Josh Hall,SF,OKC,21,16.0,-2.33,-1.38,-3.72,-0.50,f73819aa-3f23-49ba-9d0e-c42f74777c44,2.84
536,Shaquille Harrison,G,UTAH/DEN,34,9.8,-2.22,-1.53,-3.76,-0.62,58154fe6-920b-4bac-968b-240f1135dfcc,2.7199999999999998
537,Killian Hayes,PG,DET,26,25.8,-2.38,-1.56,-3.94,-1.21,f7f2f772-bbce-407d-ba0d-9f52296d56d7,2.13
539,Chasson Randle,G,ORL,41,20.4,-1.43,-2.62,-4.05,-1.83,fff9154e-a082-4d04-9ad1-a7e001fa0176,1.5099999999999998
541,Jeremiah Martin,PG,CLE,9,8.3,-2.05,-2.04,-4.09,-0.12,a0513d59-e9aa-42cb-8a23-430b88430a0c,3.2199999999999998
543,Romeo Langford,SG,BOS,18,15.7,-2.62,-1.72,-4.34,-0.61,a2883275-53b6-4d38-87ba-8585f9918b78,2.73
544,Noah Vonleh,PF,BKN,4,2.8,-3.91,-0.47,-4.38,-0.01,9e16b5a8-3604-4f6c-bbee-91066a6faff3,3.33
545,Rodney Hood,SG,POR/TOR,55,17.1,-2.81,-1.74,-4.55,-2.34,506a76f4-e20f-43aa-9058-f6095e4a43c6,1.0
546,Malik Fitts,F,LAC,3,3.7,-2.43,-2.12,-4.55,-0.02,b0bbafb3-7351-49cd-a856-a46e5bf34447,3.32
