,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
23,Brad Miller,C,SAC,72,36.4,1.53,1.49,3.02,11.57,b90d3227-f99e-448a-9831-ab5b3c1ec0e5,14.43
24,Morris Peterson,SG,TOR,82,26.2,-0.56,3.56,3.00,8.75,fefb2816-ff8c-41ac-bf5f-e626d7a316dd,11.61
25,Robert Horry,PF,SA,81,15.9,0.09,2.86,2.95,5.27,93669feb-37a9-4d9c-a3e5-8ecb16893011,8.129999999999999
26,Kobe Bryant,SF,LAL,65,37.6,4.45,-1.56,2.89,10.78,825ab381-2ad5-4685-98b9-93b318bd37da,13.639999999999999
27,Darrell Armstrong,PG,NO,79,28.4,2.43,0.33,2.76,9.31,,12.17
28,Jeff Foster,PF,IND,82,23.9,-0.24,2.90,2.66,7.59,bc15d9b1-6e6c-4cae-9d6a-56877871da48,10.45
29,Derek Anderson,SG,POR,51,35.5,1.08,1.56,2.63,6.97,bf77e8c7-0dcd-4d9f-b189-9d1ad588d259,9.83
30,Kenyon Martin,PF,NJ,65,34.6,-0.58,3.17,2.59,8.79,ce9c2320-705d-4df5-9f4f-dd335fdd24fa,11.649999999999999
31,Rafer Alston,PG,MIA,82,31.5,-0.04,2.63,2.58,9.91,ee905b13-ef4f-4bb4-9dd7-a8bf290c289a,12.77
32,Antonio Daniels,PG,SEA,71,21.3,2.49,0.04,2.53,5.96,3a923594-ba80-45fa-9bf3-d76f56fb16a0,8.82
33,Shane Battier,SF,MEM,79,24.6,0.72,1.76,2.48,7.85,83a7cc52-cfa4-47f6-bbe9-a6e89697b779,10.709999999999999
34,Earl Watson,PG,MEM,81,20.6,-0.16,2.63,2.47,6.33,7c071ab0-faf3-49bc-856f-63193a7862b6,9.19
35,Eddie Jones,SG,MIA,81,37.0,1.38,1.08,2.46,11.33,6b241fe1-c80c-41a2-92ea-b47e81c2a631,14.19
36,Jermaine O'Neal,C,IND,78,35.7,0.25,2.20,2.44,10.52,45cea8b4-0319-4aac-9f62-1dc0f13900e9,13.379999999999999
37,Chucky Atkins,PG,DET/BOS,64,24.1,0.90,1.42,2.32,5.76,e3632248-9422-4a14-b67d-925115d53ce4,8.620000000000001
38,Jamaal Tinsley,PG,IND,52,26.5,1.88,0.45,2.32,5.13,6e4c78a8-7714-41f3-b79b-a622e5968c80,7.99
39,Dirk Nowitzki,F,DAL,77,37.9,3.77,-1.46,2.31,11.62,41454901-7576-4ff8-89a6-6763f727d2d8,14.479999999999999
41,James Posey,SF,MEM,82,29.9,1.57,0.72,2.29,9.21,b973fe43-5197-4d1c-ae9d-8a69d3f0eb11,12.07
42,Manu Ginobili,G,SA,77,29.4,2.30,-0.03,2.27,8.63,d4a0b468-3ec5-4ecb-b94e-f1565f1af651,11.49
43,Predrag Stojakovic,SF,SAC,81,40.3,3.68,-1.49,2.19,12.55,,15.41
44,Steve Francis,PG,HOU,79,40.4,0.54,1.61,2.15,11.63,a5845013-8c2b-4fd7-89a8-d903e78c65e9,14.49
45,Greg Ostertag,C,UTAH,78,27.6,-2.07,4.16,2.10,7.44,1ccd8985-6548-4f9f-adfe-180ecb388360,10.3
46,Shawn Bradley,C,DAL,66,11.7,-1.33,3.41,2.08,2.69,4fd85cd0-21f4-4af3-81f0-ef44ab854177,5.55
47,Kaniel Dickens,SF,POR,3,4.0,3.21,-1.13,2.08,0.04,734a1034-9a09-45bf-a3aa-dde8b5fb782a,2.9000000000000004
48,Toni Kukoc,SF,MIL,73,20.8,1.64,0.25,1.90,5.39,f5360117-1330-451d-9734-11b1c8d278ab,8.25
49,Carlos Boozer,PF,CLE,75,34.6,1.44,0.44,1.88,9.20,ff148c20-a1b1-444c-9f51-c2f202a6a397,12.059999999999999
50,Theo Ratliff,C,ATL/POR,85,31.3,-3.23,5.05,1.81,8.95,b695b1a8-a19c-487c-976a-541c4df63547,11.809999999999999
51,Mehmet Okur,C,DET,71,22.3,0.31,1.50,1.81,5.37,3c96d879-acaf-4636-abd6-f55341079bcb,8.23
52,Stromile Swift,PF,MEM,77,19.8,0.35,1.44,1.79,5.38,8c405510-14f1-40fa-ad7f-4515664ceb00,8.24
53,Jason Richardson,SG,GS,78,37.6,1.15,0.63,1.78,10.07,2ae10e27-713f-4024-85f2-8250bda16e3c,12.93
54,Chauncey Billups,PG,DET,78,35.4,1.33,0.44,1.77,9.41,7a09dda4-5980-4115-b1c8-bde37d6b4d12,12.27
55,Gary Payton,PG,LAL,82,34.5,2.10,-0.33,1.77,10.20,901e08ca-0383-4677-9716-e0d94aaf1fdc,13.059999999999999
56,Speedy Claxton,PG,GS,60,26.6,0.36,1.41,1.76,5.39,69b5b7e2-c9c4-4a56-b3e6-25a48f35503b,8.25
57,Shawn Marion,SG,PHX,79,40.7,1.94,-0.24,1.70,11.35,980bde42-31de-40aa-87d9-61cdfe340132,14.209999999999999
58,Shareef Abdur-Rahim,PF,ATL/POR,85,31.6,-0.12,1.78,1.66,8.92,fe3dd58a-1354-44f3-8d09-e6c39cb1cca5,11.78
59,Erick Dampier,C,GS,74,32.5,-0.04,1.65,1.61,7.93,c31ab4d8-7d51-4157-a534-1648d05c4c27,10.79
60,Paul Pierce,SF,BOS,80,38.7,2.60,-1.00,1.60,10.60,ead63c29-2988-478d-b595-6060f10983e0,13.459999999999999
61,Keith Van Horn,PF,NY/MIL,72,32.5,1.33,0.26,1.59,7.82,cd16449f-11ef-45f3-b6ae-e21c996ab006,10.68
62,Aaron McKie,SG,PHI,75,28.2,-1.02,2.58,1.57,6.88,492d581c-0609-457a-a650-fd0929e9efee,9.74
63,Brent Barry,SG,SEA,59,30.6,2.88,-1.37,1.52,5.91,b6e16b6a-99e8-47d8-a974-c877ee4e79fb,8.77
64,Carlos Arroyo,PG,UTAH,71,28.3,1.30,0.20,1.50,6.24,dabf8ad1-b484-40d6-96f3-4765ce6c3ae7,9.1
65,Michael Finley,SG,DAL,72,38.6,2.11,-0.64,1.46,9.37,73c724d7-8b98-491b-acc0-1fd6eeea2414,12.229999999999999
66,Rashard Lewis,PF,SEA,80,36.6,1.56,-0.11,1.46,9.41,73d9d740-ca6f-4303-88bd-ec4c0c081054,12.27
67,Larry Hughes,SG,WSH,61,33.8,1.52,-0.09,1.43,6.75,cf96c6d7-ffa3-4052-a021-917f06944732,9.61
68,Kirk Hinrich,SG,CHI,76,35.6,0.74,0.68,1.43,8.83,33d38c3e-61a9-4e6a-b57c-cf6ef04f09e4,11.69
69,Yao Ming,C,HOU,82,32.8,0.69,0.73,1.42,8.50,3c78ce92-1413-4da4-8dc9-24464fa4ad19,11.36
70,Richard Jefferson,F,NJ,82,38.2,0.98,0.35,1.33,9.76,ae0878bd-1bac-4208-9e7f-77d7fd358a1f,12.62
71,Antawn Jamison,PF,DAL,82,29.0,2.54,-1.24,1.29,7.71,723063d2-7943-425a-b594-87715e7cb912,10.57
72,Lamar Odom,PF,MIA,80,37.5,0.42,0.85,1.28,9.02,0bf56478-de26-403e-b839-60c328fa925a,11.879999999999999
73,Ansu Sesay,SF,SEA,57,10.2,-0.82,2.09,1.27,1.71,7c81e7f4-c357-4f36-8c92-a0db98abbfce,4.57
74,Tim Thomas,PF,MIL/NY,66,31.7,0.59,0.66,1.25,6.41,b5a9cb99-e6f7-44ce-9471-fa6afd69ad85,9.27
75,Rasual Butler,SF,MIA,45,15.0,0.58,0.63,1.20,2.00,58c5e74e-a940-4c9b-bf4e-81b4c3fb24ce,4.86
76,Jamal Crawford,G,CHI,80,35.1,2.74,-1.56,1.19,8.73,70633ba1-a422-425a-9f14-b65fc0aea757,11.59
77,Rodney White,SF,DEN,72,13.7,1.54,-0.41,1.13,3.01,719b40f5-ed28-49a8-b668-1f2e65326898,5.87
78,David Wesley,SG,NO,61,32.8,0.05,1.05,1.10,5.95,e4130f45-2741-442e-8312-5f935d607c5f,8.81
79,Dan Gadzuric,C,MIL,75,16.8,-0.01,1.11,1.10,3.76,e6a5949e-a058-4114-aabd-0e16654cdeda,6.62
80,Allen Iverson,SG,PHI,48,42.5,2.82,-1.75,1.08,6.24,bd09a88b-9e70-4aaa-8101-9fdaaa7ef878,9.1
82,Austin Croshere,PF,IND,77,13.6,-0.19,1.16,0.98,2.85,ae83a672-c6be-4244-ba60-d87e113250b9,5.71
83,Wally Szczerbiak,SG,MIN,28,22.2,0.03,0.90,0.92,1.72,baa92d68-b6f6-4351-9d24-ccb6b6cf4d9f,4.58
84,Kyle Korver,G,PHI,74,11.9,0.68,0.25,0.92,2.47,8803f3ad-893e-4541-ba72-7be494dbf1c4,5.33
85,Frank Williams,PG,NY,56,12.8,-0.64,1.55,0.92,1.92,c84a12a3-d8a5-41fa-ad50-dab5c43e9466,4.78
86,Derek Fisher,PG,LAL,82,21.6,-0.76,1.68,0.91,5.10,c076eff2-f72f-4639-bc10-6332183d5f2a,7.96
87,Mike Bibby,PG,SAC,82,36.3,3.13,-2.22,0.91,8.90,ce4021d2-8318-4b80-88c3-70c6b08f30ec,11.76
88,Elton Brand,PF,LAC,69,38.7,2.10,-1.19,0.91,7.80,992a6106-25bb-4542-a824-1ab30a90ff3a,10.66
89,Josh Howard,SF,DAL,67,23.7,1.15,-0.26,0.89,4.72,4f226b91-2fcf-453e-a6a9-0c9428bab7aa,7.58
90,Stephon Marbury,PG,PHX/NY,81,40.2,3.55,-2.68,0.87,9.55,49401b77-f61b-4893-84a9-9fcb6c460515,12.41
91,Kedrick Brown,SG,BOS/CLE,55,17.6,0.56,0.20,0.76,2.62,98a15614-ab3e-40f9-8ca3-a1d1783e0684,5.48
92,Donyell Marshall,PF,CHI/TOR,82,36.4,0.85,-0.10,0.75,8.10,5380b666-aaf2-4ff7-b306-f6ac3465a886,10.959999999999999
93,Earl Boykins,PG,DEN,82,22.5,2.03,-1.30,0.73,5.18,f926e81f-3df9-4cc8-8885-1a5cb77ece58,8.04
94,Rodney Rogers,SF,NJ,69,20.4,0.79,-0.09,0.70,3.82,1bc81cc3-3df5-4058-bd4a-0ede68a069f5,6.68
95,Cuttino Mobley,SG,HOU,80,40.4,-0.37,1.04,0.67,8.63,47547bc3-5a8a-44a5-8537-0450b4cba539,11.49
96,Bruce Bowen,SF,SA,82,32.0,-3.12,3.77,0.65,6.94,c818a730-e15e-42bb-a276-fa305e6c0125,9.8
97,Michael Redd,SG,MIL,82,36.8,2.98,-2.35,0.64,8.28,944701e5-4c7b-47c5-a3a2-bb640007372c,11.139999999999999
98,Kerry Kittles,SG,NJ,82,34.7,-0.03,0.66,0.63,7.59,25caec9e-0456-493f-8dce-c47ad86faa44,10.45
99,Michael Olowokandi,C,MIN,43,21.5,-3.20,3.82,0.63,2.33,11aa0a62-3eff-4f2a-9d47-8931516a5eb4,5.19
100,Lucious Harris,SG,NJ,69,21.8,-1.14,1.75,0.61,3.87,33ac255e-e749-4e24-bb16-d02b1f8546db,6.73
101,Scott Williams,C,PHX/DAL,43,12.3,-0.87,1.48,0.61,1.41,3e79b5ca-eea7-4699-ac24-6ed33798fff5,4.27
102,Radoslav Nesterovic,C,SA,82,28.7,-1.53,2.09,0.56,6.11,,8.97
103,Dikembe Mutombo,C,NY,65,23.0,-2.24,2.77,0.53,3.86,8e555f1d-241c-4438-8bb0-ed81079037e9,6.72
104,Kelvin Cato,C,HOU,69,25.3,-2.97,3.44,0.47,4.34,909ae863-05ac-4c22-b009-9caeda539a53,7.2
105,Jeff McInnis,PG,POR/CLE,70,33.8,1.04,-0.58,0.47,6.04,20e44c3c-a22f-422b-aa57-de8082473da2,8.9
106,Samuel Dalembert,C,PHI,82,26.8,-1.62,2.06,0.44,5.55,6712c841-c113-4333-9925-98f952093c43,8.41
107,Derrick Dial,SG,ORL,9,9.6,-0.97,1.41,0.43,0.20,1823bd43-0615-4792-919a-4a5c96b54a67,3.06
108,Mike Sweetney,PF,NY,42,11.8,-0.03,0.44,0.41,1.21,,4.07
109,Chris Webber,C,SAC,23,36.1,0.59,-0.18,0.41,2.20,385a081e-69b9-4320-af78-f783a50e5e10,5.0600000000000005
110,Eric Snow,PG,PHI,82,36.2,-1.04,1.44,0.40,7.48,6c7a3fbe-8815-48f4-9fd5-dd9a2f341775,10.34
111,Francisco Elson,C,DEN,62,14.1,-2.40,2.77,0.37,2.19,9a076bc2-3a18-47cd-b09f-bd82510744ac,5.05
112,Robert Traylor,PF,NO,71,13.3,0.51,-0.16,0.36,2.28,ff40cf4e-9c96-40da-8c17-43d5d59ab553,5.14
113,Raja Bell,SG,UTAH,82,24.6,-0.95,1.28,0.33,4.88,cde9e15c-aad3-42e1-9cc2-24d8f8eeb530,7.74
114,Danny Fortson,C,DAL,56,11.2,1.14,-0.81,0.33,1.52,e463ac7a-f596-4237-b6f1-4e3779539705,4.38
115,PJ Brown,PF,NO,80,34.4,-1.77,2.08,0.31,6.79,,9.65
116,Vladimir Stepania,C,POR,42,10.8,-1.80,2.10,0.30,1.01,7fa877e5-34c0-4d53-aa19-1ff9ec9af721,3.87
117,Pau Gasol,PF,MEM,78,31.5,1.98,-1.69,0.29,6.17,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1,9.03
118,Jon Barry,SG,DEN,57,19.3,0.86,-0.59,0.26,2.71,7c58917c-b227-40f1-8c47-f9b4ae4e064a,5.57
119,Darius Miles,SF,CLE/POR,79,26.3,-0.86,1.11,0.25,4.87,56a9c605-50f9-4ada-ab53-18e2006aeecd,7.73
120,Tony Parker,G,SA,75,34.4,1.64,-1.39,0.25,6.25,e7f7d281-52b9-4155-9b66-378c964837f5,9.11
121,Quentin Richardson,SF,LAC,65,36.0,1.70,-1.56,0.14,5.68,fb70095c-b1f8-411d-bdb6-dd3303d2630d,8.54
123,Luke Walton,SF,LAL,72,10.1,-0.11,0.24,0.13,1.66,c3348785-801a-4efc-954a-067728d86785,4.52
124,Charlie Ward,PG,NY/PHX/SA,71,17.6,0.29,-0.18,0.11,2.90,75da2c59-d6f0-4526-ad3b-5b1478e167bb,5.76
125,Vlade Divac,C,SAC,81,28.6,1.20,-1.11,0.10,5.49,3740f3aa-439c-4cbf-983d-6ea3283bfcfd,8.350000000000001
126,Latrell Sprewell,SG,MIN,82,37.8,0.45,-0.37,0.08,7.17,0bfd9d49-7871-4504-a406-32c8c6fe5e86,10.03
127,Ben Handlogten,C,UTAH,17,10.1,0.80,-0.72,0.08,0.37,82a80ff6-5d66-4e55-8704-35105f4ee88a,3.23
128,Bob Sura,PG,DET/ATL,80,20.8,0.85,-0.79,0.06,3.99,9ba0daa6-0d1b-4153-be48-1bd29ae14289,6.8500000000000005
129,Sean Lampley,SF,GS,10,6.3,0.78,-0.72,0.06,0.13,e0ee6867-6580-48b0-8d72-541b8fea849b,2.99
130,Jason Collins,C,NJ,78,28.5,-3.01,3.03,0.02,4.96,5ae0a7d9-e8f2-478a-ae15-40b84ac4730e,7.82
131,Nazr Mohammed,C,ATL/NY,80,20.1,-0.63,0.62,-0.01,3.65,5c191673-db6b-429f-9b10-cb19cd73aee1,6.51
132,Corey Maggette,SF,LAC,73,36.0,2.75,-2.76,-0.01,6.05,5718e20e-9b08-44aa-a370-f5975c373dc5,8.91
133,Damon Stoudamire,PG,POR,82,38.0,0.37,-0.39,-0.02,6.73,65af4a1d-57ae-4291-8d73-4181ad67d20a,9.59
134,Eric Williams,PF,BOS/CLE,71,26.6,-0.24,0.19,-0.05,4.25,20616e0d-ed38-4118-9459-4bd2d79e8bad,7.11
135,Tyson Chandler,C,CHI,35,22.3,-2.30,2.21,-0.09,1.74,0c588c9f-a494-458c-977d-9bb060491882,4.6
136,LeBron James,SF,CLE,79,39.5,2.11,-2.20,-0.10,6.98,bedcfe40-c385-484d-85bc-e13eb14254ca,9.84
137,Jason Williams,PG,MEM,72,29.4,3.40,-3.51,-0.11,4.79,07f1b897-9583-4190-8226-15ebce621d1a,7.65
138,Fred Jones,SG,IND,81,18.6,-1.65,1.54,-0.11,3.09,cf469a2d-21f4-4a9b-9173-80c413b1d9b2,5.95
139,Fred Hoiberg,SG,MIN,79,22.8,-1.02,0.91,-0.12,3.86,3bc3be86-6a2c-4e3b-ad47-db7ddc5ca82d,6.72
140,Shane Heal,SG,SA,6,12.0,1.03,-1.16,-0.13,0.15,0891ddaa-83d0-49bb-8033-92e9ac60390a,3.0100000000000002
141,Brian Cook,PF,LAL,35,12.6,-0.96,0.80,-0.16,0.95,e6a5c010-7607-44bf-81f9-3c5b80e9a264,3.81
142,Devean George,SF,LAL,82,23.8,-1.21,1.03,-0.18,4.22,ee393253-12db-4147-ad4f-251b80f81a1e,7.08
143,Chris Andersen,PF,DEN,71,14.5,-2.45,2.25,-0.21,2.21,1c7a2c3b-e319-4c55-9294-2550d654cf28,5.07
144,Eric Piatkowski,SG,HOU,49,14.3,-1.45,1.20,-0.25,1.36,f193b4fc-173e-4b82-a937-ad33f0be183a,4.220000000000001
145,Casey Jacobsen,SG,PHX,78,23.4,-1.43,1.16,-0.27,3.97,ebec7aac-e312-4cde-bd8a-53001c1d7235,6.83
146,Mikki Moore,C,NJ/UTAH,32,12.3,-1.73,1.46,-0.27,0.76,c5b78241-8eb6-461d-97ef-30b860977a69,3.62
147,ZhiZhi Wang,C,LAC/MIA,16,7.1,-0.83,0.55,-0.27,0.23,,3.0900000000000003
148,Allan Houston,SG,NY,50,36.0,0.45,-0.72,-0.28,3.75,465e59ac-6809-4cb1-a46a-c54e1193b673,6.61
149,Elden Campbell,C,DET,65,13.7,-1.48,1.21,-0.28,1.77,b2c688d6-6b67-46d0-ab35-32d0fda30e13,4.63
150,Joe Johnson,G,PHX,82,40.6,0.95,-1.26,-0.31,7.17,813f81d6-73a3-46c4-8365-6991d1dd5a84,10.03
151,Mark Madsen,PF,MIN,72,17.3,-1.71,1.40,-0.31,2.48,3c721f62-928e-4aeb-bdce-83cb7e51d0ae,5.34
152,Desmond Mason,SF,MIL,82,30.9,0.60,-0.91,-0.32,5.35,6b271ea4-e96c-409c-8c05-7566905f1d72,8.21
153,Kevin Ollie,PG,CLE,82,17.1,-2.29,1.97,-0.32,2.78,e88f48a6-1b02-4f56-98f8-5c93b0ea26b7,5.64
154,Joe Smith,PF,MIL,76,29.7,-0.81,0.49,-0.32,4.69,f7dcee6c-783e-4e7c-b065-6f6e5f9adb69,7.550000000000001
155,Ruben Patterson,PF,POR,73,22.6,-0.94,0.61,-0.33,3.23,81a8cf51-f42b-40b4-9815-863e75a86f32,6.09
156,Corliss Williamson,PF,DET,79,19.9,-1.02,0.68,-0.34,3.11,54d2cdae-41c5-4f0a-82c6-1bb15dabbaf1,5.97
157,Troy Murphy,PF,GS,28,21.8,-0.04,-0.30,-0.34,1.26,3575540b-5937-4610-a0ed-fb7375244706,4.12
158,Jake Voskuhl,C,PHX,66,24.3,-0.82,0.47,-0.35,3.38,a2ae76d7-410b-41dc-b4e7-887da9c4d616,6.24
159,Jamal Mashburn,SF,NO,19,38.4,0.80,-1.15,-0.35,1.48,6f5071db-5846-4675-9437-9119f9e7f926,4.34
160,Jim Jackson,SF,HOU,80,39.0,-0.89,0.52,-0.36,6.31,9c03bb87-7a3d-4f9a-9ad8-b455d8782fa4,9.17
161,Ronald Murray,SG,SEA,82,24.6,1.33,-1.69,-0.36,4.09,3a06f31a-0b13-46ba-8c97-f9a3fab09643,6.95
162,Jamal Sampson,C,LAL,10,13.0,-0.56,0.16,-0.39,0.25,3b357518-b448-4201-a9d2-4737c58366dd,3.1100000000000003
164,Chris Mihm,C,CLE/BOS,76,17.5,-1.26,0.87,-0.40,2.66,3e70578a-d283-47a8-be40-0deb86b22873,5.5200000000000005
165,Scottie Pippen,SF,CHI,23,17.9,-0.19,-0.21,-0.40,0.83,94d2cbb1-a959-4ab1-b9fb-40e934ee5ce3,3.69
166,Dwyane Wade,G,MIA,61,34.9,0.41,-0.81,-0.40,4.21,911c5842-c4ce-4684-a479-31e7220e6277,7.07
167,Juan Dixon,SG,WSH,71,20.8,0.62,-1.04,-0.42,2.99,f457a8ff-dcc0-4ea1-a964-e075cce98ab6,5.8500000000000005
168,Bryon Russell,SF,LAL,72,13.1,-0.32,-0.11,-0.43,1.87,8a599a92-32fa-48b8-88c5-40779bbca879,4.73
169,Travis Best,PG,DAL,61,12.5,-1.71,1.27,-0.44,1.49,3ec1ea0a-2143-4dd4-a0d7-7341b59a4414,4.35
170,Udonis Haslem,PF,MIA,75,23.9,-1.70,1.25,-0.44,3.43,4dc4d675-85a3-4d26-b601-3a34e1f6eab7,6.29
171,Zydrunas Ilgauskas,C,CLE,81,31.3,0.82,-1.27,-0.45,5.03,de4d2b63-1ed2-4e1a-8669-c886bb1cdcf0,7.890000000000001
172,Darius Songaila,PF,SAC,73,13.4,-0.28,-0.18,-0.46,1.91,59121184-0cb4-4af4-9a86-561e29511dd1,4.77
173,Melvin Ely,C,LAC,42,12.1,-1.40,0.94,-0.46,0.95,a151dd27-029a-418a-a539-3dcf7cb6d74c,3.81
174,Gilbert Arenas,PG,WSH,55,37.6,2.32,-2.80,-0.48,4.19,0a21b475-e840-4031-9c72-7b32c63c3721,7.050000000000001
175,Mike James,PG,BOS/DET,81,27.1,0.77,-1.25,-0.48,4.33,bb2524c6-5ac8-43c1-87c8-623e34750b92,7.19
176,Tayshaun Prince,SF,DET,82,32.9,-1.41,0.91,-0.50,5.16,8abee38c-37f1-4c44-929d-2fb0d72d529e,8.02
177,Mark Blount,C,BOS,82,29.3,-0.54,0.03,-0.51,4.77,11bbc2a9-70f0-4d8e-b64c-91c13bc54d05,7.63
178,Chris Bosh,PF,TOR,75,33.5,-2.36,1.83,-0.53,4.64,ce7ae779-d64a-4736-86b2-4184fd5871fb,7.5
179,Bobby Simmons,SF,LAC,56,24.6,-1.32,0.79,-0.54,2.64,e01a89fb-0691-479e-9f60-9a758329596c,5.5
180,Mitchell Butler,SG,WSH,41,13.5,-1.59,1.03,-0.56,1.06,10656c23-5d8d-45a5-bdb6-887f2b7b60de,3.92
181,Erick Strickland,PG,MIL,43,13.3,0.74,-1.30,-0.56,1.10,8c5c5bae-d67b-4946-899c-9daa3a781307,3.96
182,Ryan Bowen,SF,DEN,52,7.5,-3.58,3.00,-0.58,0.68,b0c32737-0075-4029-9456-d4709971b8d1,3.54
183,Howard Eisley,PG,NY/PHX,67,21.7,0.17,-0.76,-0.59,2.74,cc328bd8-3597-4002-94e5-503fffe934fe,5.6000000000000005
184,Vladimir Radmanovic,SF,SEA,77,30.1,1.22,-1.83,-0.60,4.36,f0e0977f-fc19-4bc5-9fe0-5e3df9e95f94,7.220000000000001
185,Zach Randolph,F,POR,81,37.9,0.34,-0.95,-0.61,5.53,a213f52e-0ad3-4d46-8911-ad35c7438b82,8.39
186,Doug Christie,SG,SAC,82,33.9,0.09,-0.70,-0.62,5.38,98192981-14b8-4c10-ad93-5144b65a3df4,8.24
187,Chris Crawford,PG,,--,--,1.09,-1.71,-0.62,2.27,1b274396-10a8-4aa2-9e16-9484bb789aca,5.13
188,Richard Hamilton,SG,DET,78,35.5,0.37,-0.99,-0.62,5.14,972e9473-2c64-43bd-b2a7-94dd8236c4f3,8.0
189,Jerome Moiso,C,TOR,35,11.9,-3.05,2.40,-0.65,0.69,ee02340c-5a0c-448d-af42-27af99ece31b,3.55
190,Gerald Wallace,SF,SAC,37,9.1,-2.12,1.43,-0.68,0.59,32ababf8-aaa7-4c8c-a836-e3bc6c38a6b0,3.45
191,Shammond Williams,PG,ORL/NO,53,14.4,0.42,-1.10,-0.69,1.40,adf71c72-f3ff-481a-a2d7-ea8c1fafa2ee,4.26
192,Corie Blount,PF,CHI/TOR,62,16.9,-1.82,1.12,-0.70,1.87,9bdb8d47-1db7-4695-8984-ef6cd2f297f3,4.73
193,Lindsey Hunter,SG,DET,33,20.0,-2.85,2.12,-0.73,1.15,c6ad6e21-e204-4e63-a2c6-5a601bbbff48,4.01
194,Steve Blake,PG,WSH,75,18.6,-0.40,-0.34,-0.74,2.46,1239a758-90d2-47e1-bc59-d2d3d856d761,5.32
195,Mike Wilks,PG,HOU,26,5.6,-0.12,-0.62,-0.74,0.22,4ffb0b05-5be8-45f6-8ee2-d3354050aa74,3.08
196,Tony Battie,C,BOS/CLE,73,20.2,-2.46,1.71,-0.75,2.55,b867608b-3f21-40b3-83dd-349f974f7990,5.41
197,Marko Jaric,PG,LAC,58,30.3,-0.60,-0.18,-0.78,3.13,8a15fa65-efc8-43b9-a50f-60d8edc79f52,5.99
