,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
48,Channing Frye,F,NY,65,24.2,0.08,1.89,1.98,5.15,f521a6f7-c63d-4537-8b28-1de83ebf2dbe,10.39
49,Robert Horry,PF,SA,63,18.8,-0.79,2.63,1.84,3.70,93669feb-37a9-4d9c-a3e5-8ecb16893011,8.940000000000001
50,Speedy Claxton,PG,NO,71,28.4,0.15,1.66,1.82,6.21,69b5b7e2-c9c4-4a56-b3e6-25a48f35503b,11.45
51,Iakovos Tsakalidis,C,MEM,51,14.4,-0.06,1.78,1.72,2.08,,7.32
52,Derek Fisher,PG,GS,82,31.6,0.62,1.09,1.71,8.31,c076eff2-f72f-4639-bc10-6332183d5f2a,13.55
53,Eddie Jones,SG,MEM,75,32.5,-0.14,1.82,1.68,7.07,6b241fe1-c80c-41a2-92ea-b47e81c2a631,12.31
54,Kirk Snyder,SG,NO,68,19.3,0.66,1.02,1.68,3.77,b0a756db-0f78-4088-b741-5fa7124368cb,9.01
55,Shareef Abdur-Rahim,PF,SAC,72,27.2,0.45,1.09,1.54,5.79,fe3dd58a-1354-44f3-8d09-e6c39cb1cca5,11.030000000000001
56,Theo Ratliff,C,POR,55,23.7,-2.75,4.25,1.51,3.78,b695b1a8-a19c-487c-976a-541c4df63547,9.02
57,Chris Andersen,PF,NO,32,17.8,-0.93,2.44,1.50,1.62,1c7a2c3b-e319-4c55-9294-2550d654cf28,6.86
58,Dan Gadzuric,C,MIL,74,12.0,0.45,1.05,1.50,2.58,e6a5949e-a058-4114-aabd-0e16654cdeda,7.82
59,Hidayet Turkoglu,SF,ORL,78,33.5,1.10,0.39,1.49,7.47,,12.71
60,Paul Pierce,SF,BOS,79,39.0,4.16,-2.68,1.48,9.28,ead63c29-2988-478d-b595-6060f10983e0,14.52
61,Jeff Foster,PF,IND,63,25.1,-0.57,2.03,1.46,4.59,bc15d9b1-6e6c-4cae-9d6a-56877871da48,9.83
62,Kenyon Martin,PF,DEN,56,27.6,0.41,0.89,1.29,4.49,ce9c2320-705d-4df5-9f4f-dd335fdd24fa,9.73
63,Anthony Johnson,PG,IND,75,26.4,0.42,0.83,1.24,5.51,9cbaf2c1-3376-4e6e-b351-4a865aa0e712,10.75
64,Luther Head,PG,HOU,80,28.9,-1.14,2.37,1.24,6.17,57a7c3fd-d7ef-4273-9140-ad8c95dd0b6a,11.41
65,Brian Cook,PF,LAL,81,19.0,0.49,0.72,1.21,4.15,e6a5c010-7607-44bf-81f9-3c5b80e9a264,9.39
66,Mike James,PG,TOR,79,37.0,3.00,-1.81,1.19,7.98,bb2524c6-5ac8-43c1-87c8-623e34750b92,13.22
67,Richie Frahm,SG,MIN/HOU,33,10.4,1.07,0.12,1.18,0.93,eb272a74-cc9e-4282-96db-68135b2b93d0,6.17
68,Erick Dampier,C,DAL,82,23.6,-1.84,3.01,1.17,5.01,c31ab4d8-7d51-4157-a534-1648d05c4c27,10.25
69,Luol Deng,F,CHI,78,33.4,0.08,1.05,1.13,7.29,8fc3eccc-a295-4ff3-84aa-59e2f2695930,12.530000000000001
70,Austin Croshere,PF,IND,50,23.0,1.07,0.06,1.13,3.07,ae83a672-c6be-4244-ba60-d87e113250b9,8.31
71,Charles Smith,SG,POR/DEN,22,9.5,0.49,0.63,1.12,0.58,e0269063-6579-4736-82b9-42ef4d8da882,5.82
72,Joel Przybilla,C,POR,56,24.9,-1.95,3.07,1.12,3.51,a696a140-692e-4e14-b99c-b403b005bec4,8.75
73,Charlie Bell,SG,MIL,59,21.7,0.82,0.28,1.11,3.54,2b18f4bd-d9b6-4597-9ee5-55d17e94ee35,8.780000000000001
74,Mike Bibby,PG,SAC,82,38.6,2.57,-1.46,1.11,8.58,ce4021d2-8318-4b80-88c3-70c6b08f30ec,13.82
75,Scott Padgett,PF,NJ,62,11.6,-0.48,1.56,1.08,1.82,f2ec41c2-edb0-46f5-a1d4-49045db66bb0,7.0600000000000005
76,Anderson Varejao,C,CLE,48,15.8,-0.43,1.50,1.06,2.10,5ced13cf-0b2b-4044-acd8-625bd3ffaa6b,7.34
77,Boris Diaw,C,PHX,81,35.5,1.47,-0.42,1.06,7.87,09bab5e3-f790-4001-aa34-0e4eb79d2c47,13.11
78,DeSagana Diop,C,DAL,81,18.6,-3.17,4.22,1.05,3.86,036d4cfa-f2bb-4d15-a5d3-9770671c75dd,9.1
79,Ben Gordon,SG,CHI,80,31.0,2.02,-0.98,1.04,6.78,5179f6f2-6905-433a-9623-ba855f91c1f4,12.02
80,Richard Jefferson,F,NJ,78,39.2,0.99,0.03,1.02,8.01,ae0878bd-1bac-4208-9e7f-77d7fd358a1f,13.25
82,DerMarr Johnson,SF,DEN,58,15.9,0.94,0.07,1.00,2.44,ab8a4914-cad6-4296-b37c-0ef0c5058d80,7.68
83,Tayshaun Prince,SF,DET,82,35.3,-0.64,1.64,1.00,7.15,8abee38c-37f1-4c44-929d-2fb0d72d529e,12.39
84,Voshon Lenard,SG,DEN/POR,26,17.6,0.63,0.37,1.00,1.20,801d210f-0f85-431c-b98a-3cc8302540a4,6.44
85,Antoine Walker,PF,MIA,82,26.8,2.17,-1.17,1.00,5.86,fa43675b-7e49-4349-8ecc-6074694cb6d6,11.100000000000001
86,Zach Randolph,F,POR,74,34.4,-0.27,1.25,0.98,6.27,a213f52e-0ad3-4d46-8911-ad35c7438b82,11.51
87,Lindsey Hunter,SG,DET,30,11.8,-0.16,1.13,0.97,0.90,c6ad6e21-e204-4e63-a2c6-5a601bbbff48,6.140000000000001
88,Josh Howard,SF,DAL,59,32.5,0.82,0.14,0.96,4.81,4f226b91-2fcf-453e-a6a9-0c9428bab7aa,10.05
89,Brendan Haywood,C,WSH,79,23.8,-1.69,2.63,0.94,4.82,f07acb84-9579-4176-ad13-c9e9c8dd8490,10.06
90,Mehmet Okur,C,UTAH,82,35.9,1.24,-0.32,0.92,7.29,3c96d879-acaf-4636-abd6-f55341079bcb,12.530000000000001
91,Joe Johnson,G,ATL,82,40.7,1.72,-0.83,0.89,8.51,813f81d6-73a3-46c4-8365-6991d1dd5a84,13.75
92,Charlie Villanueva,PF,TOR,81,29.1,1.66,-0.79,0.87,5.97,8e2a375f-b679-4adb-b559-9169ed23ded5,11.21
93,Lorenzen Wright,PF,MEM,78,21.7,-3.27,4.13,0.85,3.83,bab51822-a357-43c7-956a-e988098dc9e7,9.07
94,Chris Taft,PF,GS,17,8.5,-0.05,0.87,0.83,0.36,5fd5cd78-6543-4e6a-8934-2aa30cf9541c,5.6000000000000005
95,Kurt Thomas,PF,PHX,53,26.6,-2.11,2.93,0.82,3.58,d3b65687-9fb8-4089-bfc2-b5d624452cf4,8.82
96,Andre Iguodala,F,PHI,82,37.6,0.43,0.33,0.76,7.93,bd56f727-1302-42ae-b243-bf6722378b35,13.17
97,Chris Duhon,PG,CHI,74,29.1,0.15,0.60,0.75,5.39,9ebbccdc-f8b3-48e5-a4f0-c97e3c130f0a,10.629999999999999
98,Jackie Butler,C,NY,55,13.5,-0.43,1.15,0.72,1.82,e1280267-02d6-4f6c-bbf2-f4bfcef562b0,7.0600000000000005
99,Michael Finley,SG,SA,77,26.5,-0.56,1.25,0.69,4.78,73c724d7-8b98-491b-acc0-1fd6eeea2414,10.02
100,Rafer Alston,PG,HOU,63,38.6,-0.57,1.26,0.68,5.61,ee905b13-ef4f-4bb4-9dd7-a8bf290c289a,10.850000000000001
101,Wally Szczerbiak,SG,MIN/BOS,72,37.9,1.37,-0.69,0.67,6.36,baa92d68-b6f6-4351-9d24-ccb6b6cf4d9f,11.600000000000001
102,Stephon Marbury,PG,NY,60,36.6,1.68,-1.01,0.67,5.31,49401b77-f61b-4893-84a9-9fcb6c460515,10.55
103,Matt Bonner,C,TOR,78,21.9,0.24,0.39,0.63,4.03,7c5e0d90-00bf-420b-b0a3-f3dfbf105d1a,9.27
104,Anthony Grundy,PG,ATL,12,9.0,0.94,-0.31,0.63,0.27,,5.51
105,Shavlik Randolph,PF,PHI,57,8.5,-1.42,2.05,0.62,1.17,9cb61d7b-89ca-4b94-a577-905a2aa6d8d8,6.41
106,Darrick Martin,PG,TOR,40,8.5,-0.62,1.24,0.62,0.79,a0fe6821-7faa-4759-87f2-cb9b7e02bbfd,6.03
107,Corey Maggette,SF,LAC,32,29.5,1.74,-1.13,0.61,2.29,5718e20e-9b08-44aa-a370-f5975c373dc5,7.53
108,Greg Buckner,SG,DEN,73,24.1,0.57,0.02,0.59,4.29,47e6319b-cbda-476c-81ff-3f285baa2ad5,9.530000000000001
109,Tyson Chandler,C,CHI,79,26.8,-0.82,1.40,0.59,5.04,0c588c9f-a494-458c-977d-9bb060491882,10.280000000000001
110,Sam Cassell,PG,LAC,78,34.0,2.25,-1.67,0.58,6.29,25693f41-b7e7-4c94-ae69-db2e7017f40b,11.530000000000001
111,Mike Miller,SG,MEM,74,30.6,0.75,-0.19,0.55,5.01,f5a9ab80-2b88-4d62-b160-e733c54e3cac,10.25
112,Marko Jaric,PG,MIN,75,28.0,-1.57,2.11,0.54,4.64,8a15fa65-efc8-43b9-a50f-60d8edc79f52,9.879999999999999
113,Jason Williams,PG,MIA,59,31.8,2.02,-1.48,0.54,4.38,07f1b897-9583-4190-8226-15ebce621d1a,9.620000000000001
114,Devean George,SF,LAL,71,21.7,-1.36,1.89,0.53,3.49,ee393253-12db-4147-ad4f-251b80f81a1e,8.73
115,Brad Miller,C,SAC,79,37.0,0.31,0.15,0.46,6.61,b90d3227-f99e-448a-9831-ab5b3c1ec0e5,11.850000000000001
116,Nenad Krstic,C,NJ,80,30.9,-0.90,1.35,0.45,5.47,177a9713-d9a7-4ef2-bcce-6d0aa7652f67,10.71
117,Sarunas Jasikevicius,PG,IND,75,20.8,0.30,0.14,0.44,3.54,2aa6c8e0-df8c-4a7f-af06-837958affd8a,8.780000000000001
118,Jarron Collins,C,UTAH,79,21.9,-3.29,3.72,0.44,3.67,820b17e5-2b73-4b01-992e-2d40d6de3bfc,8.91
119,Matt Carroll,SG,CHA,78,16.3,0.55,-0.16,0.39,2.91,b802b148-2864-4cbd-9118-dbab3b3baf4e,8.15
120,Billy Thomas,SG,WSH,17,7.7,-0.48,0.86,0.39,0.31,2d8c523e-aa73-4b91-85c8-8a0d834c8ffc,5.55
121,Antawn Jamison,PF,WSH,82,40.1,2.43,-2.06,0.37,7.40,723063d2-7943-425a-b594-87715e7cb912,12.64
123,Nate Robinson,PG,NY,72,21.4,0.27,0.04,0.31,3.39,ad748b99-6c60-4e38-b6f9-6d10f2684150,8.63
124,CJ Miles,G,UTAH,23,8.8,0.69,-0.41,0.28,0.44,142e13da-cb15-4178-8159-cf31e99e9694,5.680000000000001
125,Danny Granger,SF,IND,78,22.6,-1.26,1.53,0.27,3.71,436a835e-99b9-44d8-bd18-42a0f9802bb6,8.95
126,Emeka Okafor,C,CHA,26,33.6,-1.28,1.54,0.27,1.89,c5d5c0d2-51be-4f69-b9bf-8955dd93520e,7.13
127,Matt Barnes,SF,NY/PHI,56,11.3,-1.46,1.72,0.26,1.36,7a9a28d7-3b17-419a-89f7-bb1c605c0337,6.6000000000000005
128,Ricky Davis,SG,BOS/MIN,78,41.1,1.16,-0.91,0.25,6.87,c043c7b9-7877-492a-a6bb-86fcfd6e45a9,12.11
129,Rashard Lewis,PF,SEA,78,36.9,2.72,-2.47,0.25,6.14,73d9d740-ca6f-4303-88bd-ec4c0c081054,11.379999999999999
130,Radoslav Nesterovic,C,SA,80,18.9,-2.68,2.89,0.21,3.03,,8.27
131,Kirk Hinrich,SG,CHI,81,36.5,1.62,-1.43,0.19,6.31,33d38c3e-61a9-4e6a-b57c-cf6ef04f09e4,11.55
132,Bobby Simmons,SF,MIL,75,33.8,-0.08,0.22,0.14,5.26,e01a89fb-0691-479e-9f60-9a758329596c,10.5
133,Drew Gooden,PF,CLE,79,27.5,-1.09,1.22,0.13,4.30,0e373447-7051-4b26-92a9-0689ff5f90e2,9.54
134,Etan Thomas,C,WSH,71,15.8,-1.50,1.63,0.12,2.30,ab74915b-d2c6-40d9-ad99-61f992b3b706,7.54
135,Linas Kleiza,SF,DEN,61,8.5,-0.49,0.58,0.09,1.07,6699858e-1320-49fa-896c-8f35a7459242,6.3100000000000005
136,Dijon Thompson,SF,PHX,10,4.3,0.36,-0.36,0.00,0.08,45586b28-045f-4761-ac2d-0d3940a4ad3d,5.32
137,Beno Udrih,PG,SA,54,10.9,1.94,-1.97,-0.03,1.08,0ddf56dc-9907-47ff-ab13-22e7c0ae2332,6.32
138,Gary Payton,PG,MIA,81,28.5,-0.84,0.81,-0.04,4.50,901e08ca-0383-4677-9716-e0d94aaf1fdc,9.74
139,Donyell Marshall,PF,CLE,81,25.6,2.05,-2.11,-0.05,4.07,5380b666-aaf2-4ff7-b306-f6ac3465a886,9.31
140,Grant Hill,SF,ORL,21,29.2,0.35,-0.41,-0.06,1.15,a8ac1bce-5cbd-4e0b-b0f5-1c1d821ddb8d,6.390000000000001
141,Bonzi Wells,SG,SAC,52,32.4,0.15,-0.22,-0.06,3.22,794b91a7-20a9-43df-a579-89ad70cd1e45,8.46
142,Keith Van Horn,PF,DAL,53,20.6,0.35,-0.43,-0.07,2.03,cd16449f-11ef-45f3-b6ae-e21c996ab006,7.27
143,Lawrence Roberts,PF,MEM,33,5.5,-0.69,0.62,-0.07,0.33,4a4ba67c-4cc1-4c13-919d-d5d3bbec032d,5.57
144,Jamal Crawford,G,NY,79,32.3,1.21,-1.29,-0.08,4.90,70633ba1-a422-425a-9f14-b65fc0aea757,10.14
145,Raja Bell,SG,PHX,79,37.5,0.55,-0.65,-0.10,5.73,cde9e15c-aad3-42e1-9cc2-24d8f8eeb530,10.97
146,Al Jefferson,C,BOS,59,18.0,-0.83,0.72,-0.11,1.95,0efc7b08-70c4-4468-912a-6345b7971a14,7.19
147,Amare Stoudemire,C,PHX,3,16.7,-0.56,0.45,-0.11,0.10,,5.34
148,Dikembe Mutombo,C,HOU,64,14.9,-3.51,3.39,-0.11,1.63,8e555f1d-241c-4438-8bb0-ed81079037e9,6.87
149,Keyon Dooling,PG,ORL,50,22.7,-1.34,1.22,-0.12,2.07,4c4e6fbd-c810-4691-b699-7dbc35c4ccc8,7.3100000000000005
150,Sean May,C,CHA,23,17.3,-0.48,0.36,-0.12,0.76,0704a85b-1802-4e5b-a377-19f5d21b1899,6.0
151,Rashad McCants,SG,MIN,79,17.2,-0.01,-0.11,-0.12,2.48,1c15083f-30de-4639-9032-61bd291082ac,7.720000000000001
152,Nick Collison,F,SEA,66,21.9,-0.34,0.20,-0.14,2.68,20b890b1-5852-4e93-afd5-192bc63a17e0,7.92
153,Fred Jones,SG,IND,68,27.0,-1.37,1.23,-0.14,3.41,cf469a2d-21f4-4a9b-9173-80c413b1d9b2,8.65
154,Jermaine O'Neal,C,IND,51,35.3,0.38,-0.54,-0.16,3.35,45cea8b4-0319-4aac-9f62-1dc0f13900e9,8.59
155,Ronnie Price,PG,SAC,29,5.2,0.46,-0.62,-0.17,0.28,66089446-928e-47cc-b864-8886057a1f22,5.5200000000000005
156,Predrag Stojakovic,SF,SAC/IND,71,36.6,1.63,-1.81,-0.18,4.71,,9.95
157,David Harrison,C,IND,67,15.4,-2.31,2.13,-0.18,1.84,f3f92616-3481-462a-8b86-99fcce4792b7,7.08
158,Jared Jeffries,PF,WSH,77,25.3,-1.57,1.37,-0.20,3.62,d463a9b1-da47-4ffb-90d5-ecf25f75b3be,8.86
159,Cuttino Mobley,SG,LAC,79,37.7,-0.45,0.22,-0.22,5.43,47547bc3-5a8a-44a5-8537-0450b4cba539,10.67
160,Steven Hunter,C,PHI/NO,69,19.0,-0.56,0.31,-0.26,2.41,eab9cc7d-a3e9-43b4-84c3-210a5ac25741,7.65
161,Udonis Haslem,PF,MIA,81,30.8,-1.58,1.32,-0.26,4.42,4dc4d675-85a3-4d26-b601-3a34e1f6eab7,9.66
162,Rasual Butler,SF,NO,79,23.7,-0.84,0.56,-0.28,3.21,58c5e74e-a940-4c9b-bf4e-81b4c3fb24ce,8.45
164,Devin Harris,G,DAL,56,22.8,0.12,-0.43,-0.31,2.21,6fd4c498-dfe8-4089-a51e-a251dd3c7a86,7.45
165,Smush Parker,PG,LAL,82,33.8,0.28,-0.60,-0.32,4.84,c7141dc4-9beb-4338-bb93-bdebafaa71ba,10.08
166,Maurice Evans,SG,DET,80,14.2,0.11,-0.43,-0.33,1.89,8f4d3005-dfdb-4b89-adad-45606cd618dd,7.13
167,Chris Kaman,C,LAC,78,32.8,-1.46,1.12,-0.34,4.40,b4149a63-9b66-4b75-bbcf-054dd01284ca,9.64
168,Francisco Elson,C,DEN,72,21.9,-2.80,2.45,-0.34,2.70,9a076bc2-3a18-47cd-b09f-bd82510744ac,7.94
169,Chucky Atkins,PG,WSH/MEM,71,24.1,0.41,-0.76,-0.35,2.88,e3632248-9422-4a14-b67d-925115d53ce4,8.120000000000001
170,Darius Songaila,PF,CHI,62,21.4,-1.13,0.79,-0.35,2.28,59121184-0cb4-4af4-9a86-561e29511dd1,7.52
171,Marquis Daniels,SG,DAL,62,28.5,-1.05,0.69,-0.36,2.97,292f83b6-26cc-419f-9f29-14b321a1590c,8.21
172,Lamond Murray,SF,NJ,57,10.1,-0.78,0.41,-0.37,0.94,eb7beeac-98f0-46e7-ba3b-a86e7e9bd29d,6.18
173,Brevin Knight,PG,CHA,69,34.1,0.30,-0.67,-0.37,4.10,7a60d7cd-1ff7-4876-8b59-dee90d519afa,9.34
174,Jamal Sampson,C,SAC,12,3.3,-1.48,1.10,-0.38,0.07,3b357518-b448-4201-a9d2-4737c58366dd,5.3100000000000005
175,Sean Marks,PF,SA,25,7.2,-0.37,-0.02,-0.39,0.30,680adaa0-cd08-4dc6-91eb-ee867b4b1055,5.54
176,Didier Ilunga-Mbenga,C,DAL,43,5.5,-2.30,1.89,-0.40,0.39,d67535fc-647d-48b1-ac0e-665e3cd86afa,5.63
177,Trevor Ariza,SF,NY/ORL,57,17.5,-2.18,1.76,-0.42,1.69,b8f4ff28-eb77-4c7e-acda-23a2a01cdad8,6.93
178,Melvin Ely,C,CHA,57,23.6,-1.37,0.92,-0.45,2.21,a151dd27-029a-418a-a539-3dcf7cb6d74c,7.45
179,Salim Stoudamire,SG,ATL,61,20.3,0.89,-1.35,-0.46,2.08,f9946fe4-dfc6-4abe-9a37-afb798d0b6a4,7.32
180,Andray Blatche,C,WSH,29,6.0,-1.26,0.79,-0.46,0.28,6bebc7ba-fabc-4333-8834-fb1ffb444650,5.5200000000000005
181,Carmelo Anthony,PF,DEN,80,36.8,3.50,-3.97,-0.47,5.02,5aba723b-d598-4f57-ad9d-66759ddbc5bf,10.26
182,Damon Stoudamire,PG,MEM,27,31.9,0.52,-1.00,-0.48,1.33,65af4a1d-57ae-4291-8d73-4181ad67d20a,6.57
183,Mike Sweetney,PF,CHI,66,18.5,-1.05,0.57,-0.48,2.03,,7.27
184,Samuel Dalembert,C,PHI,66,26.7,-2.37,1.86,-0.50,2.87,6712c841-c113-4333-9925-98f952093c43,8.11
185,Raymond Felton,G,CHA,80,30.1,1.45,-1.98,-0.53,3.95,5b8b373b-0b23-48de-90d9-2d45dfc36349,9.190000000000001
186,Andre Miller,PG,DEN,82,35.8,1.26,-1.79,-0.53,4.83,8d3f8f93-4d10-4a38-ac11-5f2a1c7b6fdf,10.07
187,Caron Butler,SF,WSH,75,36.1,0.12,-0.67,-0.55,4.42,b9856f28-e40d-41b5-b3b9-1e191f7460b2,9.66
188,Josh Smith,PF,ATL,80,32.0,-1.32,0.76,-0.55,4.02,fa1a28ac-dac6-40b8-a668-884aeaa2e85c,9.26
189,Jannero Pargo,PG,CHI,57,11.3,-0.26,-0.30,-0.56,1.06,f8c6044c-b9ef-4228-8dd0-cf51fe581d3b,6.300000000000001
190,JR Smith,G,NO,55,18.0,-0.30,-0.29,-0.59,1.49,8e853379-163d-463c-8827-d80647c8dd79,6.73
191,Stephen Jackson,SF,IND,81,35.9,-0.31,-0.33,-0.64,4.46,4d7bdc64-458a-4f2e-8e0c-0c510f10a81e,9.7
192,Malik Allen,PF,CHI,54,13.0,-1.52,0.88,-0.64,1.11,6c881a9f-326a-4c7c-8b77-64040bbf30b8,6.3500000000000005
193,David West,F,NO,74,34.1,-0.10,-0.55,-0.65,3.73,856056f4-8b4f-40c3-bf6d-7e3f0c145406,8.97
194,Carlos Arroyo,PG,DET/ORL,77,15.5,0.13,-0.78,-0.65,1.73,dabf8ad1-b484-40d6-96f3-4765ce6c3ae7,6.970000000000001
195,Chris Wilcox,PF,LAC/SEA,77,19.9,0.17,-0.83,-0.65,2.33,7dd483f5-ce8e-4848-8134-c033d39d2fce,7.57
196,Zoran Planinic,PG,NJ,56,10.6,-2.18,1.51,-0.67,0.85,a1d840db-e2ad-4a3d-9b90-1712572088de,6.09
197,Toni Kukoc,SF,MIL,65,15.7,0.72,-1.40,-0.68,1.52,f5360117-1330-451d-9734-11b1c8d278ab,6.76
