,player,pos,team,gp,mpg,orpm,drpm,rpm,wins,uuid,adjusted_wins
15,Brian Cook,PF,LAL,72,15.1,1.81,2.10,3.91,4.72,e6a5c010-7607-44bf-81f9-3c5b80e9a264,9.0
16,Kobe Bryant,SF,LAL,66,40.7,4.13,-0.26,3.87,12.28,825ab381-2ad5-4685-98b9-93b318bd37da,16.56
17,Jason Kidd,PG,NJ,66,36.9,3.09,0.42,3.52,10.93,4f6cd300-77de-4617-918f-8ab84d906538,15.209999999999999
18,Dikembe Mutombo,C,HOU,80,15.2,-2.58,6.06,3.48,5.16,8e555f1d-241c-4438-8bb0-ed81079037e9,9.44
19,Brendan Haywood,C,WSH,68,27.4,-0.14,3.54,3.41,8.40,f07acb84-9579-4176-ad13-c9e9c8dd8490,12.68
20,Rasheed Wallace,PF,DET,79,34.0,-0.38,3.58,3.20,10.74,59cc773b-c6d6-4242-ae3e-6795a5945ee2,15.02
21,Anderson Varejao,C,CLE,54,16.0,-0.08,3.24,3.16,3.52,5ced13cf-0b2b-4044-acd8-625bd3ffaa6b,7.8
22,Mike James,PG,MIL/HOU,74,25.1,2.16,0.98,3.14,7.66,bb2524c6-5ac8-43c1-87c8-623e34750b92,11.94
23,Amare Stoudemire,C,PHX,80,36.1,4.69,-1.68,3.02,12.00,,16.28
24,Jeff Foster,PF,IND,61,26.1,-1.67,4.63,2.96,6.15,bc15d9b1-6e6c-4cae-9d6a-56877871da48,10.43
25,Chauncey Billups,PG,DET,80,35.8,1.47,1.44,2.91,11.01,7a09dda4-5980-4115-b1c8-bde37d6b4d12,15.29
26,Brad Miller,C,SAC,56,37.3,1.47,1.44,2.90,8.65,b90d3227-f99e-448a-9831-ab5b3c1ec0e5,12.93
27,Eddie Jones,SG,MIA,80,35.5,0.37,2.53,2.90,11.31,6b241fe1-c80c-41a2-92ea-b47e81c2a631,15.59
28,Stephon Marbury,PG,NY,82,40.0,4.28,-1.39,2.88,13.12,49401b77-f61b-4893-84a9-9fcb6c460515,17.4
29,Shane Battier,SF,MEM,80,31.5,-0.95,3.51,2.56,9.23,83a7cc52-cfa4-47f6-bbe9-a6e89697b779,13.51
30,Reggie Miller,SG,IND,66,31.9,1.58,0.98,2.56,7.82,15a02eb5-28f3-4168-ae9d-d30ed736e98e,12.1
31,Ray Allen,SG,SEA,78,39.3,3.95,-1.41,2.54,11.14,d0df9ea6-dc69-4d3d-9311-41a1fdebad9c,15.42
32,Chris Andersen,PF,NO,67,21.3,-0.60,3.07,2.48,4.63,1c7a2c3b-e319-4c55-9294-2550d654cf28,8.91
33,Tony Parker,G,SA,80,34.2,1.41,1.06,2.47,10.11,e7f7d281-52b9-4155-9b66-378c964837f5,14.389999999999999
34,Yao Ming,C,HOU,80,30.6,0.49,1.86,2.34,8.83,3c78ce92-1413-4da4-8dc9-24464fa4ad19,13.11
35,Damon Jones,PG,MIA,82,31.4,3.09,-0.79,2.30,9.40,4f39fd49-af13-4c1a-b3cb-09a7153f9b38,13.68
36,Donyell Marshall,PF,TOR,65,25.3,2.91,-0.62,2.30,6.16,5380b666-aaf2-4ff7-b306-f6ac3465a886,10.44
37,Andris Biedrins,C,GS,30,12.8,-0.05,2.31,2.26,1.36,97f05c43-e1a0-46ff-aff5-85174df33ba0,5.64
38,Keith Van Horn,PF,MIL/DAL,62,24.2,0.90,1.33,2.23,5.36,cd16449f-11ef-45f3-b6ae-e21c996ab006,9.64
39,Larry Hughes,SG,WSH,61,38.7,2.48,-0.28,2.20,8.79,cf96c6d7-ffa3-4052-a021-917f06944732,13.069999999999999
41,Zydrunas Ilgauskas,C,CLE,78,33.5,-0.01,2.16,2.15,9.03,de4d2b63-1ed2-4e1a-8669-c886bb1cdcf0,13.309999999999999
42,Jamaal Tinsley,PG,IND,40,32.5,2.31,-0.20,2.12,4.58,6e4c78a8-7714-41f3-b79b-a622e5968c80,8.86
43,Pau Gasol,PF,MEM,56,32.0,1.28,0.81,2.09,6.06,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1,10.34
44,Luol Deng,F,CHI,61,27.3,0.00,2.09,2.09,5.92,8fc3eccc-a295-4ff3-84aa-59e2f2695930,10.2
45,Scott Padgett,PF,HOU,66,14.3,-0.52,2.53,2.01,3.18,f2ec41c2-edb0-46f5-a1d4-49045db66bb0,7.46
46,Gilbert Arenas,PG,WSH,80,40.9,4.61,-2.65,1.96,11.64,0a21b475-e840-4031-9c72-7b32c63c3721,15.92
47,Tyson Chandler,C,CHI,80,27.4,-1.21,3.12,1.91,7.60,0c588c9f-a494-458c-977d-9bb060491882,11.879999999999999
48,Ben Gordon,SG,CHI,82,24.4,1.72,0.18,1.90,7.02,5179f6f2-6905-433a-9623-ba855f91c1f4,11.299999999999999
49,Erick Dampier,C,DAL,59,27.3,-0.61,2.50,1.90,5.41,c31ab4d8-7d51-4157-a534-1648d05c4c27,9.69
50,Sam Cassell,PG,MIN,59,25.8,2.56,-0.68,1.89,5.03,25693f41-b7e7-4c94-ae69-db2e7017f40b,9.31
51,Radoslav Nesterovic,C,SA,70,25.5,-2.90,4.70,1.79,5.60,,9.879999999999999
52,Ben Wallace,PF,DET,74,36.1,-1.94,3.72,1.78,8.49,59af6d1d-a322-41e8-9b64-220eecc0185a,12.77
53,Earl Watson,PG,MEM,80,22.6,-0.04,1.78,1.74,5.70,7c071ab0-faf3-49bc-856f-63193a7862b6,9.98
54,Jason Williams,PG,MEM,71,27.5,2.09,-0.35,1.73,6.21,07f1b897-9583-4190-8226-15ebce621d1a,10.49
55,Dwyane Wade,G,MIA,77,38.6,2.67,-1.01,1.65,9.52,911c5842-c4ce-4684-a479-31e7220e6277,13.799999999999999
56,Othella Harrington,PF,CHI,70,18.2,-0.46,2.10,1.64,4.05,fa4ed7b4-2252-41a5-886f-ad9534232d0f,8.33
57,Rafer Alston,PG,TOR,80,34.0,1.97,-0.38,1.59,8.81,ee905b13-ef4f-4bb4-9dd7-a8bf290c289a,13.09
58,Steve Smith,SG,CHA/MIA,50,15.0,1.31,0.26,1.57,2.24,0ecd82f9-eb94-4739-8623-7f23355c740f,6.52
59,Robert Horry,PF,SA,75,18.6,-0.88,2.43,1.55,4.34,93669feb-37a9-4d9c-a3e5-8ecb16893011,8.62
60,Mike Miller,SG,MEM,76,30.0,1.97,-0.43,1.54,7.10,f5a9ab80-2b88-4d62-b160-e733c54e3cac,11.379999999999999
61,Tony Delk,PG,ATL,56,23.9,2.42,-0.88,1.53,4.16,5002a175-a18d-4000-a34f-611921f3f8be,8.44
62,Mehmet Okur,C,UTAH,82,28.1,-0.06,1.57,1.51,7.06,3c96d879-acaf-4636-abd6-f55341079bcb,11.34
63,Jason Terry,G,DAL,80,30.0,2.82,-1.32,1.50,7.67,62b3e3ec-25cd-4ccb-a3fe-c6d448c8a7fb,11.95
64,Carlos Boozer,PF,UTAH,51,34.7,1.27,0.22,1.49,5.38,ff148c20-a1b1-444c-9f51-c2f202a6a397,9.66
65,Mike Bibby,PG,SAC,80,38.6,3.40,-1.92,1.48,9.75,ce4021d2-8318-4b80-88c3-70c6b08f30ec,14.03
66,Fred Hoiberg,SG,MIN,76,16.7,0.75,0.72,1.47,4.30,3bc3be86-6a2c-4e3b-ad47-db7ddc5ca82d,8.58
67,Metta World Peace,SF,IND,7,41.6,1.74,-0.29,1.46,0.94,670a19ff-960f-4b66-89c5-c438ef9dcd19,5.22
68,Jerome Williams,PF,NY,79,15.3,-1.23,2.69,1.46,3.63,9e20ebe5-a960-45c0-a5ae-73a104949c99,7.91
69,Brian Scalabrine,PF,NJ,54,21.6,-1.87,3.29,1.41,3.33,a7291594-bbd7-4160-a495-00a9079dbc6a,7.609999999999999
70,Bobby Simmons,SF,LAC,75,37.3,-0.46,1.86,1.41,8.19,e01a89fb-0691-479e-9f60-9a758329596c,12.469999999999999
71,Brent Barry,SG,SA,81,21.5,1.42,-0.01,1.41,5.25,b6e16b6a-99e8-47d8-a974-c877ee4e79fb,9.53
72,Trevor Ariza,SF,NY,80,17.3,-1.42,2.79,1.37,4.04,b8f4ff28-eb77-4c7e-acda-23a2a01cdad8,8.32
73,Quentin Richardson,SF,PHX,79,35.9,2.66,-1.33,1.33,8.59,fb70095c-b1f8-411d-bdb6-dd3303d2630d,12.87
74,Tayshaun Prince,SF,DET,82,37.1,-0.42,1.75,1.32,8.68,8abee38c-37f1-4c44-929d-2fb0d72d529e,12.959999999999999
75,Christian Laettner,PF,MIA,49,15.1,-0.73,2.05,1.31,2.13,2d525dcc-5090-4e3e-899c-1522606bb16c,6.41
76,Speedy Claxton,PG,GS/NO,62,30.1,0.17,1.14,1.31,5.58,69b5b7e2-c9c4-4a56-b3e6-25a48f35503b,9.86
77,Steve Nash,PG,PHX,75,34.3,5.21,-3.93,1.28,7.87,34456aa0-a158-4716-8239-0dafe5d7b920,12.15
78,Zarko Cabarkapa,SF,PHX/GS,40,11.9,1.16,0.11,1.28,1.41,959eb5bf-890a-4a0f-82aa-3be4a5b0ec20,5.6899999999999995
79,Dan Gadzuric,C,MIL,81,22.0,-0.35,1.62,1.27,5.10,e6a5949e-a058-4114-aabd-0e16654cdeda,9.379999999999999
80,Stephen Jackson,SF,IND,51,35.4,0.97,0.28,1.25,5.13,4d7bdc64-458a-4f2e-8e0c-0c510f10a81e,9.41
82,Stephen Jackson,SF,IND,51,35.4,0.97,0.28,1.25,5.13,4d7bdc64-458a-4f2e-8e0c-0c510f10a81e,9.41
83,Nick Collison,F,SEA,82,17.0,-1.70,2.93,1.23,3.85,20b890b1-5852-4e93-afd5-192bc63a17e0,8.129999999999999
84,Kirk Hinrich,SG,CHI,77,36.4,1.09,0.14,1.23,8.33,33d38c3e-61a9-4e6a-b57c-cf6ef04f09e4,12.61
85,Al Harrington,PF,ATL,66,38.6,-0.28,1.50,1.22,7.13,ddd70de7-d158-43e7-aa49-51a673af197f,11.41
86,Josh Howard,SF,DAL,76,32.2,0.61,0.55,1.16,7.23,4f226b91-2fcf-453e-a6a9-0c9428bab7aa,11.51
87,Allen Iverson,SG,PHI,75,42.3,4.43,-3.32,1.11,9.70,bd09a88b-9e70-4aaa-8101-9fdaaa7ef878,13.979999999999999
88,Jermaine O'Neal,C,IND,44,34.8,0.90,0.20,1.10,4.27,45cea8b4-0319-4aac-9f62-1dc0f13900e9,8.549999999999999
89,Kyle Korver,G,PHI,82,32.5,0.88,0.20,1.08,7.98,8803f3ad-893e-4541-ba72-7be494dbf1c4,12.26
90,Bonzi Wells,SG,MEM,69,21.6,-0.96,2.04,1.08,4.01,794b91a7-20a9-43df-a579-89ad70cd1e45,8.29
91,Vladimir Radmanovic,SF,SEA,63,29.5,0.96,0.10,1.06,5.04,f0e0977f-fc19-4bc5-9fe0-5e3df9e95f94,9.32
92,DerMarr Johnson,SF,DEN,71,17.4,1.71,-0.66,1.04,3.60,ab8a4914-cad6-4296-b37c-0ef0c5058d80,7.88
93,Raul Lopez,PG,UTAH,31,16.7,-0.11,1.15,1.04,1.41,0561b423-260f-4e54-946c-9ab910a93940,5.6899999999999995
94,Jason Richardson,SG,GS,72,37.8,3.13,-2.11,1.02,7.75,2ae10e27-713f-4024-85f2-8250bda16e3c,12.03
95,Delonte West,SG,BOS,39,13.0,0.19,0.82,1.02,1.42,53f3fc32-3d83-4c2a-b5d0-0681601e633d,5.699999999999999
96,David Harrison,C,IND,43,17.7,-1.81,2.81,1.00,1.85,f3f92616-3481-462a-8b86-99fcce4792b7,6.13
97,Joel Przybilla,C,POR,76,24.4,-0.99,1.99,0.99,5.06,a696a140-692e-4e14-b99c-b403b005bec4,9.34
98,Raef LaFrentz,C,BOS,80,27.5,2.16,-1.17,0.99,6.30,4edcf6cd-8e7b-4fa0-9042-85aced40fdab,10.58
99,Bryon Russell,SF,DEN,70,14.7,-0.51,1.49,0.98,2.95,8a599a92-32fa-48b8-88c5-40779bbca879,7.23
100,Greg Buckner,SG,DEN,70,21.7,1.10,-0.13,0.97,4.32,47e6319b-cbda-476c-81ff-3f285baa2ad5,8.6
101,Drew Gooden,PF,CLE,82,30.8,0.35,0.56,0.90,6.80,0e373447-7051-4b26-92a9-0689ff5f90e2,11.08
102,Eric Piatkowski,SG,CHI,68,12.4,0.43,0.47,0.90,2.32,f193b4fc-173e-4b82-a937-ad33f0be183a,6.6
103,Michael Redd,SG,MIL,75,38.0,1.79,-0.92,0.87,7.58,944701e5-4c7b-47c5-a3a2-bb640007372c,11.86
104,Rasual Butler,SF,MIA,65,18.5,-1.24,2.11,0.87,3.13,58c5e74e-a940-4c9b-bf4e-81b4c3fb24ce,7.41
105,Kelvin Cato,C,ORL,62,24.6,-1.73,2.60,0.86,4.23,909ae863-05ac-4c22-b009-9caeda539a53,8.51
106,Steve Francis,PG,ORL,78,38.2,2.44,-1.58,0.86,8.41,a5845013-8c2b-4fd7-89a8-d903e78c65e9,12.69
107,Antonio Daniels,PG,SEA,75,27.0,1.52,-0.66,0.86,5.25,3a923594-ba80-45fa-9bf3-d76f56fb16a0,9.53
108,Richie Frahm,SG,POR,43,11.6,0.42,0.44,0.85,1.33,eb272a74-cc9e-4282-96db-68135b2b93d0,5.609999999999999
109,Scot Pollard,C,IND,49,17.7,-2.79,3.63,0.84,2.15,06a1fe8c-da22-472a-a9e6-a10db81a51cd,6.43
110,Lamond Murray,SF,TOR,62,14.8,-0.20,1.03,0.83,2.45,eb7beeac-98f0-46e7-ba3b-a86e7e9bd29d,6.73
111,Lamar Odom,PF,LAL,64,36.3,0.11,0.69,0.81,5.91,0bf56478-de26-403e-b839-60c328fa925a,10.19
112,Omar Cook,PG,TOR,5,14.8,0.67,0.13,0.79,0.20,17f0c22d-a7a3-48e8-9c9a-48fed289076d,4.48
113,Alonzo Mourning,C,NJ/TOR/MIA,37,19.0,-1.98,2.76,0.78,1.75,a32e66f6-300c-44d3-9755-c4a1891e4399,6.029999999999999
114,Gordan Giricek,SG,UTAH,81,20.5,-0.55,1.33,0.77,4.18,d589ad16-eabd-400c-9de2-0294c28f4e25,8.459999999999999
115,Andre Miller,PG,DEN,82,34.8,0.69,0.08,0.77,7.74,8d3f8f93-4d10-4a38-ac11-5f2a1c7b6fdf,12.02
116,Jon Barry,SG,ATL/HOU,69,21.8,-0.22,0.97,0.76,3.64,7c58917c-b227-40f1-8c47-f9b4ae4e064a,7.92
117,Jason Kapono,SG,CHA,81,18.4,0.12,0.59,0.71,3.84,9676a674-d0ff-4ddd-b9be-ee46c1d069b3,8.12
118,Derek Fisher,PG,GS,74,30.0,0.48,0.21,0.69,5.83,c076eff2-f72f-4639-bc10-6332183d5f2a,10.11
119,Chris Duhon,PG,CHI,82,26.5,-0.85,1.53,0.69,5.61,9ebbccdc-f8b3-48e5-a4f0-c97e3c130f0a,9.89
120,Marcus Banks,PG,BOS,81,14.1,-1.05,1.72,0.68,2.94,32c4ea5d-d2cb-41b0-9b43-28497e1fab0c,7.22
121,Kenyon Martin,PF,DEN,70,32.5,0.05,0.59,0.64,5.99,ce9c2320-705d-4df5-9f4f-dd335fdd24fa,10.27
123,Brian Cardinal,PF,MEM,58,24.7,-1.10,1.74,0.64,3.55,08533fc6-e4a2-4e07-8785-e3987f094b8c,7.83
124,Zeljko Rebraca,C,LAC,58,16.0,-1.70,2.32,0.61,2.22,d76ca0ee-a6e8-414a-b8af-571b8d4d0f01,6.5
125,Tony Allen,SG,BOS,77,16.4,-0.32,0.88,0.56,3.24,917674b3-1b6e-48ed-8d3b-f9161c1ea734,7.52
126,Grant Hill,SF,ORL,67,34.9,1.20,-0.65,0.54,6.09,a8ac1bce-5cbd-4e0b-b0f5-1c1d821ddb8d,10.37
127,Nick Van Exel,PG,POR,53,30.5,0.07,0.42,0.49,3.88,c661c225-c552-4ab7-90b9-110973575f08,8.16
128,Damon Stoudamire,PG,POR,81,34.1,2.21,-1.72,0.49,6.65,65af4a1d-57ae-4291-8d73-4181ad67d20a,10.93
129,Jumaine Jones,SF,LAL,76,24.1,0.29,0.17,0.46,4.29,de143344-a5df-4274-8930-3f8ebb84f07e,8.57
130,Adrian Griffin,SG,CHI,69,9.7,-2.94,3.39,0.45,1.68,b89070d5-e250-4dc6-aef3-fd2419a20d03,5.96
131,Zaza Pachulia,C,MIL,74,18.9,-1.95,2.39,0.44,3.25,d4f03cd5-02e2-42f2-8b5b-6ae39c49917e,7.529999999999999
132,Matt Carroll,SG,CHA,25,17.2,0.30,0.12,0.42,1.10,b802b148-2864-4cbd-9118-dbab3b3baf4e,5.38
133,Mickael Pietrus,SF,GS,67,20.0,1.46,-1.06,0.40,3.21,bcac5ca2-6370-4170-ad77-990c7a75ae23,7.49
134,Richard Hamilton,SG,DET,76,38.5,0.01,0.38,0.39,6.65,972e9473-2c64-43bd-b2a7-94dd8236c4f3,10.93
135,Bostjan Nachbar,SF,HOU/NO,71,18.9,-1.36,1.73,0.37,3.02,d9f2557a-6767-46c9-9064-7ff514283f64,7.3
136,Gerald Wallace,SF,CHA,70,30.7,-0.89,1.26,0.37,5.16,32ababf8-aaa7-4c8c-a836-e3bc6c38a6b0,9.44
137,Predrag Stojakovic,SF,SAC,66,38.4,2.27,-1.92,0.35,5.97,,10.25
138,Udonis Haslem,PF,MIA,80,33.4,-0.69,1.02,0.32,6.15,4dc4d675-85a3-4d26-b601-3a34e1f6eab7,10.43
139,Eddie Griffin,PF,MIN,70,21.3,0.04,0.22,0.26,3.34,64c40f3f-1db4-408c-b691-dfd306cdf7f7,7.619999999999999
140,Dion Glover,SG,SA,7,9.7,-0.52,0.78,0.26,0.15,c694e26c-c165-495d-a6c3-7c85846c3b7b,4.43
141,Jason Collins,C,NJ,80,31.8,-4.41,4.67,0.26,5.63,5ae0a7d9-e8f2-478a-ae15-40b84ac4730e,9.91
142,Matt Bonner,C,TOR,82,18.9,0.16,0.09,0.25,3.56,7c5e0d90-00bf-420b-b0a3-f3dfbf105d1a,7.84
143,Allan Houston,SG,NY,20,26.6,0.68,-0.43,0.25,1.20,465e59ac-6809-4cb1-a46a-c54e1193b673,5.4799999999999995
144,Jameer Nelson,G,ORL,79,20.4,1.33,-1.11,0.22,3.81,1aa7fd39-b6a2-4c36-8d77-9053f050bffa,8.09
145,Dale Davis,PF,GS/NO/IND,61,21.4,-2.14,2.30,0.16,2.84,9bd7b705-76b9-4cd9-b230-4872e38108fd,7.119999999999999
146,Voshon Lenard,SG,DEN,3,18.0,0.98,-0.84,0.15,0.14,801d210f-0f85-431c-b98a-3cc8302540a4,4.42
147,Theo Ratliff,C,POR,63,27.5,-4.31,4.45,0.14,3.68,b695b1a8-a19c-487c-976a-541c4df63547,7.96
148,Marcus Camby,C,DEN,66,30.5,-1.19,1.31,0.12,4.51,daabe87b-5399-40dc-9a97-5c08300da5a5,8.79
149,Damien Wilkins,SG,SEA,29,17.9,0.48,-0.36,0.12,1.11,26e237dc-6469-4db4-895f-b70c1b217658,5.39
150,Dan Dickau,PG,DAL/NO,71,29.4,0.43,-0.31,0.12,4.37,8ac841f3-2a4c-4ae4-bd7d-6e607025ef6f,8.65
151,PJ Brown,PF,NO,82,34.4,-2.01,2.06,0.05,5.33,,9.61
152,Ansu Sesay,SF,GS,16,8.0,0.79,-0.78,0.02,0.29,7c81e7f4-c357-4f36-8c92-a0db98abbfce,4.57
153,Hidayet Turkoglu,SF,ORL,67,26.2,1.72,-1.72,0.00,3.90,,8.18
154,Joe Smith,PF,MIL,74,30.6,-0.98,0.97,-0.01,4.72,f7dcee6c-783e-4e7c-b065-6f6e5f9adb69,9.0
155,Darius Songaila,PF,SAC,81,20.6,-0.10,0.09,-0.01,3.54,59121184-0cb4-4af4-9a86-561e29511dd1,7.82
156,Antawn Jamison,PF,WSH,68,38.3,1.89,-1.92,-0.03,5.69,723063d2-7943-425a-b594-87715e7cb912,9.97
157,Mike Dunleavy,SG,GS,79,32.5,0.64,-0.69,-0.05,5.45,2c3c09ad-57d2-48d7-8a00-f77e79ae5e61,9.73
158,Zoran Planinic,PG,NJ,43,12.0,-0.85,0.79,-0.06,0.96,a1d840db-e2ad-4a3d-9b90-1712572088de,5.24
159,Casey Jacobsen,SG,PHX/NO,84,21.4,-1.25,1.16,-0.09,3.46,ebec7aac-e312-4cde-bd8a-53001c1d7235,7.74
160,Matt Harpring,SF,UTAH,78,33.1,-0.18,0.08,-0.10,5.16,42a8ff40-ccfb-4a5b-a35e-18a813642d51,9.44
161,Earl Boykins,PG,DEN,82,26.4,1.83,-1.93,-0.10,4.53,f926e81f-3df9-4cc8-8885-1a5cb77ece58,8.81
162,Devin Harris,G,DAL,76,15.4,0.42,-0.56,-0.13,2.45,6fd4c498-dfe8-4089-a51e-a251dd3c7a86,6.73
164,Marko Jaric,PG,LAC,50,33.1,-0.27,0.12,-0.15,3.26,8a15fa65-efc8-43b9-a50f-60d8edc79f52,7.539999999999999
165,Dahntay Jones,SG,MEM,52,12.5,-1.32,1.16,-0.17,1.24,7a09163e-be6d-48e1-9a2a-7f0e068a0a22,5.52
166,Zach Randolph,F,POR,46,34.8,-0.32,0.16,-0.17,3.19,a213f52e-0ad3-4d46-8911-ad35c7438b82,7.47
167,Jamal Crawford,G,NY,70,38.4,1.84,-2.02,-0.18,5.34,70633ba1-a422-425a-9f14-b65fc0aea757,9.62
168,Jason Hart,PG,CHA,74,25.5,-0.08,-0.12,-0.20,3.77,1e24ce54-9e1e-411a-85cc-6649bfaad181,8.05
169,Antoine Walker,PF,ATL/BOS,77,38.4,1.06,-1.28,-0.22,5.85,fa43675b-7e49-4349-8ecc-6074694cb6d6,10.129999999999999
170,Dajuan Wagner,SG,CLE,11,9.3,0.99,-1.25,-0.26,0.20,a85467a9-0dc2-4b9a-83bb-f14ef236733f,4.48
171,Joe Johnson,G,PHX,82,39.5,1.71,-2.02,-0.31,6.32,813f81d6-73a3-46c4-8365-6991d1dd5a84,10.6
172,Chris Webber,C,SAC/PHI,67,35.4,0.46,-0.77,-0.31,4.65,385a081e-69b9-4320-af78-f783a50e5e10,8.93
173,Shawn Bradley,C,DAL,77,11.5,-2.22,1.90,-0.32,1.73,4fd85cd0-21f4-4af3-81f0-ef44ab854177,6.01
174,Ruben Patterson,PF,POR,70,28.0,-0.20,-0.13,-0.33,3.61,81a8cf51-f42b-40b4-9815-863e75a86f32,7.89
175,Brevin Knight,PG,CHA,66,29.5,1.76,-2.10,-0.34,3.80,7a60d7cd-1ff7-4876-8b59-dee90d519afa,8.08
176,Eric Snow,PG,CLE,81,22.8,-2.39,2.03,-0.36,3.39,6c7a3fbe-8815-48f4-9fd5-dd9a2f341775,7.67
177,Samuel Dalembert,C,PHI,72,24.8,-1.47,1.10,-0.37,3.51,6712c841-c113-4333-9925-98f952093c43,7.789999999999999
178,Darius Miles,SF,POR,63,27.0,-0.92,0.54,-0.38,3.13,56a9c605-50f9-4ada-ab53-18e2006aeecd,7.41
179,Juan Dixon,SG,WSH,63,16.7,1.63,-2.01,-0.38,2.00,f457a8ff-dcc0-4ea1-a964-e075cce98ab6,6.279999999999999
180,Corey Maggette,SF,LAC,66,36.9,1.61,-2.01,-0.40,4.44,5718e20e-9b08-44aa-a370-f5975c373dc5,8.72
181,Adonal Foyle,C,GS,78,21.8,-2.70,2.29,-0.41,3.13,69a2b506-09ad-4a30-8c2b-3b743e94f62d,7.41
182,Steven Hunter,C,PHX,76,13.8,-0.10,-0.31,-0.41,1.96,eab9cc7d-a3e9-43b4-84c3-210a5ac25741,6.24
183,Kendall Gill,SF,MIL,14,20.3,-1.74,1.30,-0.44,0.51,407a01e1-fcba-465f-a46b-45e370abce7b,4.79
184,Wally Szczerbiak,SG,MIN,81,31.6,1.16,-1.60,-0.45,4.60,baa92d68-b6f6-4351-9d24-ccb6b6cf4d9f,8.879999999999999
185,Chris Bosh,PF,TOR,81,37.2,-0.20,-0.25,-0.46,5.55,ce7ae779-d64a-4736-86b2-4184fd5871fb,9.83
186,Rodney White,SF,DEN/GS,58,11.7,-0.70,0.17,-0.53,1.13,719b40f5-ed28-49a8-b668-1f2e65326898,5.41
187,John Salmons,SF,PHI,58,17.1,-1.82,1.27,-0.55,1.81,0ba9bc6c-dbf9-406e-85a9-53e621eae742,6.09
188,Keyon Dooling,PG,MIA,74,16.0,-1.84,1.25,-0.59,1.95,4c4e6fbd-c810-4691-b699-7dbc35c4ccc8,6.2299999999999995
189,Beno Udrih,PG,SA,80,14.4,0.60,-1.20,-0.60,1.91,0ddf56dc-9907-47ff-ab13-22e7c0ae2332,6.1899999999999995
190,Lee Nailon,SF,NO,68,29.7,-1.29,0.69,-0.60,3.06,989c78b6-74bd-4d7c-8a53-855557442292,7.34
191,Walter McCarty,PF,BOS/PHX,72,12.6,-0.22,-0.41,-0.63,1.57,cbe1368f-05ef-4fbf-be29-20e32b25c665,5.85
192,Corliss Williamson,PF,PHI/SAC,72,21.2,-0.19,-0.43,-0.63,2.74,54d2cdae-41c5-4f0a-82c6-1bb15dabbaf1,7.02
193,Morris Peterson,SG,TOR,82,30.6,1.04,-1.68,-0.65,4.37,fefb2816-ff8c-41ac-bf5f-e626d7a316dd,8.65
194,Jamal Sampson,C,CHA,23,14.3,-1.87,1.22,-0.65,0.49,3b357518-b448-4201-a9d2-4737c58366dd,4.77
195,James Jones,SG,IND,75,17.7,-1.86,1.20,-0.66,2.08,73314c74-f00a-476f-aa94-e04bfc80d491,6.359999999999999
196,Anthony Goldwire,PG,MIL/DET,33,16.3,1.23,-1.89,-0.66,0.84,48b56c82-2f23-4b74-bad9-0234cbd26343,5.12
197,Ndudi Ebi,SF,MIN,2,27.0,0.06,-0.73,-0.67,0.11,0e5233cc-5e8d-4d1f-a582-3b58a578b8ea,4.39
