,Player,Salary,Year,UUID
0,Shaquille O'Neal,27696430.0,2004,74b99a51-bb65-436f-8bcc-7022af2a490a
1,Dikembe Mutombo,19485719.0,2004,ac5301b7-a106-4651-8329-2340abff1bbc
2,Allan Houston,17531250.0,2004,62f45e10-0b2a-4322-9017-f19f8645be33
3,Chris Webber,17531250.0,2004,a2a451fc-e02e-454f-a62a-4f9b2ce4f852
4,Kevin Garnett,16000000.0,2004,4035d838-5ed7-4507-86ad-0488a9b9c358
5,Jason Kidd,14796000.0,2004,34ac2a07-1fe4-4883-944a-3b944559788b
6,Jermaine O'Neal,14796000.0,2004,96dc66cb-3a67-44a2-b79f-b687938da7cf
7,Antoine Walker,14625000.0,2004,8fc415a6-0c0b-4af5-9531-f562fcd1128c
8,Zydrunas Ilgauskas,14625000.0,2004,ad1d5139-053b-4933-beee-51a3ecae81f3
9,Latrell Sprewell,14625000.0,2004,f1abb210-4ffd-4a3f-81bb-9b9fb528b347
10,Anfernee Hardaway,14625000.0,2004,c9ea836c-104f-4821-bf79-5fff9899daa6
11,Stephon Marbury,14625000.0,2004,f3a8c74e-844a-4cb6-88e1-1427b0f4bab5
12,Ray Allen,14625000.0,2004,dd35c155-b428-42b0-b12e-5ef94414c5a0
13,Allen Iverson,14625000.0,2004,d8c52d19-deaa-48c8-86da-ec699b2a0852
14,Shareef Abdur-Rahim,14625000.0,2004,1373ea21-11c6-4c31-b6ca-aa4f856c0bf6
15,Michael Finley,14609375.0,2004,55e94f09-faa2-4275-bf2c-2ed71d56f926
16,Tracy McGrady,14487000.0,2004,b08d73ba-5002-4a5b-91cf-f16b7bb6fd6c
17,Keith Van Horn,14487000.0,2004,d5de1caf-9595-4da8-b30c-b14264099bc2
18,Grant Hill,14487000.0,2004,c84baf92-4ddd-4db5-a1a8-eb9d3865a350
19,Jalen Rose,14487000.0,2004,fe1c6c2c-55b2-4e9e-928b-49ead2b5532a
20,Tim Duncan,14260641.0,2004,1aba9f56-0b6b-428e-b755-819a337ce515
21,Kobe Bryant,14175000.0,2004,24d0e17f-fb15-4609-84f0-ff0d88dc0937
22,Eddie Jones,13455000.0,2004,83d519a9-63ac-49ac-8f02-8819baa4d5c8
23,Brian Grant,13233434.0,2004,4355f0fd-c604-45ad-8324-32133c99a9b4
24,Antonio Davis,12925000.0,2004,c1acc3b9-54f4-4996-ba79-86baf21e89aa
25,Tim Thomas,12900000.0,2004,0d98d7f9-52ac-4744-93e4-220c3fe58e4b
26,Paul Pierce,12584688.0,2004,d14d1240-57b5-4cfb-b38e-3993d37eb1d3
27,Vince Carter,12584688.0,2004,019d4597-224e-49c3-b78f-149070a6951d
28,Dirk Nowitzki,12584688.0,2004,2c65279f-3a4f-4c12-8369-793f979c9934
29,Antawn Jamison,12584688.0,2004,53a3b184-a4cf-42d0-9303-fca720ecd662
30,Damon Stoudamire,12500000.0,2004,796009f7-7eaf-4a80-a431-b515d43192ce
31,Baron Davis,12330000.0,2004,955a38f5-292b-4d1d-8e02-792168f51005
32,Steve Francis,12330000.0,2004,e80d5f18-0228-43d7-89ad-76d953c0fc4f
33,Shawn Marion,12330000.0,2004,5d4d73e4-5fe8-43d3-8869-8997e243d262
34,Glenn Robinson,12071250.0,2004,887bd52d-0b33-4b48-8da8-99203d4f09c0
35,Elton Brand,12056000.0,2004,d63e5ac8-f1ef-4bd5-8d76-8f4d65432d8a
36,Nick Van Exel,11933252.0,2004,5b71c06e-2ba9-4de8-85b9-87ac7a0d8d48
37,Carlos Boozer,10967500.0,2004,3bf7f1dc-c213-4da8-9385-3e65646f4279
38,Theo Ratliff,10937500.0,2004,6bbfff81-213b-4183-88f0-fcd3fd198e88
39,Lamar Odom,10548596.0,2004,2c755913-c6d6-417f-9fcc-e902381f5aaf
40,Mike Bibby,10500000.0,2004,77282c32-cff7-4b25-bdeb-16d8bdda3e41
41,Dale Davis,10068750.0,2004,05376908-a949-4ae4-a056-0ad2996ab181
42,Rasheed Wallace,9720000.0,2004,a4b7eb84-1c66-4b49-86bf-dc66f957b764
43,Raef LaFrentz,9714538.0,2004,ca841f45-5fc9-4d1d-92fe-c24834bb02bf
44,Kerry Kittles,9566667.0,2004,b5681491-a612-41bd-9ac2-697f3a6c94f8
45,Kenyon Martin,9454546.0,2004,d942225a-2af7-4ddd-ab29-5080cf48f46c
46,Gilbert Arenas,9389600.0,2004,a96219af-32f3-4970-a605-f51f2c30d8db
47,Jamal Mashburn,9300000.0,2004,02ee1d1f-b91d-4840-81b3-2c3ec1e33015
48,Wally Szczerbiak,9000000.0,2004,8a16b208-d5bb-498e-843b-ba8caf8d24ba
49,Vin Baker,8833333.0,2004,4df714c7-9b02-4dcb-b84c-f42fd5d67824
50,Steve Nash,8750000.0,2004,e22dbb44-a0dc-4d1b-8d5f-5311077027f4
51,Jamaal Magloire,8533333.0,2004,f165e8fd-85a2-4f30-9d00-8a2aa1f18d5b
52,Marcus Camby,8500000.0,2004,bf87ad28-9f95-4a3a-97d0-7e7c60d93403
53,Maurice Taylor,8450000.0,2004,9219e8bf-7962-461c-bf38-1784b30036bb
54,Derek Anderson,8443500.0,2004,42d72d39-26ce-45a8-9f71-a13af42dc460
55,Alan Henderson,8273125.0,2004,3a95d715-277b-42dc-95ae-4da90e02e277
56,Austin Croshere,8260000.0,2004,7d9c98e2-97e2-4366-895f-abb983c06352
57,Shandon Anderson,8173699.0,2004,0fed97c6-a4b5-4d16-ac3c-f0af9cdad6d8
58,PJ Brown,8000000.0,2004,79586f78-50fb-48f4-b1b2-acac8429f7db
59,Kelvin Cato,7992000.0,2004,fad5e57f-de95-4689-a361-c0a050293596
60,Brad Miller,7875000.0,2004,7238d13f-03a0-41ec-a9ea-ced78d3574f7
61,Richard Hamilton,7812500.0,2004,17f55728-ceb7-4392-90fc-a6990f1cb79d
62,Rashard Lewis,7792208.0,2004,4238a32a-ab7c-4a04-a39c-5787949239f2
63,Erick Dampier,7700000.0,2004,3a75929a-679d-4087-857d-e103796a0745
64,Bonzi Wells,7700000.0,2004,0d43b9bc-6d74-4c00-8942-f95bdf359eaf
65,Bo Outlaw,7632904.0,2004,9d094f78-58d0-4000-bf58-0be57338950c
66,Doug Christie,7550000.0,2004,903de519-be8f-4db7-ab54-f484151097fb
67,Jason Terry,7500000.0,2004,be74addb-41ff-4399-90a7-389841b06f97
68,Mehmet Okur,7500000.0,2004,f4ed9663-56e3-414e-8d02-4dd06ef9e003
69,Jerry Stackhouse,7437500.0,2004,da721f42-6e18-4be7-8766-024d8ae1ddb0
70,Andre Miller,7366667.0,2004,c572c106-7e60-4ff3-a115-1f32869d30c9
71,Lorenzen Wright,7150000.0,2004,cf18407b-f78c-482c-ab5e-f9c5d8457f51
72,Ben Wallace,7000000.0,2004,33b29513-8bf9-40c0-b40c-92d241d0a33d
73,Corey Maggette,7000000.0,2004,381ecddb-60e5-4dee-9f57-f69e245d76c4
74,Jason Williams,6875000.0,2004,340c6121-19b2-45a0-a61c-ff2e6039b3ae
75,Predrag Stojakovic,6875000.0,2004,72e2db2e-c191-4144-b3bf-b3bc04dca80e
76,Tariq Abdul-Wahad,6750000.0,2004,2f852803-624a-4077-bfa7-e3eec1325b2b
77,Darius Miles,6750000.0,2004,c932ca62-defd-4f5e-8be1-9e05b04ce727
78,Manu Ginobili,6603500.0,2004,294027c7-c0bb-467a-8693-07d4216b7587
79,Christian Laettner,6600000.0,2004,de0cf812-3294-4020-ba14-e64a330e6e11
80,Desmond Mason,6529630.0,2004,b7b65ade-a781-4030-8f77-081a4145b573
81,Jonathan Bender,6525000.0,2004,4d695b62-24a0-4631-9b3d-3cfc514083a4
82,Adonal Foyle,6500000.0,2004,621ac6fb-c771-40e6-9d91-52d4d5b0b056
83,Al Harrington,6325000.0,2004,1e5ab881-780c-43ef-b030-ad2394fcbf71
84,Howard Eisley,6301923.0,2004,970f8a7a-f05e-4ff4-9770-62f80f4b5985
85,Sam Cassell,6250000.0,2004,ca9732c0-4d78-4dd8-9a58-ecc5b2b34937
86,Vitaly Potapenko,6191250.0,2004,f0163665-77f4-48a7-a231-59a53459fd5a
87,Jerome Williams,6187500.0,2004,2389f239-9725-48f0-99b0-528c6e2a4078
