,Player,Salary,Year,UUID
0,Kevin Garnett,25200000.0,2002,4035d838-5ed7-4507-86ad-0488a9b9c358
1,Shaquille O'Neal,23571429.0,2002,74b99a51-bb65-436f-8bcc-7022af2a490a
2,Alonzo Mourning,20629800.0,2002,8051eb29-ecd7-46b5-b2fa-415777e11e83
3,Juwan Howard,20625000.0,2002,5bdd7fb5-050d-4b0c-befb-5fbf7109397c
4,Scottie Pippen,19727524.0,2002,daa2fbf7-79c6-4f27-8b26-f261a98a48b9
5,Karl Malone,19250000.0,2002,42d09119-8de8-4e14-9d00-7c69985439bb
6,Rasheed Wallace,16200000.0,2002,a4b7eb84-1c66-4b49-86bf-dc66f957b764
7,Dikembe Mutombo,16105264.0,2002,ac5301b7-a106-4651-8329-2340abff1bbc
8,Allan Houston,14343750.0,2002,62f45e10-0b2a-4322-9017-f19f8645be33
9,Chris Webber,14343750.0,2002,a2a451fc-e02e-454f-a62a-4f9b2ce4f852
10,Shawn Kemp,13651028.0,2002,e2951a08-5c47-4a63-a592-c54a10392c81
11,Bryant Reeves,12999998.0,2002,92654ebd-c119-4c15-b0d3-6f55eaab73fc
12,Gary Payton,12636117.0,2002,442a7e96-4c9e-4d86-841a-a17bd27f5bcb
13,Antonio McDyess,12600000.0,2002,5b6497a1-1852-4ff7-8c70-3dd4d0460879
14,Shareef Abdur-Rahim,12375000.0,2002,1373ea21-11c6-4c31-b6ca-aa4f856c0bf6
15,Antoine Walker,12375000.0,2002,8fc415a6-0c0b-4af5-9531-f562fcd1128c
16,Vin Baker,12375000.0,2002,4df714c7-9b02-4dcb-b84c-f42fd5d67824
17,Zydrunas Ilgauskas,12375000.0,2002,ad1d5139-053b-4933-beee-51a3ecae81f3
18,Kobe Bryant,12375000.0,2002,24d0e17f-fb15-4609-84f0-ff0d88dc0937
19,Ray Allen,12375000.0,2002,dd35c155-b428-42b0-b12e-5ef94414c5a0
20,Latrell Sprewell,12375000.0,2002,f1abb210-4ffd-4a3f-81bb-9b9fb528b347
21,Allen Iverson,12375000.0,2002,d8c52d19-deaa-48c8-86da-ec699b2a0852
22,Anfernee Hardaway,12375000.0,2002,c9ea836c-104f-4821-bf79-5fff9899daa6
23,Stephon Marbury,12375000.0,2002,f3a8c74e-844a-4cb6-88e1-1427b0f4bab5
24,Damon Stoudamire,12375000.0,2002,796009f7-7eaf-4a80-a431-b515d43192ce
25,Jalen Rose,12072500.0,2002,fe1c6c2c-55b2-4e9e-928b-49ead2b5532a
26,Grant Hill,12072500.0,2002,c84baf92-4ddd-4db5-a1a8-eb9d3865a350
27,Tracy McGrady,12072500.0,2002,b08d73ba-5002-4a5b-91cf-f16b7bb6fd6c
28,Keith Van Horn,12072500.0,2002,d5de1caf-9595-4da8-b30c-b14264099bc2
29,Tim Duncan,12072500.0,2002,1aba9f56-0b6b-428e-b755-819a337ce515
30,Reggie Miller,12046473.0,2002,90ab210f-92e9-4018-9e96-d3580492167e
31,Antonio Davis,12000000.0,2002,c1acc3b9-54f4-4996-ba79-86baf21e89aa
32,Michael Finley,11953125.0,2002,55e94f09-faa2-4275-bf2c-2ed71d56f926
33,Vlade Divac,11248076.0,2002,112709ed-d8e8-4023-872a-d25875f5fd49
34,Eddie Jones,11212500.0,2002,83d519a9-63ac-49ac-8f02-8819baa4d5c8
35,Nick Van Exel,11061234.0,2002,5b71c06e-2ba9-4de8-85b9-87ac7a0d8d48
36,Brian Grant,11027862.0,2002,4355f0fd-c604-45ad-8324-32133c99a9b4
37,Tom Gugliotta,10892000.0,2002,b30a9c97-4a6e-44fa-bad0-87a27cb60305
38,Tim Thomas,10750000.0,2002,0d98d7f9-52ac-4744-93e4-220c3fe58e4b
39,David Robinson,10500000.0,2002,10c11849-ba1c-47b5-9b85-355653fee990
40,Terrell Brandon,10175000.0,2002,c0a391d7-42e8-4526-accd-1154454573fc
41,Paul Pierce,10067750.0,2002,d14d1240-57b5-4cfb-b38e-3993d37eb1d3
42,Dirk Nowitzki,10067750.0,2002,2c65279f-3a4f-4c12-8369-793f979c9934
43,Antawn Jamison,10067750.0,2002,53a3b184-a4cf-42d0-9303-fca720ecd662
44,Vince Carter,10067750.0,2002,019d4597-224e-49c3-b78f-149070a6951d
45,Steve Smith,9900000.0,2002,6405ab41-c23f-4f97-833f-a5935d8de666
46,Glenn Robinson,9860000.0,2002,887bd52d-0b33-4b48-8da8-99203d4f09c0
47,Larry Johnson,9610714.0,2002,6e248ec2-a9ad-40b1-a5fc-a2e03c124864
48,Derrick Coleman,9380000.0,2002,e5d96890-19bc-44a2-90be-6024cba0829e
49,Theo Ratliff,9375000.0,2002,6bbfff81-213b-4183-88f0-fcd3fd198e88
50,Jason Kidd,9265000.0,2002,34ac2a07-1fe4-4883-944a-3b944559788b
51,Glen Rice,9200000.0,2002,0dd2e60c-67af-404e-ae10-b473c20c9d68
52,Kenny Anderson,9185000.0,2002,c09ad642-a824-49f3-abef-4b231a3b254b
53,Kerry Kittles,8966667.0,2002,b5681491-a612-41bd-9ac2-697f3a6c94f8
54,Matt Geiger,8768480.0,2002,7012875c-75c5-49e8-9a59-7311514e352f
55,Mike Bibby,8500000.0,2002,77282c32-cff7-4b25-bdeb-16d8bdda3e41
56,Clifford Robinson,8421875.0,2002,dfd9d103-9432-4b6d-83c9-b7c910bc554b
57,Dale Davis,8055000.0,2002,05376908-a949-4ae4-a056-0ad2996ab181
58,Toni Kukoc,8050000.0,2002,80e68375-f4fd-4693-a5ab-da4ab27efa62
59,Elden Campbell,8050000.0,2002,5eba4d07-5539-4a98-b1c4-663e7df9a542
60,John Stockton,7875000.0,2002,712a799b-18d5-4231-96b8-2e73e77d9de0
61,Greg Ostertag,7799996.0,2002,b4ebff32-aa01-4ef7-b42e-f22a8d53092c
62,Jamal Mashburn,7750000.0,2002,02ee1d1f-b91d-4840-81b3-2c3ec1e33015
63,Raef LaFrentz,7270000.0,2002,ca841f45-5fc9-4d1d-92fe-c24834bb02bf
64,Maurice Taylor,7150000.0,2002,9219e8bf-7962-461c-bf38-1784b30036bb
65,Derek Anderson,7144500.0,2002,42d72d39-26ce-45a8-9f71-a13af42dc460
66,Alan Henderson,7091250.0,2002,3a95d715-277b-42dc-95ae-4da90e02e277
67,PJ Brown,7044800.0,2002,79586f78-50fb-48f4-b1b2-acac8429f7db
68,Wesley Person,7000000.0,2002,6ff8ce3c-f7da-4301-9571-ca3c03eb06a4
69,Austin Croshere,6960000.0,2002,7d9c98e2-97e2-4366-895f-abb983c06352
70,Jermaine O'Neal,6900000.0,2002,96dc66cb-3a67-44a2-b79f-b687938da7cf
71,Luc Longley,6900000.0,2002,e19bfe74-ee91-42da-a82b-daf9a5d0d2e2
72,Erick Dampier,6858500.0,2002,3a75929a-679d-4087-857d-e103796a0745
73,Arvydas Sabonis,6850000.0,2002,1a95a159-0b22-4663-a0fd-b051dbe1011b
74,Marcus Camby,6750000.0,2002,bf87ad28-9f95-4a3a-97d0-7e7c60d93403
75,Ron Mercer,6750000.0,2002,56a0fd6a-c57c-4001-a252-974ec1c6096a
76,Kelvin Cato,6696000.0,2002,fad5e57f-de95-4689-a361-c0a050293596
77,Tyrone Hill,6600000.0,2002,8530547a-db37-4f13-a934-0e875a5ef94f
78,Bo Outlaw,6585000.0,2002,9d094f78-58d0-4000-bf58-0be57338950c
79,Jerry Stackhouse,6375000.0,2002,da721f42-6e18-4be7-8766-024d8ae1ddb0
80,Bonzi Wells,6300000.0,2002,0d43b9bc-6d74-4c00-8942-f95bdf359eaf
81,Doug Christie,6250000.0,2002,903de519-be8f-4db7-ab54-f484151097fb
82,Rashard Lewis,6233766.0,2002,4238a32a-ab7c-4a04-a39c-5787949239f2
83,Nick Anderson,6101906.0,2002,27559f8c-2e36-4d5f-b5b2-cb8706c1b8e4
84,Shandon Anderson,6100000.0,2002,0fed97c6-a4b5-4d16-ac3c-f0af9cdad6d8
85,Michael Olowokandi,6061213.0,2002,44097b88-6f1a-431e-8392-12dc8e49da9c
86,Lorenzen Wright,6050000.0,2002,cf18407b-f78c-482c-ab5e-f9c5d8457f51
87,Chris Mills,6000000.0,2002,1cc753a4-b428-409b-84f8-22a34f9b04a4
88,Steve Nash,5750000.0,2002,e22dbb44-a0dc-4d1b-8d5f-5311077027f4
89,Hakeem Olajuwon,5694231.0,2002,be9d9c53-d445-4b8c-acc9-ad1c30e8598b
90,Eddie Robinson,5687000.0,2002,6b688719-74f9-4a9f-8235-f6601673da13
91,Bob Sura,5639999.0,2002,493257af-dcbb-4574-972d-7815c5500a75
92,Tariq Abdul-Wahad,5625000.0,2002,2f852803-624a-4077-bfa7-e3eec1325b2b
93,Predrag Stojakovic,5625000.0,2002,72e2db2e-c191-4144-b3bf-b3bc04dca80e
94,Charlie Ward,5570000.0,2002,8c49811e-8cb3-491b-8353-6baae430305e
95,Jason Williams,5500000.0,2002,340c6121-19b2-45a0-a61c-ff2e6039b3ae
96,Michael Dickerson,5500000.0,2002,7874bab9-ffcf-455a-80c8-fdb5fe4dff06
97,Loy Vaught,5364964.0,2002,eda2697b-9d3c-4adb-84b7-fad851ec77a1
98,Alvin Williams,5350000.0,2002,de178643-eb9d-4971-86fb-3119c6e86a25
99,Howard Eisley,5312500.0,2002,970f8a7a-f05e-4ff4-9770-62f80f4b5985
100,Robert Horry,5300000.0,2002,7156032c-4823-4eaa-98b2-aa5db5db0fad
101,Jason Caffey,5250000.0,2002,c8d77c57-b0ce-4da3-a885-0e621d605e61
102,Jerome Williams,5250000.0,2002,2389f239-9725-48f0-99b0-528c6e2a4078
103,Vitaly Potapenko,5238750.0,2002,f0163665-77f4-48a7-a231-59a53459fd5a
104,Ben Wallace,5200000.0,2002,33b29513-8bf9-40c0-b40c-92d241d0a33d
105,Donyell Marshall,5186542.0,2002,09196d82-219b-4555-bb18-1d77feeb5f2a
106,Christian Laettner,5062500.0,2002,de0cf812-3294-4020-ba14-e64a330e6e11
107,Al Harrington,5060000.0,2002,1e5ab881-780c-43ef-b030-ad2394fcbf71
108,Brent Barry,5040000.0,2002,1b9eaa5d-a619-40f9-b9bf-c2ebb5293b05
109,Danny Fortson,5039068.0,2002,1e1e7508-3f1a-4a9b-ae03-4f4823656a14
110,Eric Williams,5004000.0,2002,1ebc0285-3d39-43e8-b32d-768b37790100
111,Brevin Knight,5000000.0,2002,e434adfb-8281-42c4-9194-8656a3da5508
112,Calvin Booth,4992900.0,2002,b16875f0-ebdc-4b94-8498-12920242d81c
113,Avery Johnson,4991800.0,2002,cfcacf84-60a5-4686-b47f-f9cd2573180b
114,Joe Smith,4991800.0,2002,b702f0c6-c94f-4cc5-9cbc-8db9151c8b17
115,Clarence Weatherspoon,4991800.0,2002,2023de31-b1c6-4395-9f88-ddc509081f6c
116,Todd MacCulloch,4991800.0,2002,d2054fce-fc31-4b73-a98a-6c1ebae56114
117,Ruben Patterson,4991800.0,2002,10fe2347-0bd5-4629-a59b-011a83609e53
118,Cuttino Mobley,4903750.0,2002,7f918907-9310-4cbe-bb75-348810783848
119,Kurt Thomas,4903750.0,2002,e3d29ce1-4276-467d-aeba-7dfca2fd5c62
120,Jahidi White,4903750.0,2002,778ba746-ac00-40d0-ad77-64e927ba3823
121,Elton Brand,4895656.0,2002,d63e5ac8-f1ef-4bd5-8d76-8f4d65432d8a
122,Sam Cassell,4850000.0,2002,ca9732c0-4d78-4dd8-9a58-ecc5b2b34937
123,Scot Pollard,4826874.0,2002,31729d1f-3d13-40bf-adcf-af85d1d067fb
124,Brad Miller,4800000.0,2002,7238d13f-03a0-41ec-a9ea-ced78d3574f7
125,Nazr Mohammed,4750000.0,2002,f33d098c-13ef-4346-b1c4-649b879b86b7
126,Ricky Davis,4546000.0,2002,994985b8-08b9-4015-950d-cb521794ab7b
127,Chauncey Billups,4546000.0,2002,f828440b-4e2d-49b7-9a7c-f69d2bfc58b4
128,Devean George,4546000.0,2002,62202a09-3227-4486-9930-5b3731650946
129,Jerome James,4546000.0,2002,6333a086-f19c-48cd-8d07-18f3101b4254
130,Keon Clark,4546000.0,2002,57b1c964-3df9-47fb-ac0c-47e9acd21c73
131,Danny Ferry,4546000.0,2002,41ed445f-ea1f-46a6-874d-8247984e6dfa
132,Larry Hughes,4546000.0,2002,537bb878-9f77-47ca-babf-5d52ac082345
133,Mark Jackson,4530000.0,2002,efa80900-135d-4a81-86c7-f714fe366c3e
