,Player,Salary,Year,UUID
0,Kobe Bryant,25000000.0,2015,24d0e17f-fb15-4609-84f0-ff0d88dc0937
1,LeBron James,22970500.0,2015,f15e32f6-36a9-4efb-bce0-043c1bc98f68
2,Carmelo Anthony,22875000.0,2015,3807a8ee-fb89-4e24-a723-1b0b709a7a01
3,Dwight Howard,22359364.0,2015,fbfff279-863a-4e79-bd74-f997d4a2b072
4,Joe Johnson,22309344.0,2015,fca7c221-f167-42c8-a42a-9e28b3cef10e
5,Chris Bosh,22192730.0,2015,a7bd2cff-7c2f-45eb-9289-7bb7de4d1636
6,Kevin Durant,21971850.0,2015,3a91d425-1011-4d09-9852-8cd43df314bc
7,Chris Paul,21468695.0,2015,61cbf931-8bc1-4186-99b6-41709cb25bf5
8,Derrick Rose,20093064.0,2015,e7d6802d-b0a7-4172-a723-dd36c473553c
9,Dwyane Wade,20000000.0,2015,3debf7bb-2228-4a7a-82fb-3e730f83f012
10,Brook Lopez,19689000.0,2015,a36692c7-1b71-468f-ab88-3d8ab5b548e1
11,Kevin Love,19689000.0,2015,d5ae36c1-d5d4-4d26-8c87-cdc42b78b90a
12,DeAndre Jordan,19689000.0,2015,ede63d42-e042-41e3-89a4-4c40797689c3
13,Marc Gasol,19689000.0,2015,95e02886-747c-4d37-8859-30842f3b7707
14,LaMarcus Aldridge,19689000.0,2015,f2da6a45-f0b7-4c20-be4c-c6f694d4ce9e
15,Blake Griffin,18862876.0,2015,548d4996-f15b-46af-9dbf-38d6272876c7
16,Paul Millsap,18671659.0,2015,34e4eb48-38f8-4a3d-84d9-aabfb3b229db
17,David Lee,17120776.0,2015,6bec70f0-a57a-45ea-89b6-9c8a5236b619
18,Paul George,16900000.0,2015,fd3a23ba-8ccf-4790-bdf7-52782a310c86
19,Russell Westbrook,16744218.0,2015,503e16ad-6e69-4abd-b647-011fefd6883e
20,Jimmy Butler,16407500.0,2015,f0fb95cc-2a0f-4518-a8e6-e7a789fd7c15
21,Kyrie Irving,16407500.0,2015,6c1bb9b8-8772-428c-bdd6-b1956c33c58a
22,Wesley Matthews,16407500.0,2015,30477cdf-6bc5-4ae9-b2e2-ba0247ebf395
23,Greg Monroe,16407500.0,2015,8504f9a2-2cd4-40c8-9bec-88e005348c67
24,Enes Kanter,16407500.0,2015,3cbf17f2-78b8-4c0d-9e26-514ecb310c44
25,Kawhi Leonard,16407500.0,2015,a8de2eeb-afae-44ff-aa2f-24b11323daf9
26,Tobias Harris,16000000.0,2015,f933c097-9567-4bec-a9f8-1c1d6a61061e
27,James Harden,15719062.0,2015,ef0995d8-4803-48be-b6b8-d6cdc7e8c433
28,Roy Hibbert,15514031.0,2015,8989fa2f-f01c-456f-85db-e7b610899128
29,Eric Gordon,15514031.0,2015,c9ef1818-96c7-404e-bec3-15d1ff9cc703
30,Klay Thompson,15501000.0,2015,01050c09-20ce-495f-ad70-44486158bc52
31,Gordon Hayward,15409570.0,2015,c2c237ba-d352-4fd8-8332-fc751a29d4c7
32,Chandler Parsons,15361500.0,2015,db7bf925-db6a-4419-80f4-37fd136d0d2e
33,Goran Dragic,14783000.0,2015,63f94e4b-0ea5-4f9b-b2e0-95851e27442b
