,Player,Salary,Year,UUID
0,Stephen Curry,43006362.0,2020,2f1008df-4d89-43d1-b8be-b9f05520f109
1,Chris Paul,41358814.0,2020,61cbf931-8bc1-4186-99b6-41709cb25bf5
2,Russell Westbrook,41358814.0,2020,503e16ad-6e69-4abd-b647-011fefd6883e
3,James Harden,41254920.0,2020,ef0995d8-4803-48be-b6b8-d6cdc7e8c433
4,John Wall,41254920.0,2020,6fe56b56-bc6e-4e10-9319-9513743a0349
5,Kevin Durant,40108950.0,2020,3a91d425-1011-4d09-9852-8cd43df314bc
6,LeBron James,39219566.0,2020,f15e32f6-36a9-4efb-bce0-043c1bc98f68
7,Paul George,35450412.0,2020,fd3a23ba-8ccf-4790-bdf7-52782a310c86
8,Klay Thompson,35361360.0,2020,01050c09-20ce-495f-ad70-44486158bc52
9,Mike Conley,34502132.0,2020,a8b6a012-c3c8-4266-8d7c-5560c18a4fab
10,Kemba Walker,34379100.0,2020,5796f491-d801-4a1a-bcc6-40c6c321080b
11,Kawhi Leonard,34379100.0,2020,a8de2eeb-afae-44ff-aa2f-24b11323daf9
12,Jimmy Butler,34379100.0,2020,f0fb95cc-2a0f-4518-a8e6-e7a789fd7c15
13,Tobias Harris,34358850.0,2020,f933c097-9567-4bec-a9f8-1c1d6a61061e
14,Blake Griffin,33900241.0,2020,548d4996-f15b-46af-9dbf-38d6272876c7
15,Kyrie Irving,33722850.0,2020,6c1bb9b8-8772-428c-bdd6-b1956c33c58a
16,Khris Middleton,33051724.0,2020,73308122-b037-4736-afff-7f77dfe9910d
17,Anthony Davis,32742000.0,2020,d8f59c50-268f-4f55-883b-bc65926f3c63
18,Damian Lillard,31626953.0,2020,661aaab7-cd03-4fc0-a2d5-66c720502a29
19,Kevin Love,31258256.0,2020,d5ae36c1-d5d4-4d26-8c87-cdc42b78b90a
20,Ben Simmons,30559200.0,2020,faf68c2e-ae37-47b3-9390-af15dd7ecd3b
21,Pascal Siakam,30559200.0,2020,75450fe1-4c96-4550-b9d2-e633d30ae2bd
22,Kyle Lowry,30500000.0,2020,f2f63d5e-6d9a-4240-ba9c-09b7870ead3f
23,Steven Adams,29592695.0,2020,46ce77d6-85a7-4a93-ba7d-f335ec907c76
24,Nikola Jokic,29542010.0,2020,4d321b07-ade4-497c-be07-e8335e03b288
25,Andrew Wiggins,29542010.0,2020,30f36cfa-3eaf-4fba-ae7d-5a33ba2446ee
26,Joel Embiid,29542010.0,2020,a5389e3a-5b1d-4d86-9782-ea76a0207758
27,Kristaps Porzingis,29467800.0,2020,37d0d975-4690-4f69-9443-467b6625b79d
28,Karl-Anthony Towns,29467800.0,2020,63a46e64-b149-4624-9b93-6d707112e409
29,Devin Booker,29467800.0,2020,01d9a572-c2d4-49b6-8582-9eebd9e2e7a1
30,CJ McCollum,29354152.0,2020,0f573632-b692-47e3-a448-71de53dd5822
31,Andre Drummond,28751774.0,2020,1e0d924a-63aa-43fe-8912-7708757d7242
32,Bradley Beal,28751774.0,2020,45a90845-4882-4379-9cd8-624405bb1ff0
33,D'Angelo Russell,28649250.0,2020,40c50918-6e04-4c45-8745-f571052c3746
34,Gordon Hayward,28500000.0,2020,c2c237ba-d352-4fd8-8332-fc751a29d4c7
35,Otto Porter,28489239.0,2020,331abcf1-15a5-4709-8108-fc3a2ef064f0
36,DeMar DeRozan,27739975.0,2020,272f27e6-3e62-4f8e-b945-8bed931d3cba
37,Giannis Antetokounmpo,27528088.0,2020,f5e976f0-2383-4f34-869e-912b0daebc1d
38,Rudy Gobert,27525281.0,2020,891f2335-cdb7-46ac-9824-4c1c585d809d
39,Al Horford,27500000.0,2020,8d5f6a78-1e2b-4ebe-92f4-885d3f6be695
40,Jamal Murray,27285000.0,2020,f23225e8-07aa-428b-afcf-1f7129c8f0a3
41,Brandon Ingram,27285000.0,2020,843ee6e0-6471-4fcb-9a23-72e479e6b56d
42,Jrue Holiday,27026011.0,2020,40b91da7-903b-40dc-b539-caf6cf904f73
43,Nikola Vucevic,26000000.0,2020,7dbfb630-f3f9-4f59-a69d-b2ea9c08145c
44,Jaylen Brown,25035118.0,2020,c6b6da2c-e87d-413f-9b20-2956cf445ea8
45,Buddy Hield,24931817.0,2020,233ec7f8-d1b6-4ea7-81e5-734ce4a8d6ca
46,Draymond Green,22246956.0,2020,3076cee1-0d1c-4d32-abf5-c06a847a9ef8
47,Harrison Barnes,22215909.0,2020,89a7a924-3a08-4f82-b358-d6fdc8d1118e
48,Fred VanVleet,21250000.0,2020,bf9acc8a-5902-4798-809f-4992cf2b452f
49,Victor Oladipo,21000000.0,2020,f04cdc8a-1971-4d58-8454-969dd95b87e7
50,Malcolm Brogdon,20700000.0,2020,86c3877b-89d0-47f1-a67a-85a40bbf4fa0
51,Julius Randle,19845000.0,2020,d18b4bb5-2856-4ac3-93b3-342210554df5
52,Domantas Sabonis,19800000.0,2020,c6647b55-10de-430c-8d6d-2b961236fd16
53,Gary Harris,19610714.0,2020,dba1b189-705e-4c80-9a44-d2e7249aac69
54,Danilo Gallinari,19500000.0,2020,6573b86a-b743-4f04-9a03-c094cf5fc45f
55,Zach LaVine,19500000.0,2020,06c61086-f2bb-4994-9aa3-17a00d3ec327
56,Jerami Grant,19050000.0,2020,63126e91-4dc1-4fc1-be12-faffc3ec7d40
57,Tim Hardaway Jr,18975000.0,2020,6735b974-8587-4876-b2d1-aab0639f893b
58,Terry Rozier,18900000.0,2020,fc6b2306-6702-4ed7-b4b0-861ee54f271a
59,Aaron Gordon,18136364.0,2020,7fdb47af-9741-4bc3-81e4-af05a7f215b5
60,Clint Capela,18000000.0,2020,e9be8ca9-e030-48de-82b7-a5335d94efbe
61,Bogdan Bogdanovic,18000000.0,2020,54723891-e923-4403-9de5-ce5a3c3f1fd2
62,Myles Turner,18000000.0,2020,1d73aa8e-2ad6-4893-845a-b20a22863047
63,Goran Dragic,18000000.0,2020,63f94e4b-0ea5-4f9b-b2e0-95851e27442b
64,Bojan Bogdanovic,17850000.0,2020,337aee18-5a6f-4edb-b093-6aa8515cb969
65,LaMarcus Aldridge,17628340.0,2020,f2da6a45-f0b7-4c20-be4c-c6f694d4ce9e
66,Gorgui Dieng,17587688.0,2020,cc059c85-f0e9-4ab3-86cf-f74a78c3c50f
67,Evan Fournier,17150000.0,2020,9a54ddb2-9d34-4e05-8486-40715ae3ad18
68,Ricky Rubio,17000000.0,2020,9903dc69-7800-43a5-8aa3-75796fdf6e5a
69,Eric Bledsoe,16875000.0,2020,17636843-a64e-4318-879c-78b734d763e8
70,Eric Gordon,16869267.0,2020,c9ef1818-96c7-404e-bec3-15d1ff9cc703
71,Caris LeVert,16203704.0,2020,8135db22-459c-4ebe-a5f5-04c2edf56de0
72,Joe Harris,16071429.0,2020,d60ab41c-eb2f-46dd-9201-33f262d85e91
73,James Johnson,16047100.0,2020,b5a968eb-57ce-4c89-bc90-8ecc8aa9798c
74,Dennis Schroeder,15500000.0,2020,921c97ac-f9d0-4d5e-8e18-0f48468c6aac
75,Cody Zeller,15415730.0,2020,d154be96-2675-4c8e-b5c8-a9ba6b37faff
76,Danny Green,15365853.0,2020,69a55dfb-2eef-483c-ac31-e65bc0bf7d94
77,Jonas Valanciunas,15000000.0,2020,363e7f6b-4c34-4443-a2fa-86af3601dec5
78,Andre Iguodala,15000000.0,2020,04eabe67-1489-4ba0-a12e-0ec83adefd56
79,Davis Bertans,15000000.0,2020,4c4eeb80-f872-4bc1-a405-73062d21f5f0
80,Marcus Morris,14883721.0,2020,9b90a5fe-a758-4ed5-a719-4d897fab6e67
81,Rudy Gay,14500000.0,2020,258e3e01-cda6-4d95-86e7-6011f215b62c
82,Kelly Oubre,14375000.0,2020,7ad5cf91-2fe2-48c6-9269-9720df19c241
83,Dejounte Murray,14286000.0,2020,ade50089-e466-4559-b5af-b00a4659bc8e
84,Will Barton,13723214.0,2020,ebfe3487-196d-44b8-a9b6-7731f7ec8552
85,Thaddeus Young,13545000.0,2020,251cf798-a198-478f-8cfb-7a7bd077edcf
86,Patrick Mills,13535714.0,2020,d27dc71c-dede-4eb8-91de-6acc5879671e
87,Terrence Ross,13500000.0,2020,27f1c6b1-f02c-4d86-8ade-d93110fed343
88,Malik Beasley,13425895.0,2020,949bd05b-4697-4eb0-8da1-1af48ed795e1
