,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
18,Joel Ayayi,SG,21,WAS,7,0,20,1,6,0.167,0,1,0.0,1,5,0.2,0.167,0,0,0.0,1,2,3,4,0,0,0,0,2,7913ead6-fea1-4006-8702-d503524dd5ef,2021
19,Deandre Ayton,C,23,PHO,58,58,1713,442,697,0.634,7,19,0.368,435,678,0.642,0.639,106,142,0.746,149,444,593,84,40,40,91,142,997,bb9ba703-7c68-4c5e-b8c8-9aed418e5a75,2021
20,Udoka Azubuike,C,22,UTA,17,6,195,37,49,0.755,0,0,0.0,37,49,0.755,0.755,6,11,0.545,18,53,71,0,1,11,12,25,80,51af0bae-12a2-4bd6-828a-e933260fdc8e,2021
21,LaMelo Ball,PG,20,CHO,75,75,2422,538,1254,0.429,220,565,0.389,318,689,0.462,0.517,212,243,0.872,108,393,501,571,119,30,245,237,1508,08651875-5b16-48cc-b33c-93cd356a2b6b,2021
22,Lonzo Ball,PG,24,CHI,35,35,1212,162,383,0.423,110,260,0.423,52,123,0.423,0.567,21,28,0.75,35,155,190,178,64,31,82,85,455,722ad703-a876-4367-9f56-f387dbc71b0a,2021
23,Mo Bamba,C,23,ORL,71,69,1824,296,617,0.48,107,281,0.381,189,336,0.563,0.566,57,73,0.781,148,424,572,85,38,118,77,182,756,3cc93b9a-2983-4232-adb8-9724a07afd50,2021
24,Desmond Bane,SG,23,MEM,76,76,2266,508,1101,0.461,228,523,0.436,280,578,0.484,0.565,140,155,0.903,46,288,334,208,92,29,111,196,1384,f391a45f-39f5-4f7a-88fb-fc66206867f3,2021
25,Dalano Banton,PG,22,TOR,64,1,696,83,202,0.411,13,51,0.255,70,151,0.464,0.443,26,44,0.591,38,86,124,99,28,10,53,68,205,5b5527d6-d609-4e62-8598-a749c723960a,2021
26,Harrison Barnes,PF,29,SAC,77,77,2587,391,834,0.469,142,360,0.394,249,474,0.525,0.554,341,413,0.826,82,350,432,186,53,14,118,94,1265,ac7828ed-2e4a-424c-915b-4cad3afa7aac,2021
27,Scottie Barnes,PF,20,TOR,74,74,2617,459,932,0.492,58,193,0.301,401,739,0.543,0.524,158,215,0.735,195,362,557,256,80,55,136,192,1134,86857b7c-c5ca-467f-aa78-96892e57a2fe,2021
28,RJ Barrett,SF,21,NYK,70,70,2417,487,1194,0.408,138,404,0.342,349,790,0.442,0.466,290,406,0.714,66,342,408,208,43,16,151,142,1402,784ad559-f03d-4ee6-b73a-657e2779d485,2021
29,Will Barton,SG,31,DEN,71,71,2277,392,896,0.438,157,430,0.365,235,466,0.504,0.525,102,127,0.803,44,296,340,276,55,31,127,114,1043,2af66bbc-7d26-499f-95c8-bd061b32597a,2021
30,Paris Bass,SF,26,PHO,2,0,7,2,6,0.333,0,2,0.0,2,4,0.5,0.333,2,2,1.0,2,2,4,0,1,0,2,2,6,c73e1885-14c0-43d7-b148-c93758e74d16,2021
31,Charles Bassey,C,21,PHI,23,0,168,30,47,0.638,0,4,0.0,30,43,0.698,0.638,9,12,0.75,22,40,62,7,5,17,8,32,69,fdb1afc9-1652-4d19-b63c-7e71ab45d234,2021
32,Keita Bates-Diop,SF,26,SAS,59,14,956,136,263,0.517,17,55,0.309,119,208,0.572,0.549,46,61,0.754,62,169,231,41,27,14,45,61,335,6b2e3af4-8c85-4e5f-8d66-db6c35b915a6,2021
33,Nicolas Batum,PF,33,LAC,59,54,1462,179,387,0.463,108,270,0.4,71,117,0.607,0.602,25,38,0.658,29,225,254,100,58,42,40,80,491,b81297e1-4063-4e09-aed3-98096249002b,2021
34,Kent Bazemore,SF,32,LAL,39,14,545,45,139,0.324,29,80,0.363,16,59,0.271,0.428,13,17,0.765,13,56,69,34,25,9,21,70,132,a477bf1f-f40f-4ffd-9878-5e9a0be452b8,2021
35,Darius Bazley,PF,21,OKC,69,53,1924,274,649,0.422,80,269,0.297,194,380,0.511,0.484,117,170,0.688,71,365,436,97,58,70,90,68,745,29746044-96a4-4421-9a45-afac65b69a2d,2021
36,Bradley Beal,SG,28,WAS,40,40,1439,348,771,0.451,63,210,0.3,285,561,0.508,0.492,169,203,0.833,38,151,189,265,36,15,135,95,928,23b2b486-c651-404a-9eba-640ab1594a83,2021
37,Malik Beasley,SG,25,MIN,79,18,1976,332,850,0.391,240,637,0.377,92,213,0.432,0.532,49,60,0.817,26,201,227,116,43,12,43,88,953,3473d80c-586e-4ede-bdb2-e325da469f92,2021
38,Jordan Bell,C,27,CHI,1,0,2,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,0,1,0,1,0,0,2,0,422b346a-cc4f-446a-bc6d-9d610e65038c,2021
39,Patrick Beverley,PG,33,MIN,58,54,1476,177,436,0.406,83,242,0.343,94,194,0.485,0.501,96,133,0.722,62,178,240,268,67,52,73,174,533,8ac11084-3f75-4f6a-ab65-12b7bcc95cc6,2021
40,Saddiq Bey,SF,22,DET,82,82,2704,450,1136,0.396,211,610,0.346,239,526,0.454,0.489,210,254,0.827,107,334,441,233,73,16,96,128,1321,7f4ca5ca-5c88-4289-b0d6-844079f6b455,2021
41,Khem Birch,C,29,TOR,55,28,991,97,200,0.485,0,14,0.0,97,186,0.522,0.485,53,71,0.746,122,117,239,56,30,26,29,104,247,635ca302-a9e5-46ff-8fd0-7eae016af4d8,2021
42,Goga Bitadze,C,22,IND,50,16,729,131,252,0.52,23,80,0.288,108,172,0.628,0.565,64,94,0.681,79,98,177,55,21,42,46,107,349,f452be69-5dd8-4b86-a763-d664ed946e8d,2021
43,Bismack Biyombo,C,29,PHO,36,3,506,86,145,0.593,0,0,0.0,86,145,0.593,0.593,38,71,0.535,63,104,167,23,12,26,25,70,210,4817346e-640e-47da-a934-81a031b85e94,2021
44,Nemanja Bjelica,C,33,GSW,71,0,1142,160,342,0.468,54,149,0.362,106,193,0.549,0.547,59,81,0.728,62,232,294,159,41,26,87,128,433,09b700f7-a33c-402e-a635-b1c45b1ae43e,2021
45,Eric Bledsoe,PG,32,LAC,54,29,1361,197,468,0.421,51,163,0.313,146,305,0.479,0.475,89,117,0.761,28,154,182,225,69,19,116,85,534,b2828eae-b187-41af-a5a3-bd57bd65e462,2021
46,Keljin Blevins,SF,26,POR,31,1,349,34,111,0.306,21,72,0.292,13,39,0.333,0.401,6,11,0.545,16,29,45,19,13,1,17,29,95,679a88a3-bfd0-4832-8f92-36585caf0e96,2021
47,Bol Bol,PF,22,DEN,14,0,81,15,27,0.556,1,4,0.25,14,23,0.609,0.574,2,5,0.4,4,16,20,5,1,2,4,4,33,644d0071-54db-4be4-86ca-d4821d55bd2a,2021
48,Leandro Bolmaro,SF,21,MIN,35,2,241,17,54,0.315,5,18,0.278,12,36,0.333,0.361,11,13,0.846,16,27,43,21,6,0,13,26,50,48b4449b-f974-46ef-8f5e-a3ab2e7701b9,2021
49,Isaac Bonga,SF,22,TOR,15,0,69,3,13,0.231,1,4,0.25,2,9,0.222,0.269,5,8,0.625,4,3,7,4,8,2,2,10,12,d7aea12d-c7f7-4dc2-af4a-6083f36d73b2,2021
50,Devin Booker,SG,25,PHO,68,68,2345,662,1421,0.466,183,478,0.383,479,943,0.508,0.53,315,363,0.868,45,297,342,329,77,26,162,180,1822,a43ff5e7-6201-4ea9-898e-89ebf2f2dbb5,2021
51,Chris Boucher,SF,29,TOR,80,9,1690,268,577,0.464,68,229,0.297,200,348,0.575,0.523,150,193,0.777,179,315,494,25,49,75,42,174,754,4746f03b-d2ed-41e6-95e8-acb804ba2c02,2021
52,James Bouknight,SG,21,CHO,31,0,304,49,141,0.348,17,49,0.347,32,92,0.348,0.408,27,31,0.871,22,30,52,26,7,1,15,29,142,0dda4446-30d0-411c-8a26-f2fa1fde756b,2021
53,Avery Bradley,SG,31,LAL,62,45,1406,148,350,0.423,82,210,0.39,66,140,0.471,0.54,16,18,0.889,31,105,136,47,53,9,38,118,394,ee7f61e9-4194-4c16-a34c-c0b87063ebe2,2021
54,Tony Bradley,C,24,CHI,55,7,549,72,123,0.585,0,0,0.0,72,123,0.585,0.585,19,29,0.655,67,119,186,27,10,33,34,62,163,fdf32ae0-81b6-417e-a3be-f955fe761711,2021
55,Ignas Brazdeikis,SF,23,ORL,42,1,536,81,188,0.431,27,87,0.31,54,101,0.535,0.503,21,32,0.656,23,49,72,37,10,3,17,48,210,8f0899f8-66ce-47de-98c2-ab8c57c6da92,2021
56,Mikal Bridges,SF,25,PHO,82,82,2854,458,858,0.534,115,312,0.369,343,546,0.628,0.601,131,157,0.834,74,273,347,185,96,36,68,150,1162,98a34408-186a-4f9a-a440-399d04ade99a,2021
57,Miles Bridges,PF,23,CHO,80,80,2837,596,1214,0.491,154,465,0.331,442,749,0.59,0.554,267,333,0.802,90,469,559,300,74,67,150,193,1613,12b4176b-2a56-4e27-bc2a-e6a5e0632791,2021
58,Oshae Brissett,SF,23,IND,67,25,1564,208,506,0.411,83,237,0.35,125,269,0.465,0.493,114,164,0.695,108,250,358,72,44,29,54,116,613,f5af312c-7176-4187-91c8-a4a390413000,2021
59,Malcolm Brogdon,PG,29,IND,36,36,1206,243,543,0.448,58,186,0.312,185,357,0.518,0.501,143,167,0.856,33,152,185,212,30,14,77,71,687,19e53d45-4a3d-4159-8d20-6d2a3f31f57c,2021
60,Armoni Brooks,SG-PG,23,TOT,54,11,844,98,289,0.339,74,249,0.297,24,40,0.6,0.467,18,21,0.857,20,83,103,62,28,11,27,74,288,bb63a41c-1c5e-4cac-b1b7-4cdd7957fb1a,2021
61,Dillon Brooks,SF,26,MEM,32,31,885,227,526,0.432,46,149,0.309,181,377,0.48,0.475,90,106,0.849,29,73,102,88,36,8,50,105,590,dc092909-05b4-4bc2-b45f-55f3899822b2,2021
62,Bruce Brown,SF,25,BRK,72,45,1774,256,506,0.506,38,94,0.404,218,412,0.529,0.543,97,128,0.758,100,245,345,148,77,52,56,176,647,3ed39f2c-6b72-4e65-8b18-5e2b32883c13,2021
63,Jaylen Brown,SF,25,BOS,66,66,2220,576,1217,0.473,166,464,0.358,410,753,0.544,0.541,241,318,0.758,53,351,404,231,70,18,178,163,1559,4f0761b5-23e8-4d93-8c99-309890de051c,2021
64,Moses Brown,C,22,TOT,40,6,345,64,108,0.593,0,0,0.0,64,108,0.593,0.593,43,72,0.597,39,96,135,1,7,16,20,53,171,bcff1271-f6c7-43d2-9fef-81c2f1d09521,2021
65,Sterling Brown,SG,26,DAL,49,3,628,59,155,0.381,28,92,0.304,31,63,0.492,0.471,14,15,0.933,26,123,149,34,14,7,23,56,160,a5b7b995-44b7-4136-b0fb-cd7fe70efd5b,2021
66,Jalen Brunson,SG,25,DAL,79,61,2524,506,1008,0.502,94,252,0.373,412,756,0.545,0.549,179,213,0.84,43,266,309,377,66,3,124,151,1285,430afc2d-8ffa-4381-89bf-1b9b311e89f8,2021
67,Thomas Bryant,C,24,WAS,27,9,439,77,148,0.52,12,42,0.286,65,106,0.613,0.561,35,40,0.875,26,82,108,23,6,21,19,43,201,54050de9-5c14-4342-854a-68009fb9c98e,2021
68,Shaq Buchanan,SG,25,MEM,2,0,10,1,4,0.25,0,2,0.0,1,2,0.5,0.25,0,0,0.0,1,1,2,2,1,0,2,1,2,8f69fbce-d651-4a9c-993e-20a4c52b2796,2021
69,Reggie Bullock,SF,30,DAL,68,37,1902,201,501,0.401,141,392,0.36,60,109,0.55,0.542,40,48,0.833,33,208,241,83,41,14,40,111,583,c5bddf5d-8529-4bfa-841b-aef184c7ef16,2021
70,Trey Burke,PG,29,DAL,42,0,441,84,215,0.391,26,82,0.317,58,133,0.436,0.451,20,23,0.87,4,29,33,57,12,0,26,39,214,b6abe1b0-f4d3-4376-acb1-0a7de495ed8e,2021
71,Alec Burks,SG,30,NYK,81,44,2318,285,728,0.391,157,389,0.404,128,339,0.378,0.499,217,264,0.822,47,350,397,239,85,26,91,215,944,3e67fd39-1842-4278-90b8-4a81237af8a5,2021
72,Jared Butler,SG,21,UTA,42,1,360,61,151,0.404,28,88,0.318,33,63,0.524,0.497,11,16,0.688,5,40,45,63,17,8,33,47,161,a176e9d5-0a0b-4c4f-9270-aa406742f445,2021
73,Jimmy Butler,SF,32,MIA,57,57,1931,398,829,0.48,27,116,0.233,371,713,0.52,0.496,396,455,0.87,102,234,336,312,94,27,121,88,1219,5cbc01e2-a4cf-428d-9696-0be12d360f30,2021
74,Devontae Cacok,PF,25,SAS,15,0,121,21,31,0.677,0,0,0.0,21,31,0.677,0.677,4,7,0.571,8,34,42,6,8,7,3,16,46,b63758c4-f834-4fe4-b067-e043bc00edf3,2021
75,Kentavious Caldwell-Pope,SG,28,WAS,77,77,2329,361,829,0.435,159,408,0.39,202,421,0.48,0.531,137,154,0.89,41,220,261,145,83,26,97,139,1018,fbac7bb6-5bd6-4cf9-a808-429a65b45ccb,2021
76,Facundo Campazzo,PG,30,DEN,65,4,1184,107,296,0.361,58,193,0.301,49,103,0.476,0.459,60,78,0.769,23,94,117,220,63,23,67,124,332,6d1324f4-3cc0-4c1b-a7db-40ef11e57a4d,2021
77,Devin Cannady,PG,25,ORL,5,0,145,15,44,0.341,15,37,0.405,0,7,0.0,0.511,5,7,0.714,1,5,6,10,5,3,5,9,50,08d2fd2a-2050-4ddb-85fd-516532c47c97,2021
78,Clint Capela,C,27,ATL,74,73,2042,370,604,0.613,0,1,0.0,370,603,0.614,0.613,80,169,0.473,279,598,877,92,55,93,44,166,820,e1f14035-2120-4278-8d5f-1dc96e50ded4,2021
79,Jevon Carter,PG,26,TOT,66,3,905,98,253,0.387,66,170,0.388,32,83,0.386,0.518,15,18,0.833,14,96,110,96,24,14,34,67,277,04402fb6-6309-42d6-8f7f-a6cac93f332d,2021
80,Alex Caruso,SG,27,CHI,41,18,1147,102,256,0.398,42,126,0.333,60,130,0.462,0.48,58,73,0.795,33,115,148,165,71,15,57,106,304,2a41a41a-8b58-41cd-8f2b-5a97e1a824b7,2021
81,Willie Cauley-Stein,C,28,TOT,20,2,183,16,35,0.457,1,2,0.5,15,33,0.455,0.471,1,2,0.5,13,27,40,10,6,3,7,19,34,5fbe58d0-9e99-4d01-b5a2-f9d28c563987,2021
82,Ahmad Caver,SG,25,IND,1,0,1,1,1,1.0,0,0,0.0,1,1,1.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,2,51a5b4a7-f6c1-4687-99e1-d2c8d25a74d0,2021
83,Justin Champagnie,SF,20,TOR,36,0,281,31,67,0.463,10,28,0.357,21,39,0.538,0.537,9,9,1.0,37,35,72,11,8,4,8,32,81,e1153c00-21b4-4c78-9ab8-3bff483d88f5,2021
84,Zylan Cheatham,SF,26,UTA,1,0,5,0,3,0.0,0,2,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,ff989e2c-130b-41e6-9d25-b87c95f6167c,2021
85,Chris Chiozza,PG,26,GSW,34,1,372,24,81,0.296,17,53,0.321,7,28,0.25,0.401,2,3,0.667,9,27,36,65,13,0,32,32,67,84627dd5-b76a-4f01-b7d9-aea9d3370bf9,2021
86,Marquese Chriss,PF,24,DAL,34,0,346,62,134,0.463,8,25,0.32,54,109,0.495,0.493,22,33,0.667,33,70,103,17,13,12,17,64,154,83280217-449e-4c19-a768-1ed3c5e41325,2021
87,Josh Christopher,SG,20,HOU,74,2,1334,224,500,0.448,56,189,0.296,168,311,0.54,0.504,83,113,0.735,52,134,186,150,65,13,114,97,587,cb0cd3ea-e1a8-483a-8301-df178d4c04a7,2021
88,Gary Clark,PF,27,NOP,38,1,378,33,88,0.375,28,70,0.4,5,18,0.278,0.534,7,10,0.7,23,67,90,18,13,7,10,20,101,e771913b-1d28-41e3-8cd6-418d1426206d,2021
89,Brandon Clarke,PF,25,MEM,64,1,1246,288,447,0.644,5,22,0.227,283,425,0.666,0.65,85,130,0.654,135,207,342,86,39,68,34,122,666,08eef196-2ebc-47f5-978e-18863c142421,2021
90,Jordan Clarkson,SG,29,UTA,79,1,2141,466,1113,0.419,190,597,0.318,276,516,0.535,0.504,144,174,0.828,67,206,273,194,66,16,129,149,1266,7ed7efa4-ab55-4027-becc-297aa1179256,2021
91,Amir Coffey,SG,24,LAC,69,30,1567,211,466,0.453,96,254,0.378,115,212,0.542,0.556,101,117,0.863,26,171,197,124,38,15,45,87,619,22f37d9f-2751-4433-a50b-eb170eb12008,2021
92,John Collins,PF,24,ATL,54,53,1663,339,644,0.526,64,176,0.364,275,468,0.588,0.576,134,169,0.793,93,329,422,98,33,56,60,164,876,dd4fcb91-6d8d-465c-ab87-a5281131cf30,2021
93,Zach Collins,C,24,SAS,28,4,502,76,155,0.49,14,41,0.341,62,114,0.544,0.535,52,65,0.8,46,107,153,61,13,23,45,67,218,a3e87aaa-ca54-4343-a946-8f3e04f87193,2021
94,Darren Collison,PG,34,LAL,3,0,37,2,7,0.286,0,3,0.0,2,4,0.5,0.286,0,0,0.0,0,4,4,2,1,0,1,5,4,49303ecb-8557-41e4-a43c-09b5d24edecd,2021
95,Mike Conley,PG,34,UTA,72,72,2058,344,791,0.435,169,414,0.408,175,377,0.464,0.542,129,162,0.796,47,170,217,385,96,21,123,142,986,ebc02828-465d-4985-90df-4facae97337a,2021
96,Pat Connaughton,SF,29,MIL,65,19,1691,227,496,0.458,146,370,0.395,81,126,0.643,0.605,45,54,0.833,45,228,273,82,59,15,35,86,645,1350fd00-96d5-45e1-bf23-aecadbe8dcd6,2021
97,Tyler Cook,PF,24,CHI,20,2,200,23,38,0.605,0,0,0.0,23,38,0.605,0.605,21,32,0.656,16,37,53,3,4,4,7,28,67,3f284584-ff43-4732-a25c-68b5d2f92007,2021
98,Sharife Cooper,PG,20,ATL,13,0,39,3,14,0.214,1,6,0.167,2,8,0.25,0.25,0,0,0.0,0,5,5,5,0,0,5,1,7,f57e753c-641c-40ae-b1fe-81e0aef15076,2021
99,Petr Cornelie,PF,26,DEN,13,0,38,5,15,0.333,1,8,0.125,4,7,0.571,0.367,3,4,0.75,7,7,14,3,1,1,4,7,14,16a0c77e-450e-41ce-9b7e-bc7722cab8eb,2021
100,DeMarcus Cousins,C,31,TOT,48,7,718,149,324,0.46,37,122,0.303,112,202,0.554,0.517,95,125,0.76,74,196,270,71,35,21,85,139,430,3ed22173-6b91-4189-a1df-56d82e1dd0f7,2021
101,Robert Covington,PF,31,TOT,71,42,1940,209,498,0.42,128,339,0.378,81,159,0.509,0.548,58,69,0.841,59,332,391,92,103,91,75,190,604,ae2da12d-91f2-4646-8606-6a5a720c31b2,2021
102,Torrey Craig,SF,31,TOT,78,16,1596,200,441,0.454,77,234,0.329,123,207,0.594,0.541,39,52,0.75,86,224,310,91,46,36,67,151,516,7aff8d0e-fcbd-4993-a245-2105b24361f8,2021
103,Jae Crowder,PF,31,PHO,67,67,1886,217,544,0.399,127,365,0.348,90,179,0.503,0.516,71,90,0.789,30,324,354,124,95,30,55,173,632,72819411-d2a6-4e6c-ac94-0d66fb8bede5,2021
104,Jarrett Culver,SG,22,MEM,37,0,338,51,135,0.378,12,47,0.255,39,88,0.443,0.422,16,34,0.471,13,35,48,33,20,5,20,42,130,570cb2ae-f522-4ac3-987c-05b6b530937a,2021
105,Jarron Cumberland,SG,24,POR,3,0,12,1,2,0.5,0,1,0.0,1,1,1.0,0.5,0,0,0.0,1,2,3,1,0,0,0,2,2,9d389f80-a810-45c6-bc7d-d2230e28d6e3,2021
106,Cade Cunningham,SG,20,DET,64,64,2088,429,1031,0.416,114,363,0.314,315,668,0.472,0.471,142,168,0.845,58,296,354,356,78,43,234,200,1114,ccb63f50-be15-40da-95d4-b7c689caaf77,2021
107,Seth Curry,SG,31,TOT,64,64,2135,360,739,0.487,158,374,0.422,202,365,0.553,0.594,82,94,0.872,21,179,200,230,53,14,109,148,960,a2330496-0de0-4b72-a052-014264b5cd8f,2021
108,Stephen Curry,PG,33,GSW,64,64,2211,535,1224,0.437,285,750,0.38,250,474,0.527,0.554,275,298,0.923,34,301,335,404,85,23,206,130,1630,9c7a1a07-4978-474c-b472-3cb227f9e4cf,2021
109,Anthony Davis,C,28,LAL,40,40,1404,370,695,0.532,13,70,0.186,357,625,0.571,0.542,174,244,0.713,106,288,394,122,49,90,82,97,927,9ea8ac65-27b8-4853-a067-93d8f0356f5c,2021
110,Ed Davis,C,32,CLE,31,3,201,11,16,0.688,0,0,0.0,11,16,0.688,0.688,6,14,0.429,14,50,64,7,3,9,5,33,28,bf153be4-58db-44ae-8c5f-8dab021119c7,2021
111,Terence Davis,SG,24,SAC,30,11,536,113,267,0.423,49,149,0.329,64,118,0.542,0.515,36,44,0.818,11,83,94,40,25,11,33,70,311,5819d13e-3339-4e3e-8c7c-9f03f52cd100,2021
112,Gabriel Deck,PF,26,OKC,7,0,56,8,14,0.571,2,4,0.5,6,10,0.6,0.643,0,0,0.0,1,5,6,5,1,0,2,2,18,2955a044-6587-4de7-8611-86a930206e91,2021
113,Dewayne Dedmon,C,32,MIA,67,15,1065,164,290,0.566,19,47,0.404,145,243,0.597,0.598,75,100,0.75,105,281,386,47,24,42,70,174,422,dc33c40b-5fdb-494c-9569-cf0f56fd3cb5,2021
114,Sam Dekker,PF,27,TOR,1,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1a4fffe4-5539-4f5f-8a0d-d95c8135599f,2021
115,Javin DeLaurier,C,23,MIL,1,0,3,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0,bfdf9bf2-4e80-42ab-955e-5bb1da60832a,2021
116,DeMar DeRozan,PF,32,CHI,76,76,2743,774,1535,0.504,50,142,0.352,724,1393,0.52,0.521,520,593,0.877,56,336,392,374,68,24,181,178,2118,141a79e7-f673-4236-8db0-52be30402aaf,2021
117,Mamadi Diakite,PF,25,OKC,13,3,188,25,47,0.532,0,5,0.0,25,42,0.595,0.532,6,11,0.545,17,42,59,2,5,9,7,33,56,4ac8f5e4-d8c1-4c5d-adfe-6879d41239cc,2021
118,Cheick Diallo,C,25,DET,3,0,31,3,8,0.375,0,0,0.0,3,8,0.375,0.375,5,6,0.833,4,8,12,0,1,0,1,6,11,4b05d91e-bd08-4f30-bb57-aedf7155de03,2021
119,Hamidou Diallo,SG,23,DET,58,29,1269,261,526,0.496,23,93,0.247,238,433,0.55,0.518,91,140,0.65,69,208,277,73,71,17,58,143,636,b9cf0f01-9f50-4a3c-ac6b-10e9383531ed,2021
120,Gorgui Dieng,C,32,ATL,44,3,371,53,112,0.473,29,68,0.426,24,44,0.545,0.603,19,26,0.731,32,89,121,34,11,13,20,52,154,3700cf74-e27b-42d1-aa5d-070142bf5c06,2021
121,Spencer Dinwiddie,PG,28,TOT,67,51,1980,306,735,0.416,112,330,0.339,194,405,0.479,0.493,195,252,0.774,45,234,279,346,44,13,104,150,919,4ec7d53b-390f-4f2e-a161-d88f044bbc2d,2021
122,Donte DiVincenzo,SG,25,TOT,42,1,1006,118,336,0.351,74,218,0.339,44,118,0.373,0.461,70,83,0.843,40,130,170,118,48,8,72,69,380,80820928-7f33-4bee-8493-0df6b077e6b8,2021
123,Luguentz Dort,SG,22,OKC,51,51,1665,293,726,0.404,130,391,0.332,163,335,0.487,0.493,161,191,0.843,38,174,212,88,46,18,88,149,877,84ef4676-9816-4e4f-8b70-c430f973aed6,2021
