,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
125,Greg Grant,PG,25,TOT,68,0,891,99,225,0.44,7,18,0.389,92,207,0.444,0.456,20,24,0.833,14,55,69,217,45,2,46,76,225,c70f1de1-b1f6-41c7-9dfe-1d52947dd91c,1991
126,Harvey Grant,SF,26,WSB,64,60,2388,489,1022,0.478,1,8,0.125,488,1014,0.481,0.479,176,220,0.8,157,275,432,170,74,27,109,178,1155,b1541b02-0faa-4590-a956-14639b4bb35b,1991
127,Horace Grant,PF,26,CHI,81,81,2859,457,790,0.578,0,2,0.0,457,788,0.58,0.578,235,317,0.741,344,463,807,217,100,131,98,196,1149,c856ad79-88c6-4ea2-8901-b9a394638941,1991
128,Jeff Grayer,SG,26,MIL,82,11,1659,309,689,0.448,19,66,0.288,290,623,0.465,0.462,102,153,0.667,129,128,257,150,64,13,105,142,739,3c9908a9-6f70-4dcc-b1b2-380568c02995,1991
129,A.C. Green,PF,28,LAL,82,53,2902,382,803,0.476,12,56,0.214,370,747,0.495,0.483,340,457,0.744,306,456,762,117,91,36,111,141,1116,282c77d5-61ed-40e2-b715-9e65b65ce2e7,1991
130,Rickey Green,PG,37,BOS,26,0,367,46,103,0.447,1,4,0.25,45,99,0.455,0.451,13,18,0.722,3,21,24,68,17,1,18,28,106,e513ab54-c9fc-4702-a317-e29837c36656,1991
131,Sean Green,SG,21,IND,35,0,256,62,158,0.392,2,10,0.2,60,148,0.405,0.399,15,28,0.536,22,20,42,22,13,6,27,31,141,ca3e28e0-935b-4913-9a3e-264d26ea91fe,1991
132,Sidney Green,PF,31,SAS,80,1,1127,147,344,0.427,0,0,0.0,147,344,0.427,0.427,73,89,0.82,92,250,342,36,29,11,62,148,367,65ef29b6-8b82-4d01-80fc-6b3047ec4d70,1991
133,Jack Haley,C,28,LAL,49,9,394,31,84,0.369,0,0,0.0,31,84,0.369,0.369,14,29,0.483,31,64,95,7,7,8,25,75,76,49d90c64-77cf-4dee-8ef7-b7424bab39d0,1991
134,Tom Hammonds,PF,24,WSB,37,19,984,195,400,0.488,0,1,0.0,195,399,0.489,0.488,50,82,0.61,49,136,185,36,22,13,58,118,440,73194f9b-0223-4aa1-9dbf-aa271de69fa2,1991
135,Bob Hansen,SG,31,TOT,68,2,809,79,178,0.444,7,27,0.259,72,151,0.477,0.463,8,22,0.364,17,60,77,69,27,3,28,134,173,97d9b7c3-f2eb-4322-b672-f1cd33b6575c,1991
136,Derek Harper,PG,30,DAL,65,64,2252,448,1011,0.443,58,186,0.312,390,825,0.473,0.472,198,261,0.759,49,121,170,373,101,17,154,150,1152,1ef98410-15ed-4d8e-a7d9-f38c407cbd5b,1991
137,Ron Harper,SG,28,LAC,82,82,3144,569,1292,0.44,64,211,0.303,505,1081,0.467,0.465,293,398,0.736,120,327,447,417,152,72,252,199,1495,d3d39f73-8478-45bf-8684-556942385b82,1991
138,Scott Hastings,C,31,DEN,40,4,421,17,50,0.34,0,9,0.0,17,41,0.415,0.34,24,28,0.857,30,68,98,26,10,15,22,56,58,dbb6e78f-b510-4847-8fe7-c083bf355889,1991
139,Hersey Hawkins,SG,25,PHI,81,81,3013,521,1127,0.462,91,229,0.397,430,898,0.479,0.503,403,461,0.874,53,218,271,248,157,43,189,174,1536,10fb12d4-0deb-4d01-a77a-703193cdc512,1991
140,Gerald Henderson,PG,36,TOT,16,0,96,12,32,0.375,3,8,0.375,9,24,0.375,0.422,9,11,0.818,1,7,8,10,3,0,8,12,36,7540988a-e9b3-4b53-8e4f-82434a729b19,1991
141,Steve Henson,PG,23,MIL,50,1,386,52,144,0.361,23,48,0.479,29,96,0.302,0.441,23,29,0.793,17,24,41,82,15,1,40,50,150,5c8a84be-b88b-4897-8aba-42a9b1cedf14,1991
142,Carl Herrera,PF,25,HOU,43,7,566,83,161,0.516,0,1,0.0,83,160,0.519,0.516,25,44,0.568,33,66,99,27,16,25,37,60,191,83c3eaf8-6534-41fc-a0c3-f56f7314267d,1991
143,Rod Higgins,SF,32,GSW,25,6,535,87,211,0.412,33,95,0.347,54,116,0.466,0.491,48,59,0.814,30,55,85,22,15,13,15,75,255,829b846e-246a-48b7-99bc-f6094deab2b6,1991
144,Sean Higgins,PF-SF,23,TOT,38,12,616,127,277,0.458,6,25,0.24,121,252,0.48,0.469,31,36,0.861,29,73,102,41,16,6,41,58,291,d03a18d0-6b7d-4f4e-b77c-d057d51facbc,1991
145,Tyrone Hill,C,23,GSW,82,75,1886,254,487,0.522,0,1,0.0,254,486,0.523,0.522,163,235,0.694,182,411,593,47,73,43,106,315,671,797fa251-57d3-4319-b3ab-1534229fc5e5,1991
146,Donald Hodge,PF,22,DAL,51,27,1058,163,328,0.497,0,0,0.0,163,328,0.497,0.497,100,150,0.667,118,157,275,39,25,23,75,128,426,741ab5c9-053d-423d-84f8-fec1e6affb45,1991
147,Craig Hodges,SG,31,CHI,56,2,555,93,242,0.384,36,96,0.375,57,146,0.39,0.459,16,17,0.941,7,17,24,54,14,1,22,33,238,9736352a-7db2-4ecd-93e9-96ce15cda98d,1991
148,Dave Hoppen,C,27,PHI,11,0,40,2,7,0.286,0,0,0.0,2,7,0.286,0.286,5,10,0.5,1,9,10,2,0,0,3,6,9,218dbf37-00b7-45c7-aec6-02052becd68f,1991
149,Dennis Hopson,SG,26,TOT,71,0,1314,276,593,0.465,12,47,0.255,264,546,0.484,0.476,179,253,0.708,105,101,206,102,67,39,100,115,743,566e0dd2-a316-465c-8ba6-baf94f75aa3d,1991
150,Jeff Hornacek,SG,28,PHO,81,81,3078,635,1240,0.512,83,189,0.439,552,1051,0.525,0.546,279,315,0.886,106,301,407,411,158,31,170,218,1632,947b97b4-0083-4ed2-8f6e-0ed68b255a9a,1991
151,Brian Howard,SF,24,DAL,27,0,318,54,104,0.519,1,2,0.5,53,102,0.52,0.524,22,31,0.71,17,34,51,14,11,8,15,55,131,68fe2db5-52da-4a87-96b5-1617e2d53adc,1991
152,Jay Humphries,PG,29,MIL,71,71,2261,377,803,0.469,42,144,0.292,335,659,0.508,0.496,195,249,0.783,44,140,184,466,119,13,148,210,991,a03bcdac-07d6-4219-b14d-4bb4e52d350f,1991
153,Mike Iuzzolino,PG,24,DAL,52,21,1280,160,355,0.451,59,136,0.434,101,219,0.461,0.534,107,128,0.836,27,71,98,194,33,1,92,79,486,09ef894f-555f-48e8-94de-f9c0a60330f4,1991
154,Mark Jackson,PG,26,NYK,81,81,2461,367,747,0.491,11,43,0.256,356,704,0.506,0.499,171,222,0.77,95,210,305,694,112,13,211,153,916,2adb3228-33c5-4769-a1d5-5b5da6bb737d,1991
155,Dave Jamerson,SG,24,HOU,48,0,378,79,191,0.414,8,28,0.286,71,163,0.436,0.435,25,27,0.926,22,21,43,33,17,0,24,39,191,fc23c73f-bf6a-4825-82ad-bbe6d5e7a204,1991
156,Henry James,SF,26,CLE,65,5,866,164,403,0.407,29,90,0.322,135,313,0.431,0.443,61,76,0.803,35,77,112,25,16,11,43,94,418,a0369328-797f-4fce-bff9-bf6e823785c4,1991
157,Les Jepsen,C,24,SAC,31,0,87,9,24,0.375,0,1,0.0,9,23,0.391,0.375,7,11,0.636,12,18,30,1,1,5,3,17,25,36d9f734-97fc-4bb8-a62e-1689dcdf1f62,1991
158,Avery Johnson,PG,26,TOT,69,15,1235,158,330,0.479,4,15,0.267,154,315,0.489,0.485,66,101,0.653,13,67,80,266,61,9,110,89,386,1b017b2f-f5f4-4e85-baf8-faae999d9aad,1991
159,Buck Johnson,SF,28,HOU,80,69,2202,290,633,0.458,1,9,0.111,289,624,0.463,0.459,104,143,0.727,95,217,312,158,72,49,104,234,685,60d2c961-a5d8-406f-b1b9-800f6f5bd775,1991
160,Eddie Johnson,SF,32,SEA,81,19,2366,534,1164,0.459,27,107,0.252,507,1057,0.48,0.47,291,338,0.861,118,174,292,161,55,11,130,199,1386,62876ae0-6eab-49fa-8622-f33bdaa5e684,1991
161,Kevin Johnson,PG,25,PHO,78,78,2899,539,1125,0.479,10,46,0.217,529,1079,0.49,0.484,448,555,0.807,61,231,292,836,116,23,272,180,1536,86f7414d-265b-4a60-bd78-1785882e8cc3,1991
162,Larry Johnson,PF,22,CHH,82,77,3047,616,1258,0.49,5,22,0.227,611,1236,0.494,0.492,339,409,0.829,323,576,899,292,81,51,160,225,1576,d8b862bc-d388-4f95-bab2-d51913dffce3,1991
163,Vinnie Johnson,SG,35,SAS,60,23,1350,202,499,0.405,19,60,0.317,183,439,0.417,0.424,55,85,0.647,67,115,182,145,41,14,74,93,478,eb5ba2be-5a35-4181-95a9-41b5bceebb92,1991
164,Charles Jones,C,34,WSB,75,32,1365,33,90,0.367,0,0,0.0,33,90,0.367,0.367,20,40,0.5,105,212,317,62,43,92,39,214,86,1df0b8a3-df0a-447d-a4e6-3562c1e48e52,1991
165,Shawn Kemp,PF,22,SEA,64,23,1808,362,718,0.504,0,3,0.0,362,715,0.506,0.504,270,361,0.748,264,401,665,86,70,124,156,261,994,ec838592-3c4e-4e25-bfa0-295f026db2ec,1991
166,Steve Kerr,PG,26,CLE,48,20,847,121,237,0.511,32,74,0.432,89,163,0.546,0.578,45,54,0.833,14,64,78,110,27,10,31,29,319,f52380e3-3333-49ec-9a07-4882e9aa9ab3,1991
167,Jerome Kersey,SF,29,POR,77,76,2553,398,852,0.467,1,8,0.125,397,844,0.47,0.468,174,262,0.664,241,392,633,243,114,71,151,254,971,58b748c5-f84e-4fb9-87b7-0beb927995b3,1991
168,Alec Kessler,PF,25,MIA,77,4,1197,158,383,0.413,0,0,0.0,158,383,0.413,0.413,94,115,0.817,114,200,314,34,17,32,58,185,410,54542709-d9b8-4df5-ae8e-d04ef4bfb6bb,1991
169,Bo Kimble,SG,25,LAC,34,0,277,44,111,0.396,4,13,0.308,40,98,0.408,0.414,20,31,0.645,13,19,32,17,10,6,15,37,112,2518da3e-c22c-4a23-956a-6d884d74e195,1991
170,Rich King,C,22,SEA,40,2,213,27,71,0.38,0,1,0.0,27,70,0.386,0.38,34,45,0.756,20,29,49,12,4,5,18,42,88,1bf5ce6c-4265-467b-84b8-573387a256dd,1991
171,Stacey King,PF,25,CHI,79,12,1268,215,425,0.506,2,5,0.4,213,420,0.507,0.508,119,158,0.753,87,118,205,77,21,25,76,129,551,5b84f04e-38ff-420b-a878-402646fde840,1991
172,Greg Kite,C,30,ORL,72,44,1479,94,215,0.437,0,1,0.0,94,214,0.439,0.437,40,68,0.588,156,246,402,44,30,57,61,212,228,83437886-a0b5-4bae-a168-398a1e321f8b,1991
173,Joe Kleine,C,30,BOS,70,3,991,144,293,0.491,4,8,0.5,140,285,0.491,0.498,34,48,0.708,94,202,296,32,23,14,27,99,326,bd352746-6cdd-4a07-838c-4a2b06fbc93f,1991
174,Negele Knight,PG,24,PHO,42,1,631,103,217,0.475,4,13,0.308,99,204,0.485,0.484,33,48,0.688,16,30,46,112,24,3,58,58,243,8a948242-2f77-4057-b1f7-438d9a14d900,1991
175,Bart Kofoed,SG,27,SEA,44,0,239,25,53,0.472,1,7,0.143,24,46,0.522,0.481,15,26,0.577,6,20,26,51,2,2,20,26,66,1d7dd3cb-f5f4-412e-ad6b-12a94dc786e5,1991
176,Jon Koncak,C,28,ATL,77,14,1489,111,284,0.391,0,12,0.0,111,272,0.408,0.391,19,29,0.655,62,199,261,132,50,67,54,207,241,5a8102f0-896a-4c40-86a5-7f519fef597d,1991
177,Larry Krystkowiak,PF,27,MIL,79,16,1848,293,660,0.444,0,5,0.0,293,655,0.447,0.444,128,169,0.757,131,298,429,114,54,12,115,218,714,f71bde4e-092f-4c53-9b77-4879ce58107b,1991
178,Bill Laimbeer,C,34,DET,81,46,2234,342,727,0.47,32,85,0.376,310,642,0.483,0.492,67,75,0.893,104,347,451,160,51,54,102,225,783,5ccc2c90-131f-4cac-bc42-5550b0f04e4f,1991
179,Jerome Lane,PF,25,TOT,14,5,177,14,46,0.304,0,0,0.0,14,46,0.304,0.304,9,27,0.333,32,34,66,17,2,1,14,28,37,071a9995-b12b-40a5-8a6c-43a49a04bad1,1991
180,Andrew Lang,C,25,PHO,81,71,1965,248,475,0.522,0,1,0.0,248,474,0.523,0.522,126,164,0.768,170,376,546,43,48,201,87,306,622,3d349e33-1dd0-498b-a15d-cff98b7edd52,1991
181,Eric Leckner,C,25,CHH,59,2,716,79,154,0.513,0,1,0.0,79,153,0.516,0.513,38,51,0.745,49,157,206,31,9,18,39,114,196,97d50abb-d165-4a5e-bee1-0a10690b209e,1991
182,Doug Lee,SG,27,NJN,46,0,307,50,116,0.431,10,37,0.27,40,79,0.506,0.474,10,19,0.526,17,18,35,22,11,1,12,39,120,af2e7014-f6eb-4bac-baa9-f0d6f530fb29,1991
183,Gary Leonard,C,24,ATL,5,0,13,4,6,0.667,0,0,0.0,4,6,0.667,0.667,2,2,1.0,3,2,5,1,1,0,1,3,10,1c199911-99b4-483e-85ad-3cb7ee65589e,1991
184,Jim Les,PG,28,SAC,62,5,712,74,192,0.385,45,131,0.344,29,61,0.475,0.503,38,47,0.809,11,52,63,143,31,3,42,58,231,79c056c3-047e-4442-8930-2f3b281338ae,1991
185,Fat Lever,SG,31,DAL,31,5,884,135,349,0.387,17,52,0.327,118,297,0.397,0.411,60,80,0.75,56,105,161,107,46,12,36,73,347,2a1b1a83-f829-4a11-a320-1f94c7fa9778,1991
186,Cliff Levingston,PF,31,CHI,79,0,1020,125,251,0.498,1,6,0.167,124,245,0.506,0.5,60,96,0.625,109,118,227,66,27,45,42,134,311,bd39a247-0020-411a-ba0c-7ff9eee98d43,1991
187,Reggie Lewis,SG,26,BOS,82,82,3070,703,1397,0.503,5,21,0.238,698,1376,0.507,0.505,292,343,0.851,117,277,394,185,125,105,136,258,1703,4afde9c7-0a1e-48b7-a660-4c5edf85c105,1991
188,Marcus Liberty,SF,23,DEN,75,13,1527,275,621,0.443,17,50,0.34,258,571,0.452,0.457,131,180,0.728,144,164,308,58,66,29,90,165,698,00f1a303-8197-4ac4-a6b4-5c6b0e525724,1991
189,Todd Lichti,SG,25,DEN,68,10,1176,173,376,0.46,1,9,0.111,172,367,0.469,0.461,99,118,0.839,36,82,118,74,43,12,72,131,446,02444527-0970-49cf-a5f1-eee159eb4537,1991
190,Alton Lister,C,33,GSW,26,12,293,44,79,0.557,0,0,0.0,44,79,0.557,0.557,14,33,0.424,21,71,92,14,5,16,20,61,102,ea75cdc5-3820-4680-9fe8-b54ab17af599,1991
191,Brad Lohaus,PF,27,MIL,70,8,1081,162,360,0.45,57,144,0.396,105,216,0.486,0.529,27,41,0.659,65,184,249,74,40,71,46,144,408,2e6faaa9-51d5-41cb-976b-cce7e4842115,1991
192,Grant Long,PF,25,MIA,82,82,3063,440,890,0.494,6,22,0.273,434,868,0.5,0.498,326,404,0.807,259,432,691,225,139,40,185,248,1212,cb1f862c-806d-4a95-ad35-8b1182a4a195,1991
193,Luc Longley,C,23,MIN,66,3,991,114,249,0.458,0,0,0.0,114,249,0.458,0.458,53,80,0.663,67,190,257,53,35,64,83,157,281,8901f6d9-ddbd-4515-a43a-ed710350884e,1991
194,Kevin Lynch,SG,23,CHH,55,3,819,93,223,0.417,3,8,0.375,90,215,0.419,0.424,35,46,0.761,30,55,85,83,37,9,44,107,224,8ba3dc14-b9b5-4984-adc4-dbe7df84c2b9,1991
195,Mark Macon,SG,22,DEN,76,67,2304,333,889,0.375,4,30,0.133,329,859,0.383,0.377,135,185,0.73,80,140,220,168,154,14,155,242,805,a9cefcae-c1aa-499c-84e9-c69a1a866dec,1991
196,Dan Majerle,SF,26,PHO,82,15,2853,551,1153,0.478,87,228,0.382,464,925,0.502,0.516,229,303,0.756,148,335,483,274,131,43,102,158,1418,5132f353-70d8-47fe-a753-42e26ab27294,1991
197,Jeff Malone,SG,30,UTA,81,81,2922,691,1353,0.511,1,12,0.083,690,1341,0.515,0.511,256,285,0.898,49,184,233,180,56,5,140,126,1639,6ca4a553-19c5-48b9-b2cb-baadbd5780f6,1991
198,Danny Manning,PF,25,LAC,82,82,2904,650,1199,0.542,0,5,0.0,650,1194,0.544,0.542,279,385,0.725,229,335,564,285,135,122,210,293,1579,c8507e27-c58b-4d76-8a83-1a6a7ce9c04d,1991
199,Anthony Mason,PF,25,NYK,82,0,2198,203,399,0.509,0,0,0.0,203,399,0.509,0.509,167,260,0.642,216,357,573,106,46,20,101,229,573,d7367804-3951-4de4-9c1a-1e1ba71a8719,1991
200,Tony Massenburg,PF,24,TOT,18,0,90,10,25,0.4,0,0,0.0,10,25,0.4,0.4,9,15,0.6,7,18,25,0,1,1,9,21,29,eb2caf11-2799-4db3-b22b-5fc755c61fdb,1991
201,Vernon Maxwell,SG,26,HOU,80,80,2700,502,1216,0.413,162,473,0.342,340,743,0.458,0.479,206,267,0.772,37,206,243,326,104,28,178,200,1372,a4101125-cf8c-4656-8cc8-b6ea5b061fe9,1991
202,Tharon Mayes,SG,23,TOT,24,0,255,30,99,0.303,15,41,0.366,15,58,0.259,0.379,24,36,0.667,3,13,16,35,16,2,31,41,99,49390c44-6225-437a-956d-ddc0c8ee27df,1991
203,Travis Mays,PG,23,ATL,2,0,32,6,14,0.429,3,6,0.5,3,8,0.375,0.536,2,2,1.0,1,1,2,1,0,0,3,4,17,a2a3c026-b28b-4f3a-aab9-1946d2bb30cb,1991
204,Bob McCann,SF,27,DET,26,0,129,13,33,0.394,0,1,0.0,13,32,0.406,0.394,4,13,0.308,12,18,30,6,6,4,7,23,30,caba415b-7efd-434d-b076-eb1de88ff11d,1991
205,George McCloud,SF,24,IND,51,5,892,128,313,0.409,32,94,0.34,96,219,0.438,0.46,50,64,0.781,45,87,132,116,26,11,62,95,338,c906f3ef-c94b-4793-9efb-2f98de82a88e,1991
206,Tim McCormick,C,29,NYK,22,0,108,14,33,0.424,0,0,0.0,14,33,0.424,0.424,14,21,0.667,14,20,34,9,2,0,8,18,42,84f7b422-ed8c-402c-b350-322922524ffa,1991
207,Rodney McCray,SF,30,DAL,75,48,2106,271,622,0.436,25,85,0.294,246,537,0.458,0.456,110,153,0.719,149,319,468,219,48,30,115,180,677,a1718a34-03c6-4af7-9244-f91a1e05cfa3,1991
208,Xavier McDaniel,SF,28,NYK,82,82,2344,488,1021,0.478,12,39,0.308,476,982,0.485,0.484,137,192,0.714,176,284,460,149,57,24,147,241,1125,4fcf5091-1871-4607-bb76-e523d76899ef,1991
209,Derrick McKey,SF,25,SEA,52,44,1757,285,604,0.472,19,50,0.38,266,554,0.48,0.488,188,222,0.847,95,173,268,120,61,47,114,142,777,b9c1f0dd-1ba1-40f0-9494-191687343d9e,1991
210,Nate McMillan,PG,27,SEA,72,30,1652,177,405,0.437,27,98,0.276,150,307,0.489,0.47,54,84,0.643,92,160,252,359,129,29,112,218,435,6311524b-a492-4fdc-b247-84827eec95c0,1991
211,Terry Mills,PF,24,NJN,82,24,1714,310,670,0.463,8,23,0.348,302,647,0.467,0.469,114,152,0.75,187,266,453,84,48,41,82,200,742,ebfc0d0c-20a2-4b02-bed3-2da068d81aa1,1991
212,Sam Mitchell,PF,28,MIN,82,63,2151,307,725,0.423,2,11,0.182,305,714,0.427,0.425,209,266,0.786,158,315,473,94,53,39,97,230,825,0d9a2e23-464c-4e2a-91cd-869710ee5ef8,1991
213,Rodney Monroe,SG,23,ATL,38,0,313,53,144,0.368,6,27,0.222,47,117,0.402,0.389,19,23,0.826,12,21,33,27,12,2,23,19,131,73a6197d-9ba8-4a9d-80ea-dd5ae3b6a240,1991
214,Tracy Moore,SF,26,DAL,42,2,782,130,325,0.4,30,84,0.357,100,241,0.415,0.446,65,78,0.833,31,51,82,48,32,4,44,97,355,5e738789-68c1-4791-9e75-f869f45b10f1,1991
215,Chris Morris,SF,26,NJN,77,74,2394,346,726,0.477,22,110,0.2,324,616,0.526,0.492,165,231,0.714,199,295,494,197,129,81,171,211,879,5d38a93e-415b-4388-bfbe-b8d91419e83a,1991
216,John Morton,SF-SG,24,TOT,25,0,270,36,93,0.387,2,16,0.125,34,77,0.442,0.398,32,38,0.842,6,20,26,32,13,1,28,23,106,6f2c6271-58fe-44cd-87c6-47f76478949d,1991
217,Eric Murdock,PG,23,UTA,50,0,478,76,183,0.415,5,26,0.192,71,157,0.452,0.429,46,61,0.754,21,33,54,92,30,7,50,52,203,2d3af441-a2c1-4967-8352-336899ed581b,1991
218,Tod Murphy,PF,28,MIN,47,3,429,39,80,0.488,1,2,0.5,38,78,0.487,0.494,19,34,0.559,36,74,110,11,9,8,18,40,98,3a66a0fe-9494-4583-9203-125ff226468a,1991
219,Jerrod Mustaf,PF,22,PHO,52,3,545,92,193,0.477,0,0,0.0,92,193,0.477,0.477,49,71,0.69,45,100,145,45,21,16,51,59,233,f0adb2d7-6d6f-4608-b350-e30ceff58f4b,1991
220,Larry Nance,PF,32,CLE,81,81,2880,556,1032,0.539,0,6,0.0,556,1026,0.542,0.539,263,320,0.822,213,457,670,232,80,243,87,200,1375,97054146-250e-4988-aff6-40ce7e6f6c4d,1991
221,Ed Nealy,PF,31,PHO,52,4,505,62,121,0.512,20,50,0.4,42,71,0.592,0.595,16,24,0.667,25,86,111,37,16,2,17,45,160,e44361b7-8c42-4b89-a466-5414b64d4c11,1991
222,Chuck Nevitt,C,32,CHI,4,0,9,1,3,0.333,0,0,0.0,1,3,0.333,0.333,0,0,0.0,0,1,1,1,0,0,3,2,2,6870538a-c56e-4dff-b98f-9bb030791345,1991
223,Johnny Newman,SF,28,CHH,55,55,1651,295,618,0.477,13,46,0.283,282,572,0.493,0.488,236,308,0.766,71,108,179,146,70,14,129,181,839,30c1e375-68bc-4161-a9a9-faae8dda390e,1991
224,Ken Norman,SF,27,LAC,77,24,2009,402,821,0.49,4,28,0.143,398,793,0.502,0.492,121,226,0.535,158,290,448,125,53,66,100,145,929,fae1274f-7d91-40e3-bd92-545c95bdc737,1991
225,Charles Oakley,PF,28,NYK,82,82,2309,210,402,0.522,0,3,0.0,210,399,0.526,0.522,86,117,0.735,256,444,700,133,67,15,123,258,506,32b8c8ac-6646-4fc3-b447-3ba4839005c5,1991
226,Alan Ogg,C,24,MIA,43,0,367,46,84,0.548,0,0,0.0,46,84,0.548,0.548,16,30,0.533,30,44,74,7,5,28,19,73,108,67200c57-0a14-4e0c-ab95-0ce2fc0d57c3,1991
227,Brian Oliver,SG,23,PHI,34,0,279,33,100,0.33,0,4,0.0,33,96,0.344,0.33,15,22,0.682,10,20,30,20,10,2,24,33,81,81a67780-ed4d-4420-afb9-1d333a2db904,1991
228,Jimmy Oliver,SG,22,CLE,27,8,252,39,98,0.398,1,9,0.111,38,89,0.427,0.403,17,22,0.773,9,18,27,20,9,2,9,22,96,6620b26e-324c-4fb4-a5ad-99a9244957e6,1991
229,Billy Owens,PF,22,GSW,80,77,2510,468,891,0.525,1,9,0.111,467,882,0.529,0.526,204,312,0.654,243,396,639,188,90,65,179,276,1141,6f305820-727c-4146-97e9-536f44a43ce3,1991
230,Keith Owens,SF,22,LAL,20,0,80,9,32,0.281,0,0,0.0,9,32,0.281,0.281,8,10,0.8,8,7,15,3,5,4,2,11,26,3393d418-067a-480a-8eae-b918dcd86c53,1991
231,Robert Pack,PG,22,POR,72,0,894,115,272,0.423,0,10,0.0,115,262,0.439,0.423,102,127,0.803,32,65,97,140,40,4,92,101,332,344405ce-a359-4e3b-b786-b8af595abb16,1991
232,John Paxson,PG,31,CHI,79,79,1946,257,487,0.528,12,44,0.273,245,443,0.553,0.54,29,37,0.784,21,75,96,241,49,9,44,142,555,b6d20633-3526-44be-9b9f-f639a85ab94a,1991
233,Kenny Payne,SF,25,PHI,49,3,353,65,145,0.448,5,12,0.417,60,133,0.451,0.466,9,13,0.692,13,41,54,17,16,8,19,34,144,8c694f31-8775-481d-a1ce-a811bafd53db,1991
234,Will Perdue,C,26,CHI,77,7,1007,152,278,0.547,1,2,0.5,151,276,0.547,0.549,45,91,0.495,108,204,312,80,16,43,72,133,350,fa1ad0af-f9c3-4612-89ca-30d319071a97,1991
235,Sam Perkins,PF,30,LAL,63,63,2332,361,803,0.45,15,69,0.217,346,734,0.471,0.459,304,372,0.817,192,364,556,141,64,62,83,192,1041,9b20199a-21ae-47ad-b9ed-5cc9b08354f3,1991
236,Elliot Perry,PG,22,TOT,50,0,437,49,129,0.38,1,7,0.143,48,122,0.393,0.384,27,41,0.659,14,25,39,78,34,3,50,36,126,be114205-0eca-4979-975e-f3c614fedd56,1991
237,Tim Perry,PF,26,PHO,80,69,2483,413,789,0.523,3,8,0.375,410,781,0.525,0.525,153,215,0.712,204,347,551,134,44,116,141,237,982,af6b17df-a4b3-4a58-8aaf-427d69698b84,1991
238,Chuck Person,SF,27,IND,81,81,2923,616,1284,0.48,132,354,0.373,484,930,0.52,0.531,133,197,0.675,114,312,426,382,68,18,216,247,1497,dfb84abb-d10c-4787-815c-5bee1d7f758b,1991
239,Jim Petersen,PF,29,GSW,27,2,169,18,40,0.45,0,2,0.0,18,38,0.474,0.45,7,10,0.7,12,33,45,9,5,6,5,35,43,22e6d6c4-8313-4a47-83c5-99e45cbfd9fc,1991
240,Bobby Phills,SG,22,CLE,10,0,65,12,28,0.429,0,2,0.0,12,26,0.462,0.429,7,11,0.636,4,4,8,4,3,1,8,3,31,d469a9f0-ccd7-44dc-87d1-366db7ec215f,1991
241,Ricky Pierce,SG,32,SEA,78,78,2658,620,1306,0.475,33,123,0.268,587,1183,0.496,0.487,417,455,0.916,93,140,233,241,86,20,189,213,1690,17167955-8487-46d0-96b3-fcc51122754f,1991
242,Ed Pinckney,PF,28,BOS,81,36,1917,203,378,0.537,0,1,0.0,203,377,0.538,0.537,207,255,0.812,252,312,564,62,70,56,73,158,613,68ada192-7378-460e-9aa6-952225d7ff51,1991
243,Olden Polynice,C,27,LAC,76,65,1834,244,470,0.519,0,1,0.0,244,469,0.52,0.519,125,201,0.622,195,341,536,46,45,20,83,165,613,093410ab-053a-4264-b2b2-7046fbc24628,1991
244,Dave Popson,PF,27,MIL,5,0,26,3,7,0.429,0,1,0.0,3,6,0.5,0.429,1,2,0.5,2,3,5,3,2,1,4,5,7,90389e46-3d12-4ae8-98ff-444d385db86d,1991
245,Terry Porter,PG,28,POR,82,82,2784,521,1129,0.461,128,324,0.395,393,805,0.488,0.518,315,368,0.856,51,204,255,477,127,12,188,155,1485,458877e6-636d-4a9a-bcc8-c2629a92333b,1991
246,Paul Pressey,SG,33,SAS,56,7,759,60,161,0.373,3,21,0.143,57,140,0.407,0.382,28,41,0.683,22,73,95,142,29,19,64,86,151,800e97cb-37f6-4408-afd0-291968896c7f,1991
247,Mark Price,PG,27,CLE,72,72,2138,438,897,0.488,101,261,0.387,337,636,0.53,0.545,270,285,0.947,38,135,173,535,94,12,159,113,1247,1a806ca8-ea9c-4690-8fe4-0b7d13c80d36,1991
248,Kevin Pritchard,PG,24,BOS,11,0,136,16,34,0.471,0,3,0.0,16,31,0.516,0.471,14,18,0.778,1,10,11,30,3,4,11,17,46,3d46e43c-ecfc-40de-9c25-32235d97176c,1991
249,Brian Quinnett,SG,25,TOT,39,0,326,43,124,0.347,13,41,0.317,30,83,0.361,0.399,16,26,0.615,16,35,51,12,16,8,16,32,115,21a2c277-7e60-42fb-a688-411715b8ebe4,1991
250,Kurt Rambis,PF,33,PHO,28,5,381,38,82,0.463,0,0,0.0,38,82,0.463,0.463,14,18,0.778,23,83,106,37,12,14,25,46,90,26bdc332-6023-499d-8754-4c64441c5042,1991
