,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
125,Steve Francis,PG,26,HOU,79,79,3194,450,1117,0.403,73,250,0.292,377,867,0.435,0.436,337,435,0.775,116,317,433,493,139,35,294,257,1310,a5845013-8c2b-4fd7-89a8-d903e78c65e9,2003
126,Dan Gadzuric,C,25,MIL,75,0,1260,183,349,0.524,0,1,0.0,183,348,0.526,0.524,58,118,0.492,126,220,346,28,51,105,45,186,424,e6a5949e-a058-4114-aabd-0e16654cdeda,2003
127,Reece Gaines,PG,23,ORL,38,1,364,25,86,0.291,3,10,0.3,22,76,0.289,0.308,16,25,0.64,8,31,39,40,11,2,18,22,69,cc400bf3-5154-4328-b7cb-fdee7df5bdf0,2003
128,Alex Garcia,SG,23,SAS,2,0,13,1,7,0.143,0,0,0.0,1,7,0.143,0.143,1,2,0.5,0,0,0,0,2,0,1,0,3,c37442a3-c631-4cdc-bca4-ce8875a0e279,2003
129,Pat Garrity,PF,27,ORL,2,0,22,1,3,0.333,0,0,0.0,1,3,0.333,0.333,0,0,0.0,0,0,0,1,0,0,0,2,2,e0c84a9e-cac8-4c94-9a44-f77bd3e15c84,2003
130,Pau Gasol,PF,23,MEM,78,78,2458,506,1049,0.482,4,15,0.267,502,1034,0.485,0.484,365,511,0.714,206,394,600,198,44,132,187,185,1381,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1,2003
131,Devean George,SF,26,LAL,82,48,1951,233,571,0.408,65,186,0.349,168,385,0.436,0.465,73,96,0.76,87,245,332,112,81,38,88,189,604,ee393253-12db-4147-ad4f-251b80f81a1e,2003
132,Eddie Gill,PG,25,POR,22,0,157,15,36,0.417,3,8,0.375,12,28,0.429,0.458,17,20,0.85,4,13,17,16,9,1,12,16,50,0d942dc7-1b81-48d2-8c12-f24c17fc27f6,2003
133,Kendall Gill,SG,35,CHI,56,35,1411,215,548,0.392,9,38,0.237,206,510,0.404,0.401,100,136,0.735,61,129,190,89,65,16,83,107,539,407a01e1-fcba-465f-a46b-45e370abce7b,2003
134,Dion Glover,SG,25,TOT,69,30,1643,230,589,0.39,40,119,0.336,190,470,0.404,0.424,120,156,0.769,58,208,266,130,50,19,102,123,620,c694e26c-c165-495d-a6c3-7c85846c3b7b,2003
135,Anthony Goldwire,PG,32,TOT,11,0,85,7,22,0.318,2,8,0.25,5,14,0.357,0.364,1,1,1.0,1,6,7,11,5,0,3,5,17,48b56c82-2f23-4b74-bad9-0234cbd26343,2003
136,Drew Gooden,PF,22,ORL,79,17,2134,369,829,0.445,9,42,0.214,360,787,0.457,0.451,167,262,0.637,160,356,516,89,62,72,126,196,914,0e373447-7051-4b26-92a9-0689ff5f90e2,2003
137,Brian Grant,C,31,MIA,76,76,2303,289,613,0.471,0,1,0.0,289,612,0.472,0.471,86,110,0.782,174,350,524,69,51,35,82,254,664,cb60c459-9cd0-48ce-a876-10795693f3d0,2003
138,Horace Grant,PF,38,LAL,55,10,1106,92,224,0.411,0,1,0.0,92,223,0.413,0.411,39,54,0.722,79,154,233,71,24,21,29,70,223,c856ad79-88c6-4ea2-8901-b9a394638941,2003
139,Paul Grant,C,30,UTA,10,0,98,11,23,0.478,0,0,0.0,11,23,0.478,0.478,3,8,0.375,7,10,17,3,1,1,7,17,25,9503b596-6185-4fd4-95ab-6aa00bda9896,2003
140,Willie Green,SG,22,PHI,53,0,767,143,357,0.401,19,61,0.311,124,296,0.419,0.427,59,81,0.728,16,49,65,53,26,5,59,83,364,07ded5a4-da02-4600-a528-c594060d323f,2003
141,Adrian Griffin,SG,29,HOU,19,1,133,5,18,0.278,1,2,0.5,4,16,0.25,0.306,0,4,0.0,1,18,19,10,7,2,3,17,11,b89070d5-e250-4dc6-aef3-fd2419a20d03,2003
142,Tom Gugliotta,PF,34,TOT,55,27,819,70,203,0.345,1,4,0.25,69,199,0.347,0.347,20,28,0.714,65,122,187,63,31,12,39,81,161,41095aba-b184-4ede-b27a-b060df0bb514,2003
143,Marcus Haislip,PF,23,MIL,31,0,263,36,74,0.486,1,2,0.5,35,72,0.486,0.493,20,28,0.714,21,32,53,4,6,12,9,25,93,d1e56687-f0e0-4fa5-951b-5d2aee3378c2,2003
144,Darvin Ham,SF,30,DET,54,2,484,37,75,0.493,1,2,0.5,36,73,0.493,0.5,21,35,0.6,47,46,93,16,13,8,31,63,96,718892b9-e80a-40ef-9a95-c00f6608ee77,2003
145,Richard Hamilton,SG,25,DET,78,78,2772,530,1166,0.455,18,68,0.265,512,1098,0.466,0.462,297,342,0.868,78,201,279,310,103,17,210,222,1375,972e9473-2c64-43bd-b2a7-94dd8236c4f3,2003
146,Zendon Hamilton,C,28,PHI,46,0,473,51,95,0.537,0,0,0.0,51,95,0.537,0.537,67,96,0.698,49,97,146,13,8,8,27,74,169,3a300b3f-f4a2-418c-ae36-0484c3508175,2003
147,Ben Handlogten,C,30,UTA,17,0,172,25,47,0.532,0,0,0.0,25,47,0.532,0.532,18,27,0.667,22,33,55,6,3,4,10,32,68,82a80ff6-5d66-4e55-8704-35105f4ee88a,2003
148,Travis Hansen,SF,25,ATL,41,4,507,46,130,0.354,9,30,0.3,37,100,0.37,0.388,22,27,0.815,30,40,70,19,10,9,15,67,123,aae562bf-c390-461c-ac4a-8a62f298f191,2003
149,Anfernee Hardaway,SG,32,TOT,76,14,2095,279,679,0.411,30,79,0.38,249,600,0.415,0.433,111,138,0.804,69,218,287,176,70,20,107,146,699,16eee61d-7636-4b5a-972e-b8aeb9b5d54b,2003
150,Matt Harpring,SF,27,UTA,31,31,1134,193,410,0.471,8,33,0.242,185,377,0.491,0.48,108,157,0.688,91,156,247,63,22,2,65,102,502,42a8ff40-ccfb-4a5b-a35e-18a813642d51,2003
151,Al Harrington,PF,23,IND,79,15,2441,421,909,0.463,21,77,0.273,400,832,0.481,0.475,185,252,0.734,163,345,508,131,80,22,163,250,1048,ddd70de7-d158-43e7-aa49-51a673af197f,2003
152,Othella Harrington,PF,30,NYK,56,3,872,100,202,0.495,0,0,0.0,100,202,0.495,0.495,58,78,0.744,58,119,177,29,12,14,65,134,258,fa4ed7b4-2252-41a5-886f-ad9534232d0f,2003
153,Lucious Harris,PG,33,NJN,69,15,1504,187,463,0.404,38,101,0.376,149,362,0.412,0.445,66,78,0.846,39,101,140,135,41,2,53,74,478,33ac255e-e749-4e24-bb16-d02b1f8546db,2003
154,Jason Hart,PG,25,SAS,53,5,660,71,159,0.447,2,9,0.222,69,150,0.46,0.453,33,43,0.767,10,69,79,81,28,5,29,59,177,1e24ce54-9e1e-411a-85cc-6649bfaad181,2003
155,Donnell Harvey,PF,23,TOT,60,8,783,89,201,0.443,0,3,0.0,89,198,0.449,0.443,61,83,0.735,48,116,164,21,24,27,45,129,239,e35d7b7d-9cbf-40cd-a655-29242a1b9e7d,2003
156,Udonis Haslem,PF,23,MIA,75,24,1795,205,447,0.459,0,3,0.0,205,444,0.462,0.459,140,183,0.765,189,284,473,51,33,24,74,197,550,4dc4d675-85a3-4d26-b601-3a34e1f6eab7,2003
157,Trenton Hassell,SG,24,MIN,81,74,2264,177,381,0.465,4,13,0.308,173,368,0.47,0.47,48,61,0.787,68,189,257,133,36,54,46,200,406,c868c5e5-1bae-4048-acf6-f782b65a1d72,2003
158,Jarvis Hayes,SF,22,WAS,70,42,2044,278,695,0.4,40,131,0.305,238,564,0.422,0.429,77,98,0.786,71,193,264,106,71,11,110,157,673,d21c3e16-48e5-4c98-b4f9-9b2ade200161,2003
159,Brendan Haywood,C,24,WAS,77,59,1484,200,388,0.515,0,1,0.0,200,387,0.517,0.515,137,234,0.585,186,201,387,43,32,100,80,154,537,f07acb84-9579-4176-ad13-c9e9c8dd8490,2003
160,Shane Heal,PG,33,SAS,6,0,72,7,24,0.292,4,18,0.222,3,6,0.5,0.375,4,5,0.8,1,3,4,5,1,0,5,2,22,0891ddaa-83d0-49bb-8033-92e9ac60390a,2003
161,Alan Henderson,PF,31,ATL,6,0,68,10,21,0.476,0,0,0.0,10,21,0.476,0.476,4,6,0.667,11,10,21,2,1,2,3,1,24,ab0a95b6-55c1-42f6-b633-6d32e64be983,2003
162,Nenê,PF,21,DEN,77,77,2504,334,630,0.53,0,2,0.0,334,628,0.532,0.53,240,352,0.682,154,349,503,168,116,41,183,280,908,26f1a74d-80a0-429c-bd75-4f1943f01109,2003
163,Tyrone Hill,PF,35,MIA,5,0,38,3,5,0.6,0,0,0.0,3,5,0.6,0.6,3,4,0.75,5,3,8,0,0,1,2,10,9,797fa251-57d3-4319-b3ab-1534229fc5e5,2003
164,Kirk Hinrich,PG,23,CHI,76,66,2706,318,823,0.386,144,369,0.39,174,454,0.383,0.474,135,168,0.804,42,217,259,517,101,21,204,276,915,33d38c3e-61a9-4e6a-b57c-cf6ef04f09e4,2003
165,Fred Hoiberg,SG,31,MIN,79,3,1804,178,383,0.465,76,172,0.442,102,211,0.483,0.564,98,116,0.845,21,247,268,109,66,10,44,136,530,3bc3be86-6a2c-4e3b-ad47-db7ddc5ca82d,2003
166,Robert Horry,PF,33,SAS,81,1,1290,141,348,0.405,41,108,0.38,100,240,0.417,0.464,69,107,0.645,108,164,272,101,48,49,55,165,392,93669feb-37a9-4d9c-a3e5-8ecb16893011,2003
167,Eddie House,SG,25,LAC,60,10,1188,161,449,0.359,51,136,0.375,110,313,0.351,0.415,36,45,0.8,28,110,138,148,65,4,63,92,409,407617b8-808d-4301-a467-48864820a47e,2003
168,Allan Houston,SG,32,NYK,50,50,1799,340,781,0.435,87,202,0.431,253,579,0.437,0.491,157,172,0.913,20,101,121,99,38,2,102,105,924,465e59ac-6809-4cb1-a46a-c54e1193b673,2003
169,Josh Howard,SF,23,DAL,67,29,1589,229,532,0.43,20,66,0.303,209,466,0.448,0.449,97,138,0.703,149,219,368,97,69,54,67,168,575,4f226b91-2fcf-453e-a6a9-0c9428bab7aa,2003
170,Juwan Howard,PF,30,ORL,81,77,2877,529,1169,0.453,0,1,0.0,529,1168,0.453,0.453,318,393,0.809,171,399,570,158,54,22,178,284,1376,186702f1-7e05-403b-a0c6-86d9fd01ddbd,2003
171,Troy Hudson,PG,27,MIN,29,1,503,80,207,0.386,31,77,0.403,49,130,0.377,0.461,27,33,0.818,4,31,35,70,7,0,34,32,218,4ee1594b-0740-48fe-bbb1-e0f252e4a70c,2003
172,Larry Hughes,SG,25,WAS,61,61,2061,401,1009,0.397,79,232,0.341,322,777,0.414,0.437,267,335,0.797,96,230,326,148,95,26,152,147,1148,cf96c6d7-ffa3-4052-a021-917f06944732,2003
173,Ryan Humphrey,PF,24,MEM,2,0,11,1,4,0.25,0,1,0.0,1,3,0.333,0.25,0,0,0.0,2,1,3,1,1,0,2,3,2,8973d360-9df3-4602-9b46-313581b1e4e0,2003
174,Brandon Hunter,PF,23,BOS,36,12,406,53,116,0.457,0,3,0.0,53,113,0.469,0.457,19,43,0.442,50,68,118,19,13,1,22,40,125,2093bd79-961f-4ff0-b31f-0242886522ff,2003
175,Lindsey Hunter,SG,33,DET,33,8,661,49,143,0.343,14,50,0.28,35,93,0.376,0.392,5,8,0.625,13,54,67,85,39,6,34,45,117,c6ad6e21-e204-4e63-a2c6-5a601bbbff48,2003
176,Steven Hunter,C,22,ORL,59,23,789,82,155,0.529,0,0,0.0,82,155,0.529,0.529,23,69,0.333,54,116,170,12,5,73,29,101,187,eab9cc7d-a3e9-43b4-84c3-210a5ac25741,2003
177,Zydrunas Ilgauskas,C,28,CLE,81,81,2539,466,965,0.483,2,7,0.286,464,958,0.484,0.484,303,406,0.746,279,374,653,109,39,201,163,277,1237,de4d2b63-1ed2-4e1a-8669-c886bb1cdcf0,2003
178,Bobby Jackson,SG,30,SAC,50,0,1185,263,592,0.444,81,219,0.37,182,373,0.488,0.513,82,109,0.752,55,119,174,105,49,8,63,106,689,649f1b35-874d-47c0-93fa-abfbc73fb520,2003
179,Jim Jackson,SF,33,HOU,80,80,3119,382,900,0.424,162,405,0.4,220,495,0.444,0.514,107,127,0.843,52,435,487,226,86,23,175,227,1033,9c03bb87-7a3d-4f9a-9ad8-b455d8782fa4,2003
180,Marc Jackson,PF,29,PHI,22,13,598,71,171,0.415,0,1,0.0,71,170,0.418,0.415,64,81,0.79,45,81,126,18,12,6,24,45,206,6c255f91-13e4-41f7-87cc-4828116150ee,2003
181,Mark Jackson,PG,38,HOU,42,3,577,34,100,0.34,7,41,0.171,27,59,0.458,0.375,28,39,0.718,10,60,70,119,17,1,53,41,103,2adb3228-33c5-4769-a1d5-5b5da6bb737d,2003
182,Stephen Jackson,SF,25,ATL,80,78,2940,536,1261,0.425,145,427,0.34,391,834,0.469,0.483,233,297,0.785,97,273,370,244,142,20,223,216,1450,4d7bdc64-458a-4f2e-8e0c-0c510f10a81e,2003
183,Casey Jacobsen,SF,22,PHO,78,13,1828,150,360,0.417,75,180,0.417,75,180,0.417,0.521,91,111,0.82,42,159,201,98,48,9,68,144,466,ebec7aac-e312-4cde-bd8a-53001c1d7235,2003
184,Jerome James,C,28,SEA,65,24,990,129,259,0.498,0,0,0.0,129,259,0.498,0.498,66,100,0.66,78,152,230,32,20,60,82,180,324,6e5343ae-75e8-41d2-98fa-51828776808b,2003
185,LeBron James,SG,19,CLE,79,79,3122,622,1492,0.417,63,217,0.29,559,1275,0.438,0.438,347,460,0.754,99,333,432,465,130,58,273,149,1654,bedcfe40-c385-484d-85bc-e13eb14254ca,2003
186,Mike James,PG,28,TOT,81,55,2196,272,657,0.414,106,281,0.377,166,376,0.441,0.495,103,127,0.811,28,206,234,339,96,3,124,156,753,bb2524c6-5ac8-43c1-87c8-623e34750b92,2003
187,Antawn Jamison,SF,27,DAL,82,2,2376,488,913,0.535,16,40,0.4,472,873,0.541,0.543,220,294,0.748,233,287,520,70,83,30,81,174,1212,723063d2-7943-425a-b594-87715e7cb912,2003
188,Chris Jefferies,SF-SG,23,TOT,21,2,195,27,72,0.375,17,42,0.405,10,30,0.333,0.493,13,20,0.65,5,24,29,7,4,7,19,36,84,c68352c5-b801-43be-ae0e-41ce6d3e7590,2003
189,Richard Jefferson,SF,23,NJN,82,82,3133,555,1115,0.498,48,132,0.364,507,983,0.516,0.519,357,468,0.763,109,355,464,315,92,28,198,224,1515,ae0878bd-1bac-4208-9e7f-77d7fd358a1f,2003
190,Jared Jeffries,PF,22,WAS,82,38,1913,177,469,0.377,5,30,0.167,172,439,0.392,0.383,105,171,0.614,180,244,424,93,48,28,107,212,464,d463a9b1-da47-4ffb-90d5-ecf25f75b3be,2003
191,Britton Johnsen,C,24,ORL,20,4,290,17,59,0.288,1,12,0.083,16,47,0.34,0.297,7,16,0.438,15,30,45,12,7,1,14,28,42,006909aa-a6ee-490e-9d46-3406489a08a8,2003
192,Anthony Johnson,PG,29,IND,73,7,1598,167,411,0.406,41,122,0.336,126,289,0.436,0.456,75,94,0.798,28,102,130,202,64,8,75,138,450,9cbaf2c1-3376-4e6e-b351-4a865aa0e712,2003
193,Avery Johnson,PG,38,GSW,46,1,637,80,199,0.402,0,3,0.0,80,196,0.408,0.402,52,78,0.667,3,30,33,111,26,3,51,34,212,1b017b2f-f5f4-4e85-baf8-faae999d9aad,2003
194,DerMarr Johnson,SF,23,NYK,21,1,287,36,97,0.371,13,36,0.361,23,61,0.377,0.438,28,31,0.903,5,34,39,11,8,7,16,32,113,ab8a4914-cad6-4296-b37c-0ef0c5058d80,2003
195,Ervin Johnson,C,36,MIN,66,47,965,55,103,0.534,0,1,0.0,55,102,0.539,0.534,17,28,0.607,61,171,232,24,27,43,30,156,127,76cbd006-580e-4262-9b4c-fad67aae888b,2003
196,Joe Johnson,SG,22,PHO,82,77,3331,555,1291,0.43,83,272,0.305,472,1019,0.463,0.462,174,232,0.75,80,305,385,362,93,26,199,177,1367,813f81d6-73a3-46c4-8365-6991d1dd5a84,2003
197,Linton Johnson,SF,23,CHI,41,20,734,72,203,0.355,7,33,0.212,65,170,0.382,0.372,22,37,0.595,59,124,183,27,37,32,37,90,173,0ea74f52-26ec-48fe-9ee7-63b403e6cbe7,2003
198,Dahntay Jones,SG,23,MEM,20,0,154,15,53,0.283,1,4,0.25,14,49,0.286,0.292,5,11,0.455,7,16,23,12,5,6,12,23,36,7a09163e-be6d-48e1-9a2a-7f0e068a0a22,2003
199,Damon Jones,PG,27,MIL,82,26,2016,210,524,0.401,98,273,0.359,112,251,0.446,0.494,55,72,0.764,15,155,170,478,30,4,103,92,573,4f39fd49-af13-4c1a-b3cb-09a7153f9b38,2003
200,Eddie Jones,SG,32,MIA,81,81,2998,473,1156,0.409,177,479,0.37,296,677,0.437,0.486,278,333,0.835,38,270,308,258,92,34,129,226,1401,6b241fe1-c80c-41a2-92ea-b47e81c2a631,2003
201,Fred Jones,SG,24,IND,81,2,1508,123,311,0.395,27,89,0.303,96,222,0.432,0.439,124,149,0.832,25,101,126,173,65,18,73,132,397,cf469a2d-21f4-4a9b-9173-80c413b1d9b2,2003
202,James Jones,SF,23,IND,6,0,26,2,9,0.222,1,4,0.25,1,5,0.2,0.278,2,2,1.0,0,2,2,0,1,0,0,1,7,73314c74-f00a-476f-aa94-e04bfc80d491,2003
203,Jumaine Jones,SG,24,BOS,42,2,373,33,96,0.344,13,44,0.295,20,52,0.385,0.411,14,23,0.609,24,44,68,14,12,9,19,48,93,de143344-a5df-4274-8930-3f8ebb84f07e,2003
204,Popeye Jones,PF,33,GSW,5,0,10,0,2,0.0,0,0,0.0,0,2,0.0,0.0,0,0,0.0,1,0,1,0,0,0,0,2,0,6d14ada1-de54-4766-8dfd-306372cdc460,2003
205,Chris Kaman,C,21,LAC,82,61,1843,200,435,0.46,0,2,0.0,200,433,0.462,0.46,99,142,0.697,126,335,461,85,23,73,155,211,499,b4149a63-9b66-4b75-bbcf-054dd01284ca,2003
206,Jason Kapono,SF,22,CLE,41,3,427,52,129,0.403,21,44,0.477,31,85,0.365,0.484,20,24,0.833,19,36,55,14,13,2,21,41,145,9676a674-d0ff-4ddd-b9be-ee46c1d069b3,2003
207,Andrei Kirilenko,PF,22,UTA,78,78,2895,412,931,0.443,68,201,0.338,344,730,0.471,0.479,392,496,0.79,226,403,629,244,150,215,215,174,1284,a1f17fb0-a5bc-471c-a65a-1e2efae6a8a0,2003
208,Kerry Kittles,SG,29,NJN,82,82,2842,434,959,0.453,97,276,0.351,337,683,0.493,0.503,107,136,0.787,56,271,327,206,125,40,95,144,1072,25caec9e-0456-493f-8dce-c47ad86faa44,2003
209,Brevin Knight,PG,28,TOT,56,13,1037,105,246,0.427,2,8,0.25,103,238,0.433,0.431,49,65,0.754,14,98,112,204,84,1,72,107,261,7a60d7cd-1ff7-4876-8b59-dee90d519afa,2003
210,Kyle Korver,SF,22,PHI,74,0,882,115,327,0.352,81,207,0.391,34,120,0.283,0.476,19,24,0.792,30,81,111,40,25,8,41,102,330,8803f3ad-893e-4541-ba72-7be494dbf1c4,2003
211,Christian Laettner,PF,34,WAS,48,18,984,119,256,0.465,6,21,0.286,113,235,0.481,0.477,40,50,0.8,50,182,232,89,37,28,42,102,284,2d525dcc-5090-4e3e-899c-1522606bb16c,2003
212,Raef LaFrentz,C,27,BOS,17,1,328,57,124,0.46,8,40,0.2,49,84,0.583,0.492,10,13,0.769,30,49,79,24,8,13,11,47,132,4edcf6cd-8e7b-4fa0-9042-85aced40fdab,2003
213,Maciej Lampe,C,18,PHO,21,0,224,43,88,0.489,0,4,0.0,43,84,0.512,0.489,10,13,0.769,9,35,44,9,3,3,15,28,96,73ce6556-f73c-49ed-a268-dc5d5ef30d6a,2003
214,Sean Lampley,SF,24,GSW,10,0,63,13,20,0.65,0,0,0.0,13,20,0.65,0.65,8,12,0.667,2,9,11,2,0,1,3,2,34,e0ee6867-6580-48b0-8d72-541b8fea849b,2003
215,Dan Langhi,SF,26,TOT,6,0,37,5,14,0.357,1,2,0.5,4,12,0.333,0.393,2,2,1.0,0,4,4,0,0,0,2,7,13,4d3bd375-dea6-4fe5-a524-b26d84af7e59,2003
216,Voshon Lenard,SG,30,DEN,73,70,2233,394,933,0.422,106,289,0.367,288,644,0.447,0.479,144,182,0.791,46,154,200,151,61,12,101,177,1038,801d210f-0f85-431c-b98a-3cc8302540a4,2003
217,Quincy Lewis,SF,26,MIN,14,0,65,7,20,0.35,2,5,0.4,5,15,0.333,0.4,0,0,0.0,1,6,7,2,2,2,3,10,16,53c79a39-ba44-425a-b6e7-5f204feeaaa6,2003
218,Rashard Lewis,SF,24,SEA,80,80,2931,535,1229,0.435,145,386,0.376,390,843,0.463,0.494,206,270,0.763,133,385,518,175,99,54,135,233,1421,73d9d740-ca6f-4303-88bd-ec4c0c081054,2003
219,Randy Livingston,PG,28,LAC,4,0,48,2,10,0.2,0,3,0.0,2,7,0.286,0.2,4,6,0.667,2,5,7,4,2,0,4,7,8,95473557-84a2-4ac0-be34-e2379cd3dd20,2003
220,Tyronn Lue,PG,26,ORL,76,69,2332,309,714,0.433,80,209,0.383,229,505,0.453,0.489,101,131,0.771,26,161,187,317,61,5,124,185,799,341b16d5-f830-4f02-ab9d-8947313bafcc,2003
221,George Lynch,SF,33,NOH,78,51,1701,149,375,0.397,43,139,0.309,106,236,0.449,0.455,34,51,0.667,96,216,312,117,48,18,64,159,375,009e6453-00c0-466e-acc6-712e3c3ddbee,2003
222,Mark Madsen,C,28,MIN,72,12,1246,101,204,0.495,0,6,0.0,101,198,0.51,0.495,57,118,0.483,134,138,272,28,33,18,47,175,259,3c721f62-928e-4aeb-bdce-83cb7e51d0ae,2003
223,Corey Maggette,SF,24,LAC,73,72,2628,453,1013,0.447,76,231,0.329,377,782,0.482,0.485,526,620,0.848,96,334,430,224,65,16,207,217,1508,5718e20e-9b08-44aa-a370-f5975c373dc5,2003
224,Jamaal Magloire,C,25,NOH,82,82,2777,383,809,0.473,0,1,0.0,383,808,0.474,0.473,353,470,0.751,268,579,847,86,43,101,201,278,1119,b399d96d-37b3-41e5-a408-326680fb6743,2003
225,Stephon Marbury,PG,26,TOT,81,81,3254,598,1386,0.431,87,274,0.318,511,1112,0.46,0.463,356,436,0.817,58,205,263,719,129,9,249,172,1639,49401b77-f61b-4893-84a9-9fcb6c460515,2003
226,Shawn Marion,SF,25,PHO,79,79,3217,590,1341,0.44,90,265,0.34,500,1076,0.465,0.474,228,268,0.851,212,525,737,214,167,104,156,203,1498,980bde42-31de-40aa-87d9-61cdfe340132,2003
227,Donyell Marshall,PF,30,TOT,82,74,2988,470,1020,0.461,131,325,0.403,339,695,0.488,0.525,134,182,0.736,210,598,808,122,93,124,117,247,1205,5380b666-aaf2-4ff7-b306-f6ac3465a886,2003
228,Darrick Martin,PG,32,MIN,16,0,172,20,67,0.299,6,26,0.231,14,41,0.341,0.343,9,9,1.0,2,5,7,23,2,1,7,23,55,a0fe6821-7faa-4759-87f2-cb9b7e02bbfd,2003
229,Kenyon Martin,PF,26,NJN,65,62,2252,439,900,0.488,7,25,0.28,432,875,0.494,0.492,201,294,0.684,133,484,617,160,95,82,168,230,1086,ce9c2320-705d-4df5-9f4f-dd335fdd24fa,2003
230,Jamal Mashburn,SF,31,NOH,19,18,730,156,398,0.392,19,67,0.284,137,331,0.414,0.416,65,80,0.813,19,98,117,47,14,5,37,42,396,6f5071db-5846-4675-9437-9119f9e7f926,2003
231,Desmond Mason,SF,26,MIL,82,31,2534,409,867,0.472,9,39,0.231,400,828,0.483,0.477,356,463,0.769,93,266,359,152,60,24,148,191,1183,6b271ea4-e96c-409c-8c05-7566905f1d72,2003
232,Roger Mason,SG,23,TOT,26,3,328,32,98,0.327,13,39,0.333,19,59,0.322,0.393,19,22,0.864,1,30,31,26,11,6,20,36,96,34856ba0-9b8d-46ee-85bb-d300ee1820c5,2003
233,Tony Massenburg,PF,36,SAC,59,0,789,104,219,0.475,0,1,0.0,104,218,0.477,0.475,43,63,0.683,57,131,188,29,14,18,45,144,251,eb2caf11-2799-4db3-b22b-5fc755c61fdb,2003
234,Walter McCarty,PF,29,BOS,77,23,1900,203,523,0.388,137,366,0.374,66,157,0.42,0.519,62,82,0.756,28,211,239,124,72,22,91,179,605,cbe1368f-05ef-4fbf-be29-20e32b25c665,2003
235,Amal McCaskill,C,30,PHI,59,3,636,47,117,0.402,0,1,0.0,47,116,0.405,0.402,19,27,0.704,48,85,133,20,12,20,25,89,113,9eec300e-ee56-4e11-bb9b-a90f0ff6d825,2003
236,Jelani McCoy,C,26,CLE,2,0,12,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,1,3,4,0,0,0,1,4,0,9b5565ef-c271-45b7-933e-fc4e373129df,2003
237,Antonio McDyess,PF,29,TOT,42,20,927,126,268,0.47,0,0,0.0,126,268,0.47,0.47,38,69,0.551,70,187,257,36,37,24,57,117,290,7e12e271-e4f2-4ba2-ba1a-ed12410db263,2003
238,Jeff McInnis,SG-PG,29,TOT,70,57,2365,334,747,0.447,46,127,0.362,288,620,0.465,0.478,114,143,0.797,33,143,176,430,72,6,120,163,828,20e44c3c-a22f-422b-aa57-de8082473da2,2003
239,Aaron McKie,SF,31,PHI,75,41,2112,265,577,0.459,75,172,0.436,190,405,0.469,0.524,84,111,0.757,45,208,253,195,85,23,103,142,689,492d581c-0609-457a-a650-fd0929e9efee,2003
240,Keith McLeod,PG,24,MIN,33,0,391,27,82,0.329,1,10,0.1,26,72,0.361,0.335,33,43,0.767,5,29,34,59,16,1,29,39,88,1e5d80aa-1ebb-4255-8ad1-3d3b40dc4dc0,2003
241,Stanislav Medvedenko,PF,24,LAL,68,38,1442,237,537,0.441,0,3,0.0,237,534,0.444,0.441,89,116,0.767,148,195,343,57,38,18,59,191,563,3bdbe241-0e9d-45de-9dfc-66e91ef2b309,2003
242,Ron Mercer,SG,27,SAS,39,0,516,90,211,0.427,2,7,0.286,88,204,0.431,0.431,13,17,0.765,10,39,49,22,14,5,26,37,195,0107bb6f-3ff2-4186-a3df-7c7ab8452b4f,2003
243,Chris Mihm,C-PF,24,TOT,76,17,1330,186,381,0.488,0,0,0.0,186,381,0.488,0.488,110,166,0.663,156,257,413,21,37,63,90,208,482,3e70578a-d283-47a8-be40-0deb86b22873,2003
244,Darius Miles,SF,22,TOT,79,56,2079,365,753,0.485,7,40,0.175,358,713,0.502,0.489,124,193,0.642,112,247,359,162,67,61,130,168,861,56a9c605-50f9-4ada-ab53-18e2006aeecd,2003
245,Andre Miller,PG,27,DEN,82,82,2838,430,941,0.457,12,65,0.185,418,876,0.477,0.463,342,411,0.832,127,239,366,501,142,25,215,194,1214,8d3f8f93-4d10-4a38-ac11-5f2a1c7b6fdf,2003
246,Brad Miller,PF,27,SAC,72,53,2621,373,731,0.51,12,38,0.316,361,693,0.521,0.518,256,329,0.778,191,552,743,312,68,86,144,247,1014,b90d3227-f99e-448a-9831-ab5b3c1ec0e5,2003
247,Mike Miller,SF,23,MEM,65,65,1770,270,616,0.438,80,215,0.372,190,401,0.474,0.503,102,141,0.723,42,174,216,232,59,14,107,162,722,f5a9ab80-2b88-4d62-b160-e733c54e3cac,2003
248,Oliver Miller,C,33,MIN,48,1,506,53,100,0.53,0,1,0.0,53,99,0.535,0.53,15,23,0.652,46,84,130,36,19,26,33,91,121,a4b7fa82-8d6e-430e-bd60-3f116ef98fa3,2003
249,Cuttino Mobley,SG,28,HOU,80,80,3229,460,1081,0.426,164,420,0.39,296,661,0.448,0.501,176,217,0.811,40,322,362,258,107,33,180,179,1260,47547bc3-5a8a-44a5-8537-0450b4cba539,2003
250,Nazr Mohammed,C,26,TOT,80,24,1611,246,472,0.521,0,0,0.0,246,472,0.521,0.521,100,169,0.592,178,296,474,36,55,52,96,195,592,5c191673-db6b-429f-9b10-cb19cd73aee1,2003
