,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
125,Horace Grant,PF,27,CHI,77,77,2745,421,829,0.508,1,5,0.2,420,824,0.51,0.508,174,281,0.619,341,388,729,201,89,96,110,218,1017,c856ad79-88c6-4ea2-8901-b9a394638941,1992
126,Jeff Grayer,SG,27,GSW,48,12,1025,165,353,0.467,2,14,0.143,163,339,0.481,0.47,91,136,0.669,71,86,157,70,31,8,54,120,423,3c9908a9-6f70-4dcc-b1b2-380568c02995,1992
127,A.C. Green,PF,29,LAL,82,55,2819,379,706,0.537,16,46,0.348,363,660,0.55,0.548,277,375,0.739,287,424,711,116,88,39,116,149,1051,282c77d5-61ed-40e2-b715-9e65b65ce2e7,1992
128,Litterial Green,PG,22,ORL,52,4,626,87,198,0.439,1,10,0.1,86,188,0.457,0.442,60,96,0.625,11,23,34,116,23,4,42,70,235,696f0fc8-fc67-4a2b-87ab-0c0a0366910f,1992
129,Sean Green,SG,22,IND,13,0,81,28,55,0.509,3,10,0.3,25,45,0.556,0.536,3,4,0.75,4,5,9,7,2,1,9,11,62,ca3e28e0-935b-4913-9a3e-264d26ea91fe,1992
130,Sidney Green,PF,32,TOT,39,0,329,34,89,0.382,0,2,0.0,34,87,0.391,0.382,25,31,0.806,32,86,118,24,6,5,20,37,93,65ef29b6-8b82-4d01-80fc-6b3047ec4d70,1992
131,Tom Gugliotta,PF,23,WSB,81,81,2795,484,1135,0.426,38,135,0.281,446,1000,0.446,0.443,181,281,0.644,219,562,781,306,134,35,230,195,1187,41095aba-b184-4ede-b27a-b060df0bb514,1992
132,Jay Guidinger,C,23,CLE,32,5,215,19,55,0.345,0,0,0.0,19,55,0.345,0.345,13,25,0.52,26,38,64,17,9,10,10,48,51,5a7ffa01-4473-4fcd-9283-ac2697ced9eb,1992
133,Tom Hammonds,PF,25,TOT,54,5,713,105,221,0.475,0,1,0.0,105,220,0.477,0.475,38,62,0.613,38,89,127,24,18,12,34,77,248,73194f9b-0223-4aa1-9dbf-aa271de69fa2,1992
134,Derek Harper,SG,31,DAL,62,60,2108,393,939,0.419,101,257,0.393,292,682,0.428,0.472,239,316,0.756,42,81,123,334,80,16,136,145,1126,1ef98410-15ed-4d8e-a7d9-f38c407cbd5b,1992
135,Ron Harper,SG,29,LAC,80,77,2970,542,1203,0.451,52,186,0.28,490,1017,0.482,0.472,307,399,0.769,117,308,425,360,177,73,222,212,1443,d3d39f73-8478-45bf-8684-556942385b82,1992
136,Scott Hastings,C,32,DEN,76,0,670,57,112,0.509,2,8,0.25,55,104,0.529,0.518,40,55,0.727,44,93,137,34,12,8,29,115,156,dbb6e78f-b510-4847-8fe7-c083bf355889,1992
137,Hersey Hawkins,SG,26,PHI,81,81,2977,551,1172,0.47,122,307,0.397,429,865,0.496,0.522,419,487,0.86,91,255,346,317,137,30,180,189,1643,10fb12d4-0deb-4d01-a77a-703193cdc512,1992
138,Steve Henson,PG,24,ATL,53,2,719,71,182,0.39,37,80,0.463,34,102,0.333,0.492,34,40,0.85,12,43,55,155,30,1,52,85,213,5c8a84be-b88b-4897-8aba-42a9b1cedf14,1992
139,Carl Herrera,PF,26,HOU,81,12,1800,240,444,0.541,0,2,0.0,240,442,0.543,0.541,125,176,0.71,148,306,454,61,47,35,92,190,605,83c3eaf8-6534-41fc-a0c3-f56f7314267d,1992
140,Rod Higgins,SF,33,SAC,69,4,1425,199,483,0.412,43,133,0.323,156,350,0.446,0.457,130,151,0.861,66,127,193,119,51,29,63,141,571,829b846e-246a-48b7-99bc-f6094deab2b6,1992
141,Sean Higgins,SF,24,GSW,29,4,591,96,215,0.447,13,37,0.351,83,178,0.466,0.477,35,47,0.745,23,45,68,66,13,5,64,54,240,d03a18d0-6b7d-4f4e-b77c-d057d51facbc,1992
142,Tyrone Hill,C,24,GSW,74,66,2070,251,494,0.508,0,4,0.0,251,490,0.512,0.508,138,221,0.624,255,499,754,68,41,40,92,320,640,797fa251-57d3-4319-b3ab-1534229fc5e5,1992
143,Donald Hodge,C,23,DAL,79,8,1267,161,400,0.403,0,0,0.0,161,400,0.403,0.403,71,104,0.683,93,201,294,75,33,37,90,204,393,741ab5c9-053d-423d-84f8-fec1e6affb45,1992
144,Dave Hoppen,C,28,NJN,2,0,10,1,1,1.0,0,0,0.0,1,1,1.0,1.0,0,2,0.0,1,3,4,0,0,0,0,2,2,218dbf37-00b7-45c7-aec6-02052becd68f,1992
145,Jeff Hornacek,PG,29,PHI,79,78,2860,582,1239,0.47,97,249,0.39,485,990,0.49,0.509,250,289,0.865,84,258,342,548,131,21,222,203,1511,947b97b4-0083-4ed2-8f6e-0ed68b255a9a,1992
146,Robert Horry,SF,22,HOU,79,79,2330,323,682,0.474,12,47,0.255,311,635,0.49,0.482,143,200,0.715,113,279,392,191,80,83,156,210,801,93669feb-37a9-4d9c-a3e5-8ecb16893011,1992
147,Byron Houston,PF,23,GSW,79,8,1274,145,325,0.446,2,7,0.286,143,318,0.45,0.449,129,194,0.665,119,196,315,69,44,43,87,253,421,d276db3b-324f-4cfb-8737-d0074deb43d1,1992
148,Brian Howard,SF,25,DAL,68,22,1295,183,414,0.442,1,7,0.143,182,407,0.447,0.443,72,94,0.766,66,146,212,67,55,34,68,217,439,68fe2db5-52da-4a87-96b5-1617e2d53adc,1992
149,Stephen Howard,SF,22,UTA,49,0,260,35,93,0.376,0,0,0.0,35,93,0.376,0.376,34,53,0.642,26,34,60,10,15,12,23,58,104,ddb0be76-03d2-406e-bdcc-a272cd6e6cf6,1992
150,Jay Humphries,SG,30,UTA,78,20,2034,287,659,0.436,15,75,0.2,272,584,0.466,0.447,101,130,0.777,40,103,143,317,101,11,132,236,690,a03bcdac-07d6-4219-b14d-4bb4e52d350f,1992
151,Byron Irvin,SG,26,WSB,4,2,45,9,18,0.5,1,1,1.0,8,17,0.471,0.528,3,6,0.5,2,2,4,2,1,0,4,5,22,484d0fc2-e05d-4e8b-96e8-bef3fef228c4,1992
152,Mike Iuzzolino,PG,25,DAL,70,23,1769,221,478,0.462,54,144,0.375,167,334,0.5,0.519,114,149,0.765,31,109,140,328,49,6,129,101,610,09ef894f-555f-48e8-94de-f9c0a60330f4,1992
153,Jim Jackson,SF,22,DAL,28,28,938,184,466,0.395,21,73,0.288,163,393,0.415,0.417,68,92,0.739,42,80,122,131,40,11,115,80,457,9c03bb87-7a3d-4f9a-9ad8-b455d8782fa4,1992
154,Mark Jackson,PG,27,LAC,82,81,3117,459,945,0.486,22,82,0.268,437,863,0.506,0.497,241,300,0.803,129,259,388,724,136,12,220,158,1181,2adb3228-33c5-4769-a1d5-5b5da6bb737d,1992
155,Henry James,PF,27,TOT,10,0,88,21,51,0.412,3,13,0.231,18,38,0.474,0.441,22,26,0.846,7,4,11,1,3,0,7,9,67,a0369328-797f-4fce-bff9-bf6e823785c4,1992
156,Keith Jennings,PG,24,GSW,8,0,136,25,42,0.595,5,9,0.556,20,33,0.606,0.655,14,18,0.778,2,9,11,23,4,0,7,18,69,b91a2a46-fd86-4bb6-adf0-942445a9c711,1992
157,Avery Johnson,PG,27,SAS,75,49,2030,256,510,0.502,0,8,0.0,256,502,0.51,0.502,144,182,0.791,20,126,146,561,85,16,145,141,656,1b017b2f-f5f4-4e85-baf8-faae999d9aad,1992
158,Buck Johnson,SF,29,WSB,73,19,1287,193,403,0.479,0,3,0.0,193,400,0.483,0.479,92,126,0.73,78,117,195,89,36,18,70,187,478,60d2c961-a5d8-406f-b1b9-800f6f5bd775,1992
159,Dave Johnson,SG,22,POR,42,0,356,57,149,0.383,3,14,0.214,54,135,0.4,0.393,40,59,0.678,18,30,48,13,8,1,28,23,157,66584880-4b04-4b0a-b6ff-82a788792900,1992
160,Eddie Johnson,SF,33,SEA,82,0,1869,463,991,0.467,17,56,0.304,446,935,0.477,0.476,234,257,0.911,124,148,272,135,36,4,134,173,1177,62876ae0-6eab-49fa-8622-f33bdaa5e684,1992
161,Frank Johnson,PG,34,PHO,77,0,1122,136,312,0.436,1,12,0.083,135,300,0.45,0.438,59,76,0.776,41,72,113,186,60,8,80,112,332,68796be8-2877-4747-ae0f-617979266b02,1992
162,Kevin Johnson,PG,26,PHO,49,47,1643,282,565,0.499,1,8,0.125,281,557,0.504,0.5,226,276,0.819,30,74,104,384,85,19,151,100,791,86f7414d-265b-4a60-bd78-1785882e8cc3,1992
163,Larry Johnson,PF,23,CHH,82,82,3323,728,1385,0.526,18,71,0.254,710,1314,0.54,0.532,336,438,0.767,281,583,864,353,53,27,227,187,1810,d8b862bc-d388-4f95-bab2-d51913dffce3,1992
164,Charles Jones,C,35,WSB,67,21,1206,33,63,0.524,0,1,0.0,33,62,0.532,0.524,22,38,0.579,87,190,277,42,38,77,38,144,88,1df0b8a3-df0a-447d-a4e6-3562c1e48e52,1992
165,Adam Keefe,PF,22,ATL,82,6,1549,188,376,0.5,0,1,0.0,188,375,0.501,0.5,166,237,0.7,171,261,432,80,57,16,100,195,542,38c22e22-40b5-46a8-993f-cb085741265e,1992
166,Shawn Kemp,PF,23,SEA,78,68,2582,515,1047,0.492,0,4,0.0,515,1043,0.494,0.492,358,503,0.712,287,546,833,155,119,146,217,327,1388,ec838592-3c4e-4e25-bfa0-295f026db2ec,1992
167,Tim Kempton,PF,29,PHO,30,0,167,19,48,0.396,0,0,0.0,19,48,0.396,0.396,18,31,0.581,12,27,39,19,4,4,16,30,56,ecbf877a-db1f-4383-b085-8dcd4b9bd8bc,1992
168,Steve Kerr,SG-PG,27,TOT,52,0,481,53,122,0.434,6,26,0.231,47,96,0.49,0.459,22,24,0.917,5,40,45,70,10,1,27,36,134,f52380e3-3333-49ec-9a07-4882e9aa9ab3,1992
169,Jerome Kersey,SF,30,POR,65,50,1719,281,642,0.438,8,28,0.286,273,614,0.445,0.444,116,183,0.634,126,280,406,121,80,41,84,181,686,58b748c5-f84e-4fb9-87b7-0beb927995b3,1992
170,Alec Kessler,PF,26,MIA,40,2,415,57,122,0.467,5,11,0.455,52,111,0.468,0.488,36,47,0.766,25,66,91,14,4,12,21,63,155,54542709-d9b8-4df5-ae8e-d04ef4bfb6bb,1992
171,Bo Kimble,SG,26,NYK,9,0,55,14,33,0.424,2,8,0.25,12,25,0.48,0.455,3,8,0.375,3,8,11,5,1,0,6,10,33,2518da3e-c22c-4a23-956a-6d884d74e195,1992
172,Stan Kimbrough,PG,26,SAC,3,0,15,2,6,0.333,1,2,0.5,1,4,0.25,0.417,0,0,0.0,0,0,0,1,1,0,0,1,5,71c2b1a1-1e9b-49f9-a00f-c23942e69c7e,1992
173,Rich King,C,23,SEA,3,0,12,2,5,0.4,0,0,0.0,2,5,0.4,0.4,2,2,1.0,1,4,5,1,0,0,3,1,6,1bf5ce6c-4265-467b-84b8-573387a256dd,1992
174,Stacey King,C,26,CHI,76,3,1059,160,340,0.471,2,6,0.333,158,334,0.473,0.474,86,122,0.705,105,102,207,71,26,20,70,128,408,5b84f04e-38ff-420b-a878-402646fde840,1992
175,Greg Kite,C,31,ORL,64,1,640,38,84,0.452,0,1,0.0,38,83,0.458,0.452,13,24,0.542,66,127,193,10,13,12,35,133,89,83437886-a0b5-4bae-a168-398a1e321f8b,1992
176,Joe Kleine,C,31,BOS,78,3,1129,108,267,0.404,0,6,0.0,108,261,0.414,0.404,41,58,0.707,113,233,346,39,17,17,37,123,257,bd352746-6cdd-4a07-838c-4a2b06fbc93f,1992
177,Negele Knight,PG,25,PHO,52,35,888,124,317,0.391,0,7,0.0,124,310,0.4,0.391,67,86,0.779,28,36,64,145,23,4,73,66,315,8a948242-2f77-4057-b1f7-438d9a14d900,1992
178,Bart Kofoed,SG,28,BOS,7,0,41,3,13,0.231,0,1,0.0,3,12,0.25,0.231,11,14,0.786,0,1,1,10,2,1,3,1,17,1d7dd3cb-f5f4-412e-ad6b-12a94dc786e5,1992
179,Jon Koncak,C,29,ATL,78,65,1975,124,267,0.464,3,8,0.375,121,259,0.467,0.47,24,50,0.48,100,327,427,140,75,100,52,264,275,5a8102f0-896a-4c40-86a5-7f519fef597d,1992
180,Larry Krystkowiak,PF,28,UTA,71,0,1362,198,425,0.466,0,1,0.0,198,424,0.467,0.466,117,147,0.796,74,205,279,68,42,13,62,181,513,f71bde4e-092f-4c53-9b77-4879ce58107b,1992
181,Christian Laettner,PF,23,MIN,81,81,2823,503,1061,0.474,4,40,0.1,499,1021,0.489,0.476,462,553,0.835,171,537,708,223,105,83,275,290,1472,2d525dcc-5090-4e3e-899c-1522606bb16c,1992
182,Bill Laimbeer,C,35,DET,79,41,1933,292,574,0.509,10,27,0.37,282,547,0.516,0.517,93,104,0.894,110,309,419,127,46,40,59,212,687,5ccc2c90-131f-4cac-bc42-5550b0f04e4f,1992
183,Jerome Lane,PF,26,CLE,21,2,149,27,54,0.5,0,0,0.0,27,54,0.5,0.5,5,20,0.25,24,29,53,17,12,3,7,32,59,071a9995-b12b-40a5-8a6c-43a49a04bad1,1992
184,Andrew Lang,C,26,PHI,73,59,1861,149,351,0.425,1,5,0.2,148,346,0.428,0.426,87,114,0.763,136,300,436,79,46,141,89,261,386,3d349e33-1dd0-498b-a15d-cff98b7edd52,1992
185,Doug Lee,SG,28,NJN,5,0,33,2,7,0.286,1,3,0.333,1,4,0.25,0.357,0,0,0.0,0,2,2,5,0,1,3,7,5,af2e7014-f6eb-4bac-baa9-f0d6f530fb29,1992
186,Tim Legler,SG,26,TOT,33,0,635,105,241,0.436,22,65,0.338,83,176,0.472,0.481,57,71,0.803,25,34,59,46,24,6,28,63,289,d632d546-1999-4622-8a3a-9ae873a6937d,1992
187,Jim Les,PG,29,SAC,73,0,881,110,259,0.425,66,154,0.429,44,105,0.419,0.552,42,50,0.84,20,69,89,169,40,7,48,81,328,79c056c3-047e-4442-8930-2f3b281338ae,1992
188,Reggie Lewis,SG,27,BOS,80,80,3144,663,1410,0.47,14,60,0.233,649,1350,0.481,0.475,326,376,0.867,88,259,347,298,118,77,133,248,1666,4afde9c7-0a1e-48b7-a660-4c5edf85c105,1992
189,Marcus Liberty,SF,24,DEN,78,32,1585,252,620,0.406,22,59,0.373,230,561,0.41,0.424,102,156,0.654,131,204,335,105,64,21,79,143,628,00f1a303-8197-4ac4-a6b4-5c6b0e525724,1992
190,Todd Lichti,SG,26,DEN,48,12,752,124,276,0.449,2,6,0.333,122,270,0.452,0.453,81,102,0.794,35,67,102,52,28,11,49,60,331,02444527-0970-49cf-a5f1-eee159eb4537,1992
191,Alton Lister,C,34,GSW,20,9,174,19,42,0.452,0,0,0.0,19,42,0.452,0.452,7,13,0.538,15,29,44,5,0,9,18,40,45,ea75cdc5-3820-4680-9fe8-b54ab17af599,1992
192,Brad Lohaus,PF,28,MIL,80,24,1766,283,614,0.461,85,230,0.37,198,384,0.516,0.53,73,101,0.723,59,217,276,127,47,74,93,178,724,2e6faaa9-51d5-41cb-976b-cce7e4842115,1992
193,Grant Long,PF,26,MIA,76,62,2728,397,847,0.469,6,26,0.231,391,821,0.476,0.472,261,341,0.765,197,371,568,182,104,31,133,264,1061,cb1f862c-806d-4a95-ad35-8b1182a4a195,1992
194,Luc Longley,C,24,MIN,55,25,1045,133,292,0.455,0,0,0.0,133,292,0.455,0.455,53,74,0.716,71,169,240,51,47,77,88,169,319,8901f6d9-ddbd-4515-a43a-ed710350884e,1992
195,Kevin Lynch,SG,24,CHH,40,8,324,30,59,0.508,0,1,0.0,30,58,0.517,0.508,26,38,0.684,12,23,35,25,11,6,24,44,86,8ba3dc14-b9b5-4984-adc4-dbe7df84c2b9,1992
196,Sam Mack,SF,22,SAS,40,0,267,47,118,0.398,3,22,0.136,44,96,0.458,0.411,45,58,0.776,18,30,48,15,14,5,22,44,142,c412544c-f35e-4218-ac3f-471b2d96874e,1992
197,Don MacLean,PF,23,WSB,62,4,674,157,361,0.435,3,6,0.5,154,355,0.434,0.439,90,111,0.811,33,89,122,39,11,4,42,82,407,5785590e-bc94-40d3-92f5-827839c5ffb8,1992
198,Mark Macon,PG,23,DEN,48,27,1141,158,381,0.415,0,6,0.0,158,375,0.421,0.415,42,60,0.7,33,70,103,126,69,3,72,135,358,a9cefcae-c1aa-499c-84e9-c69a1a866dec,1992
199,Rick Mahorn,PF,34,NJN,74,9,1077,101,214,0.472,1,3,0.333,100,211,0.474,0.474,88,110,0.8,93,186,279,33,19,31,58,156,291,31b9b038-6351-456a-9af4-7d15a8375ffd,1992
200,Dan Majerle,SG,27,PHO,82,82,3199,509,1096,0.464,167,438,0.381,342,658,0.52,0.541,203,261,0.778,120,263,383,311,138,33,133,180,1388,5132f353-70d8-47fe-a753-42e26ab27294,1992
201,Jeff Malone,SG,31,UTA,79,59,2558,595,1205,0.494,3,9,0.333,592,1196,0.495,0.495,236,277,0.852,31,142,173,128,42,4,125,117,1429,6ca4a553-19c5-48b9-b2cb-baadbd5780f6,1992
202,Danny Manning,PF,26,LAC,79,77,2761,702,1379,0.509,8,30,0.267,694,1349,0.514,0.512,388,484,0.802,198,322,520,207,108,101,230,323,1800,c8507e27-c58b-4d76-8a83-1a6a7ce9c04d,1992
203,Anthony Mason,PF,26,NYK,81,0,2482,316,629,0.502,0,0,0.0,316,629,0.502,0.502,199,292,0.682,231,409,640,170,43,19,137,240,831,d7367804-3951-4de4-9c1a-1e1ba71a8719,1992
204,Marlon Maxey,PF,23,MIN,43,3,520,93,169,0.55,0,1,0.0,93,168,0.554,0.55,45,70,0.643,66,98,164,12,11,18,38,75,231,f70fc2f2-66c1-4b57-baff-27fbb5f8ba94,1992
205,Vernon Maxwell,SG,27,HOU,71,68,2251,349,858,0.407,120,361,0.332,229,497,0.461,0.477,164,228,0.719,29,192,221,297,86,8,140,124,982,a4101125-cf8c-4656-8cc8-b6ea5b061fe9,1992
206,Lee Mayberry,PG,22,MIL,82,4,1503,171,375,0.456,43,110,0.391,128,265,0.483,0.513,39,68,0.574,26,92,118,273,59,7,85,148,424,788a379e-14fc-4474-ade5-cec6ee7226f9,1992
207,Travis Mays,PG,24,ATL,49,9,787,129,309,0.417,29,84,0.345,100,225,0.444,0.464,54,82,0.659,20,33,53,72,21,3,51,59,341,a2a3c026-b28b-4f3a-aab9-1946d2bb30cb,1992
208,Bob McCann,SF,28,MIN,79,7,1536,200,410,0.488,0,2,0.0,200,408,0.49,0.488,95,152,0.625,92,190,282,68,51,58,79,202,495,caba415b-7efd-434d-b076-eb1de88ff11d,1992
209,George McCloud,SF,25,IND,78,21,1500,216,525,0.411,58,181,0.32,158,344,0.459,0.467,75,102,0.735,60,145,205,192,53,11,107,165,565,c906f3ef-c94b-4793-9efb-2f98de82a88e,1992
210,Rodney McCray,SF,31,CHI,64,5,1019,92,204,0.451,2,5,0.4,90,199,0.452,0.456,36,52,0.692,53,105,158,81,12,15,53,99,222,a1718a34-03c6-4af7-9244-f91a1e05cfa3,1992
211,Xavier McDaniel,PF,29,BOS,82,27,2215,457,924,0.495,6,22,0.273,451,902,0.5,0.498,191,241,0.793,168,321,489,163,72,51,171,249,1111,4fcf5091-1871-4607-bb76-e523d76899ef,1992
212,Derrick McKey,SF,26,SEA,77,68,2439,387,780,0.496,40,112,0.357,347,668,0.519,0.522,220,297,0.741,121,206,327,197,105,58,152,208,1034,b9c1f0dd-1ba1-40f0-9494-191687343d9e,1992
213,Nate McMillan,PG,28,SEA,73,25,1977,213,459,0.464,25,65,0.385,188,394,0.477,0.491,95,134,0.709,84,222,306,384,173,33,139,240,546,6311524b-a492-4fdc-b247-84827eec95c0,1992
214,Oliver Miller,C,22,PHO,56,1,1069,121,255,0.475,0,3,0.0,121,252,0.48,0.475,71,100,0.71,70,205,275,118,38,100,108,145,313,a4b7fa82-8d6e-430e-bd60-3f116ef98fa3,1992
215,Terry Mills,PF,25,DET,81,46,2183,494,1072,0.461,10,36,0.278,484,1036,0.467,0.465,201,254,0.791,176,296,472,111,44,50,142,282,1199,ebfc0d0c-20a2-4b02-bed3-2da068d81aa1,1992
216,Harold Miner,SG,21,MIA,73,0,1383,292,615,0.475,3,9,0.333,289,606,0.477,0.477,163,214,0.762,74,73,147,73,34,8,92,130,750,cb9d1c3a-b10c-41df-bb84-05c7f0e37dbf,1992
217,Sam Mitchell,SF,29,IND,81,1,1402,215,483,0.445,4,23,0.174,211,460,0.459,0.449,150,185,0.811,93,155,248,76,23,10,51,207,584,0d9a2e23-464c-4e2a-91cd-869710ee5ef8,1992
218,Tracy Moore,SG,27,DAL,39,1,510,103,249,0.414,23,67,0.343,80,182,0.44,0.46,53,61,0.869,23,29,52,47,21,4,32,54,282,5e738789-68c1-4791-9e75-f869f45b10f1,1992
219,Chris Morris,SF,27,NJN,77,57,2302,436,907,0.481,17,76,0.224,419,831,0.504,0.49,197,248,0.794,227,227,454,106,144,52,119,171,1086,5d38a93e-415b-4388-bfbe-b8d91419e83a,1992
220,Isaiah Morris,SF,23,DET,25,0,102,26,57,0.456,0,0,0.0,26,57,0.456,0.456,3,4,0.75,6,6,12,4,3,1,8,14,55,5704bd4b-11ef-474c-b193-dec417b4622a,1992
221,Eric Murdock,PG,24,MIL,79,78,2437,438,936,0.468,31,119,0.261,407,817,0.498,0.485,231,296,0.78,95,189,284,603,174,7,207,177,1138,2d3af441-a2c1-4967-8352-336899ed581b,1992
222,Tracy Murray,SF,21,POR,48,14,495,108,260,0.415,21,70,0.3,87,190,0.458,0.456,35,40,0.875,40,43,83,11,8,5,31,59,272,1a69b043-d179-4022-b07c-0eae311d42ab,1992
223,Jerrod Mustaf,PF,23,PHO,32,9,336,57,130,0.438,0,1,0.0,57,129,0.442,0.438,33,53,0.623,29,54,83,10,14,11,22,40,147,f0adb2d7-6d6f-4608-b350-e30ceff58f4b,1992
224,Larry Nance,PF,33,CLE,77,77,2753,533,971,0.549,0,4,0.0,533,967,0.551,0.549,202,247,0.818,184,484,668,223,54,198,107,223,1268,97054146-250e-4988-aff6-40ce7e6f6c4d,1992
225,Ed Nealy,PF,32,TOT,41,4,308,26,69,0.377,8,27,0.296,18,42,0.429,0.435,9,12,0.75,12,52,64,15,12,2,7,41,69,e44361b7-8c42-4b89-a466-5414b64d4c11,1992
226,Johnny Newman,SF,29,CHH,64,27,1471,279,534,0.522,12,45,0.267,267,489,0.546,0.534,194,240,0.808,72,71,143,117,45,19,90,154,764,30c1e375-68bc-4161-a9a9-faae8dda390e,1992
227,Ken Norman,SF,28,LAC,76,71,2477,498,975,0.511,10,38,0.263,488,937,0.521,0.516,131,220,0.595,209,362,571,165,59,58,125,156,1137,fae1274f-7d91-40e3-bd92-545c95bdc737,1992
228,Dan O'Sullivan,C,24,TOT,6,0,17,3,5,0.6,0,0,0.0,3,5,0.6,0.6,3,4,0.75,2,4,6,1,1,0,0,4,9,70c82b75-54cd-42cc-aa68-680877209d7b,1992
229,Charles Oakley,PF,29,NYK,82,82,2230,219,431,0.508,0,1,0.0,219,430,0.509,0.508,127,176,0.722,288,420,708,126,85,15,124,289,565,32b8c8ac-6646-4fc3-b447-3ba4839005c5,1992
230,Alan Ogg,C,25,TOT,6,0,29,5,13,0.385,0,0,0.0,5,13,0.385,0.385,3,4,0.75,3,7,10,4,1,3,3,6,13,67200c57-0a14-4e0c-ab95-0ce2fc0d57c3,1992
231,Matt Othick,PG,23,SAS,4,0,39,3,5,0.6,2,4,0.5,1,1,1.0,0.8,0,2,0.0,1,1,2,7,1,0,4,7,8,99004bf7-a03a-47bd-87ff-974eaac6e6b6,1992
232,Doug Overton,PG,23,WSB,45,13,990,152,323,0.471,3,13,0.231,149,310,0.481,0.475,59,81,0.728,25,81,106,157,31,6,72,81,366,955d7327-ee21-4b24-8f84-18ff79bdb5eb,1992
233,Billy Owens,PF,23,GSW,37,37,1201,247,493,0.501,1,11,0.091,246,482,0.51,0.502,117,183,0.639,108,156,264,144,35,28,106,105,612,6f305820-727c-4146-97e9-536f44a43ce3,1992
234,Robert Pack,PG,23,DEN,77,1,1579,285,606,0.47,1,8,0.125,284,598,0.475,0.471,239,311,0.768,52,108,160,335,81,10,185,182,810,344405ce-a359-4e3b-b786-b8af595abb16,1992
235,Gerald Paddio,SF,27,SEA,41,3,307,71,159,0.447,2,8,0.25,69,151,0.457,0.453,14,21,0.667,17,33,50,33,14,6,16,24,158,fdd97baa-fe58-4235-be3a-efd02fb5f633,1992
236,Walter Palmer,C,24,DAL,20,0,124,27,57,0.474,0,0,0.0,27,57,0.474,0.474,6,9,0.667,12,32,44,5,1,5,10,29,60,2df67095-7413-45f5-ba7b-67e2cfbe59ee,1992
237,John Paxson,PG,32,CHI,59,8,1030,105,233,0.451,19,41,0.463,86,192,0.448,0.491,17,20,0.85,9,39,48,136,38,2,31,99,246,b6d20633-3526-44be-9b9f-f639a85ab94a,1992
238,Kenny Payne,SF,26,PHI,13,0,154,38,90,0.422,4,18,0.222,34,72,0.472,0.444,4,4,1.0,4,20,24,18,5,2,7,15,84,8c694f31-8775-481d-a1ce-a811bafd53db,1992
239,Anthony Peeler,SG,23,LAL,77,11,1656,297,634,0.468,46,118,0.39,251,516,0.486,0.505,162,206,0.786,64,115,179,166,60,14,123,193,802,d6e2ba43-0c0f-471f-87b0-ee1eb89d608c,1992
240,Will Perdue,C,27,CHI,72,16,998,137,246,0.557,0,1,0.0,137,245,0.559,0.557,67,111,0.604,103,184,287,74,22,47,74,139,341,fa1ad0af-f9c3-4612-89ca-30d319071a97,1992
241,Sam Perkins,PF,31,TOT,79,62,2351,381,799,0.477,24,71,0.338,357,728,0.49,0.492,250,305,0.82,163,361,524,156,60,82,108,225,1036,9b20199a-21ae-47ad-b9ed-5cc9b08354f3,1992
242,Tim Perry,PF,27,PHI,81,51,2104,287,613,0.468,10,49,0.204,277,564,0.491,0.476,147,207,0.71,154,255,409,126,40,91,123,159,731,af6b17df-a4b3-4a58-8aaf-427d69698b84,1992
243,Chuck Person,SF,28,MIN,78,75,2985,541,1248,0.433,118,332,0.355,423,916,0.462,0.481,109,168,0.649,98,335,433,343,67,30,219,198,1309,dfb84abb-d10c-4787-815c-5bee1d7f758b,1992
244,Bobby Phills,SG,23,CLE,31,0,139,38,82,0.463,2,5,0.4,36,77,0.468,0.476,15,25,0.6,6,11,17,10,10,2,18,19,93,d469a9f0-ccd7-44dc-87d1-366db7ec215f,1992
245,Ricky Pierce,SG,33,SEA,77,72,2218,524,1071,0.489,42,113,0.372,482,958,0.503,0.509,313,352,0.889,58,134,192,220,100,7,160,167,1403,17167955-8487-46d0-96b3-fcc51122754f,1992
246,Ed Pinckney,PF,29,BOS,7,5,151,10,24,0.417,0,0,0.0,10,24,0.417,0.417,12,13,0.923,14,29,43,1,4,7,8,13,32,68ada192-7378-460e-9aa6-952225d7ff51,1992
247,Gary Plummer,PF,30,DEN,60,0,737,106,228,0.465,0,3,0.0,106,225,0.471,0.465,69,95,0.726,53,120,173,40,14,11,78,141,281,3e86d038-dc1d-44d8-b1f1-48840361319e,1992
248,Olden Polynice,C,28,DET,67,18,1299,210,429,0.49,0,1,0.0,210,428,0.491,0.49,66,142,0.465,181,237,418,29,31,21,54,126,486,093410ab-053a-4264-b2b2-7046fbc24628,1992
249,Terry Porter,PG,29,POR,81,81,2883,503,1108,0.454,143,345,0.414,360,763,0.472,0.519,327,388,0.843,58,258,316,419,101,10,199,122,1476,458877e6-636d-4a9a-bcc8-c2629a92333b,1992
250,Paul Pressey,SG,34,GSW,18,0,268,29,66,0.439,0,4,0.0,29,62,0.468,0.439,21,27,0.778,8,23,31,30,11,5,23,36,79,800e97cb-37f6-4408-afd0-291968896c7f,1992
