,player,salary,year,perc,perc_score,team,uuid
0,Robert Parish,3513000.0,1992,0.13931078240869255,19.407,BOS,b32f2754-b209-4375-9e8b-1076b18ecf0a
1,Kevin McHale,3500000.0,1992,0.13879525716778363,19.264,BOS,c2736b2b-acea-4191-b85e-c8144d36d911
2,Reggie Lewis,3320000.0,1992,0.13165721537058334,17.334,BOS,4afde9c7-0a1e-48b7-a660-4c5edf85c105
3,Larry Bird,2300000.0,1992,0.09120831185311497,8.319,BOS,876af41e-0c66-4daf-b0fd-7d820ff0e55e
4,Xavier McDaniel,1869000.0,1992,0.07411666732759646,5.493,BOS,4fcf5091-1871-4607-bb76-e523d76899ef
5,Sherman Douglas,1869000.0,1992,0.07411666732759646,5.493,BOS,218d1375-5118-43ab-97fa-7c1d1883ed3d
6,Kevin Gamble,1200000.0,1992,0.04758694531466868,4.759,BOS,9a2469a9-1262-4c2a-85da-acc7a3e487f6
7,Joe Kleine,1150000.0,1992,0.045604155926557484,4.56,BOS,bd352746-6cdd-4a07-838c-4a2b06fbc93f
8,Ed Pinckney,1150000.0,1992,0.045604155926557484,4.56,BOS,68ada192-7378-460e-9aa6-952225d7ff51
9,Dee Brown,865000.0,1992,0.03430225641432367,3.43,BOS,f3409c41-8f7a-451e-8e19-5db262e1f39e
10,Stojko Vrankovic,831000.0,1992,0.03295395963040806,3.295,BOS,bdc121b4-f0fd-4b8c-becd-ef36bd9782be
11,Dino Radja,711000.0,1992,0.02819526509894119,2.82,BOS,f5e6c322-1464-4afd-b08d-ecfbc5f9c593
12,Rick Fox,650000.0,1992,0.025776262045445534,2.578,BOS,ecffeb31-7eb9-4fd6-889f-a7684e3eeadf
13,Michael Smith,650000.0,1992,0.025776262045445534,2.578,BOS,91510177-eba8-4f42-8328-30266e83c8ba
14,John Bagley,550000.0,1992,0.021810683269223145,2.181,BOS,2bb97067-0d4d-4389-8ab8-1c6d9259adea
15,Alaa Abdelnaby,500000.0,1992,0.01982789388111195,1.983,BOS,a8027f37-8e2f-4c83-98eb-3ccfeea00c2a
16,A.J. Wynder,140000.0,1992,0.0055518102867113455,0.555,BOS,34997a6c-5a2d-4e53-983e-fa2626160098
17,Bart Kofoed,140000.0,1992,0.0055518102867113455,0.555,BOS,1d7dd3cb-f5f4-412e-ad6b-12a94dc786e5
18,Kenny Battle,140000.0,1992,0.0055518102867113455,0.555,BOS,fe86795c-f632-48f9-b7ff-ff5bab9d09c5
19,Marcus Webb,140000.0,1992,0.0055518102867113455,0.555,BOS,8d40a178-5467-4bab-88fb-fa7f5daf5e6e
20,Joe Wolf,29000.0,1992,0.001150017845104493,0.115,BOS,d772cea5-bc81-445d-9c77-8303846d5343
21,Hot Rod Williams,3786000.0,1992,0.19241715795893474,37.024,CLE,ca94dd3e-c3dc-4682-8c88-0ed654c9d074
22,Danny Ferry,3143000.0,1992,0.15973775157552347,25.516,CLE,4d2819b0-30c9-40f3-af49-4b950b0fad78
23,Brad Daugherty,2923000.0,1992,0.1485566171986176,22.069,CLE,ae75e1f9-765b-4cde-afbc-b5e9f18e0a26
24,Larry Nance,2775000.0,1992,0.14103476316324456,19.891,CLE,97054146-250e-4988-aff6-40ce7e6f6c4d
25,Mark Price,1690000.0,1992,0.08589144134986786,7.377,CLE,1a806ca8-ea9c-4690-8fe4-0b7d13c80d36
26,Mike Sanders,1100000.0,1992,0.05590567188452938,3.125,CLE,fcc7e4f5-414d-48d2-a6bf-ffda2d512494
27,Mike Sanders,910000.0,1992,0.05593803786574871,3.129,IND,fcc7e4f5-414d-48d2-a6bf-ffda2d512494
28,Craig Ehlo,1075000.0,1992,0.05463508843260825,2.985,CLE,795a4e74-2e82-4ca1-9a6c-7aca4be004de
29,John Battle,910000.0,1992,0.046249237649928845,4.625,CLE,4d187ef0-b773-403a-8c23-44795864c732
30,Terrell Brandon,682000.0,1992,0.03466151656840821,3.466,CLE,823fab52-6900-49dc-84a3-9402c2c86964
31,Gerald Wilkins,500000.0,1992,0.025411669038422444,2.541,CLE,996922b6-bfe6-43a1-9d49-4816426d4451
32,Henry James,477000.0,1992,0.024242732262655012,2.424,CLE,a0369328-797f-4fce-bff9-bf6e823785c4
33,Bobby Phills,250000.0,1992,0.012705834519211222,1.271,CLE,d469a9f0-ccd7-44dc-87d1-366db7ec215f
34,Jerome Lane,225000.0,1992,0.0114352510672901,1.144,CLE,071a9995-b12b-40a5-8a6c-43a49a04bad1
35,Jay Guidinger,140000.0,1992,0.007115267330758284,0.712,CLE,5a7ffa01-4473-4fcd-9283-ac2697ced9eb
36,Vlade Divac,3633000.0,1992,0.1927218715187523,37.142,LAL,3740f3aa-439c-4cbf-983d-6ea3283bfcfd
37,Sam Perkins,3047000.0,1992,0.16163598748077024,26.126,LAL,9b20199a-21ae-47ad-b9ed-5cc9b08354f3
38,Magic Johnson,2500000.0,1992,0.13261895920640815,17.588,LAL,32849c49-16d0-4dcb-8950-b84476691422
39,James Worthy,1850000.0,1992,0.09813802981274203,9.631,LAL,3027e9aa-8267-4046-9028-1de879e961ee
40,A.C. Green,1750000.0,1992,0.09283327144448571,8.618,LAL,282c77d5-61ed-40e2-b715-9e65b65ce2e7
41,Byron Scott,1100000.0,1992,0.058352342050819586,3.405,LAL,6022195d-0ab6-49a5-920e-bccccd4631c8
