,Player,Salary,Year,Perc,Perc_score,Abb,UUID
11,Eddie House,835810.0,2005,0.015585641272283303,1.559,PHO,5de32757-6174-4ba2-b4a2-fe84edcfa5f5
12,Pat Burke,750000.0,2005,0.013985512202788286,1.399,PHO,13a454b2-242a-4d68-aca3-d5aeb7810926
13,Dijon Thompson,398762.0,2005,0.007435854422677683,0.744,PHO,0e9ccd17-cf42-4ae4-bafd-edf704925072
14,Jared Reiner,242612.0,2005,0.004524070782057162,0.452,PHO,0be27458-b7c1-4776-bcf6-dbeff2400377
15,Sharrod Ford,116711.0,2005,0.002176350819599498,0.218,PHO,8c2d1280-053b-4671-b897-1ff4c1632e66
16,Josh Davis,43864.0,2005,0.0008179473430174739,0.082,PHO,d8035feb-0f85-4cea-a0c5-2eb534171744
17,Lucas Tischer,4863.0,2005,9.068206112287924e-05,0.009,PHO,
0,Elton Brand,13152000.0,2005,0.25608152239997767,65.578,LAC,d63e5ac8-f1ef-4bd5-8d76-8f4d65432d8a
1,Cuttino Mobley,7200000.0,2005,0.1401906144525425,19.653,LAC,7f918907-9310-4cbe-bb75-348810783848
2,Corey Maggette,7000000.0,2005,0.13629643071774966,18.577,LAC,381ecddb-60e5-4dee-9f57-f69e245d76c4
3,Sam Cassell,6875000.0,2005,0.13386256588350412,17.919,LAC,ca9732c0-4d78-4dd8-9a58-ecc5b2b34937
4,Shaun Livingston,3254880.0,2005,0.06337550377351271,4.016,LAC,8458ec4e-9884-48c9-aad0-aa65437c0dfa
5,Zeljko Rebraca,3000000.0,2005,0.05841275602189271,3.412,LAC,6117924d-9502-43d4-90e8-badc6e2db629
6,Chris Wilcox,2812239.0,2005,0.054756876860750515,2.998,LAC,57b4f4d9-6682-499e-b4cc-0bedd15e44f3
7,Chris Kaman,2753760.0,2005,0.053618237007615754,2.875,LAC,f6d753e1-aa28-443c-b912-17aa3593e27c
8,Yaroslav Korolev,1704480.0,2005,0.033187791461398566,3.319,LAC,f75c842a-d863-4621-9a27-96c0b73b5a76
9,Walter McCarty,1035000.0,2005,0.020152400827552985,2.015,LAC,0c77f69a-f5a9-4b0f-a785-21663f2b2f06
10,Quinton Ross,700000.0,2005,0.013629643071774966,1.363,LAC,c6c54fd9-77cd-446f-b9c3-d005284e8281
11,James Singleton,625000.0,2005,0.012169324171227649,1.217,LAC,ac92846b-7b2f-41de-a2e4-31ded9a844f0
12,Daniel Ewing,450000.0,2005,0.008761913403283906,0.876,LAC,f7c6f909-b057-4937-95d7-cc6b2ed49f8c
13,Boniface N'Dong,398762.0,2005,0.007764262472267327,0.776,LAC,868aef21-d584-4f9e-b594-a614a5d9ad06
14,Howard Eisley,291567.0,2005,0.005677077345011731,0.568,LAC,970f8a7a-f05e-4ff4-9770-62f80f4b5985
15,Anthony Goldwire,74652.0,2005,0.0014535430208487783,0.145,LAC,a17dfdcf-0c2d-45a2-9eef-e4422d871718
16,Kaniel Dickens,31305.0,2005,0.0006095371090884505,0.061,LAC,c4b8174b-f975-4b0c-8c10-726a6b6d1a88
0,Larry Hughes,10344900.0,2005,0.20163939775255565,40.658,CLE,537bb878-9f77-47ca-babf-5d52ac082345
1,Zydrunas Ilgauskas,8740000.0,2005,0.1703572133473824,29.022,CLE,ad1d5139-053b-4933-beee-51a3ecae81f3
2,Eric Snow,5484375.0,2005,0.10689963866728265,11.428,CLE,a0a420c6-72f1-42de-8491-8479a67990f0
3,Donyell Marshall,4799108.0,2005,0.09354263906557549,8.75,CLE,09196d82-219b-4555-bb18-1d77feeb5f2a
4,LeBron James,4621800.0,2005,0.0900866096852325,8.116,CLE,f15e32f6-36a9-4efb-bce0-043c1bc98f68
5,Drew Gooden,4065811.0,2005,0.07924945445733801,6.28,CLE,6c7e133c-973b-475f-abc8-f9bf36e7f4fe
6,Damon Jones,3590000.0,2005,0.06997510250767768,4.897,CLE,507380cd-86ef-4015-8e0b-6991fbb4f0a8
7,Ira Newble,2950200.0,2005,0.057504330757145034,3.307,CLE,f488117c-62ff-41d5-845d-a48af09c2691
8,Luke Jackson,1955160.0,2005,0.038109337442593615,3.811,CLE,0d1172c2-7d6c-4714-aeaf-d94f5292d799
9,Aleksandar Pavlovic,1274160.0,2005,0.024835508805343336,2.484,CLE,00d3ac32-f22b-4d72-9997-17a383a69614
10,Alan Henderson,1138500.0,2005,0.022191268580777447,2.219,CLE,3a95d715-277b-42dc-95ae-4da90e02e277
11,Anderson Varejao,866800.0,2005,0.016895381296282732,1.69,CLE,4beb4fd4-7b44-4217-a4d2-37a9a24438ca
12,Mike Wilks,745248.0,2005,0.014526129580401607,1.453,CLE,f827b457-ca61-4ab1-973f-4d946d8e2e4a
13,Martynas Andriuskevicius,398762.0,2005,0.007772538113138319,0.777,CLE,1dd0387c-82c4-4103-90c2-5121138c6e47
14,Zendon Hamilton,329138.0,2005,0.006415449941273541,0.642,CLE,80c1907d-76ce-4226-8cdd-29be9c47bbee
0,Ray Allen,13223140.0,2005,0.26847173267036156,72.077,OKC,dd35c155-b428-42b0-b12e-5ef94414c5a0
1,Rashard Lewis,8571429.0,2005,0.17402722765477674,30.285,OKC,4238a32a-ab7c-4a04-a39c-5787949239f2
2,Danny Fortson,6207670.0,2005,0.12603541373273092,15.885,OKC,1e1e7508-3f1a-4a9b-ae03-4f4823656a14
3,Vitaly Potapenko,3320000.0,2005,0.06740654280795638,4.544,OKC,f0163665-77f4-48a7-a231-59a53459fd5a
4,Vladimir Radmanovic,3166155.0,2005,0.06428300076630275,4.132,OKC,e3989233-76c1-462d-9bee-9bac0d02a72f
5,Damien Wilkins,2500000.0,2005,0.050757938861412936,2.576,OKC,eceff69d-21c3-41d5-a815-e5e52ee26e5d
6,Nick Collison,1815000.0,2005,0.036850263613385795,3.685,OKC,e4df493e-f5a7-4b47-a721-31b441db64a9
7,Robert Swift,1764480.0,2005,0.035824547184874364,3.582,OKC,3e9cf938-52e2-4d7c-9fdf-3a56d7b0e832
8,Ibo Kutluay,1760000.0,2005,0.03573358895843471,3.573,OKC,9f30cec7-6f13-43d6-9823-f00bef21adfb
9,Luke Ridnour,1638000.0,2005,0.033256601541997756,3.326,OKC,664c98a6-11e1-43d9-a96d-547f07ad4368
10,Reggie Evans,1100000.0,2005,0.022333493099021693,2.233,OKC,1f391258-4eeb-44c5-9169-f60b69a351f4
11,Rick Brunson,1029873.0,2005,0.02090969230760797,2.091,OKC,b41e4164-5bc3-48fb-89e6-28f15691e7be
12,Mikki Moore,1020000.0,2005,0.02070923905545648,2.071,OKC,5f0c99df-ffb2-4210-9a25-967469470996
13,Johan Petro,936600.0,2005,0.019015954215039745,1.902,OKC,b6f80584-744b-40a3-8a33-27515ada6173
14,Ronald Murray,895248.0,2005,0.018176377299920884,1.818,OKC,a7ec378e-077c-4d23-bbd3-63c714c5132a
15,Mateen Cleaves,305784.0,2005,0.0062083862307193175,0.621,OKC,1b78eaf4-b943-45b6-8134-196d2f1e522f
0,Joe Johnson,12000000.0,2005,0.279430082786052,78.081,ATL,fca7c221-f167-42c8-a42a-9e28b3cef10e
1,Al Harrington,6957500.0,2005,0.16201123341532978,26.248,ATL,1e5ab881-780c-43ef-b030-ad2394fcbf71
2,Zaza Pachulia,4000000.0,2005,0.09314336092868401,8.676,ATL,b324d9e9-77cd-49f2-8580-0b9b1c3eb0d3
3,Marvin Williams,3883560.0,2005,0.09043195769205002,8.178,ATL,40aa8b01-32d3-4824-8aad-7ec22496e411
4,Tyronn Lue,3500000.0,2005,0.08150044081259851,6.642,ATL,b10e79c8-099c-4d44-a6cc-b83e8b1d5fac
5,Tony Delk,3375000.0,2005,0.07858971078357714,6.176,ATL,dc689f5a-9e3f-422d-81df-0bd6265fd686
6,Josh Childress,2677200.0,2005,0.06234085146956821,3.886,ATL,1f3bbb8c-e425-4069-86eb-af8b99d03a15
7,Jason Collier,1650000.0,2005,0.03842163638308216,3.842,ATL,ec11d97a-8e95-47f0-8524-dae263c77f82
8,Josh Smith,1365360.0,2005,0.031793554819397,3.179,ATL,8c4597dc-5c78-4733-b3da-5fcb43fcb5c1
9,John Edwards,1000000.0,2005,0.023285840232171003,2.329,ATL,ec8cbcb1-5e8e-445b-a88e-dd84d2f74709
10,Salim Stoudamire,675000.0,2005,0.015717942156715427,1.572,ATL,443c32ef-34d3-408c-bd71-7a446e216b73
11,Donta Smith,641748.0,2005,0.014943641397315278,1.494,ATL,673c10d8-ad19-4b74-aa57-dab369de97e7
12,Royal Ivey,641748.0,2005,0.014943641397315278,1.494,ATL,66ce7a0d-b292-4ff0-9b1d-1905348c57f1
13,Esteban Batista,398762.0,2005,0.009285508222660974,0.929,ATL,4823573b-9beb-4463-a000-cbad120270a6
14,John Thomas,178675.0,2005,0.004160597503483154,0.416,ATL,e1b7213a-eef4-44ed-8bc7-620db87fb12d
0,PJ Brown,8000000.0,2005,0.19380963779958518,37.562,NO,79586f78-50fb-48f4-b1b2-acac8429f7db
1,Desmond Mason,7333333.0,2005,0.17765882657421816,31.563,NO,b7b65ade-a781-4030-8f77-081a4145b573
2,Speedy Claxton,3600000.0,2005,0.08721433700981333,7.606,NO,c0427517-9d21-4970-a373-7d91e8aab2af
3,Chris Andersen,3500000.0,2005,0.08479171653731851,7.19,NO,9c172e15-27b2-469c-a8e9-ab4525db13cb
4,George Lynch,3200000.0,2005,0.07752385511983408,6.01,NO,e9530620-911f-4389-80d5-1c95ef691722
5,Chris Paul,3144240.0,2005,0.07617300194437096,5.802,NO,61cbf931-8bc1-4186-99b6-41709cb25bf5
6,Arvydas Macijauskas,2500000.0,2005,0.06056551181237037,3.668,NO,918ac64b-6e13-478f-a877-7f83cb13c8e8
7,Bostjan Nachbar,2500000.0,2005,0.06056551181237037,3.668,NO,bb9d069c-f762-4ac5-820f-3efaa00a8fb9
8,Kirk Snyder,1437240.0,2005,0.034818870478884476,3.482,NO,d8634e9a-1639-44a6-8064-eaddb342c79b
9,David West,1334160.0,2005,0.03232163329583682,3.232,NO,f7b0e666-79f1-4095-81da-83d935f4b1ae
10,Rasual Butler,1300000.0,2005,0.031494066142432595,3.149,NO,2287806b-4230-46cd-8880-05081a354c9a
11,JR Smith,1297080.0,2005,0.03142332562463574,3.142,NO,c6934142-59ed-4ade-9c3c-eef7384f1dcb
12,Maciej Lampe,900000.0,2005,0.021803584252453333,2.18,NO,26223381-3208-4210-9278-d8c5a845dc84
13,Jackson Vroman,682051.0,2005,0.01652350715885561,1.652,NO,63b8d50d-6caf-499d-af09-89bd97316562
14,Brandon Bass,398762.0,2005,0.009660489848529774,0.966,NO,26261d0a-4ea4-4314-9af9-eba5b320021d
15,Sean Banks,150751.0,2005,0.003652124588490658,0.365,NO,5c75f7af-0935-4cbc-aad8-4bf5158cef93
0,Gerald Wallace,5000000.0,2005,0.14943692763415162,22.331,CHA,21da3037-5a07-42ce-9376-1228b528f4a6
1,Brevin Knight,4600000.0,2005,0.1374819734234195,18.901,CHA,e434adfb-8281-42c4-9194-8656a3da5508
2,Emeka Okafor,4020120.0,2005,0.12015087630412112,14.436,CHA,fe554532-afe4-469a-8913-3adff81412db
3,Kareem Rush,3000000.0,2005,0.08966215658049097,8.039,CHA,557814e2-15c3-4c83-bd56-a98dc07a42e9
4,Raymond Felton,2847360.0,2005,0.0851001460536756,7.242,CHA,d943bd95-282c-4f42-86e0-d3103d1284bc
5,Primoz Brezec,2750000.0,2005,0.0821903101987834,6.755,CHA,3021c14a-4cce-487a-accc-593fd3c5b49d
6,Melvin Ely,2401027.0,2005,0.07176041960932883,5.15,CHA,813515b8-e17f-4b67-af14-b15cacd4d128
7,Jake Voskuhl,1937500.0,2005,0.05790680945823375,3.353,CHA,5aa5643b-172b-4fd4-9aa0-f7ba1cedcac1
8,Jumaine Jones,1875000.0,2005,0.056038847862806856,3.14,CHA,79a5c766-28cc-4a64-bba6-d13bbf159cab
9,Sean May,1619280.0,2005,0.04839604563588581,4.84,CHA,c03d7fef-cc98-4269-8a76-66f99cc45d8c
10,Matt Carroll,1100000.0,2005,0.032876124079513354,3.288,CHA,0c003bf3-ad8d-477f-9f08-8b483849ccf0
11,Keith Bogans,869373.0,2005,0.02598328601761706,2.598,CHA,e7952d27-be90-488e-984e-8393c1e2d9de
12,Bernard Robinson,641748.0,2005,0.01918016988707231,1.918,CHA,e58a79b9-0598-41b2-81fb-e19266da1dd8
13,Alan Anderson,398762.0,2005,0.011917953627449913,1.192,CHA,7adedf1a-d1b0-4afe-abf2-f74a1e083b9b
14,Kevin Burleson,398762.0,2005,0.011917953627449913,1.192,CHA,b9b3c765-86da-477f-9afe-bb0c7ecbb8c0
