,player,salary,year,perc,perc_score,team,uuid
20,Damon Stoudamire,12375000.0,2003,0.14917408547063934,22.253,POR,65af4a1d-57ae-4291-8d73-4181ad67d20a
21,Dale Davis,9061875.0,2003,0.109236114406,11.933,POR,9bd7b705-76b9-4cd9-b230-4872e38108fd
22,Derek Anderson,7794000.0,2003,0.09395255128550814,8.827,POR,bf77e8c7-0dcd-4d9f-b189-9d1ad588d259
23,Wesley Person,7700000.0,2003,0.09281943095950894,8.615,POR,ef40a902-ea86-4002-b272-16951b470e54
24,Ruben Patterson,5445600.0,2003,0.06564383029001322,4.309,POR,81a8cf51-f42b-40b4-9815-863e75a86f32
25,Jeff McInnis,3300000.0,2003,0.03977975612550383,3.978,POR,20e44c3c-a22f-422b-aa57-de8082473da2
26,Zach Randolph,1172160.0,2003,0.01412976937577896,1.413,POR,a213f52e-0ad3-4d46-8911-ad35c7438b82
27,Qyntel Woods,1053720.0,2003,0.012702037765019969,1.27,POR,83e3a6e4-f017-458b-b7a4-f67a4e2f9912
28,Travis Outlaw,941040.0,2003,0.01134373991040731,1.134,POR,5872106e-ad64-4fb8-bdfa-fecde6ebeacb
29,Vladimir Stepania,751179.0,2003,0.009055065886848436,0.906,POR,7fa877e5-34c0-4d53-aa19-1ff9ec9af721
30,Ruben Boumtje-Boumtje,663679.0,2003,0.008000299625944927,0.8,POR,91a3c84b-3657-40d1-8f02-fa2de4cdb43e
31,Matt Carroll,349032.0,2003,0.004207396315150561,0.421,POR,b802b148-2864-4cbd-9118-dbab3b3baf4e
32,Kaniel Dickens,264011.0,2003,0.003182513089227391,0.318,POR,734a1034-9a09-45bf-a3aa-dde8b5fb782a
33,Tracy Murray,143537.0,2003,0.0017302626833292252,0.173,POR,1a69b043-d179-4022-b07c-0eae311d42ab
34,Antoine Walker,13500000.0,2003,0.16973291695711426,28.809,DAL,fa43675b-7e49-4349-8ecc-6074694cb6d6
35,Michael Finley,13281250.0,2003,0.16698261506197584,27.883,DAL,73c724d7-8b98-491b-acc0-1fd6eeea2414
36,Antawn Jamison,11326219.0,2003,0.14240238436778443,20.278,DAL,723063d2-7943-425a-b594-87715e7cb912
37,Dirk Nowitzki,11326219.0,2003,0.14240238436778443,20.278,DAL,41454901-7576-4ff8-89a6-6763f727d2d8
38,Tariq Abdul-Wahad,6187500.0,2003,0.07779425360534403,6.052,DAL,d3ad96a8-d57e-48a4-8761-1189f295c316
39,Steve Nash,5750000.0,2003,0.07229364981506718,5.226,DAL,34456aa0-a158-4716-8239-0dafe5d7b920
40,Danny Fortson,5428602.0,2003,0.06825277425623884,4.658,DAL,e463ac7a-f596-4237-b6f1-4e3779539705
41,Shawn Bradley,3500000.0,2003,0.04400483032221481,4.4,DAL,4fd85cd0-21f4-4af3-81f0-ef44ab854177
42,Eduardo Najera,3428572.0,2003,0.043106779744999046,4.311,DAL,6faa55d4-a225-48b3-8af3-85c447fc87ec
43,Tony Delk,2925000.0,2003,0.03677546534070809,3.678,DAL,5002a175-a18d-4000-a34f-611921f3f8be
44,Travis Best,938679.0,2003,0.011801831463436078,1.18,DAL,3ec1ea0a-2143-4dd4-a0d7-7341b59a4414
45,Josh Howard,773400.0,2003,0.009723810220343123,0.972,DAL,4f226b91-2fcf-453e-a6a9-0c9428bab7aa
46,Muggsy Bogues,437420.0,2003,0.005499597965583772,0.55,DAL,81605265-5852-4aac-9fcc-d5a55f617479
47,Jon Stefansson,366931.0,2003,0.004613353255703029,0.461,DAL,344516e8-7077-48be-a1f6-9eb7b2cade9e
48,Marquis Daniels,366931.0,2003,0.004613353255703029,0.461,DAL,292f83b6-26cc-419f-9f29-14b321a1590c
49,Kevin Garnett,28000000.0,2003,0.39286092013471424,154.34,MIN,8c4661f3-343f-4842-be7c-8b91d0f7409f
50,Latrell Sprewell,13500000.0,2003,0.18941508649352296,35.878,MIN,0bfd9d49-7871-4504-a406-32c8c6fe5e86
51,Wally Szczerbiak,8000000.0,2003,0.11224597718134693,12.599,MIN,baa92d68-b6f6-4351-9d24-ccb6b6cf4d9f
52,Sam Cassell,5062500.0,2003,0.0710306574350711,5.045,MIN,25693f41-b7e7-4c94-ae69-db2e7017f40b
53,Michael Olowokandi,4917000.0,2003,0.06898918372508536,4.76,MIN,11aa0a62-3eff-4f2a-9d47-8931516a5eb4
54,Ervin Johnson,4418156.0,2003,0.06199002969495388,3.843,MIN,76cbd006-580e-4262-9b4c-fad67aae888b
55,Troy Hudson,2100000.0,2003,0.02946456901010357,2.946,MIN,4ee1594b-0740-48fe-bbb1-e0f252e4a70c
56,Fred Hoiberg,938679.0,2003,0.013170367701826195,1.317,MIN,3bc3be86-6a2c-4e3b-ad47-db7ddc5ca82d
57,Gary Trent,938679.0,2003,0.013170367701826195,1.317,MIN,d2b81eb0-1c4e-4992-93a6-63c0f07d1d2a
58,Ndudi Ebi,838560.0,2003,0.011765623328148785,1.177,MIN,0e5233cc-5e8d-4d1f-a582-3b58a578b8ea
59,Oliver Miller,686838.0,2003,0.009636850309410245,0.964,MIN,a4b7fa82-8d6e-430e-bd60-3f116ef98fa3
60,Mark Madsen,663679.0,2003,0.009311912236217393,0.931,MIN,3c721f62-928e-4aeb-bdce-83cb7e51d0ae
61,Trenton Hassell,638679.0,2003,0.008961143557525685,0.896,MIN,c868c5e5-1bae-4048-acf6-f782b65a1d72
62,Keith McLeod,366931.0,2003,0.005148316081641101,0.515,MIN,1e5d80aa-1ebb-4255-8ad1-3d3b40dc4dc0
63,Quincy Lewis,202341.0,2003,0.002838995408606365,0.284,MIN,53c79a39-ba44-425a-b6e7-5f204feeaaa6
64,Chris Webber,15937500.0,2003,0.23309699090103428,54.334,SAC,385a081e-69b9-4320-af78-f783a50e5e10
65,Vlade Divac,12051510.0,2003,0.1762616920353709,31.068,SAC,3740f3aa-439c-4cbf-983d-6ea3283bfcfd
66,Mike Bibby,9500000.0,2003,0.13894408869394984,19.305,SAC,ce4021d2-8318-4b80-88c3-70c6b08f30ec
67,Brad Miller,7000000.0,2003,0.10237985482712093,10.482,SAC,b90d3227-f99e-448a-9831-ab5b3c1ec0e5
68,Doug Christie,6900000.0,2003,0.10091728547244778,10.184,SAC,98192981-14b8-4c10-ad93-5144b65a3df4
69,Predrag Stojakovic,6250000.0,2003,0.09141058466707226,8.356,SAC,c3a084c3-a1fe-422f-94d6-0595b5c389fe
70,Lawrence Funderburke,3600000.0,2003,0.05265249676823362,2.772,SAC,b52b1506-48ec-4f4c-9582-bcaaf71dc675
71,Bobby Jackson,2925000.0,2003,0.04278015362418982,4.278,SAC,649f1b35-874d-47c0-93fa-abfbc73fb520
72,Anthony Peeler,1070000.0,2003,0.01564949209500277,1.565,SAC,d6e2ba43-0c0f-471f-87b0-ee1eb89d608c
73,Tony Massenburg,1070000.0,2003,0.01564949209500277,1.565,SAC,eb2caf11-2799-4db3-b22b-5fc755c61fdb
74,Gerald Wallace,917520.0,2003,0.013419366342997143,1.342,SAC,32ababf8-aaa7-4c8c-a836-e3bc6c38a6b0
75,Jabari Smith Sr,638679.0,2003,0.009341123328732968,0.934,SAC,e9859135-3fb6-4db7-aea9-0f2e1f4b1ee4
76,Darius Songaila,366931.0,2003,0.005366620358795759,0.537,SAC,59121184-0cb4-4af4-9a86-561e29511dd1
77,Rodney Buford,145686.0,2003,0.0021307587900491346,0.213,SAC,6b783176-8ccc-4dcf-a9a9-f5337048a3fb
78,Anfernee Hardaway,13500000.0,2003,0.20169793806439004,40.682,PHO,16eee61d-7636-4b5a-972e-b8aeb9b5d54b
79,Stephon Marbury,13500000.0,2003,0.20169793806439004,40.682,PHO,49401b77-f61b-4893-84a9-9fcb6c460515
80,Tom Gugliotta,11670000.0,2003,0.17435666201566163,30.4,PHO,41095aba-b184-4ede-b27a-b060df0bb514
81,Shawn Marion,10960000.0,2003,0.16374884453227517,26.814,PHO,980bde42-31de-40aa-87d9-61cdfe340132
82,Jahidi White,5676091.0,2003,0.08480413710858087,7.192,PHO,ceaf66bf-ee0c-4db4-94b3-1ea3b1002adb
83,Amare Stoudemire,1899720.0,2003,0.028382933844420966,2.838,PHO,80b93cf5-473f-42dd-b5f6-b42fd990366b
84,Joe Johnson,1850160.0,2003,0.027642478302904585,2.764,PHO,813f81d6-73a3-46c4-8365-6991d1dd5a84
85,Cezary Trybanski,1600000.0,2003,0.023904940807631413,2.39,PHO,e76ae8af-2721-4e8c-8b93-f03b6061f60f
86,Jake Voskuhl,1500000.0,2003,0.02241088200715445,2.241,PHO,a2ae76d7-410b-41dc-b4e7-887da9c4d616
87,Zarko Cabarkapa,1221240.0,2003,0.018246043694944866,1.825,PHO,959eb5bf-890a-4a0f-82aa-3be4a5b0ec20
88,Scott Williams,1070000.0,2003,0.015986429165103507,1.599,PHO,3e79b5ca-eea7-4699-ac24-6ed33798fff5
89,Casey Jacobsen,1011600.0,2003,0.015113898825624961,1.511,PHO,ebec7aac-e312-4cde-bd8a-53001c1d7235
90,Leandro Barbosa,809280.0,2003,0.012091119060499969,1.209,PHO,d5e4a8c9-8695-429f-84c0-c83d674b4c39
91,Donnell Harvey,663679.0,2003,0.009915754506417506,0.992,PHO,e35d7b7d-9cbf-40cd-a655-29242a1b9e7d
92,Shareef Abdur-Rahim,13500000.0,2003,0.20931095763019064,43.811,ATL,fe3dd58a-1354-44f3-8d09-e6c39cb1cca5
93,Terrell Brandon,11100000.0,2003,0.17210012071815675,29.618,ATL,823fab52-6900-49dc-84a3-9402c2c86964
94,Theo Ratliff,10156250.0,2003,0.1574677343282684,24.796,ATL,b695b1a8-a19c-487c-976a-541c4df63547
95,Jason Terry,8333333.0,2003,0.12920428966527922,16.694,ATL,62b3e3ec-25cd-4ccb-a3fe-c6d448c8a7fb
96,Alan Henderson,7682188.0,2003,0.11910860199815992,14.187,ATL,ab0a95b6-55c1-42f6-b633-6d32e64be983
97,Nazr Mohammed,5000000.0,2003,0.07752257690007061,6.01,ATL,5c191673-db6b-429f-9b10-cb19cd73aee1
98,Chris Crawford,3000000.0,2003,0.04651354614004236,4.651,ATL,1b274396-10a8-4aa2-9e16-9484bb789aca
99,Boris Diaw,1021080.0,2003,0.01583135056422482,1.583,ATL,09bab5e3-f790-4001-aa34-0e4eb79d2c47
100,Dion Glover,1000000.0,2003,0.01550451538001412,1.55,ATL,c694e26c-c165-495d-a6c3-7c85846c3b7b
101,Stephen Jackson,1000000.0,2003,0.01550451538001412,1.55,ATL,4d7bdc64-458a-4f2e-8e0c-0c510f10a81e
102,Dan Dickau,835200.0,2003,0.012949371245387795,1.295,ATL,8ac841f3-2a4c-4ae4-bd7d-6e607025ef6f
103,Jacque Vaughn,813679.0,2003,0.01261569856989451,1.262,ATL,607467c1-189f-43cc-bda6-69fe943e756f
104,Obinna Ekezie,688679.0,2003,0.010677634147392746,1.068,ATL,6d5ba789-77e6-4e26-8833-4de38bc15ab1
105,Travis Hansen,366931.0,2003,0.005689087332903962,0.569,ATL,aae562bf-c390-461c-ac4a-8a62f298f191
106,Shaquille O'Neal,24749999.0,2003,0.385976423311511,148.978,LAL,4780ef7e-7c65-4ab0-b2ab-239f446cf97e
107,Kobe Bryant,13500000.0,2003,0.21053260303991925,44.324,LAL,825ab381-2ad5-4685-98b9-93b318bd37da
108,Gary Payton,4917000.0,2003,0.07668065252942836,5.88,LAL,901e08ca-0383-4677-9716-e0d94aaf1fdc
109,Rick Fox,4734797.0,2003,0.07383919535374818,5.452,LAL,ecffeb31-7eb9-4fd6-889f-a7684e3eeadf
110,Devean George,4546000.0,2003,0.07089490469773874,5.026,LAL,ee393253-12db-4147-ad4f-251b80f81a1e
111,Derek Fisher,3000000.0,2003,0.046785022897759834,4.679,LAL,c076eff2-f72f-4639-bc10-6332183d5f2a
112,Stanislav Medvedenko,1540000.0,2003,0.02401631175418338,2.402,LAL,3bdbe241-0e9d-45de-9dfc-66e91ef2b309
113,Karl Malone,1500000.0,2003,0.023392511448879917,2.339,LAL,7d550d35-347b-42e8-bda4-31788e36b3a6
114,Kareem Rush,1097640.0,2003,0.017117704177832368,1.712,LAL,b89dda04-fa5d-4c4c-bc39-d96eed32a7d3
115,Bryon Russell,1070000.0,2003,0.016686658166867673,1.669,LAL,8a599a92-32fa-48b8-88c5-40779bbca879
116,Horace Grant,1070000.0,2003,0.016686658166867673,1.669,LAL,c856ad79-88c6-4ea2-8901-b9a394638941
117,Brian Cook,903360.0,2003,0.014087906094973441,1.409,LAL,e6a5c010-7607-44bf-81f9-3c5b80e9a264
118,Jamal Sampson,563679.0,2003,0.008790578307328788,0.879,LAL,3b357518-b448-4201-a9d2-4737c58366dd
119,Jannero Pargo,563679.0,2003,0.008790578307328788,0.879,LAL,f8c6044c-b9ef-4228-8dd0-cf51fe581d3b
120,Luke Walton,366931.0,2003,0.005722291745632637,0.572,LAL,c3348785-801a-4efc-954a-067728d86785
121,Jason Kidd,13152000.0,2003,0.2064771434025364,42.633,BKN,4f6cd300-77de-4617-918f-8ab84d906538
122,Kerry Kittles,9266666.0,2003,0.14548013416555722,21.164,BKN,25caec9e-0456-493f-8dce-c47ad86faa44
123,Kenyon Martin,5128689.0,2003,0.08051680764294487,6.483,BKN,ce9c2320-705d-4df5-9f4f-dd335fdd24fa
124,Alonzo Mourning,4917000.0,2003,0.07719343933320191,5.959,BKN,a32e66f6-300c-44d3-9755-c4a1891e4399
125,Rodney Rogers,3075600.0,2003,0.048284755341304816,4.828,BKN,1bc81cc3-3df5-4058-bd4a-0ede68a069f5
126,Aaron Williams,2925000.0,2003,0.045920441336102416,4.592,BKN,f01bd8ac-7c4a-48e8-8480-b319dbe8bacd
127,Lucious Harris,2500000.0,2003,0.03924824045820719,3.925,BKN,33ac255e-e749-4e24-bb16-d02b1f8546db
128,Richard Jefferson,1586280.0,2003,0.02490347954961796,2.49,BKN,ae0878bd-1bac-4208-9e7f-77d7fd358a1f
129,Jason Collins,1227480.0,2003,0.019270572079056067,1.927,BKN,5ae0a7d9-e8f2-478a-ae15-40b84ac4730e
130,Chris Childs,1166667.0,2003,0.018315850780262086,1.832,BKN,5f5dbe60-7f2f-40ef-8a62-66c2483855c4
131,Brandon Armstrong,995650.0,2003,0.0156310042448856,1.563,BKN,6b1eecef-1863-4859-b2a7-62eaa04c7aa2
132,Zoran Planinic,980280.0,2003,0.015389706062548539,1.539,BKN,a1d840db-e2ad-4a3d-9b90-1712572088de
133,Robert Pack,965610.0,2003,0.01515939738753978,1.516,BKN,344405ce-a359-4e3b-b786-b8af595abb16
134,Brian Scalabrine,800000.0,2003,0.012559436946626302,1.256,BKN,a7291594-bbd7-4160-a495-00a9079dbc6a
135,Tamar Slay,563679.0,2003,0.00884936357329671,0.885,BKN,a7cb57c0-84e0-40c1-b388-bcaeb54524ff
136,Mikki Moore,513000.0,2003,0.008053738942024116,0.805,BKN,c5b78241-8eb6-461d-97ef-30b860977a69
137,Damone Brown,202508.0,2003,0.003179233071484249,0.318,BKN,7cff285e-d83e-4d61-9b3b-2dd861f96222
138,Doug Overton,104390.0,2003,0.0016388495285728996,0.164,BKN,955d7327-ee21-4b24-8f84-18ff79bdb5eb
139,Doug Overton,591454.0,2003,0.01512114616311149,1.512,LAC,955d7327-ee21-4b24-8f84-18ff79bdb5eb
140,Jalen Rose,13279750.0,2003,0.21067851451019265,44.385,TOR,d53d133e-836d-4a3a-9bc7-6a715ea850f7
141,Vince Carter,11326219.0,2003,0.17968643942371806,32.287,TOR,96046c84-d179-44f1-976e-f81afa46108f
142,Hakeem Olajuwon,6326923.0,2003,0.10037438498920323,10.075,TOR,a196eb76-71e0-47b0-99a6-c1e7c8d755d3
143,Alvin Williams,5500000.0,2003,0.08725554545876689,7.614,TOR,830445db-5ef7-4947-bbc8-42678130f7d0
144,Donyell Marshall,4605196.0,2003,0.07305979798627844,5.338,TOR,5380b666-aaf2-4ff7-b306-f6ac3465a886
145,Lamond Murray,4500000.0,2003,0.07139090082990018,5.097,TOR,eb7beeac-98f0-46e7-ba3b-a86e7e9bd29d
146,Eric Montross,2960000.0,2003,0.046959348101445454,4.696,TOR,a3fd241a-84d9-4e8d-a160-eb8583baf6c6
147,Chris Bosh,2911320.0,2003,0.04618705720091222,4.619,TOR,ce7ae779-d64a-4736-86b2-4184fd5871fb
148,Michael Curry,2800000.0,2003,0.04442100496082678,4.442,TOR,15678d32-697f-469b-af8f-170a457b7179
149,Nate Huffman,1760000.0,2003,0.027921774546805406,2.792,TOR,c2a9b434-386c-43fc-85de-1820927bc3fb
150,Morris Peterson,1646079.0,2003,0.02611445836604028,2.611,TOR,fefb2816-ff8c-41ac-bf5f-e626d7a316dd
151,Jerome Moiso,1600000.0,2003,0.02538343140618673,2.538,TOR,ee02340c-5a0c-448d-af42-27af99ece31b
152,Michael Bradley,1292040.0,2003,0.020497755446280942,2.05,TOR,7dffc12b-c985-4be2-b4f2-39e577081942
153,Milt Palacio,688679.0,2003,0.010925647598363295,1.093,TOR,5ce92609-e735-41e1-ad67-f8870cf0442b
154,Lonny Baxter,636679.0,2003,0.010100686077662227,1.01,TOR,61609cb5-8e31-460a-b3c2-798ce1fd6b47
155,Mengke Bateer,636679.0,2003,0.010100686077662227,1.01,TOR,aa2701fb-521f-4f69-bb62-3bed8ae07043
156,Roger Mason,563679.0,2003,0.008942567019754957,0.894,TOR,34856ba0-9b8d-46ee-85bb-d300ee1820c5
157,Allen Iverson,13500000.0,2003,0.22346894350289623,49.938,PHI,bd09a88b-9e70-4aaa-8101-9fdaaa7ef878
158,Glenn Robinson,10730000.0,2003,0.17761642694711677,31.548,PHI,f0396674-9f8c-448d-a707-0cf9940a29c9
159,Kenny Thomas,5500000.0,2003,0.09104290290858735,8.289,PHI,c58728a2-449d-4f7c-9542-5ec4b207103d
160,Todd MacCulloch,5445600.0,2003,0.09014240583254604,8.126,PHI,8247e9e8-b087-4293-94b5-9ef3f359ece8
161,Aaron McKie,5000000.0,2003,0.08276627537144304,6.85,PHI,492d581c-0609-457a-a650-fd0929e9efee
162,Eric Snow,4500000.0,2003,0.07448964783429873,5.549,PHI,6c7a3fbe-8815-48f4-9fd5-dd9a2f341775
163,Derrick Coleman,4000000.0,2003,0.06621302029715444,4.384,PHI,84f062a1-ada6-4899-8ab9-260ce609bcc4
164,Marc Jackson,3900000.0,2003,0.06455769478972558,4.168,PHI,6c255f91-13e4-41f7-87cc-4828116150ee
165,Greg Buckner,2640000.0,2003,0.04370059339612193,4.37,PHI,47e6319b-cbda-476c-81ff-3f285baa2ad5
166,Efthimios Rentzias,971160.0,2003,0.016075859197946126,1.608,PHI,3a74302e-2888-4a29-ba18-a4e34b2077ab
167,Samuel Dalembert,887160.0,2003,0.014685385771705882,1.469,PHI,6712c841-c113-4333-9925-98f952093c43
168,John Salmons,865320.0,2003,0.014323862680883419,1.432,PHI,0ba9bc6c-dbf9-406e-85a9-53e621eae742
169,Amal McCaskill,688679.0,2003,0.011399879151306004,1.14,PHI,9eec300e-ee56-4e11-bb9b-a90f0ff6d825
170,Sam Clancy,563679.0,2003,0.009330722267019928,0.933,PHI,f5eda93e-58af-4189-804a-9b6864ce267f
171,Zendon Hamilton,485619.0,2003,0.00803857517592096,0.804,PHI,3a300b3f-f4a2-418c-ae36-0484c3508175
172,Kyle Korver,366931.0,2003,0.006073902437663793,0.607,PHI,8803f3ad-893e-4541-ba72-7be494dbf1c4
173,Willie Green,366931.0,2003,0.006073902437663793,0.607,PHI,07ded5a4-da02-4600-a528-c594060d323f
174,Vin Baker,13500000.0,2003,0.22430497235108912,50.313,BOS,1da96cf4-65ef-4467-a93a-08c14791d904
175,Paul Pierce,11326219.0,2003,0.18818720293610225,35.414,BOS,ead63c29-2988-478d-b595-6060f10983e0
176,Raef LaFrentz,8178750.0,2003,0.1358914290827015,18.466,BOS,4edcf6cd-8e7b-4fa0-9042-85aced40fdab
177,Chris Mills,6600000.0,2003,0.1096602087049769,12.025,BOS,ffc290c9-39b2-41fc-b40f-79b055090e01
178,Ricky Davis,5000600.0,2003,0.08308588479547084,6.903,BOS,c043c7b9-7877-492a-a6bb-86fcfd6e45a9
179,Michael Stewart,4480000.0,2003,0.07443602045428735,5.541,BOS,5e5d530d-5954-4bfa-8080-aac564ece675
180,Chris Mihm,2809494.0,2003,0.04668025733263339,4.668,BOS,3e70578a-d283-47a8-be40-0deb86b22873
181,Jumaine Jones,1500000.0,2003,0.024922774705676567,2.492,BOS,de143344-a5df-4274-8930-3f8ebb84f07e
182,Marcus Banks,1499400.0,2003,0.0249128055957943,2.491,BOS,32c4ea5d-d2cb-41b0-9b43-28497e1fab0c
183,Jiri Welsch,1326600.0,2003,0.022041701949700357,2.204,BOS,c4301a14-20cf-441b-98fe-99f4eb5867b1
184,Walter McCarty,1200000.0,2003,0.019938219764541257,1.994,BOS,cbe1368f-05ef-4fbf-be29-20e32b25c665
185,Mark Blount,944922.0,2003,0.015700052080291543,1.57,BOS,11bbc2a9-70f0-4d8e-b64c-91c13bc54d05
186,Kendrick Perkins,814320.0,2003,0.013530075932217696,1.353,BOS,e83ab462-df4f-45fd-a36c-24aca460ffc3
187,Mike James,638679.0,2003,0.010611768550831204,1.061,BOS,bb2524c6-5ac8-43c1-87c8-623e34750b92
188,Brandon Hunter,366931.0,2003,0.006096625763685739,0.61,BOS,2093bd79-961f-4ff0-b31f-0242886522ff
189,Jermaine O'Neal,13152000.0,2003,0.22614943649379235,51.144,IND,45cea8b4-0319-4aac-9f62-1dc0f13900e9
190,Austin Croshere,7610000.0,2003,0.13085441086661798,17.123,IND,ae83a672-c6be-4244-ba60-d87e113250b9
191,Jonathan Bender,5800000.0,2003,0.09973135125182449,9.946,IND,fb9e592f-db4e-4c82-b0b8-0a087a94d09b
192,Al Harrington,5692500.0,2003,0.0978828822415536,9.581,IND,ddd70de7-d158-43e7-aa49-51a673af197f
193,Metta World Peace,5473684.0,2003,0.09412032786991235,8.859,IND,670a19ff-960f-4b66-89c5-c438ef9dcd19
194,Scot Pollard,5309563.0,2003,0.09129825733563637,8.335,IND,06a1fe8c-da22-472a-a9e6-a10db81a51cd
195,Reggie Miller,5000000.0,2003,0.08597530280329697,7.392,IND,15a02eb5-28f3-4168-ae9d-d30ed736e98e
196,Jeff Foster,4000000.0,2003,0.06878024224263757,4.731,IND,bc15d9b1-6e6c-4cae-9d6a-56877871da48
197,Fred Jones,1506000.0,2003,0.025895761204353048,2.59,IND,cf469a2d-21f4-4a9b-9173-80c413b1d9b2
198,Kenny Anderson,1070000.0,2003,0.01839871479990555,1.84,IND,a8644ea2-3e28-4207-98be-fda50363c248
199,Jamaal Tinsley,861600.0,2003,0.014815264179064133,1.482,IND,6e4c78a8-7714-41f3-b79b-a622e5968c80
200,Primoz Brezec,861600.0,2003,0.014815264179064133,1.482,IND,7c0d01ec-0efd-4cd8-a808-53b1916cd387
201,Anthony Johnson,813679.0,2003,0.013991259681936775,1.399,IND,9cbaf2c1-3376-4e6e-b351-4a865aa0e712
202,Jamison Brewer,638679.0,2003,0.010982124083821381,1.098,IND,21a1ccb9-bbcb-4e51-a63c-56a5f901b713
203,James Jones,366931.0,2003,0.006309400766583312,0.631,IND,73314c74-f00a-476f-aa94-e04bfc80d491
204,Bonzi Wells,7000000.0,2003,0.12199729155555836,14.883,MEM,794b91a7-20a9-43df-a579-89ad70cd1e45
205,Lorenzen Wright,6600000.0,2003,0.1150260177523836,13.231,MEM,bab51822-a357-43c7-956a-e988098dc9e7
206,Bo Outlaw,6585000.0,2003,0.11476459498476455,13.171,MEM,847a478d-8ace-4c5d-9963-9b38c35392bc
207,Jason Williams,6187500.0,2003,0.10783689164285962,11.629,MEM,07f1b897-9583-4190-8226-15ebce621d1a
208,Michael Dickerson,6187500.0,2003,0.10783689164285962,11.629,MEM,4d132cc0-64fe-4a2e-abd5-63ff3a7572b3
209,James Posey,4917000.0,2003,0.08569438322552578,7.344,MEM,b973fe43-5197-4d1c-ae9d-8a69d3f0eb11
210,Stromile Swift,4592418.0,2003,0.0800375082415706,6.406,MEM,8c405510-14f1-40fa-ad7f-4515664ceb00
211,Mike Miller,3380457.0,2003,0.05891522831714688,3.471,MEM,f5a9ab80-2b88-4d62-b160-e733c54e3cac
212,Pau Gasol,2618395.0,2003,0.04563387117465946,4.563,MEM,d0e5dfb2-54b8-4447-9abf-8d1e4d777fe1
213,Shane Battier,2533440.0,2003,0.044153259759787684,4.415,MEM,83a7cc52-cfa4-47f6-bbe9-a6e89697b779
214,Iakovos Tsakalidis,1580702.0,2003,0.027548766108064886,2.755,MEM,3aaf0e54-1e8e-4d0a-8e59-27d2bcb594a6
215,Earl Watson,1336500.0,2003,0.02329276859485768,2.329,MEM,7c071ab0-faf3-49bc-856f-63193a7862b6
216,Troy Bell,1285440.0,2003,0.02240288549388242,2.24,MEM,cf31a196-2c22-4ef4-8bbf-26c2a64b73fe
217,Ryan Humphrey,1143360.0,2003,0.019926689038994742,1.993,MEM,8973d360-9df3-4602-9b46-313581b1e4e0
218,Dahntay Jones,1063680.0,2003,0.018538011297402332,1.854,MEM,7a09163e-be6d-48e1-9a2a-7f0e068a0a22
219,Theron Smith,366931.0,2003,0.006394941169681798,0.639,MEM,53f6ab37-0bb5-4052-954b-587fd9e6d7b2
