,player,salary,year,perc,perc_score,team,uuid
0,Patrick Ewing,18724000.0,1995,0.4321355212444321,186.741,NY,b37ba7aa-8c68-4dff-b6c6-94051e3fca06
1,Anthony Mason,3472000.0,1995,0.08013109003208013,6.421,NY,d7367804-3951-4de4-9c1a-1e1ba71a8719
2,Charles Smith,3357000.0,1995,0.07747697846707748,6.003,NY,e0269063-6579-4736-82b9-42ef4d8da882
3,Charles Smith,225000.0,1995,0.009937284692165003,0.994,MIN,e0269063-6579-4736-82b9-42ef4d8da882
4,Derek Harper,2837000.0,1995,0.06547577834706547,4.287,NY,1ef98410-15ed-4d8e-a7d9-f38c407cbd5b
5,Charles Oakley,2400000.0,1995,0.05539015440005539,3.068,NY,32b8c8ac-6646-4fc3-b447-3ba4839005c5
6,Bo Kimble,1700000.0,1995,0.039234692700039236,3.923,NY,2518da3e-c22c-4a23-956a-6d884d74e195
7,Anthony Bonner,1690000.0,1995,0.039003900390039,3.9,NY,8f6e2aeb-76e1-4186-847f-deefa294b5fc
8,John Starks,1613000.0,1995,0.03722679960303723,3.723,NY,11685273-76a7-4c81-ab0e-0e34a1100a02
9,Doug Christie,1466000.0,1995,0.03383415264603384,3.383,NY,98192981-14b8-4c10-ad93-5144b65a3df4
10,Herb Williams,1300000.0,1995,0.030003000300030003,3.0,NY,8a793693-c9bd-49ac-bcc5-07ec7c797bd4
11,Doc Rivers,1137000.0,1995,0.026241085647026242,2.624,NY,c05a51af-ec4a-4ffd-95d1-6d7e3d07b7a2
12,Doc Rivers,1150000.0,1995,0.043309607200692955,4.331,SA,c05a51af-ec4a-4ffd-95d1-6d7e3d07b7a2
13,Hubert Davis,1116000.0,1995,0.025756421796025757,2.576,NY,771641c6-eda9-4908-b7dc-4de5744b23c8
14,Monty Williams,845000.0,1995,0.0195019501950195,1.95,NY,65a2c9e3-9af8-473f-b202-4fa396851e17
15,Charlie Ward,722000.0,1995,0.016663204782016664,1.666,NY,75da2c59-d6f0-4526-ad3b-5b1478e167bb
16,Gary Grant,500000.0,1995,0.01153961550001154,1.154,NY,0ad85d16-2bf0-4ad4-9809-fd9959229831
17,Gary Grant,225000.0,1995,0.008952373373652171,0.895,PHI,0ad85d16-2bf0-4ad4-9809-fd9959229831
18,Anthony Tucker,225000.0,1995,0.005192826975005193,0.519,NY,2afe2301-ef95-4006-9701-d4d9e9472551
19,Eric Anderson,225000.0,1995,0.005192826975005193,0.519,NY,65f61ae2-4ebf-41c4-8705-99bfe16d1f21
20,Shaquille O'Neal,5700000.0,1995,0.15605082986188681,24.352,ORL,4780ef7e-7c65-4ab0-b2ab-239f446cf97e
21,Anfernee Hardaway,5230000.0,1995,0.1431834807329242,20.502,ORL,16eee61d-7636-4b5a-972e-b8aeb9b5d54b
22,Brian Shaw,4250000.0,1995,0.11635368893210858,13.538,ORL,fe3edc8f-1d05-4ce4-bc1b-65cc1983b048
23,Nick Anderson,3200000.0,1995,0.0876074834312347,7.675,ORL,bb214207-755d-4c90-9f69-637609f05ee6
24,Dennis Scott,3150000.0,1995,0.08623861650262166,7.437,ORL,3d0730d9-64e4-470d-82c1-0dffd8105932
25,Horace Grant,2763000.0,1995,0.0756435864751567,5.722,ORL,c856ad79-88c6-4ea2-8901-b9a394638941
