,player,salary,year,perc,perc_score,team,uuid
0,Scottie Pippen,13750000.0,2000,0.1573314030963278,24.753,POR,94d2cbb1-a959-4ab1-b9fb-40e934ee5ce3
1,Rasheed Wallace,12600000.0,2000,0.144172776655544,20.786,POR,59cc773b-c6d6-4242-ae3e-6795a5945ee2
2,Shawn Kemp,11720000.0,2000,0.13410356685737904,17.984,POR,ec838592-3c4e-4e25-bfa0-295f026db2ec
3,Damon Stoudamire,11250000.0,2000,0.12872569344245,16.57,POR,65af4a1d-57ae-4291-8d73-4181ad67d20a
4,Arvydas Sabonis,11250000.0,2000,0.12872569344245,16.57,POR,156f499e-05c4-4f63-b5ea-ca7e35b0b520
5,Steve Smith,8100000.0,2000,0.092682499278564,8.59,POR,0ecd82f9-eb94-4739-8623-7f23355c740f
6,Dale Davis,6000000.0,2000,0.06865370316930666,4.713,POR,9bd7b705-76b9-4cd9-b230-4872e38108fd
7,Greg Anthony,3500000.0,2000,0.04004799351542889,4.005,POR,c9961f2c-2cd0-42ee-80bb-9553fc139f92
8,Will Perdue,2250000.0,2000,0.025745138688490002,2.575,POR,fa1ad0af-f9c3-4612-89ca-30d319071a97
9,Detlef Schrempf,2200000.0,2000,0.025173024495412446,2.517,POR,97eeab53-3c7c-43ed-a7fb-d3a98cc66c92
10,Bonzi Wells,1528440.0,2000,0.01748884434534918,1.749,POR,794b91a7-20a9-43df-a579-89ad70cd1e45
11,Gary Grant,1000000.0,2000,0.011442283861551111,1.144,POR,0ad85d16-2bf0-4ad4-9809-fd9959229831
12,Gary Grant,316969.0,2000,0.006367326322576314,0.637,CLE,0ad85d16-2bf0-4ad4-9809-fd9959229831
13,Stacey Augmon,923500.0,2000,0.010566949146142451,1.057,POR,5a3e9fd3-c9fe-4c9f-ad4f-e9b2e05ad6c0
14,Erick Barkley,712200.0,2000,0.0081491945661967,0.815,POR,c61d0228-e224-4eb5-a19f-b8e9ee67fa42
15,Antonio Harvey,611000.0,2000,0.006991235439407729,0.699,POR,a4b313e8-110d-4e00-8092-b7a51e4ea940
16,Larry Johnson,11000000.0,2000,0.14863310644624755,22.092,NY,d8b862bc-d388-4f95-bab2-d51913dffce3
17,Latrell Sprewell,10125000.0,2000,0.13681001843347787,18.717,NY,0bfd9d49-7871-4504-a406-32c8c6fe5e86
18,Allan Houston,9000000.0,2000,0.12160890527420254,14.789,NY,465e59ac-6809-4cb1-a46a-c54e1193b673
19,Glen Rice,7578900.0,2000,0.10240685913140596,10.487,NY,fab5958e-5a64-48fb-b2ae-3e29575fd790
20,Marcus Camby,5750000.0,2000,0.0776945783696294,6.036,NY,daabe87b-5399-40dc-9a97-5c08300da5a5
21,Luc Longley,5750000.0,2000,0.0776945783696294,6.036,NY,8901f6d9-ddbd-4515-a43a-ed710350884e
22,Charlie Ward,5040000.0,2000,0.06810098695355342,4.638,NY,75da2c59-d6f0-4526-ad3b-5b1478e167bb
23,Chris Childs,4680000.0,2000,0.06323663074258533,3.999,NY,5f5dbe60-7f2f-40ef-8a62-66c2483855c4
24,Kurt Thomas,3680000.0,2000,0.04972453015656282,4.972,NY,d3b65687-9fb8-4089-bfc2-b5d624452cf4
25,Travis Knight,3200000.0,2000,0.043238721875272015,4.324,NY,af900de8-6a71-4d28-950e-8200e70f9df8
26,Erick Strickland,2560000.0,2000,0.03459097750021761,3.459,NY,8c5c5bae-d67b-4946-899c-9daa3a781307
27,Vernon Maxwell,1570000.0,2000,0.021213997920055332,2.121,NY,a4101125-cf8c-4656-8cc8-b6ea5b061fe9
28,Vernon Maxwell,1000000.0,2000,0.01957504227524005,1.958,PHI,a4101125-cf8c-4656-8cc8-b6ea5b061fe9
29,Mirsad Turkcan,1069400.0,2000,0.014449840366692467,1.445,NY,699546b6-2a11-466c-978d-1c837754043b
30,Felton Spencer,1000000.0,2000,0.013512100586022506,1.351,NY,23c32d73-b8af-416c-b767-79c9e8c8f069
31,Rick Brunson,523500.0,2000,0.007073584656782781,0.707,NY,736965ff-f60f-4ca6-95a4-f7d7fbe55aa0
32,Rick Brunson,16000.0,2000,0.00021776905969592988,0.022,MIA,736965ff-f60f-4ca6-95a4-f7d7fbe55aa0
33,Jonathan Kerner,423500.0,2000,0.005722374598180531,0.572,NY,06b47469-18e2-4960-b386-f2be9a3e2ce8
34,Lazaro Borrell,423500.0,2000,0.005722374598180531,0.572,NY,e8efe8f1-79cb-4b3c-82da-63400eb7ee21
