,player,salary,year,perc,perc_score,team,uuid
22,Kyrie Irving,35328700.0,2021,0.20209548408260164,40.843,BKN,6d2b90d8-a081-461e-bb70-05ec06577d87
23,Ben Simmons,33003936.0,2021,0.18879682588239033,35.644,BKN,4b1b4553-967e-437e-b7ed-8d781973ff59
24,Joe Harris,17357143.0,2021,0.09929038478279531,9.859,BKN,eff7cfb1-255d-4368-8448-774c8c8366a2
25,Seth Curry,8207518.0,2021,0.04695056210182278,4.695,BKN,a2330496-0de0-4b72-a052-014264b5cd8f
26,Patrick Mills,5890000.0,2021,0.03369335416379668,3.369,BKN,e68e70e1-429c-4b00-8d48-ed522e07d11a
27,Bruce Brown,4736102.0,2021,0.027092557222727635,2.709,BKN,3ed39f2c-6b72-4e65-8b18-5e2b32883c13
28,Jevon Carter,3650000.0,2021,0.020879582800994546,2.088,BKN,04402fb6-6309-42d6-8f7f-a6cac93f332d
29,Jevon Carter,457149.0,2021,0.0028416335892603507,0.284,MIL,04402fb6-6309-42d6-8f7f-a6cac93f332d
30,LaMarcus Aldridge,2641691.0,2021,0.015111618073737556,1.511,BKN,8e44a15c-b4d5-4dfe-bdf7-b86931475b32
31,Blake Griffin,2641691.0,2021,0.015111618073737556,1.511,BKN,edd4e1e6-bc07-48a0-92f1-b2de2297789a
32,Blake Griffin,29764126.0,2021,0.22699851598174822,51.528,DET,edd4e1e6-bc07-48a0-92f1-b2de2297789a
33,James Johnson,2641691.0,2021,0.015111618073737556,1.511,BKN,783c912e-0998-4d1f-9884-0c69ecd9cbdf
34,Andre Drummond,2401537.0,2021,0.013737833052370422,1.374,BKN,f1682f40-3b97-4898-ae82-f77ba1f84c06
35,Edmond Sumner,2320000.0,2021,0.013271406054330779,1.327,BKN,55a34648-1cd3-4cd8-899d-67ce51383c2f
36,Jahlil Okafor,2130023.0,2021,0.012184655231924055,1.218,BKN,7f8152a3-0f2b-406e-a7f8-55db22527541
37,Cam Thomas,2036280.0,2021,0.011648404620824431,1.165,BKN,ee04956f-0241-4e0d-90fb-1dc41e2b997e
38,Day'Ron Sharpe,2009160.0,2021,0.01149326646039622,1.149,BKN,485b7e43-eb4e-4537-81d6-e12426355524
39,Nicolas Claxton,1782621.0,2021,0.010197365143093615,1.02,BKN,a8697786-f64f-423c-950a-9c661b2c629c
40,DeAndre Bembry,1669178.0,2021,0.009548421989205061,0.955,BKN,9385d8ec-acf0-447c-acae-bb9a53fb6de1
41,DeAndre Bembry,601867.0,2021,0.0037411992227202938,0.374,MIL,9385d8ec-acf0-447c-acae-bb9a53fb6de1
42,Goran Dragic,728742.0,2021,0.004168720254674621,0.417,BKN,dc0edf7c-2ffc-499d-887c-f5177f69cad7
43,Goran Dragic,18620165.0,2021,0.14586272773527223,21.276,SA,dc0edf7c-2ffc-499d-887c-f5177f69cad7
44,Kessler Edwards,463211.0,2021,0.002649767788720955,0.265,BKN,5662883a-bce7-4e9d-84bd-3725e4884a49
45,David Duke,462629.0,2021,0.0026464384963400837,0.265,BKN,0e914d3d-c1f2-43f2-9c4e-433062ba5cb9
46,Langston Galloway,257418.0,2021,0.0014725425877990174,0.147,BKN,8bbcf6fb-4484-472f-b4f2-e2650c9b371d
47,Langston Galloway,128709.0,2021,0.0008000538503641274,0.08,MIL,8bbcf6fb-4484-472f-b4f2-e2650c9b371d
48,Shaquille Harrison,205662.0,2021,0.0011764758241145589,0.118,BKN,4bc1c2ad-e2d5-4c4f-9de7-daab4cc0d065
49,Shaquille Harrison,102831.0,2021,0.0008767657934418369,0.088,MEM,4bc1c2ad-e2d5-4c4f-9de7-daab4cc0d065
50,James Ennis,128709.0,2021,0.0007362712938995087,0.074,BKN,b5820f40-e27a-47bd-8d2f-4b58d572c7ca
51,James Ennis,128709.0,2021,0.0007644033543450964,0.076,LAC,b5820f40-e27a-47bd-8d2f-4b58d572c7ca
52,James Ennis,128709.0,2021,0.0009329177831602154,0.093,DEN,b5820f40-e27a-47bd-8d2f-4b58d572c7ca
53,Wenyen Gabriel,99380.0,2021,0.0005684966955514625,0.057,BKN,e28143f0-8160-4899-9098-4692d42291d1
54,Wenyen Gabriel,198760.0,2021,0.0011804365717209468,0.118,LAC,e28143f0-8160-4899-9098-4692d42291d1
55,Wenyen Gabriel,124495.0,2021,0.0007572260529093085,0.076,LAL,e28143f0-8160-4899-9098-4692d42291d1
56,Wenyen Gabriel,99380.0,2021,0.0007318439947200011,0.073,NO,e28143f0-8160-4899-9098-4692d42291d1
57,Paul George,39344970.0,2021,0.23366996126616776,54.602,LAC,b39db48f-c114-4524-993d-2be28eda83a9
58,Kawhi Leonard,39344900.0,2021,0.23366954553583963,54.601,LAC,bb8bd3e8-4f7b-4762-b826-6ec2afcb7028
59,Marcus Morris,15627907.0,2021,0.0928142129314439,8.614,LAC,9feb65ef-247d-4569-9709-5ff1f25c2858
60,Norman Powell,15517242.0,2021,0.09215697297768309,8.493,LAC,20e23077-318a-4939-878e-bfa624cff33a
61,Luke Kennard,13347727.0,2021,0.07927221322271644,6.284,LAC,aa6dbeea-cda6-4413-aabb-5563fbba5182
62,Robert Covington,12975471.0,2021,0.07706138309370379,5.938,LAC,ae2da12d-91f2-4646-8606-6a5a720c31b2
63,Reggie Jackson,10384500.0,2021,0.06167359417909123,3.804,LAC,c5284b38-7b43-4425-9497-8c96dd2ffae7
64,Ivica Zubac,7518518.0,2021,0.04465251364631832,4.465,LAC,336b75a2-39f8-4300-99a7-a50887820cd1
65,Nicolas Batum,3170029.0,2021,0.018826817091044383,1.883,LAC,b81297e1-4063-4e09-aed3-98096249002b
66,Nicolas Batum,8856969.0,2021,0.0725151504140763,5.258,CHA,b81297e1-4063-4e09-aed3-98096249002b
67,Rodney Hood,2239544.0,2021,0.013300662314239367,1.33,LAC,2feffd33-e5e2-4834-8077-6e5de80fbac3
68,Semi Ojeleye,1789256.0,2021,0.010626399771438592,1.063,LAC,f34d0211-44d9-4831-99cd-96e19dfab1e3
69,Terance Mann,1782621.0,2021,0.010586994475335914,1.059,LAC,a51dac75-01ad-44b0-b43a-46730bf0cb46
70,Isaiah Hartenstein,1729217.0,2021,0.010269827868995676,1.027,LAC,4a81da29-b5a2-434a-879c-c1e8237cdb9f
71,Jason Preston,1062303.0,2021,0.006309022496724075,0.631,LAC,96b4ca0a-c6d6-4bde-bfb2-bc69f624e4a1
72,BJ Boston,925258.0,2021,0.005495111599302576,0.55,LAC,127afe70-3829-4f30-9f6c-eb4e3f3dea57
73,Amir Coffey,573576.0,2021,0.0034064705527340204,0.341,LAC,22f37d9f-2751-4433-a50b-eb170eb12008
74,Jay Scrubb,462629.0,2021,0.002747555799651288,0.275,LAC,9f3a6a79-4fbf-4820-9163-4180cddf31b9
75,Xavier Moon,202069.0,2021,0.0012000887382324413,0.12,LAC,7a2122c4-f73a-4b0a-ae6b-1cc5e329b926
76,Moses Wright,53176.0,2021,0.00031581251327144835,0.032,LAC,793f0ab2-f585-46ab-8a50-844b04bc2571
77,Moses Wright,119645.0,2021,0.0009443399058533091,0.094,DAL,793f0ab2-f585-46ab-8a50-844b04bc2571
78,Russell Westbrook,44211146.0,2021,0.26890904518396047,72.312,LAL,1dc36313-c835-4a5d-b3f4-2cc5ba66d82e
79,LeBron James,41180544.0,2021,0.25047576842265235,62.738,LAL,bedcfe40-c385-484d-85bc-e13eb14254ca
80,Anthony Davis,35361360.0,2021,0.21508127280858752,46.26,LAL,9ea8ac65-27b8-4853-a067-93d8f0356f5c
81,Talen Horton-Tucker,9500000.0,2021,0.057782621813232904,3.339,LAL,ab99c0cf-cb0c-4007-932b-373e5bc08e84
82,Kendrick Nunn,5000000.0,2021,0.030411906217491003,3.041,LAL,aaff13d4-afdc-4c2e-8a58-c4d18d026b93
83,Luol Deng,5000000.0,2021,0.030411906217491003,3.041,LAL,8fc3eccc-a295-4ff3-84aa-59e2f2695930
84,Avery Bradley,2641691.0,2021,0.016067771789518005,1.607,LAL,ee7f61e9-4194-4c16-a34c-c0b87063ebe2
85,DeAndre Jordan,2641691.0,2021,0.016067771789518005,1.607,LAL,da9bcc22-4307-42dc-8d51-12e8fba68c7a
86,DeAndre Jordan,592103.0,2021,0.003975901125097768,0.398,PHI,da9bcc22-4307-42dc-8d51-12e8fba68c7a
87,DeAndre Jordan,7875533.0,2021,0.060063389852780674,3.608,DET,da9bcc22-4307-42dc-8d51-12e8fba68c7a
88,Carmelo Anthony,2641691.0,2021,0.016067771789518005,1.607,LAL,5aba723b-d598-4f57-ad9d-66759ddbc5bf
89,Wayne Ellington,2641691.0,2021,0.016067771789518005,1.607,LAL,6f7f81f9-6dea-4e90-a93d-f92089f0b816
90,Trevor Ariza,2641691.0,2021,0.016067771789518005,1.607,LAL,b8f4ff28-eb77-4c7e-acda-23a2a01cdad8
91,Dwight Howard,2641691.0,2021,0.016067771789518005,1.607,LAL,b89c8f21-0a6f-4c76-b5e8-b5775c73583b
92,Kent Bazemore,2401537.0,2021,0.014607063604366938,1.461,LAL,a477bf1f-f40f-4ffd-9878-5e9a0be452b8
93,Malik Monk,1789256.0,2021,0.010882937134216616,1.088,LAL,d5b4e990-d1dd-450d-8581-758b4c1902f5
94,Stanley Johnson,1248915.0,2021,0.007596377170723555,0.76,LAL,da7ada5d-c35a-498a-9fe6-8f3f65c0616f
95,Stanley Johnson,120083.0,2021,0.0008824194183740323,0.088,CHI,da7ada5d-c35a-498a-9fe6-8f3f65c0616f
96,Austin Reaves,925258.0,2021,0.005627771904596658,0.563,LAL,529ddc5d-628a-408c-a9df-2b736b2ee63a
97,DJ Augustin,622467.0,2021,0.0037860816054965944,0.379,LAL,6a4313e9-b55f-4ab2-ab54-8f12da567d82
98,DJ Augustin,7000000.0,2021,0.05292321971108685,2.801,HOU,6a4313e9-b55f-4ab2-ab54-8f12da567d82
99,Mason Jones,295125.0,2021,0.0017950627644874064,0.18,LAL,511b32a1-795a-47fc-9cd6-bb275c9e8804
100,Jay Huff,225997.0,2021,0.0013745999138868629,0.137,LAL,419e2127-6ade-408b-bdaa-0b386f9cb536
101,Sekou Doumbouya,185451.0,2021,0.001127983683987985,0.113,LAL,843b2f4a-c7a3-4cd3-94e4-7db349864340
102,Sekou Doumbouya,3613680.0,2021,0.027321082943651476,2.732,HOU,843b2f4a-c7a3-4cd3-94e4-7db349864340
103,Isaiah Thomas,151821.0,2021,0.0009234332027691403,0.092,LAL,d58940dd-f169-4591-a37a-958b80403a19
104,Isaiah Thomas,151821.0,2021,0.0011983002118480107,0.12,DAL,d58940dd-f169-4591-a37a-958b80403a19
105,Isaiah Thomas,607284.0,2021,0.004972049761499889,0.497,CHA,d58940dd-f169-4591-a37a-958b80403a19
106,Darren Collison,151821.0,2021,0.0009234332027691403,0.092,LAL,49303ecb-8557-41e4-a43c-09b5d24edecd
107,Chaundee Brown,93058.0,2021,0.0005660142337574555,0.057,LAL,4fb49581-5bd3-4d80-a3d5-7fcca231c400
108,Chaundee Brown,58494.0,2021,0.00043275669432302585,0.043,ATL,4fb49581-5bd3-4d80-a3d5-7fcca231c400
109,Jemerrio Jones,85578.0,2021,0.000520518022056089,0.052,LAL,478c6b82-d290-4e85-bb64-b2c86073f044
110,Mac McClung,5318.0,2021,3.234610345292343e-05,0.003,LAL,fdd34b8e-3d00-475f-b8b5-7c41fd8b4564
111,Mac McClung,106352.0,2021,0.0007815183663209205,0.078,CHI,fdd34b8e-3d00-475f-b8b5-7c41fd8b4564
112,Giannis Antetokounmpo,39344900.0,2021,0.24456750295000004,59.813,MIL,0a5638ef-6f1d-4b38-aafe-5364e228598f
113,Khris Middleton,35500000.0,2021,0.22066764319454368,48.694,MIL,982a6f07-c5fd-4eab-b8d8-4b4c908ed392
114,Jrue Holiday,31171333.0,2021,0.19376069262936071,37.543,MIL,25889713-b28a-4be8-9660-3ac5ac97e716
115,Brook Lopez,13302325.0,2021,0.08268711850022135,6.837,MIL,98b82862-6adb-4446-8471-e75ce9bd3293
116,Serge Ibaka,9720900.0,2021,0.0604250166966152,3.651,MIL,036d5db1-0417-434e-bf2e-082491506b0e
117,Pat Connaughton,5333334.0,2021,0.033151950539417704,3.315,MIL,1350fd00-96d5-45e1-bf23-aecadbe8dcd6
118,Bobby Portis,4347600.0,2021,0.027024637902890086,2.702,MIL,dbc851f7-198a-4aca-ab3f-e2c7c0fa4731
119,Grayson Allen,4054695.0,2021,0.025203943366836627,2.52,MIL,2c7b182e-966a-47fe-9214-3b9ff46cb079
120,George Hill,4000000.0,2021,0.024863959796568302,2.486,MIL,c5b9f92b-8034-4815-ae8f-041729580eed
121,George Hill,1275491.0,2021,0.008564770153084982,0.856,PHI,c5b9f92b-8034-4815-ae8f-041729580eed
122,Jon Leuer,3169348.0,2021,0.01970063531333354,1.97,MIL,f61c37a1-467b-4455-a934-01264e695f8d
123,Wesley Matthews,1958495.0,2021,0.012173985235445009,1.217,MIL,bb09e0ae-34a0-4be2-bbc8-99ecaea9fd88
124,Larry Sanders,1865546.0,2021,0.011596215185662203,1.16,MIL,c602180d-b2a2-44a3-9b7e-db86c0efc8d7
125,Thanasis Antetokounmpo,1729217.0,2021,0.010748795491885612,1.075,MIL,2b0686eb-4efd-4e42-a01e-a139a3d39cd5
126,Jordan Nwora,1517981.0,2021,0.009435754638988637,0.944,MIL,a5b89e6c-7fd0-447d-96af-a8537766ef2c
127,DeMarcus Cousins,900283.0,2021,0.005596150079383475,0.56,MIL,3ed22173-6b91-4189-a1df-56d82e1dd0f7
128,DeMarcus Cousins,1138659.0,2021,0.008253309636897401,0.825,DEN,3ed22173-6b91-4189-a1df-56d82e1dd0f7
129,Georgios Kalaitzakis,462629.0,2021,0.0028756972141816494,0.288,MIL,5b00f1eb-a0ef-4a73-8699-ae532867f2ba
130,Georgios Kalaitzakis,37223.0,2021,0.0004538124383914228,0.045,OKC,5b00f1eb-a0ef-4a73-8699-ae532867f2ba
131,Sandro Mamukelashvili,462629.0,2021,0.0028756972141816494,0.288,MIL,d81b1446-1569-468a-a192-7ab82e342fad
132,Lindell Wigginton,233973.0,2021,0.0014543738163706188,0.145,MIL,e5d71e26-6b4e-48ad-8122-7f700a7cfea2
133,Greg Monroe,138019.0,2021,0.0008579247167906401,0.086,MIL,c1a1f20d-7d44-4925-9cf5-e5d8cc5c5d6f
134,Greg Monroe,138019.0,2021,0.0009215968040324379,0.092,UTA,c1a1f20d-7d44-4925-9cf5-e5d8cc5c5d6f
135,Greg Monroe,198748.0,2021,0.001446147802580495,0.145,MIN,c1a1f20d-7d44-4925-9cf5-e5d8cc5c5d6f
136,Greg Monroe,138019.0,2021,0.0010781067520888763,0.108,WSH,c1a1f20d-7d44-4925-9cf5-e5d8cc5c5d6f
137,Ja'Vonte Smart,119645.0,2021,0.0007437121174651036,0.074,MIL,c8a1864f-10ea-4ef5-b72a-4593fd374384
138,Ja'Vonte Smart,146233.0,2021,0.0010382899091907257,0.104,MIA,c8a1864f-10ea-4ef5-b72a-4593fd374384
139,Luke Kornet,102831.0,2021,0.0006391964624602288,0.064,MIL,a7b4b9a5-555b-4360-b7d9-bd7808aa6ec9
140,Luke Kornet,606702.0,2021,0.004442827024127232,0.444,BOS,a7b4b9a5-555b-4360-b7d9-bd7808aa6ec9
141,Luke Kornet,102831.0,2021,0.0007539708408737322,0.075,CLE,a7b4b9a5-555b-4360-b7d9-bd7808aa6ec9
142,Justin Robinson,74093.0,2021,0.0004605613433017838,0.046,MIL,e838eaeb-c891-4ca2-adb8-6528f815a7fe
143,Justin Robinson,95930.0,2021,0.0007316179093627377,0.073,DET,e838eaeb-c891-4ca2-adb8-6528f815a7fe
144,Justin Robinson,95930.0,2021,0.0007353333009141773,0.074,SAC,e838eaeb-c891-4ca2-adb8-6528f815a7fe
145,Javin DeLaurier,53176.0,2021,0.000330541481535579,0.033,MIL,bfdf9bf2-4e80-42ab-955e-5bb1da60832a
146,Luca Vildoza,42789.0,2021,0.0002659759939338403,0.027,MIL,a717caca-50b7-4cda-bb1f-5a12ef325c09
147,Rayjon Tucker,28779.0,2021,0.0001788899747463598,0.018,MIL,31e42a59-3a01-4b65-a478-f02895534bd3
148,Rayjon Tucker,95930.0,2021,0.0006953266899638678,0.07,DEN,31e42a59-3a01-4b65-a478-f02895534bd3
149,Rayjon Tucker,95930.0,2021,0.0006980143634227609,0.07,MIN,31e42a59-3a01-4b65-a478-f02895534bd3
150,Rudy Gobert,35344828.0,2021,0.23600866926927613,55.7,UTA,8acbad0f-aa60-41d7-bc2f-1e9e011d8993
151,Donovan Mitchell,28103500.0,2021,0.18765601679569927,35.215,UTA,17cc8c3d-5145-4970-89a7-929a7cd78459
152,Mike Conley,21000000.0,2021,0.1402236857583463,19.663,UTA,ebc02828-465d-4985-90df-4facae97337a
153,Bojan Bogdanovic,18700000.0,2021,0.12486585350862264,15.591,UTA,edd98e1a-c4f2-4d91-ac8a-e49b1ec6e85c
154,Jordan Clarkson,12420000.0,2021,0.08293229414850765,6.878,UTA,7ed7efa4-ab55-4027-becc-297aa1179256
155,Royce O'Neale,8800000.0,2021,0.05876040165111654,3.453,UTA,fb22e82b-f677-4a53-a850-0a2f0c27b1dc
156,Juan Hernangomez,6803190.0,2021,0.04542706555782495,4.543,UTA,6bdd262e-e7c9-44f0-b3af-f6dbe6fb7864
157,Rudy Gay,5890000.0,2021,0.03932940519603141,3.933,UTA,16f0c304-f1dd-4a63-8977-190fa223be8a
158,Nickeil Alexander-Walker,3261480.0,2021,0.021777940315577678,2.178,UTA,e52882fd-5990-4be9-a1a3-8d307f3c3738
159,Hassan Whiteside,2401537.0,2021,0.016035827125001983,1.604,UTA,fecc4b80-2706-4c8f-864e-44b1d6a48aac
160,Udoka Azubuike,2075880.0,2021,0.013861311656763613,1.386,UTA,51af0bae-12a2-4bd6-828a-e933260fdc8e
161,Eric Paschall,1782621.0,2021,0.011903127949058524,1.19,UTA,9ec78bea-a596-48db-9cc9-8356db58b5a8
162,Danuel House,991967.0,2021,0.006623679470983309,0.662,UTA,f45fd1f1-548b-41f7-83a6-3f0074d9fd8e
163,Danuel House,3894000.0,2021,0.029440431079281744,2.944,HOU,f45fd1f1-548b-41f7-83a6-3f0074d9fd8e
164,Danuel House,111457.0,2021,0.0009238497162575262,0.092,NY,f45fd1f1-548b-41f7-83a6-3f0074d9fd8e
165,Jared Butler,925258.0,2021,0.006178242239875999,0.618,UTA,a176e9d5-0a0b-4c4f-9270-aa406742f445
166,Trent Forrest,463211.0,2021,0.003093007319229016,0.309,UTA,6d232a1f-318f-4507-a86d-45d14a1dde69
167,Malik Fitts,228656.0,2021,0.0015268089090838299,0.153,UTA,6be4cde0-d20d-41a6-bca7-86260db41567
168,Malik Fitts,402218.0,2021,0.0029454081245659436,0.295,BOS,6be4cde0-d20d-41a6-bca7-86260db41567
169,Xavier Sneed,146233.0,2021,0.0009764442971190596,0.098,UTA,24511f03-d2ef-4145-b1da-9c331503f60c
170,Denzel Valentine,102831.0,2021,0.0006866353252484051,0.069,UTA,e53a3da9-42a0-4e36-9476-720745e418bb
171,Denzel Valentine,902802.0,2021,0.007483185188339244,0.748,NY,e53a3da9-42a0-4e36-9476-720745e418bb
172,Norvel Pelle,95930.0,2021,0.0006405551511808647,0.064,UTA,83b16bec-1f1a-4eb2-8540-1b00fdbdf2ba
173,Norvel Pelle,95930.0,2021,0.0007024872118841298,0.07,BOS,83b16bec-1f1a-4eb2-8540-1b00fdbdf2ba
174,Zylan Cheatham,85578.0,2021,0.0005714315514203695,0.057,UTA,ff989e2c-130b-41e6-9d25-b87c95f6167c
175,Zylan Cheatham,85578.0,2021,0.0006076246390946224,0.061,MIA,ff989e2c-130b-41e6-9d25-b87c95f6167c
176,Zylan Cheatham,85578.0,2021,0.0006302047230846071,0.063,NO,ff989e2c-130b-41e6-9d25-b87c95f6167c
177,James Harden,44310840.0,2021,0.29754201314640727,88.531,PHI,5a4ef6ab-300d-469b-b1b5-a2aa94d3df73
178,Tobias Harris,35995950.0,2021,0.241708517105914,58.423,PHI,a06d7a3e-4ba3-4143-b379-1016a70135ca
179,Joel Embiid,31579390.0,2021,0.2120518427214542,44.966,PHI,395642df-8c55-4112-b850-4be318896e9e
180,Danny Green,10000000.0,2021,0.06714880899265445,4.509,PHI,bd88d7f7-4a74-408f-820c-ea299f764b71
181,Furkan Korkmaz,4629630.0,2021,0.031087414057666282,3.109,PHI,c9dbf2eb-a717-46c7-a196-245ba1e4a172
182,Georges Niang,3300000.0,2021,0.02215910696757597,2.216,PHI,ab09c1f4-39f1-426c-9e56-4e8e8c7f356b
183,Matisse Thybulle,2840160.0,2021,0.019071336134857748,1.907,PHI,155343f7-a49e-448c-9b5c-f8b5098dbfde
184,Paul Millsap,2641691.0,2021,0.01773864043766143,1.774,PHI,16209d46-a478-4126-8230-fb91cea66f19
185,Tyrese Maxey,2602920.0,2021,0.01747829779031601,1.748,PHI,ca947ac8-2ce3-4305-bbc4-435a73036b8c
186,Jaden Springer,2023680.0,2021,0.013588770178225495,1.359,PHI,9bf4f8f4-75af-4d76-abf7-f1b8ed03f44e
187,Shake Milton,1846738.0,2021,0.01240062572214767,1.24,PHI,a7072b79-8977-443a-bab2-090b949657cf
188,Paul Reed,1517981.0,2021,0.010193061622347859,1.019,PHI,1152ed65-a6ad-4326-be06-f38d5d56da97
189,Isaiah Joe,1517981.0,2021,0.010193061622347859,1.019,PHI,4401094e-ca54-4fce-8a64-d8c13dcb29af
190,Charles Bassey,925258.0,2021,0.006212997271092547,0.621,PHI,fdb1afc9-1652-4d19-b63c-7e71ab45d234
191,Charlie Brown,335221.0,2021,0.002250969089932662,0.225,PHI,f773370f-3c3e-4807-bbf5-ccf4f073f3b7
192,Charlie Brown,95930.0,2021,0.0007571609943458393,0.076,DAL,f773370f-3c3e-4807-bbf5-ccf4f073f3b7
193,Myles Powell,300443.0,2021,0.002017438962018008,0.202,PHI,13f3d526-a345-4e47-a875-15c9c05b24f0
194,Aaron Henry,223338.0,2021,0.001499688070280146,0.15,PHI,84871145-ecb6-424f-8371-a68b554f40fa
195,Grant Riller,162186.0,2021,0.0010890596735282656,0.109,PHI,6d9aa8df-c52c-4cd1-9973-87de862e2a48
196,Tyler Johnson,128709.0,2021,0.0008642656056635562,0.086,PHI,0e8937a0-8727-40dd-bc87-5fd1a8c02fbe
197,Tyler Johnson,128709.0,2021,0.0010082534619902217,0.101,SA,0e8937a0-8727-40dd-bc87-5fd1a8c02fbe
198,Willie Cauley-Stein,120083.0,2021,0.0008063430430264925,0.081,PHI,5fbe58d0-9e99-4d01-b5a2-f9d28c563987
199,Willie Cauley-Stein,4100000.0,2021,0.03236068046302451,3.236,DAL,5fbe58d0-9e99-4d01-b5a2-f9d28c563987
200,Braxton Key,53176.0,2021,0.0003570705066993393,0.036,PHI,d8745f20-440b-4f19-89f3-788ed2741a0f
201,Braxton Key,74446.0,2021,0.0005677684444951358,0.057,DET,d8745f20-440b-4f19-89f3-788ed2741a0f
202,Jimmy Butler,36016200.0,2021,0.2557237903031122,65.395,MIA,5cbc01e2-a4cf-428d-9696-0be12d360f30
203,Bam Adebayo,28103500.0,2021,0.19954169348191966,39.817,MIA,a0b335f7-8a52-4164-91c5-0090952103a4
204,Kyle Lowry,26984128.0,2021,0.19159387970369832,36.708,MIA,09855ef9-5497-4128-8dc1-db0500f2491e
205,Duncan Robinson,15650000.0,2021,0.11111881093073968,12.347,MIA,66963590-35ab-4dfc-b52b-2929be08550a
206,PJ Tucker,7000000.0,2021,0.04970170456965992,4.97,MIA,ec267140-8d06-45af-a310-42c400db91f0
207,Ryan Anderson,5214583.0,2021,0.03702480910285299,3.702,MIA,4c9e8daf-3859-4085-9024-b00a4aeec6c5
208,Tyler Herro,4004280.0,2021,0.02843136308202826,2.843,MIA,6bcf8cf2-ecb0-4aea-a786-b26215dcace4
209,Udonis Haslem,2641691.0,2021,0.01875664937804707,1.876,MIA,4dc4d675-85a3-4d26-b601-3a34e1f6eab7
210,Markieff Morris,2641691.0,2021,0.01875664937804707,1.876,MIA,cf3cf341-3205-4138-9a29-a3c168e2d530
211,Victor Oladipo,2389641.0,2021,0.016967033001363815,1.697,MIA,629ff9c4-4f2b-4817-88be-d9cbc4df9b6f
212,Dewayne Dedmon,2389641.0,2021,0.016967033001363815,1.697,MIA,dc33c40b-5fdb-494c-9569-cf0f56fd3cb5
213,Dewayne Dedmon,2866667.0,2021,0.021862867897207875,2.186,DET,dc33c40b-5fdb-494c-9569-cf0f56fd3cb5
214,Max Strus,1669178.0,2021,0.011851570261453687,1.185,MIA,4cf3a3f0-7796-4d6a-b66e-619b622b2764
215,Gabe Vincent,1669178.0,2021,0.011851570261453687,1.185,MIA,1338b539-03ca-493b-84c4-0b8d73512708
216,Omer Yurtseven,1489065.0,2021,0.010572724102145808,1.057,MIA,3e37b73e-76f8-4e59-a5a8-d3270154cd5b
217,Caleb Martin,844011.0,2021,0.0059926836250776055,0.599,MIA,fd198f6b-9d3a-4943-b4a7-fb5ce28fc52c
