,Player,Salary,Year,UUID
0,Kobe Bryant,24806250.0,2010,24d0e17f-fb15-4609-84f0-ff0d88dc0937
1,Rashard Lewis,19573711.0,2010,4238a32a-ab7c-4a04-a39c-5787949239f2
2,Kevin Garnett,18800000.0,2010,4035d838-5ed7-4507-86ad-0488a9b9c358
3,Tim Duncan,18700000.0,2010,1aba9f56-0b6b-428e-b755-819a337ce515
4,Michael Redd,18300000.0,2010,3c2fb1bc-d168-480f-8555-0c4d4e59c356
5,Pau Gasol,17823000.0,2010,4851c61b-ef46-44ed-b940-4c1229208225
6,Andrei Kirilenko,17823000.0,2010,264998a4-bb1c-44d5-8a17-d5e33001ccbe
7,Gilbert Arenas,17730694.0,2010,a96219af-32f3-4970-a605-f51f2c30d8db
8,Yao Ming,17686100.0,2010,e7839aa9-fd6b-45c7-85b8-1832ce2f3c3e
9,Zach Randolph,17666666.0,2010,71672ebf-e0d2-4a53-b5cc-6597ef66ef33
10,Vince Carter,17300000.0,2010,019d4597-224e-49c3-b78f-149070a6951d
11,Dirk Nowitzki,17278618.0,2010,2c65279f-3a4f-4c12-8369-793f979c9934
12,Carmelo Anthony,17149243.0,2010,3807a8ee-fb89-4e24-a723-1b0b709a7a01
13,Dwight Howard,16647180.0,2010,fbfff279-863a-4e79-bd74-f997d4a2b072
14,Kenyon Martin,16545454.0,2010,d942225a-2af7-4ddd-ab29-5080cf48f46c
15,Amare Stoudemire,16486611.0,2010,7b22af5c-e512-4e92-b842-66cda73f0254
16,Joe Johnson,16324500.0,2010,fca7c221-f167-42c8-a42a-9e28b3cef10e
17,Elton Brand,15959099.0,2010,d63e5ac8-f1ef-4bd5-8d76-8f4d65432d8a
18,Predrag Stojakovic,15532320.0,2010,72e2db2e-c191-4144-b3bf-b3bc04dca80e
19,Chris Paul,14940153.0,2010,61cbf931-8bc1-4186-99b6-41709cb25bf5
20,Deron Williams,14940152.0,2010,31e6add0-2087-4795-ae66-a42dfc9c162c
21,LeBron James,14500000.0,2010,f15e32f6-36a9-4efb-bce0-043c1bc98f68
22,Chris Bosh,14500000.0,2010,a7bd2cff-7c2f-45eb-9289-7bb7de4d1636
23,Jason Richardson,14444444.0,2010,8c6dde95-ce6e-46b9-8872-02b07d1e3a05
24,Carlos Boozer,14400000.0,2010,3bf7f1dc-c213-4da8-9385-3e65646f4279
25,Dwyane Wade,14200000.0,2010,3debf7bb-2228-4a7a-82fb-3e730f83f012
26,Paul Pierce,13876321.0,2010,d14d1240-57b5-4cfb-b38e-3993d37eb1d3
27,Andrew Bynum,13700000.0,2010,cfd5b73b-6bf9-495d-b4d2-a0cb34241038
28,Rudy Gay,13603750.0,2010,258e3e01-cda6-4d95-86e7-6011f215b62c
29,Brandon Roy,13520500.0,2010,7f90bd63-ee1a-485d-a49f-e7cf62a0a1bb
30,Tony Parker,13500000.0,2010,0ea2d348-8b73-4aab-8897-7c65a7b7146e
31,Samuel Dalembert,13428129.0,2010,bc04ca41-c6ba-4461-b7c7-772b5c981290
32,Antawn Jamison,13358905.0,2010,53a3b184-a4cf-42d0-9303-fca720ecd662
33,Nick Collison,13250000.0,2010,e4df493e-f5a7-4b47-a721-31b441db64a9
34,Chauncey Billups,13150000.0,2010,f828440b-4e2d-49b7-9a7c-f69d2bfc58b4
35,Baron Davis,13000000.0,2010,955a38f5-292b-4d1d-8e02-792168f51005
36,Al Jefferson,13000000.0,2010,1d68c26e-b492-433f-aeee-6c34f9f786de
37,Tyson Chandler,12600000.0,2010,8c507a1f-0040-43af-a02c-2e453b5ecb1c
38,Richard Hamilton,12500000.0,2010,17f55728-ceb7-4392-90fc-a6990f1cb79d
39,Andre Iguodala,12345250.0,2010,04eabe67-1489-4ba0-a12e-0ec83adefd56
40,Troy Murphy,11968253.0,2010,e315ffcb-8bb5-4c44-965c-717a0a27c7e1
41,Manu Ginobili,11854584.0,2010,294027c7-c0bb-467a-8693-07d4216b7587
42,Chris Kaman,11800000.0,2010,f6d753e1-aa28-443c-b912-17aa3593e27c
43,Marcus Camby,11749832.0,2010,bf87ad28-9f95-4a3a-97d0-7e7c60d93403
44,Josh Smith,11600000.0,2010,8c4597dc-5c78-4733-b3da-5fcb43fcb5c1
45,Eddy Curry,11530592.0,2010,5c066c64-425d-4ae2-ba7b-38715634f032
46,Emeka Okafor,11495000.0,2010,fe554532-afe4-469a-8913-3adff81412db
47,Nenê,11360000.0,2010,71b3fc68-5b92-4644-af01-caa989d432ad
48,Luol Deng,11345000.0,2010,6f179d17-b99b-42d2-a886-2494fe933860
49,LaMarcus Aldridge,11244000.0,2010,f2da6a45-f0b7-4c20-be4c-c6f694d4ce9e
50,Tayshaun Prince,11148760.0,2010,cd0dc149-fe1e-4af7-8638-75bb860234fc
51,Kevin Martin,11100005.0,2010,d2034c1c-8577-46cd-9673-df00fad122f0
52,Monta Ellis,11000000.0,2010,faa665e8-2fa5-4bbb-8247-8ef7bbd8c177
53,Andrew Bogut,11000000.0,2010,fd7cea99-d716-44a9-96c7-506ffc3af456
54,Danny Granger,10973202.0,2010,8233d9c6-aa3b-4003-b811-f76f0adaad5b
55,Jamal Crawford,10800000.0,2010,9d93177f-40b0-4e5f-9798-4f54ea6e53e0
56,Ben Gordon,10800000.0,2010,053dc52a-8fda-4b6f-80dd-afd735cbf3e1
57,David Lee,10800000.0,2010,6bec70f0-a57a-45ea-89b6-9c8a5236b619
58,Jason Terry,10650000.0,2010,be74addb-41ff-4399-90a7-389841b06f97
59,Mike Dunleavy,10561984.0,2010,b11f83f8-692f-4af3-b60f-b9e31171adfa
60,Caron Butler,10561960.0,2010,1de786dd-1fcd-4ab9-b048-4cf8e3288a40
61,Gerald Wallace,10500000.0,2010,21da3037-5a07-42ce-9376-1228b528f4a6
62,Steve Nash,10310938.0,2010,e22dbb44-a0dc-4d1b-8d5f-5311077027f4
63,Hidayet Turkoglu,10215850.0,2010,da312d61-dee7-4dd1-8a13-27f914f06475
64,Ray Allen,10000000.0,2010,dd35c155-b428-42b0-b12e-5ef94414c5a0
65,Mehmet Okur,9945000.0,2010,f4ed9663-56e3-414e-8d02-4dd06ef9e003
66,Corey Maggette,9600000.0,2010,381ecddb-60e5-4dee-9f57-f69e245d76c4
67,Maurice Williams,9300000.0,2010,b9800b4b-137b-4e3c-8087-8b36bf122799
68,Rajon Rondo,9090911.0,2010,cd4a52de-5f5b-4ed8-a062-f9bc6e075400
69,Kirk Hinrich,9000000.0,2010,6c87dbac-24b9-4717-9a1c-3492a6449c3b
70,Boris Diaw,9000000.0,2010,423f269d-72f8-468b-935f-af9febe4fe03
71,Andris Biedrins,9000000.0,2010,351691ed-de81-454a-9909-00ebd652b91a
72,Jose Calderon,9000000.0,2010,70556d6d-1554-4aeb-adb5-74cdce1c3384
73,Devin Harris,8981000.0,2010,c54c7212-4eb4-4297-99cb-63f06139cd74
74,Jason Kidd,8610500.0,2010,34ac2a07-1fe4-4883-944a-3b944559788b
75,TJ Ford,8500000.0,2010,571d9ecb-74f3-42d0-91ca-8f187769bf13
76,Andrea Bargnani,8500000.0,2010,9bae7305-fcf3-473f-b294-09b43564ef94
77,Stephen Jackson,8453250.0,2010,3c96c82c-73bf-459e-ab4b-5a86235203c8
78,Richard Jefferson,8400000.0,2010,89a8b86f-f263-45ea-9c18-e41b5e63c58d
79,David West,8287500.0,2010,f7b0e666-79f1-4095-81da-83d935f4b1ae
80,Lamar Odom,8200000.0,2010,2c755913-c6d6-417f-9fcc-e902381f5aaf
81,John Salmons,8000000.0,2010,558b0037-a150-4d1f-b231-24aa05c6c4b5
82,Jameer Nelson,7800000.0,2010,69c8adfd-bf35-4507-b62e-ab2a6e4adbd3
83,Luis Scola,7775378.0,2010,af15b787-bdbb-45c7-b801-b241ce9f5e5d
84,Marko Jaric,7625000.0,2010,ffbad57d-5b56-4620-87a1-9f56f6b73c1c
85,Paul Millsap,7600000.0,2010,34e4eb48-38f8-4a3d-84d9-aabfb3b229db
86,Raymond Felton,7500000.0,2010,d943bd95-282c-4f42-86e0-d3103d1284bc
87,Joel Przybilla,7405300.0,2010,4c93afcf-fdce-410b-a854-c15235986588
88,Shane Battier,7354500.0,2010,4d73dc7b-f969-4093-87dd-813ce167c15c
89,Shawn Marion,7305500.0,2010,5d4d73e4-5fe8-43d3-8869-8997e243d262
90,Anderson Varejao,7281818.0,2010,4beb4fd4-7b44-4217-a4d2-37a9a24438ca
91,Andre Miller,7269264.0,2010,c572c106-7e60-4ff3-a115-1f32869d30c9
92,JJ Redick,7250000.0,2010,5dab9cff-dac6-4c0c-ba68-6cf9a1d422c1
93,Dan Gadzuric,7248325.0,2010,fe38154a-4f09-4463-ba67-415b44a2615d
94,James Posey,7148800.0,2010,373c2151-f10c-4224-909f-ea9139e8964f
