,Player,Salary,Year,UUID
0,Kobe Bryant,30453000.0,2013,24d0e17f-fb15-4609-84f0-ff0d88dc0937
1,Dirk Nowitzki,22721381.0,2013,2c65279f-3a4f-4c12-8369-793f979c9934
2,Gilbert Arenas,22346536.0,2013,a96219af-32f3-4970-a605-f51f2c30d8db
3,Amare Stoudemire,21679893.0,2013,7b22af5c-e512-4e92-b842-66cda73f0254
4,Carmelo Anthony,21490000.0,2013,3807a8ee-fb89-4e24-a723-1b0b709a7a01
5,Joe Johnson,21466718.0,2013,fca7c221-f167-42c8-a42a-9e28b3cef10e
6,Dwight Howard,20513178.0,2013,fbfff279-863a-4e79-bd74-f997d4a2b072
7,Pau Gasol,19285850.0,2013,4851c61b-ef46-44ed-b940-4c1229208225
8,Chris Bosh,19067500.0,2013,a7bd2cff-7c2f-45eb-9289-7bb7de4d1636
9,LeBron James,19067500.0,2013,f15e32f6-36a9-4efb-bce0-043c1bc98f68
10,Kevin Durant,18773176.0,2013,3a91d425-1011-4d09-9852-8cd43df314bc
11,Chris Paul,18668431.0,2013,61cbf931-8bc1-4186-99b6-41709cb25bf5
12,Dwyane Wade,18536000.0,2013,3debf7bb-2228-4a7a-82fb-3e730f83f012
13,Deron Williams,18466130.0,2013,31e6add0-2087-4795-ae66-a42dfc9c162c
14,Rudy Gay,17888932.0,2013,258e3e01-cda6-4d95-86e7-6011f215b62c
15,Zach Randolph,17800000.0,2013,71672ebf-e0d2-4a53-b5cc-6597ef66ef33
16,Brandon Roy,17779458.0,2013,7f90bd63-ee1a-485d-a49f-e7cf62a0a1bb
17,Derrick Rose,17632688.0,2013,e7d6802d-b0a7-4172-a723-dd36c473553c
18,Blake Griffin,16402500.0,2013,548d4996-f15b-46af-9dbf-38d6272876c7
19,Paul Pierce,15333334.0,2013,d14d1240-57b5-4cfb-b38e-3993d37eb1d3
20,Carlos Boozer,15300000.0,2013,3bf7f1dc-c213-4da8-9385-3e65646f4279
21,Marc Gasol,14860523.0,2013,95e02886-747c-4d37-8859-30842f3b7707
22,Brook Lopez,14694000.0,2013,a36692c7-1b71-468f-ab88-3d8ab5b548e1
23,Kevin Love,14693906.0,2013,d5ae36c1-d5d4-4d26-8c87-cdc42b78b90a
24,Russell Westbrook,14693906.0,2013,503e16ad-6e69-4abd-b647-011fefd6883e
25,Emeka Okafor,14544687.0,2013,fe554532-afe4-469a-8913-3adff81412db
26,Danny Granger,14379240.0,2013,8233d9c6-aa3b-4003-b811-f76f0adaad5b
27,Luol Deng,14312125.0,2013,6f179d17-b99b-42d2-a886-2494fe933860
28,Roy Hibbert,14283844.0,2013,8989fa2f-f01c-456f-85db-e7b610899128
29,Eric Gordon,14283844.0,2013,c9ef1818-96c7-404e-bec3-15d1ff9cc703
30,Andrew Bogut,14200000.0,2013,fd7cea99-d716-44a9-96c7-506ffc3af456
31,Tyson Chandler,14100538.0,2013,8c507a1f-0040-43af-a02c-2e453b5ecb1c
32,LaMarcus Aldridge,14100000.0,2013,f2da6a45-f0b7-4c20-be4c-c6f694d4ce9e
33,Josh Smith,14000000.0,2013,8c4597dc-5c78-4733-b3da-5fcb43fcb5c1
34,David Lee,13878000.0,2013,6bec70f0-a57a-45ea-89b6-9c8a5236b619
35,James Harden,13668750.0,2013,ef0995d8-4803-48be-b6b8-d6cdc7e8c433
36,Al Jefferson,13500000.0,2013,1d68c26e-b492-433f-aeee-6c34f9f786de
37,Ben Gordon,13200000.0,2013,053dc52a-8fda-4b6f-80dd-afd735cbf3e1
38,Nenê,13000000.0,2013,71b3fc68-5b92-4644-af01-caa989d432ad
39,Andre Iguodala,12868632.0,2013,04eabe67-1489-4ba0-a12e-0ec83adefd56
40,Tony Parker,12500000.0,2013,0ea2d348-8b73-4aab-8897-7c65a7b7146e
41,Serge Ibaka,12250000.0,2013,ebd9c171-4045-4a23-b4d3-c3e8fda32b8f
42,Nikola Pekovic,12100000.0,2013,cd471834-55df-4520-931d-8a08ade601d6
43,Al Horford,12000000.0,2013,8d5f6a78-1e2b-4ebe-92f4-885d3f6be695
44,Rajon Rondo,12000000.0,2013,cd4a52de-5f5b-4ed8-a062-f9bc6e075400
45,Kris Humphries,12000000.0,2013,6226c0c6-1d82-412f-aa45-1ffbb1e63bdc
46,David West,12000000.0,2013,f7b0e666-79f1-4095-81da-83d935f4b1ae
47,Tyreke Evans,11796247.0,2013,ea2ffc40-e1c3-49e3-b18d-0d7bdac2a7c7
48,Joakim Noah,11600000.0,2013,966edf81-b6b9-4f2c-83a5-73bcbe7f0157
49,Kevin Garnett,11532468.0,2013,4035d838-5ed7-4507-86ad-0488a9b9c358
50,Richard Jefferson,11046000.0,2013,89a8b86f-f263-45ea-9c18-e41b5e63c58d
51,Jrue Holiday,11000000.0,2013,40b91da7-903b-40dc-b539-caf6cf904f73
52,Andrea Bargnani,11000000.0,2013,9bae7305-fcf3-473f-b294-09b43564ef94
53,DeAndre Jordan,10986550.0,2013,ede63d42-e042-41e3-89a4-4c40797689c3
54,Nicolas Batum,10920250.0,2013,1ac6a422-b800-4fdb-92f9-6582da2f974b
55,Ty Lawson,10786517.0,2013,16d693eb-46f0-4c20-96e8-fd26addedceb
56,JaVale McGee,10750000.0,2013,68b72a95-0ce8-4723-be8d-5ffeaa333aac
57,Tim Duncan,10361446.0,2013,1aba9f56-0b6b-428e-b755-819a337ce515
58,Danilo Gallinari,10146925.0,2013,6573b86a-b743-4f04-9a03-c094cf5fc45f
59,Gerald Wallace,10105855.0,2013,21da3037-5a07-42ce-9376-1228b528f4a6
60,Tiago Splitter,10000000.0,2013,f626436c-73ea-4e6d-80d6-ef7dc37f1df2
61,Stephen Curry,9887642.0,2013,2f1008df-4d89-43d1-b8be-b9f05520f109
62,Paul Millsap,9500000.0,2013,34e4eb48-38f8-4a3d-84d9-aabfb3b229db
63,DeMar DeRozan,9500000.0,2013,272f27e6-3e62-4f8e-b945-8bed931d3cba
64,Metta World Peace,9317280.0,2013,7d5410b3-0b90-4fc9-8350-b731776296d0
65,Shawn Marion,9316796.0,2013,5d4d73e4-5fe8-43d3-8869-8997e243d262
66,Steve Nash,9300500.0,2013,e22dbb44-a0dc-4d1b-8d5f-5311077027f4
67,Andray Blatche,9170525.0,2013,e8d3a2e5-c7fe-43ab-bfda-f156e04cf33e
68,Anderson Varejao,9100000.0,2013,4beb4fd4-7b44-4217-a4d2-37a9a24438ca
69,Andris Biedrins,9000000.0,2013,351691ed-de81-454a-9909-00ebd652b91a
70,Jeff Green,8700000.0,2013,da45509e-d75a-4a2c-8db8-24ba84fd1f1d
71,Tyrus Thomas,8694215.0,2013,5f1eb805-446b-45c6-bbb0-8a43b1de4380
72,Jameer Nelson,8600000.0,2013,69c8adfd-bf35-4507-b62e-ab2a6e4adbd3
73,Thaddeus Young,8600000.0,2013,251cf798-a198-478f-8cfb-7a7bd077edcf
74,Charlie Villanueva,8580000.0,2013,26b0cabb-3978-491d-8f37-4e3370883af3
75,Al Harrington,8548107.0,2013,1e5ab881-780c-43ef-b030-ad2394fcbf71
76,Rodney Stuckey,8500000.0,2013,56d81f06-4fa6-4368-a675-670d8647809e
77,Kendrick Perkins,8477437.0,2013,a6818d96-2834-49bc-bb88-abbca927344e
78,Caron Butler,8386992.0,2013,1de786dd-1fcd-4ab9-b048-4cf8e3288a40
79,Monta Ellis,8360000.0,2013,faa665e8-2fa5-4bbb-8247-8ef7bbd8c177
80,Ryan Anderson,8308500.0,2013,10f2952a-16f2-442b-9f0d-34a7851f155f
81,Marcus Thornton,8165000.0,2013,de69b53e-9383-451f-8954-3acc624f458b
82,Jeff Teague,8000000.0,2013,ed4198c9-f1f9-4977-863b-b400610c3a2d
83,George Hill,8000000.0,2013,d6d8a4a1-344f-484b-9c8c-3bb3d05e80d7
84,OJ Mayo,8000000.0,2013,c2b44ca0-a235-43c1-b1d3-2b0d5a5db83e
85,Mike Conley,7900000.0,2013,a8b6a012-c3c8-4266-8d7c-5560c18a4fab
86,Ersan Ilyasova,7900000.0,2013,cde3632a-570c-4d70-ae7a-fd20c9c566a8
87,Trevor Ariza,7727280.0,2013,88096c7c-12f5-4a15-8541-69173def46ce
88,Marcin Gortat,7727280.0,2013,886ce925-763b-4c21-9034-9bf93bb1e71f
89,Brandon Jennings,7655503.0,2013,f4211bca-cdd3-4b7b-ac1d-6371d8e6e76d
90,Mike Miller,7599507.0,2013,263bcbf1-6373-464f-a26f-b58b8b2a96aa
91,John Salmons,7580000.0,2013,558b0037-a150-4d1f-b231-24aa05c6c4b5
92,Arron Afflalo,7562500.0,2013,688314cc-32b5-43a8-827c-f2c8da78d612
93,Taj Gibson,7550000.0,2013,8e37c54a-00ac-435b-a0bb-4261e632d568
94,Goran Dragic,7500000.0,2013,63f94e4b-0ea5-4f9b-b2e0-95851e27442b
95,Marvin Williams,7500000.0,2013,40aa8b01-32d3-4824-8aad-7ec22496e411
96,John Wall,7459924.0,2013,6fe56b56-bc6e-4e10-9319-9513743a0349
97,Josh Childress,7405833.0,2013,1f3bbb8c-e425-4069-86eb-af8b99d03a15
98,Tayshaun Prince,7235955.0,2013,cd0dc149-fe1e-4af7-8638-75bb860234fc
99,Drew Gooden,7091619.0,2013,6c7e133c-973b-475f-abc8-f9bf36e7f4fe
100,Brendan Haywood,7073500.0,2013,57d8912e-77d6-45b6-b0c2-d5f269c57e20
101,Michael Beasley,7027424.0,2013,ccc10c40-fa93-45e7-9fdc-77d4414a0ad2
102,Andrew Bynum,7000000.0,2013,cfd5b73b-6bf9-495d-b4d2-a0cb34241038
103,Manu Ginobili,7000000.0,2013,294027c7-c0bb-467a-8693-07d4216b7587
104,Wesley Matthews,6875480.0,2013,30477cdf-6bc5-4ae9-b2e2-ba0247ebf395
105,Jose Calderon,6791570.0,2013,70556d6d-1554-4aeb-adb5-74cdce1c3384
106,Kyle Korver,6760563.0,2013,e28e7e05-926f-49f1-8c11-5f0ab5b4c135
107,Brandon Bass,6750000.0,2013,26261d0a-4ea4-4314-9af9-eba5b320021d
108,Glen Davis,6750000.0,2013,a77623b7-6a42-4824-a11c-63f052adfe9b
109,Carl Landry,6750000.0,2013,84d20a39-3a50-4af0-a6d0-79f0ca06661e
110,Evan Turner,6679866.0,2013,323a3bdf-8bbd-4f2f-9e5e-1bc63b264320
111,Hidayet Turkoglu,6650359.0,2013,da312d61-dee7-4dd1-8a13-27f914f06475
112,Spencer Hawes,6500000.0,2013,8fb166f5-dbf5-45bb-a2e0-5af893b20ca5
113,JJ Redick,6500000.0,2013,5dab9cff-dac6-4c0c-ba68-6cf9a1d422c1
114,Kevin Martin,6500000.0,2013,d2034c1c-8577-46cd-9673-df00fad122f0
115,Amir Johnson,6500000.0,2013,3500f176-761e-4899-81c8-74c54d2e1ffd
116,Channing Frye,6400000.0,2013,3b827399-84c6-455e-933b-a1d8df379cd0
117,Wilson Chandler,6344164.0,2013,079e9a98-59b1-4f78-8b1d-827eb4263038
118,Jarrett Jack,6300000.0,2013,49ec37c6-3669-4de9-b559-5440bcd6cb84
119,Chris Andersen,6217507.0,2013,9c172e15-27b2-469c-a8e9-ab4525db13cb
120,Kyle Lowry,6210000.0,2013,f2f63d5e-6d9a-4240-ba9c-09b7870ead3f
121,Jason Richardson,6204250.0,2013,8c6dde95-ce6e-46b9-8872-02b07d1e3a05
122,Derrick Favors,6008106.0,2013,bc659b74-d3c9-4eff-b31b-cb8ab7dcbd29
123,Gerald Henderson,6000000.0,2013,5cb2d23c-7065-40fc-83c0-21d38cc0cf25
124,Kyrie Irving,5915880.0,2013,6c1bb9b8-8772-428c-bdd6-b1956c33c58a
125,Chuck Hayes,5722500.0,2013,88f7c309-0cb6-42c3-ac58-550a0eff0d44
126,Jason Thompson,5643750.0,2013,4b0c1581-8c55-4aa6-9670-5a55681ddca0
127,JR Smith,5565000.0,2013,c6934142-59ed-4ade-9c3c-eef7384f1dcb
128,Anthony Davis,5375760.0,2013,d8f59c50-268f-4f55-883b-bc65926f3c63
129,Anthony Bennett,5324280.0,2013,08426b10-1512-44e9-ae29-6dae7445ad83
130,Derrick Williams,5293080.0,2013,ef53d04e-22ca-42bb-a116-c2af9bd85d04
131,Louis Williams,5225000.0,2013,d861edd2-969c-4d79-ae0d-9c6d1ffa11d2
132,Jeremy Lin,5225000.0,2013,c17c1298-d9b1-46ef-88df-38be70ac116d
