,Player,Salary,Year,UUID
0,Kevin Garnett,22400000.0,2001,4035d838-5ed7-4507-86ad-0488a9b9c358
1,Shaquille O'Neal,21428572.0,2001,74b99a51-bb65-436f-8bcc-7022af2a490a
2,Alonzo Mourning,18754800.0,2001,8051eb29-ecd7-46b5-b2fa-415777e11e83
3,Juwan Howard,18750000.0,2001,5bdd7fb5-050d-4b0c-befb-5fbf7109397c
4,Scottie Pippen,18083564.0,2001,daa2fbf7-79c6-4f27-8b26-f261a98a48b9
5,Karl Malone,17500000.0,2001,42d09119-8de8-4e14-9d00-7c69985439bb
6,Jayson Williams,15125000.0,2001,061d4028-2d7f-4538-825e-30ebdd669601
7,Rasheed Wallace,14400000.0,2001,a4b7eb84-1c66-4b49-86bf-dc66f957b764
8,Dikembe Mutombo,14315790.0,2001,ac5301b7-a106-4651-8329-2340abff1bbc
9,Gary Payton,12926493.0,2001,442a7e96-4c9e-4d86-841a-a17bd27f5bcb
10,Allan Houston,12750000.0,2001,62f45e10-0b2a-4322-9017-f19f8645be33
11,Chris Webber,12750000.0,2001,a2a451fc-e02e-454f-a62a-4f9b2ce4f852
12,Shawn Kemp,12660000.0,2001,e2951a08-5c47-4a63-a592-c54a10392c81
13,Damon Stoudamire,12375000.0,2001,796009f7-7eaf-4a80-a431-b515d43192ce
14,Reggie Miller,12045075.0,2001,90ab210f-92e9-4018-9e96-d3580492167e
15,Antonio McDyess,11700000.0,2001,5b6497a1-1852-4ff7-8c70-3dd4d0460879
16,Bryant Reeves,11555554.0,2001,92654ebd-c119-4c15-b0d3-6f55eaab73fc
17,Larry Johnson,11335714.0,2001,6e248ec2-a9ad-40b1-a5fc-a2e03c124864
18,Shareef Abdur-Rahim,11250000.0,2001,1373ea21-11c6-4c31-b6ca-aa4f856c0bf6
19,Antoine Walker,11250000.0,2001,8fc415a6-0c0b-4af5-9531-f562fcd1128c
20,Zydrunas Ilgauskas,11250000.0,2001,ad1d5139-053b-4933-beee-51a3ecae81f3
21,Kobe Bryant,11250000.0,2001,24d0e17f-fb15-4609-84f0-ff0d88dc0937
22,Ray Allen,11250000.0,2001,dd35c155-b428-42b0-b12e-5ef94414c5a0
23,Latrell Sprewell,11250000.0,2001,f1abb210-4ffd-4a3f-81bb-9b9fb528b347
24,Vin Baker,11250000.0,2001,4df714c7-9b02-4dcb-b84c-f42fd5d67824
25,Allen Iverson,11250000.0,2001,d8c52d19-deaa-48c8-86da-ec699b2a0852
26,Anfernee Hardaway,11250000.0,2001,c9ea836c-104f-4821-bf79-5fff9899daa6
27,Stephon Marbury,11250000.0,2001,f3a8c74e-844a-4cb6-88e1-1427b0f4bab5
28,Mitch Richmond,11000000.0,2001,64a0182c-3929-4f08-8a22-f25cee810be8
29,Antonio Davis,11000000.0,2001,c1acc3b9-54f4-4996-ba79-86baf21e89aa
30,Keith Van Horn,10865250.0,2001,d5de1caf-9595-4da8-b30c-b14264099bc2
31,Jalen Rose,10865250.0,2001,fe1c6c2c-55b2-4e9e-928b-49ead2b5532a
32,Grant Hill,10865250.0,2001,c84baf92-4ddd-4db5-a1a8-eb9d3865a350
33,Tracy McGrady,10865250.0,2001,b08d73ba-5002-4a5b-91cf-f16b7bb6fd6c
34,Tim Duncan,10865250.0,2001,1aba9f56-0b6b-428e-b755-819a337ce515
35,Michael Finley,10625000.0,2001,55e94f09-faa2-4275-bf2c-2ed71d56f926
36,Vlade Divac,10444642.0,2001,112709ed-d8e8-4023-872a-d25875f5fd49
37,Nick Van Exel,10164642.0,2001,5b71c06e-2ba9-4de8-85b9-87ac7a0d8d48
38,Tom Gugliotta,10114000.0,2001,b30a9c97-4a6e-44fa-bad0-87a27cb60305
39,Eddie Jones,10091250.0,2001,83d519a9-63ac-49ac-8f02-8819baa4d5c8
40,Brian Grant,9925076.0,2001,4355f0fd-c604-45ad-8324-32133c99a9b4
41,Tim Thomas,9675000.0,2001,0d98d7f9-52ac-4744-93e4-220c3fe58e4b
42,Theo Ratliff,9667969.0,2001,6bbfff81-213b-4183-88f0-fcd3fd198e88
