,Player,2019/20
156,Brandon Ingram,"$7,265,485"
157,Darius Miller,"$7,250,000"
158,DJ Augustin,"$7,250,000"
159,De'Andre Hunter,"$7,068,360"
160,Josh Jackson,"$7,059,480"
161,Ersan Ilyasova,"$7,000,000"
162,Davis Bertans,"$7,000,000"
163,Jaren Jackson Jr,"$6,927,480"
164,Nemanja Bjelica,"$6,825,000"
165,Jaylen Brown,"$6,534,829"
166,Jabari Parker,"$6,500,000"
167,Ivica Zubac,"$6,481,482"
168,Darius Garland,"$6,400,920"
169,De'Aaron Fox,"$6,392,760"
170,Trae Young,"$6,273,000"
171,Montrezl Harrell,"$6,000,000"
172,Ishmael Smith,"$6,000,000"
173,Marco Belinelli,"$5,846,154"
174,Jarrett Culver,"$5,813,640"
175,Jonathan Isaac,"$5,806,440"
176,Rodney Hood,"$5,718,000"
177,Mo Bamba,"$5,697,600"
178,Trey Lyles,"$5,500,000"
179,Aron Baynes,"$5,453,280"
180,Kris Dunn,"$5,348,007"
181,Coby White,"$5,307,120"
182,Lauri Markkanen,"$5,300,400"
183,Wendell Carter,"$5,201,400"
184,Daniel Theis,"$5,000,000"
185,Luol Deng,"$5,000,000"
186,Jaxson Hayes,"$4,862,040"
187,Buddy Hield,"$4,861,207"
188,Frank Ntilikina,"$4,855,800"
189,Rodney McGruder,"$4,807,693"
190,Enes Kanter,"$4,767,000"
191,Garrett Temple,"$4,767,000"
192,Justin Holiday,"$4,767,000"
193,JaMychal Green,"$4,767,000"
194,Avery Bradley,"$4,767,000"
195,Robin Lopez,"$4,767,000"
196,Mike Scott,"$4,767,000"
197,Frank Kaminsky,"$4,767,000"
198,Richaun Holmes,"$4,767,000"
199,Ed Davis,"$4,767,000"
200,Collin Sexton,"$4,764,960"
201,Rui Hachimura,"$4,469,160"
202,Kevon Looney,"$4,464,286"
203,Dennis Smith,"$4,463,640"
204,Jamal Murray,"$4,444,746"
205,Kevin Knox,"$4,380,120"
206,Cam Reddish,"$4,245,720"
207,Zach Collins,"$4,240,200"
208,Mikal Bridges,"$4,161,000"
209,Alex Len,"$4,160,000"
210,Nicolo Melli,"$4,102,564"
211,Cameron Johnson,"$4,033,440"
212,Malik Monk,"$4,028,400"
213,Dorian Finney-Smith,"$4,000,000"
214,JaVale McGee,"$4,000,000"
215,Reggie Bullock,"$4,000,000"
216,Patrick McCaw,"$4,000,000"
217,Shai Gilgeous-Alexander,"$3,952,920"
218,PJ Washington,"$3,831,840"
219,Luke Kennard,"$3,827,160"
220,Miles Bridges,"$3,755,400"
221,Jakob Poeltl,"$3,754,885"
222,Tyler Herro,"$3,640,200"
223,Donovan Mitchell,"$3,635,760"
224,Stanley Johnson,"$3,623,000"
225,Jake Layman,"$3,581,986"
226,Thon Maker,"$3,569,643"
227,Jerome Robinson,"$3,567,720"
228,Danuel House,"$3,540,000"
229,Domantas Sabonis,"$3,529,554"
230,Boban Marjanovic,"$3,500,000"
231,TJ McConnell,"$3,500,000"
232,DeMarcus Cousins,"$3,500,000"
233,Taurean Prince,"$3,481,985"
234,Dario Saric,"$3,481,985"
235,Romeo Langford,"$3,458,400"
236,Bam Adebayo,"$3,454,080"
237,Michael Porter,"$3,389,400"
238,Denzel Valentine,"$3,377,568"
239,Juan Hernangomez,"$3,321,029"
240,Sekou Doumbouya,"$3,285,120"
241,Justin Jackson,"$3,280,920"
242,Troy Brown,"$3,219,480"
243,Yogi Ferrell,"$3,150,000"
244,Zhaire Smith,"$3,058,800"
245,Ryan Arcidiacono,"$3,000,000"
246,Quinn Cook,"$3,000,000"
247,Khem Birch,"$3,000,000"
248,Nickeil Alexander-Walker,"$2,964,840"
249,DJ Wilson,"$2,961,120"
250,Cedi Osman,"$2,907,143"
251,Donte DiVincenzo,"$2,905,800"
252,Bryn Forbes,"$2,875,000"
253,Goga Bitadze,"$2,816,760"
254,TJ Leaf,"$2,813,280"
255,Lonnie Walker,"$2,764,200"
256,Alex Caruso,"$2,750,000"
257,Malik Beasley,"$2,731,713"
258,Luka Samanic,"$2,689,920"
259,John Collins,"$2,686,560"
260,Kevin Huerter,"$2,636,280"
261,Caris LeVert,"$2,625,717"
262,Marko Guduric,"$2,625,000"
263,DeAndre Bembry,"$2,603,981"
264,Matisse Thybulle,"$2,582,160"
265,Harry Giles,"$2,578,800"
266,Vince Carter,"$2,564,753"
267,Wilson Chandler,"$2,564,753"
268,Jose Juan Barea,"$2,564,753"
269,Thabo Sefolosha,"$2,564,753"
270,Tyson Chandler,"$2,564,753"
271,Dwight Howard,"$2,564,753"
272,Rajon Rondo,"$2,564,753"
273,Jared Dudley,"$2,564,753"
274,Udonis Haslem,"$2,564,753"
275,Kyle Korver,"$2,564,753"
276,Wesley Matthews,"$2,564,753"
277,Josh Okogie,"$2,530,680"
278,Vincent Poirier,"$2,505,793"
279,Rondae Hollis-Jefferson,"$2,500,000"
280,Brandon Clarke,"$2,478,840"
281,Terrance Ferguson,"$2,475,840"
282,Grayson Allen,"$2,429,400"
283,Alfonzo McKinnie,"$2,391,985"
284,Grant Williams,"$2,379,840"
285,Jarrett Allen,"$2,376,840"
286,Pascal Siakam,"$2,351,838"
287,Skal Labissiere,"$2,338,846"
288,Chandler Hutchison,"$2,332,320"
289,Patrick Patterson,"$2,331,593"
290,Dejounte Murray,"$2,321,735"
291,Alec Burks,"$2,320,044"
292,Damian Jones,"$2,305,057"
293,Darius Bazley,"$2,284,800"
294,Ante Zizic,"$2,281,800"
295,OG Anunoby,"$2,281,800"
296,Markieff Morris,"$2,259,887"
297,Luke Kornet,"$2,250,000"
298,Aaron Holiday,"$2,239,200"
299,Ty Jerome,"$2,193,480"
300,Willie Cauley-Stein,"$2,177,483"
301,Kyle O'Quinn,"$2,174,318"
302,Austin Rivers,"$2,174,310"
303,Carmelo Anthony,"$2,159,029"
304,Anfernee Simons,"$2,149,560"
305,Nassir Little,"$2,105,520"
306,Moritz Wagner,"$2,063,520"
307,Dylan Windler,"$2,035,800"
308,Caleb Swanigan,"$2,033,160"
309,Ben McLemore,"$2,028,594"
310,Mike Muscala,"$2,028,594"
311,Michael Carter-Williams,"$2,028,594"
312,Noah Vonleh,"$2,000,000"
313,Torrey Craig,"$2,000,000"
314,Edmond Sumner,"$2,000,000"
315,Landry Shamet,"$1,995,120"
316,Mfiondu Kabengele,"$1,977,000"
317,Kyle Kuzma,"$1,974,600"
318,Jordan Poole,"$1,964,760"
319,Tony Bradley,"$1,962,360"
320,Keldon Johnson,"$1,950,600"
321,Derrick White,"$1,948,080"
322,Robert Williams,"$1,937,520"
323,Josh Hart,"$1,934,160"
324,Jacob Evans,"$1,925,880"
325,Dzanan Musa,"$1,911,600"
326,Omari Spellman,"$1,897,800"
327,Nerlens Noel,"$1,882,867"
328,James Ennis,"$1,882,867"
329,Glenn Robinson III,"$1,882,867"
330,Bruno Caboclo,"$1,845,301"
331,Shabazz Napier,"$1,845,301"
332,JR Smith,"$1,746,470"
333,JaKarr Sampson,"$1,737,145"
334,Raul Neto,"$1,737,145"
335,Mario Hezonja,"$1,737,145"
336,Emmanuel Mudiay,"$1,737,145"
337,Pat Connaughton,"$1,723,050"
338,Jahlil Okafor,"$1,702,486"
339,Rodions Kurucs,"$1,699,236"
340,Cheick Diallo,"$1,678,854"
341,Willy Hernangomez,"$1,676,735"
342,Treveon Graham,"$1,645,357"
343,Christian Wood,"$1,645,357"
344,Derrick Jones,"$1,645,357"
345,Georges Niang,"$1,645,357"
346,Shaquille Harrison,"$1,620,564"
347,Furkan Korkmaz,"$1,620,564"
348,Semi Ojeleye,"$1,618,520"
349,Dwayne Bacon,"$1,618,520"
350,Dillon Brooks,"$1,618,520"
351,Sterling Brown,"$1,618,520"
352,Frank Jackson,"$1,618,520"
353,Damyean Dotson,"$1,618,520"
354,Abdel Nader,"$1,618,520"
355,Wesley Iwundu,"$1,618,520"
356,Royce O'Neale,"$1,618,520"
357,Monte Morris,"$1,588,231"
358,Malcolm Miller,"$1,588,231"
359,Chris Boucher,"$1,588,231"
360,Mitchell Robinson,"$1,559,712"
361,Isaiah Roby,"$1,500,000"
362,Nigel Williams-Goss,"$1,500,000"
363,Brad Wanamaker,"$1,445,697"
364,Thanasis Antetokounmpo,"$1,445,697"
365,Theo Pinson,"$1,445,697"
366,Shake Milton,"$1,445,697"
367,Wenyen Gabriel,"$1,445,697"
368,Devonte Graham,"$1,416,852"
369,Jalen Brunson,"$1,416,852"
370,Keita Bates-Diop,"$1,416,852"
371,Sviatoslav Mykhailiuk,"$1,416,852"
372,Khyri Thomas,"$1,416,852"
373,Bruce Brown,"$1,416,852"
374,Alize Johnson,"$1,416,852"
375,De'Anthony Melton,"$1,416,852"
376,Kendrick Nunn,"$1,416,852"
377,Duncan Robinson,"$1,416,852"
378,Jarred Vanderbilt,"$1,416,852"
379,Kenrich Williams,"$1,416,852"
380,Hamidou Diallo,"$1,416,852"
381,Deonte Burton,"$1,416,852"
382,Melvin Frazier,"$1,416,852"
383,Ryan Broekhoff,"$1,416,852"
384,Jevon Carter,"$1,416,852"
385,Elie Okobo,"$1,416,852"
386,Gary Trent Jr,"$1,416,852"
387,Chimezie Metu,"$1,416,852"
388,Isaac Bonga,"$1,416,852"
389,Bruno Fernando,"$1,400,000"
390,Jaylen Nowell,"$1,400,000"
391,Kevin Porter,"$1,290,960"
392,Jordan McRae,"$1,254,933"
393,Carsen Edwards,"$1,228,026"
394,Cody Martin,"$1,173,310"
395,Gary Payton II,"$1,052,909"
396,Terance Mann,"$1,000,000"
397,Admiral Schofield,"$1,000,000"
398,David Nwaba,"$903,111"
399,Javonte Green,"$898,310"
400,Nicolas Claxton,"$898,310"
401,Jalen McDaniels,"$898,310"
402,Caleb Martin,"$898,310"
403,Daniel Gafford,"$898,310"
404,Vlatko Cancar,"$898,310"
405,Alen Smailagic,"$898,310"
406,Eric Paschall,"$898,310"
407,Talen Horton-Tucker,"$898,310"
408,KZ Okpala,"$898,310"
409,Naz Reid,"$898,310"
410,Ignas Brazdeikis,"$898,310"
411,Jalen Lecque,"$898,310"
412,DaQuan Jeffries,"$898,310"
413,Justin James,"$898,310"
414,Matt Thomas,"$898,310"
415,Terence Davis,"$898,310"
416,Dewan Hernandez,"$898,310"
417,Miye Oni,"$898,310"
418,Damion Lee,"$842,327"
419,Jeff Green,"$840,427"
420,Timothe Luwawu,"$837,583"
421,Juwan Morgan,"$746,054"
422,Gary Clark,"$718,765"
423,Marvin Williams,"$604,278"
424,Michael Kidd-Gilchrist,"$595,122"
425,Rayjon Tucker,"$578,573"
426,Chris Clemons,"$563,346"
427,Brandon Goodwin,"$522,738"
428,Reggie Jackson,"$512,721"
429,Justin Patton,"$483,115"
430,Anzejs Pasecniks,"$482,144"
431,Chris Silva,"$466,918"
432,Troy Daniels,"$458,439"
433,Anthony Tolliver,"$434,704"
434,Joakim Noah,"$381,360"
435,Dion Waiters,"$375,385"
436,Dean Wade,"$375,000"
437,Ky Bowman,"$350,189"
438,Juan Toscano-Anderson,"$350,189"
439,Norvel Pelle,"$350,189"
440,Jamal Crawford,"$289,803"
441,Jordan Bell,"$250,000"
442,Tyler Zeller,"$245,686"
443,Trey Burke,"$229,220"
444,Jontay Porter,"$197,933"
445,Cameron Payne,"$196,288"
446,Jerian Grant,"$196,288"
447,Dragan Bender,"$189,700"
448,Mychal Mulder,"$187,782"
449,Tyler Johnson,"$183,115"
450,PJ Dozier,"$183,115"
451,Sindarius Thornwell,"$183,115"
452,Corey Brewer,"$183,115"
453,Joe Chealey,"$163,356"
454,Jaylen Adams,"$163,356"
455,Johnathan Williams,"$161,245"
456,Luguentz Dort,"$155,647"
457,Oshae Brissett,"$129,568"
458,JP Macura,"$106,181"
459,Donta Hall,"$101,504"
460,Sheldon Mac,"$91,557"
461,Chasson Randle,"$91,557"
462,Jonah Bolden,"$89,846"
463,Derrick Walton,"$81,678"
464,Charlie Brown,"$79,568"
465,Tacko Fall,"$79,568"
466,Tremont Waters,"$79,568"
467,Jeremiah Martin,"$79,568"
468,Chris Chiozza,"$79,568"
469,Raymond Spalding,"$79,568"
470,Kobi Simmons,"$79,568"
471,Max Strus,"$79,568"
472,Adam Mokoka,"$79,568"
473,Matt Mooney,"$79,568"
474,Josh Reaves,"$79,568"
475,Antonius Cleveland,"$79,568"
476,Bol Bol,"$79,568"
477,Tyler Cook,"$79,568"
478,Jordan Bone,"$79,568"
479,Louis King,"$79,568"
480,Michael Frazier,"$79,568"
481,William Howard,"$79,568"
482,Naz Long,"$79,568"
483,Brian Bowen,"$79,568"
484,Johnathan Motley,"$79,568"
485,Amir Coffey,"$79,568"
486,Devontae Cacok,"$79,568"
487,Kostas Antetokounmpo,"$79,568"
488,John Konchar,"$79,568"
489,Yuta Watanabe,"$79,568"
490,Kyle Alexander,"$79,568"
491,Gabe Vincent,"$79,568"
492,Cam Reynolds,"$79,568"
493,Frank Mason,"$79,568"
494,Kelan Martin,"$79,568"
495,Jordan McLaughlin,"$79,568"
496,Zylan Cheatham,"$79,568"
497,Josh Gray,"$79,568"
498,Kenny Wooten,"$79,568"
499,Jared Harper,"$79,568"
500,Kevin Hervey,"$79,568"
501,Vic Law,"$79,568"
502,BJ Johnson,"$79,568"
503,Marial Shayok,"$79,568"
504,Tariq Owens,"$79,568"
505,Moses Brown,"$79,568"
506,Jaylen Hoard,"$79,568"
507,Kyle Guy,"$79,568"
508,Drew Eubanks,"$79,568"
509,Quinndary Weatherspoon,"$79,568"
510,Paul Watson,"$79,568"
511,Jarrell Brantley,"$79,568"
512,Justin Wright-Foreman,"$79,568"
513,Garrison Mathews,"$79,568"
514,Malik Newman,"$65,978"
