,Player,2018/19
94,Austin Rivers,"$13,155,324"
95,Michael Kidd-Gilchrist,"$13,000,000"
96,Khris Middleton,"$13,000,000"
97,Mason Plumlee,"$12,917,808"
98,Wilson Chandler,"$12,800,562"
99,Solomon Hill,"$12,763,467"
100,Nikola Vucevic,"$12,750,000"
101,Dion Waiters,"$12,705,000"
102,Joe Ingles,"$12,545,455"
103,Jeremy Lin,"$12,516,746"
104,Jordan Clarkson,"$12,500,000"
105,Nikola Mirotic,"$12,500,000"
106,Miles Plumlee,"$12,400,000"
107,Tyreke Evans,"$12,400,000"
108,Courtney Lee,"$12,253,780"
109,JJ Redick,"$12,250,000"
110,Kemba Walker,"$12,000,000"
111,Kentavious Caldwell-Pope,"$12,000,000"
112,Avery Bradley,"$12,000,000"
113,Will Barton,"$11,830,358"
114,TJ Warren,"$11,750,000"
115,Zach Randolph,"$11,692,308"
116,Patrick Mills,"$11,571,429"
117,Alec Burks,"$11,536,515"
118,Omer Asik,"$11,286,516"
119,Marcus Smart,"$11,160,716"
120,Jusuf Nurkic,"$11,111,111"
121,Iman Shumpert,"$11,011,234"
122,Moe Harkless,"$10,837,079"
123,Tony Snell,"$10,607,143"
124,Dante Exum,"$10,600,000"
125,Meyers Leonard,"$10,595,506"
126,John Henson,"$10,577,466"
127,Bojan Bogdanovic,"$10,500,000"
128,Mirza Teletovic,"$10,500,000"
129,Terrence Ross,"$10,500,000"
130,Robert Covington,"$10,464,092"
131,Rudy Gay,"$10,087,200"
132,Jon Leuer,"$10,002,681"
133,Darren Collison,"$10,000,000"
134,Andre Roberson,"$10,000,000"
135,Danny Green,"$10,000,000"
136,Dwight Powell,"$9,631,250"
137,Matthew Dellavedova,"$9,607,500"
138,Jared Dudley,"$9,530,000"
139,Boban Marjanovic,"$9,490,740"
140,Josh Richardson,"$9,367,200"
141,Norman Powell,"$9,367,200"
142,Markieff Morris,"$9,173,294"
143,Rajon Rondo,"$9,000,000"
144,Bogdan Bogdanovic,"$9,000,000"
145,E'Twaun Moore,"$8,808,685"
146,Kosta Koufos,"$8,739,500"
147,Fred VanVleet,"$8,653,847"
148,Wayne Ellington,"$8,653,076"
149,Kyle Anderson,"$8,641,000"
150,Julius Randle,"$8,641,000"
151,Jerryd Bayless,"$8,575,916"
152,Cristiano Felicio,"$8,470,980"
153,Markelle Fultz,"$8,339,880"
154,Joe Harris,"$8,333,333"
155,CJ Miles,"$8,333,333"
156,Jerami Grant,"$8,333,333"
157,Shaun Livingston,"$8,307,692"
158,Deandre Ayton,"$8,175,840"
159,JaMychal Green,"$8,066,667"
160,Louis Williams,"$8,000,000"
161,Garrett Temple,"$8,000,000"
162,PJ Tucker,"$7,959,537"
163,Cory Joseph,"$7,945,000"
164,Karl-Anthony Towns,"$7,839,435"
165,Kyle Korver,"$7,560,000"
166,Darrell Arthur,"$7,464,912"
167,Lonzo Ball,"$7,461,960"
168,Doug McDermott,"$7,333,334"
169,Marvin Bagley,"$7,314,960"
170,Jae Crowder,"$7,305,825"
171,DJ Augustin,"$7,250,000"
172,Lance Thomas,"$7,119,650"
173,D'Angelo Russell,"$7,019,698"
174,Jeremy Lamb,"$7,000,000"
175,Langston Galloway,"$7,000,000"
176,Ersan Ilyasova,"$7,000,000"
177,Davis Bertans,"$7,000,000"
178,Al-Farouq Aminu,"$6,957,105"
179,Jayson Tatum,"$6,700,800"
180,Luka Doncic,"$6,569,040"
181,Mario Hezonja,"$6,500,000"
182,Nemanja Bjelica,"$6,500,000"
183,Ben Simmons,"$6,434,520"
184,Dewayne Dedmon,"$6,300,000"
185,Milos Teodosic,"$6,300,000"
186,Marco Belinelli,"$6,153,846"
187,Wesley Johnson,"$6,134,000"
188,Josh Jackson,"$6,041,520"
189,Ishmael Smith,"$6,000,000"
190,Montrezl Harrell,"$6,000,000"
191,Jonathon Simmons,"$6,000,000"
192,Jaren Jackson Jr,"$5,922,720"
193,Brandon Ingram,"$5,757,120"
194,Anthony Tolliver,"$5,750,000"
195,Kristaps Porzingis,"$5,697,054"
196,Deron Williams,"$5,474,787"
197,De'Aaron Fox,"$5,470,920"
198,Ben McLemore,"$5,460,000"
199,Patrick Patterson,"$5,451,600"
200,Jason Smith,"$5,450,000"
201,Marcus Morris,"$5,375,000"
202,Trae Young,"$5,363,280"
203,DeMarcus Cousins,"$5,337,000"
204,Josh Smith,"$5,331,729"
205,Alexis Ajinca,"$5,285,394"
206,Thabo Sefolosha,"$5,250,000"
207,Aron Baynes,"$5,193,600"
208,Jaylen Brown,"$5,169,960"
209,Patrick Beverley,"$5,027,028"
210,Tony Parker,"$5,000,000"
211,Dirk Nowitzki,"$5,000,000"
212,Mike Muscala,"$5,000,000"
213,Jonathan Isaac,"$4,969,080"
214,Mo Bamba,"$4,871,280"
215,Jamal Crawford,"$4,698,113"
216,Ron Baker,"$4,697,823"
217,Willie Cauley-Stein,"$4,696,874"
218,Dragan Bender,"$4,661,280"
219,Lauri Markkanen,"$4,536,120"
220,Justin Holiday,"$4,500,000"
221,Ed Davis,"$4,449,000"
222,Kyle O'Quinn,"$4,449,000"
223,Lance Stephenson,"$4,449,000"
224,Wendell Carter,"$4,446,840"
225,Alex Len,"$4,350,000"
226,Luc Mbah a Moute,"$4,320,500"
227,Mike Scott,"$4,320,500"
228,Emmanuel Mudiay,"$4,294,479"
229,Kris Dunn,"$4,221,000"
230,Frank Ntilikina,"$4,155,720"
231,Glenn Robinson III,"$4,075,000"
232,Collin Sexton,"$4,073,760"
233,Al Jefferson,"$4,000,000"
234,Stanley Johnson,"$3,940,401"
235,Buddy Hield,"$3,833,760"
236,Dennis Smith,"$3,819,960"
237,Jodie Meeks,"$3,774,176"
238,Kevin Knox,"$3,744,840"
239,Jose Juan Barea,"$3,710,850"
240,Alex Abrines,"$3,667,645"
241,Nenê,"$3,651,480"
242,Zach Collins,"$3,628,920"
243,Frank Kaminsky,"$3,627,842"
244,Mikal Bridges,"$3,557,400"
245,Michael Beasley,"$3,500,000"
246,Jamal Murray,"$3,499,800"
247,Rodney Hood,"$3,472,887"
248,Justise Winslow,"$3,448,926"
249,Malik Monk,"$3,447,480"
250,Cameron Payne,"$3,440,356"
251,Brook Lopez,"$3,382,000"
252,Allonzo Trier,"$3,382,000"
253,Shai Gilgeous-Alexander,"$3,375,360"
254,Trey Lyles,"$3,364,249"
255,Ekpe Udoh,"$3,360,000"
256,Devin Booker,"$3,314,365"
257,Myles Turner,"$3,294,994"
258,Luke Kennard,"$3,275,280"
259,Troy Daniels,"$3,258,539"
260,Kelly Oubre,"$3,208,630"
261,Miles Bridges,"$3,206,640"
262,Marquese Chriss,"$3,206,160"
263,Tomas Satoransky,"$3,129,187"
264,Bryn Forbes,"$3,125,000"
265,Donovan Mitchell,"$3,111,480"
266,Terry Rozier,"$3,050,389"
267,Jerome Robinson,"$3,050,160"
268,Elfrid Payton,"$3,000,000"
269,Yogi Ferrell,"$3,000,000"
270,Bam Adebayo,"$2,955,840"
271,Jakob Poeltl,"$2,947,320"
272,Michael Porter,"$2,894,160"
273,Andrew Nicholson,"$2,844,429"
274,Justin Jackson,"$2,807,880"
275,Thon Maker,"$2,799,720"
276,Seth Curry,"$2,795,000"
277,Cedi Osman,"$2,775,000"
278,Sam Dekker,"$2,760,094"
279,Troy Brown,"$2,752,680"
280,Guerschon Yabusele,"$2,667,600"
281,Justin Patton,"$2,667,600"
282,Domantas Sabonis,"$2,659,800"
283,Jerian Grant,"$2,639,313"
284,Zhaire Smith,"$2,615,160"
285,Corey Brewer,"$2,559,925"
286,Delon Wright,"$2,536,898"
287,DJ Wilson,"$2,534,280"
288,Taurean Prince,"$2,526,840"
289,Dario Saric,"$2,526,840"
290,Justin Anderson,"$2,516,047"
291,Shelvin Mack,"$2,512,601"
292,Reggie Bullock,"$2,500,000"
293,Manu Ginobili,"$2,500,000"
294,Bobby Portis,"$2,494,346"
295,Dante Cunningham,"$2,487,000"
296,Donte DiVincenzo,"$2,484,360"
297,Rondae Hollis-Jefferson,"$2,470,356"
298,Tyus Jones,"$2,444,052"
299,Jarell Martin,"$2,416,221"
300,Greg Monroe,"$2,410,167"
301,TJ Leaf,"$2,407,560"
302,Georgios Papagiannis,"$2,400,480"
303,Vince Carter,"$2,393,887"
304,Carmelo Anthony,"$2,393,887"
305,Channing Frye,"$2,393,887"
306,Devin Harris,"$2,393,887"
307,Jose Calderon,"$2,393,887"
308,Zaza Pachulia,"$2,393,887"
309,JaVale McGee,"$2,393,887"
310,Udonis Haslem,"$2,393,887"
311,Dwyane Wade,"$2,393,887"
312,Raymond Felton,"$2,393,887"
313,Amir Johnson,"$2,393,887"
314,Jeff Green,"$2,393,887"
315,Lonnie Walker,"$2,360,160"
316,John Collins,"$2,299,080"
317,Denzel Valentine,"$2,280,600"
318,Larry Nance Jr,"$2,272,390"
319,Kevin Huerter,"$2,250,960"
320,Monta Ellis,"$2,245,400"
321,Harry Giles,"$2,207,040"
322,Darius Miller,"$2,205,000"
323,Henry Ellenson,"$2,199,311"
324,Omri Casspi,"$2,176,260"
325,Derrick Rose,"$2,176,260"
326,Juan Hernangomez,"$2,166,360"
327,Jonas Jerebko,"$2,165,481"
328,Quincy Pondexter,"$2,165,481"
329,Josh Okogie,"$2,163,600"
330,Nik Stauskas,"$2,161,886"
331,Terrance Ferguson,"$2,118,840"
332,Raul Neto,"$2,100,000"
333,Salah Mejri,"$2,098,196"
334,Grayson Allen,"$2,076,960"
335,Jarrett Allen,"$2,034,120"
336,Isaiah Thomas,"$2,029,463"
337,Spencer Hawes,"$2,007,058"
338,Torrey Craig,"$2,000,000"
339,Cole Aldrich,"$2,000,000"
340,Chandler Hutchison,"$1,991,520"
341,Ante Zizic,"$1,952,760"
342,OG Anunoby,"$1,952,760"
343,Shabazz Napier,"$1,942,422"
344,Aaron Holiday,"$1,914,480"
345,Timothe Luwawu,"$1,880,268"
346,Tyler Lydon,"$1,874,640"
347,Anfernee Simons,"$1,837,800"
348,Tim Frazier,"$1,832,107"
349,Trey Burke,"$1,795,015"
350,Malik Beasley,"$1,773,840"
351,Moritz Wagner,"$1,764,240"
352,Ian Clark,"$1,757,429"
353,Nerlens Noel,"$1,757,429"
354,Deyonta Davis,"$1,741,503"
355,Furkan Korkmaz,"$1,740,000"
356,Caleb Swanigan,"$1,740,000"
357,Landry Shamet,"$1,705,920"
358,Caris LeVert,"$1,702,800"
359,Rodions Kurucs,"$1,690,000"
360,Jonah Bolden,"$1,690,000"
361,Kyle Kuzma,"$1,689,840"
362,Tony Bradley,"$1,679,520"
363,Derrick White,"$1,667,160"
364,Kyle Singler,"$1,665,333"
365,Robert Williams,"$1,656,600"
366,Spencer Dinwiddie,"$1,656,092"
367,MarShon Brooks,"$1,656,092"
368,Josh Hart,"$1,655,160"
369,Jacob Evans,"$1,646,400"
370,Pat Connaughton,"$1,641,000"
371,DeAndre Bembry,"$1,634,640"
372,Dzanan Musa,"$1,634,400"
373,Omari Spellman,"$1,622,520"
374,Noah Vonleh,"$1,621,415"
375,James Ennis,"$1,621,415"
376,Luke Kornet,"$1,619,260"
377,TJ McConnell,"$1,600,520"
378,Richaun Holmes,"$1,600,520"
379,Malachi Richardson,"$1,569,360"
380,Kevon Looney,"$1,567,007"
381,Jahlil Okafor,"$1,567,007"
382,Wayne Selden,"$1,544,951"
383,Dorian Finney-Smith,"$1,544,951"
384,Damian Jones,"$1,544,951"
385,Quinn Cook,"$1,544,951"
386,Wade Baldwin,"$1,544,951"
387,Ivica Zubac,"$1,544,951"
388,Rodney McGruder,"$1,544,951"
389,Malcolm Brogdon,"$1,544,951"
390,Cheick Diallo,"$1,544,951"
391,Jake Layman,"$1,544,951"
392,Skal Labissiere,"$1,544,951"
393,Dejounte Murray,"$1,544,951"
394,Pascal Siakam,"$1,544,951"
395,Treveon Graham,"$1,512,601"
396,David Nwaba,"$1,512,601"
397,Gerald Green,"$1,512,601"
398,Derrick Jones,"$1,512,601"
399,Christian Wood,"$1,512,601"
400,Georges Niang,"$1,512,601"
401,Willy Hernangomez,"$1,496,500"
402,Sviatoslav Mykhailiuk,"$1,487,694"
403,Mitchell Robinson,"$1,485,440"
404,Michael Carter-Williams,"$1,468,082"
405,Jawun Evans,"$1,455,492"
406,Semi Ojeleye,"$1,378,242"
407,Daniel Theis,"$1,378,242"
408,Dwayne Bacon,"$1,378,242"
409,Maxi Kleber,"$1,378,242"
410,Jordan Bell,"$1,378,242"
411,Zhou Qi,"$1,378,242"
412,Sindarius Thornwell,"$1,378,242"
413,Rade Zagorac,"$1,378,242"
414,Dillon Brooks,"$1,378,242"
415,Ivan Rabb,"$1,378,242"
416,Tyler Dorsey,"$1,378,242"
417,Sterling Brown,"$1,378,242"
418,Frank Jackson,"$1,378,242"
419,Damyean Dotson,"$1,378,242"
420,Abdel Nader,"$1,378,242"
421,Wesley Iwundu,"$1,378,242"
422,Khem Birch,"$1,378,242"
423,Frank Mason,"$1,378,242"
424,Royce O'Neale,"$1,378,242"
425,Thomas Bryant,"$1,378,242"
426,Daniel Hamilton,"$1,349,383"
427,Jabari Bird,"$1,349,383"
428,Antonio Blakeney,"$1,349,383"
429,Ryan Arcidiacono,"$1,349,383"
430,Monte Morris,"$1,349,383"
431,Alfonzo McKinnie,"$1,349,383"
432,Ike Anigbogu,"$1,349,383"
433,Tyrone Wallace,"$1,349,383"
434,Shaquille Harrison,"$1,325,531"
435,Elie Okobo,"$1,238,464"
436,Jalen Brunson,"$1,230,000"
437,Melvin Frazier,"$1,050,000"
438,Raymond Spalding,"$1,023,210"
439,Isaac Bonga,"$1,000,000"
440,Justin Hamilton,"$1,000,000"
441,Devonte Graham,"$988,464"
442,Chasson Randle,"$975,824"
443,Patrick McCaw,"$964,104"
444,De'Anthony Melton,"$949,000"
445,Jason Thompson,"$893,333"
446,Brad Wanamaker,"$838,464"
447,Ryan Broekhoff,"$838,464"
448,Jarred Vanderbilt,"$838,464"
449,Bruce Brown,"$838,464"
450,Khyri Thomas,"$838,464"
451,Isaiah Hartenstein,"$838,464"
452,Alize Johnson,"$838,464"
453,Jevon Carter,"$838,464"
454,Keita Bates-Diop,"$838,464"
455,Kenrich Williams,"$838,464"
456,Hamidou Diallo,"$838,464"
457,Isaiah Briscoe,"$838,464"
458,Gary Trent Jr,"$838,464"
459,Chimezie Metu,"$838,464"
460,Lorenzo Brown,"$800,000"
461,Davon Reed,"$752,250"
462,Isaiah Canaan,"$744,671"
463,Isaiah Whitehead,"$726,390"
464,Bruno Caboclo,"$705,361"
465,Gary Clark,"$674,122"
466,James Nunnally,"$663,255"
467,Kalin Lucas,"$648,008"
468,John Jenkins,"$585,809"
469,Deonte Burton,"$500,000"
470,Andrew Bogut,"$486,892"
471,Dakari Johnson,"$459,414"
472,Chris Boucher,"$457,418"
473,Malcolm Miller,"$457,418"
474,Edmond Sumner,"$449,794"
475,Yante Maten,"$385,000"
476,Andrew Harrison,"$354,500"
477,Eric Moreland,"$309,859"
478,Nick Young,"$284,020"
479,Danuel House,"$247,827"
480,Okaro White,"$247,827"
481,Jaylen Adams,"$236,854"
482,Ben Moore,"$222,099"
483,Tyler Zeller,"$213,948"
484,Quincy Acy,"$213,948"
485,Terrence Jones,"$198,579"
486,Jimmer Fredette,"$198,579"
487,Dairis Bertans,"$194,220"
488,Walter Lemon Jr,"$176,250"
489,Demetrius Jackson,"$170,107"
490,BJ Johnson,"$142,111"
491,Chris Chiozza,"$137,374"
492,Johnathan Williams,"$127,250"
493,Cam Reynolds,"$108,953"
494,Donatas Motiejunas,"$99,289"
495,Emanuel Terry,"$94,740"
496,Justin Bibbs,"$92,159"
497,JaKarr Sampson,"$85,457"
498,Gary Payton II,"$85,457"
499,Alex Poythress,"$77,250"
500,PJ Dozier,"$77,250"
501,RJ Hunter,"$77,250"
502,Theo Pinson,"$77,250"
503,Alan Williams,"$77,250"
504,JP Macura,"$77,250"
505,Joe Chealey,"$77,250"
506,Rawle Alkins,"$77,250"
507,Tyler Ulis,"$77,250"
508,Brandon Sampson,"$77,250"
509,John Holland,"$77,250"
510,Billy Preston,"$77,250"
511,Jaron Blossomgame,"$77,250"
512,Jalen Jones,"$77,250"
513,Deng Adel,"$77,250"
514,Kostas Antetokounmpo,"$77,250"
515,Daryl Macon,"$77,250"
516,Thomas Welsh,"$77,250"
517,DeVaughn Akoon-Purcell,"$77,250"
518,Archie Goodwin,"$77,250"
519,Keenan Evans,"$77,250"
520,Zach Lofton,"$77,250"
521,Damion Lee,"$77,250"
522,Marcus Derrickson,"$77,250"
523,Vincent Edwards,"$77,250"
524,Trevon Duval,"$77,250"
525,Angel Delgado,"$77,250"
526,Johnathan Motley,"$77,250"
527,Alex Caruso,"$77,250"
528,Yuta Watanabe,"$77,250"
529,DJ Stephens,"$77,250"
530,Jarnell Stokes,"$77,250"
531,Julian Washburn,"$77,250"
532,Duncan Robinson,"$77,250"
533,Jaylen Morris,"$77,250"
534,Bonzie Colson,"$77,250"
535,Jared Terrell,"$77,250"
536,CJ Williams,"$77,250"
537,Trevon Bluiett,"$77,250"
538,Isaiah Hicks,"$77,250"
539,Kadeem Allen,"$77,250"
540,Tyler Davis,"$77,250"
541,Donte Grantham,"$77,250"
542,Troy Caupain,"$77,250"
543,Amile Jefferson,"$77,250"
544,Shake Milton,"$77,250"
545,Haywood Highsmith,"$77,250"
546,George King,"$77,250"
547,Troy Williams,"$77,250"
548,Drew Eubanks,"$77,250"
549,Jordan Loyd,"$77,250"
550,Naz Long,"$77,250"
551,Tyler Cavanaugh,"$77,250"
552,Devin Robinson,"$77,250"
553,Jordan McRae,"$77,250"
554,Jonathan Gibson,"$76,236"
555,Kobi Simmons,"$76,236"
556,Andre Ingram,"$76,236"
557,Scott Machado,"$76,236"
558,Charles Cooke,"$76,236"
559,Scotty Hopson,"$76,236"
560,Wenyen Gabriel,"$75,000"
561,Billy Garrett,"$67,370"
562,Brandon Goodwin,"$56,845"
563,Mitch Creek,"$56,845"
564,Jemerrio Jones,"$52,170"
565,Jordan Sibert,"$47,370"
566,Isaac Humphries,"$47,370"
567,Mitchell Creek,"$47,370"
568,Tahjere McCall,"$47,370"
569,Michael Frazier,"$47,370"
570,Stephan Hicks,"$47,370"
571,Dusty Hannahs,"$47,370"
572,Kendrick Nunn,"$47,370"
573,Richard Solomon,"$47,370"
574,Cody Demps,"$47,370"
575,Tarik Phillip,"$47,370"
