,Player,2013/14
102,Andrew Bynum,"$7,000,000"
103,Manu Ginobili,"$7,000,000"
104,Wesley Matthews,"$6,875,480"
105,Jose Calderon,"$6,791,570"
106,Kyle Korver,"$6,760,563"
107,Brandon Bass,"$6,750,000"
108,Glen Davis,"$6,750,000"
109,Carl Landry,"$6,750,000"
110,Evan Turner,"$6,679,866"
111,Hidayet Turkoglu,"$6,650,359"
112,Spencer Hawes,"$6,500,000"
113,JJ Redick,"$6,500,000"
114,Kevin Martin,"$6,500,000"
115,Amir Johnson,"$6,500,000"
116,Channing Frye,"$6,400,000"
117,Wilson Chandler,"$6,344,164"
118,Jarrett Jack,"$6,300,000"
119,Chris Andersen,"$6,217,507"
120,Kyle Lowry,"$6,210,000"
121,Jason Richardson,"$6,204,250"
122,Derrick Favors,"$6,008,106"
123,Gerald Henderson,"$6,000,000"
124,Kyrie Irving,"$5,915,880"
125,Chuck Hayes,"$5,722,500"
126,Jason Thompson,"$5,643,750"
127,JR Smith,"$5,565,000"
128,Anthony Davis,"$5,375,760"
129,Anthony Bennett,"$5,324,280"
130,Derrick Williams,"$5,293,080"
131,Louis Williams,"$5,225,000"
132,Jeremy Lin,"$5,225,000"
133,Omer Asik,"$5,225,000"
134,Jamal Crawford,"$5,225,000"
135,Courtney Lee,"$5,225,000"
136,Jason Terry,"$5,225,000"
137,Landry Fields,"$5,225,000"
138,Zaza Pachulia,"$5,200,000"
139,JJ Hickson,"$5,150,000"
140,Martell Webster,"$5,150,000"
141,Robin Lopez,"$5,119,761"
142,Keith Bogans,"$5,058,198"
143,Brandan Wright,"$5,000,000"
144,Tony Allen,"$5,000,000"
145,Ramon Sessions,"$5,000,000"
146,Chase Budinger,"$5,000,000"
147,Andre Miller,"$5,000,000"
148,DeMarcus Cousins,"$4,916,973"
149,Michael Kidd-Gilchrist,"$4,809,840"
150,Victor Oladipo,"$4,763,760"
151,Enes Kanter,"$4,753,320"
152,Boris Diaw,"$4,702,500"
153,Jose Juan Barea,"$4,687,000"
154,Linas Kleiza,"$4,600,000"
155,Luc Mbah a Moute,"$4,588,384"
156,Jonas Jerebko,"$4,500,000"
157,Luis Scola,"$4,500,000"
158,Corey Brewer,"$4,500,000"
159,Ekpe Udoh,"$4,469,547"
160,Timofey Mozgov,"$4,400,000"
161,Earl Clark,"$4,361,518"
162,Udonis Haslem,"$4,340,000"
163,Luke Ridnour,"$4,320,000"
164,Bradley Beal,"$4,319,280"
165,Tristan Thompson,"$4,285,560"
166,Otto Porter,"$4,278,000"
167,Jared Dudley,"$4,250,000"
168,Quentin Richardson,"$4,208,107"
169,Raymond Felton,"$4,180,000"
170,Greg Monroe,"$4,086,453"
171,Kirk Hinrich,"$4,059,000"
172,Ricky Rubio,"$4,002,120"
173,Elton Brand,"$4,000,000"
174,Steve Blake,"$4,000,000"
175,Ian Mahinmi,"$4,000,000"
176,Mario Chalmers,"$4,000,000"
177,Brandon Rush,"$4,000,000"
178,Matt Bonner,"$3,945,000"
179,Thabo Sefolosha,"$3,900,000"
180,Dion Waiters,"$3,894,240"
181,Cody Zeller,"$3,857,040"
182,Joel Anthony,"$3,800,000"
183,Danny Green,"$3,762,500"
184,Steve Novak,"$3,750,001"
185,Samuel Dalembert,"$3,700,748"
186,Al-Farouq Aminu,"$3,700,000"
187,Thomas Robinson,"$3,526,440"
188,Jonas Valanciunas,"$3,526,440"
189,Jan Vesely,"$3,524,880"
190,Marreese Speights,"$3,500,000"
191,Jordan Hill,"$3,500,000"
192,Gerald Green,"$3,500,000"
193,Alex Len,"$3,492,720"
194,Gordon Hayward,"$3,452,183"
195,Marcus Camby,"$3,383,773"
196,Paul George,"$3,282,003"
197,Shane Battier,"$3,270,000"
198,Gary Neal,"$3,250,000"
199,Alonzo Gee,"$3,250,000"
200,Matt Barnes,"$3,250,000"
201,Carlos Delfino,"$3,250,000"
202,Klay Thompson,"$3,245,151"
203,Darrell Arthur,"$3,231,683"
204,Mirza Teletovic,"$3,229,050"
205,Ray Allen,"$3,229,050"
206,Bismack Biyombo,"$3,217,680"
207,Damian Lillard,"$3,202,920"
208,Andrei Kirilenko,"$3,183,000"
209,Chris Kaman,"$3,183,000"
210,Tyler Hansbrough,"$3,183,000"
211,Vince Carter,"$3,180,000"
212,Nerlens Noel,"$3,172,320"
213,Ed Davis,"$3,153,860"
214,Jerryd Bayless,"$3,135,000"
215,Lavoy Allen,"$3,120,000"
216,Patrick Patterson,"$3,105,301"
217,Alexey Shved,"$3,066,667"
218,Larry Sanders,"$3,053,368"
219,Mike Dunleavy,"$3,000,000"
220,Randy Foye,"$3,000,000"
221,Chris Copeland,"$3,000,000"
222,Kosta Koufos,"$3,000,000"
223,Kwame Brown,"$3,000,000"
224,Joel Freeland,"$3,000,000"
225,Dorell Wright,"$3,000,000"
226,Brandon Knight,"$2,947,800"
227,Harrison Barnes,"$2,923,920"
228,Ben McLemore,"$2,895,960"
229,Jimmer Fredette,"$2,813,399"
230,Will Bynum,"$2,790,343"
231,Kevin Seraphin,"$2,761,113"
232,Marco Belinelli,"$2,750,000"
233,Kemba Walker,"$2,709,720"
234,Terrence Ross,"$2,678,640"
235,Greg Stiemsma,"$2,676,000"
236,Kentavious Caldwell-Pope,"$2,653,080"
237,Josh McRoberts,"$2,652,000"
238,Maurice Williams,"$2,652,000"
239,Eric Bledsoe,"$2,626,473"
240,Aaron Gray,"$2,612,500"
241,Nick Collison,"$2,585,668"
242,Avery Bradley,"$2,511,432"
243,DeMarre Carroll,"$2,500,000"
244,Wayne Ellington,"$2,500,000"
245,Chauncey Billups,"$2,500,000"
246,Jason Smith,"$2,500,000"
247,Jason Maxiell,"$2,500,000"
248,Andre Drummond,"$2,462,400"
249,Trey Burke,"$2,438,760"
250,Trevor Booker,"$2,350,820"
251,Austin Rivers,"$2,339,040"
252,Alec Burks,"$2,323,200"
253,CJ McCollum,"$2,316,720"
254,Quincy Pondexter,"$2,225,478"
255,CJ Miles,"$2,225,000"
256,Meyers Leonard,"$2,222,160"
257,Markieff Morris,"$2,207,040"
258,Michael Carter-Williams,"$2,200,920"
259,Dante Cunningham,"$2,180,000"
260,Jordan Crawford,"$2,162,418"
261,Greivis Vasquez,"$2,150,188"
262,Jeremy Lamb,"$2,111,160"
263,Marcus Morris,"$2,096,760"
264,Steven Adams,"$2,090,880"
265,Nate Robinson,"$2,016,000"
266,CJ Watson,"$2,016,000"
267,Eric Maynor,"$2,016,000"
268,Vitor Faverani,"$2,000,000"
269,Jermaine O'Neal,"$2,000,000"
270,Kawhi Leonard,"$1,991,760"
271,Kelly Olynyk,"$1,986,360"
272,John Henson,"$1,905,360"
273,Darren Collison,"$1,900,000"
274,Nikola Vucevic,"$1,892,280"
275,Shabazz Muhammad,"$1,887,120"
276,Moe Harkless,"$1,809,840"
277,Iman Shumpert,"$1,797,600"
278,Giannis Antetokounmpo,"$1,792,560"
279,Royce White,"$1,777,148"
280,Anthony Randolph,"$1,750,000"
281,Gigi Datome,"$1,750,000"
282,Jeff Ayres,"$1,750,000"
283,Chris Singleton,"$1,707,720"
284,Reggie Evans,"$1,695,636"
285,Jeremy Evans,"$1,660,000"
286,Tyler Zeller,"$1,633,440"
287,Tobias Harris,"$1,630,800"
288,Dennis Schroeder,"$1,617,840"
289,Toney Douglas,"$1,600,000"
290,Ronny Turiaf,"$1,600,000"
291,John Lucas,"$1,600,000"
292,Pablo Prigioni,"$1,591,350"
293,Terrence Jones,"$1,551,840"
294,Jodie Meeks,"$1,550,000"
295,Shane Larkin,"$1,536,960"
296,Gustavo Ayon,"$1,500,000"
297,Chris Duhon,"$1,500,000"
298,James Jones,"$1,500,000"
299,Vyacheslav Kravtsov,"$1,500,000"
300,Andrew Nicholson,"$1,482,000"
301,Sergey Karasev,"$1,467,840"
302,Nando De Colo,"$1,463,000"
303,Kenneth Faried,"$1,442,880"
304,Evan Fournier,"$1,422,720"
305,Donatas Motiejunas,"$1,422,720"
306,Tony Snell,"$1,409,040"
307,Antawn Jamison,"$1,399,507"
308,Jannero Pargo,"$1,399,507"
309,Nazr Mohammed,"$1,399,507"
310,Rasual Butler,"$1,399,507"
311,Willie Green,"$1,399,507"
312,Rashard Lewis,"$1,399,507"
313,Kenyon Martin,"$1,399,507"
314,Derek Fisher,"$1,399,507"
315,Earl Watson,"$1,399,507"
316,Jared Sullinger,"$1,365,720"
317,Gorgui Dieng,"$1,352,640"
318,Scotty Hopson,"$1,350,000"
319,Reggie Jackson,"$1,329,720"
320,Fab Melo,"$1,311,240"
321,Victor Claver,"$1,311,240"
322,Jared Cunningham,"$1,301,208"
323,Mason Plumlee,"$1,298,640"
324,MarShon Brooks,"$1,276,560"
325,Devin Harris,"$1,272,279"
326,Beno Udrih,"$1,272,279"
327,Roger Mason,"$1,272,279"
328,Shaun Livingston,"$1,265,977"
329,Francisco Garcia,"$1,265,977"
330,Ronnie Price,"$1,265,977"
331,John Jenkins,"$1,258,800"
332,Ronnie Brewer,"$1,256,250"
333,Solomon Hill,"$1,246,680"
334,Jordan Hamilton,"$1,234,320"
335,Pero Antic,"$1,200,000"
336,Hasheem Thabeet,"$1,200,000"
337,Tim Hardaway Jr,"$1,196,760"
338,Norris Cole,"$1,191,240"
339,Ryan Hollins,"$1,186,459"
340,Cory Joseph,"$1,182,600"
341,Jimmy Butler,"$1,174,080"
342,Tony Wroten,"$1,160,040"
343,Reggie Bullock,"$1,149,000"
344,Patrick Mills,"$1,133,950"
345,Miles Plumlee,"$1,121,520"
346,Andre Roberson,"$1,110,840"
347,Nick Young,"$1,106,942"
348,Jordan Farmar,"$1,106,942"
349,Arnett Moultrie,"$1,089,240"
350,Perry Jones,"$1,082,520"
351,Rudy Gobert,"$1,078,800"
352,Marquis Teague,"$1,074,720"
353,Festus Ezeli,"$1,066,920"
354,Archie Goodwin,"$1,064,400"
355,Nemanja Nedovic,"$1,056,720"
356,Kyle Singler,"$1,045,000"
357,Aaron Brooks,"$1,027,424"
358,Greg Oden,"$1,027,424"
359,Anthony Morrow,"$1,027,424"
360,Cartier Martin,"$1,003,248"
361,Richard Hamilton,"$1,000,000"
362,Ishmael Smith,"$985,000"
363,Lance Stephenson,"$981,349"
364,Alan Anderson,"$947,907"
365,Omri Casspi,"$947,907"
366,AJ Price,"$947,907"
367,BJ Mullens,"$947,907"
368,Austin Daye,"$947,907"
369,Darius Morris,"$944,923"
370,DeJuan Blair,"$941,000"
371,Chandler Parsons,"$926,500"
372,Wesley Johnson,"$916,099"
373,Xavier Henry,"$916,099"
374,Jeff Adrien,"$916,099"
375,Chris Johnson,"$916,099"
376,James Anderson,"$916,099"
377,Garrett Temple,"$916,099"
378,Jon Leuer,"$900,000"
379,Mike James,"$889,097"
380,Shelvin Mack,"$884,293"
381,Greg Smith,"$884,293"
382,Josh Harrellson,"$884,293"
383,Donald Sloan,"$884,293"
384,Lance Thomas,"$884,293"
385,Cole Aldrich,"$884,293"
386,E'Twaun Moore,"$884,293"
387,PJ Tucker,"$884,293"
388,Isaiah Thomas,"$884,293"
389,Julyan Stone,"$884,293"
390,Draymond Green,"$875,500"
391,Allen Crabbe,"$825,000"
392,Elliot Williams,"$797,545"
393,Robert Sacre,"$788,873"
394,Mike Scott,"$788,872"
395,Jeffery Taylor,"$788,872"
396,Tornike Shengelia,"$788,872"
397,Jae Crowder,"$788,872"
398,Bernard James,"$788,872"
399,Quincy Miller,"$788,872"
400,Patrick Beverley,"$788,872"
401,Orlando Johnson,"$788,872"
402,Khris Middleton,"$788,872"
403,Brian Roberts,"$788,872"
404,Darius Miller,"$788,872"
405,Doron Lamb,"$788,872"
406,Kyle O'Quinn,"$788,872"
407,Henry Sims,"$788,872"
408,Will Barton,"$788,872"
409,Quincy Acy,"$788,872"
410,Aron Baynes,"$788,872"
411,Kent Bazemore,"$762,195"
412,Diante Garrett,"$719,266"
413,Malcolm Thomas,"$702,233"
414,Dwight Buycks,"$700,000"
415,Leandro Barbosa,"$650,359"
416,Alexis Ajinca,"$635,880"
417,DJ Augustin,"$592,279"
418,Isaiah Canaan,"$570,515"
419,Jeremy Tyler,"$556,584"
420,Ricky Ledo,"$550,000"
421,Kendall Marshall,"$547,570"
422,Shawne Williams,"$535,770"
423,Chris Douglas-Roberts,"$535,288"
424,Jamaal Franklin,"$535,000"
425,Ray McCallum,"$524,616"
426,James Johnson,"$507,409"
427,Ryan Gomes,"$495,521"
428,Phil Pressey,"$490,180"
429,Matthew Dellavedova,"$490,180"
430,Carrick Felix,"$490,180"
431,Gal Mekel,"$490,180"
432,Tony Mitchell,"$490,180"
433,Peyton Siva,"$490,180"
434,Ognjen Kuzmic,"$490,180"
435,Robert Covington,"$490,180"
436,Ryan Kelly,"$490,180"
437,Nick Calathes,"$490,180"
438,Miroslav Raduljica,"$490,180"
439,Nate Wolters,"$490,180"
440,Robbie Hummel,"$490,180"
441,Jeff Withey,"$490,180"
442,Toure Murry,"$490,180"
443,Brandon Davies,"$490,180"
444,Hollis Thompson,"$490,180"
445,Dionte Christmas,"$490,180"
446,Ian Clark,"$490,180"
447,Glen Rice Jr,"$490,180"
448,Shannon Brown,"$481,562"
449,Solomon Jones,"$474,583"
450,Erik Murphy,"$455,580"
451,Jason Collins,"$436,316"
452,Luke Babbitt,"$387,995"
453,Daniel Orton,"$369,322"
454,Maalik Wayns,"$361,952"
455,Christapher Johnson,"$320,000"
456,Jarvis Varnado,"$310,908"
457,Shavlik Randolph,"$306,036"
458,Hilton Armstrong,"$296,138"
459,Dewayne Dedmon,"$256,623"
460,Stephen Jackson,"$238,739"
461,Hamed Haddadi,"$200,000"
462,Chris Smith,"$184,538"
463,Mike Muscala,"$161,471"
464,Troy Daniels,"$158,587"
465,James Southerland,"$155,704"
466,Jamaal Tinsley,"$139,951"
467,Chris Wright,"$139,212"
468,Chris Babb,"$138,403"
469,Justin Hamilton,"$126,870"
470,Jorge Gutierrez,"$121,103"
471,Reggie Williams,"$111,518"
472,Dexter Pittman,"$107,776"
473,Damion James,"$107,776"
474,Arinze Onuaku,"$106,776"
475,Manny Harris,"$104,034"
476,Othyus Jeffers,"$104,034"
477,Elias Harris,"$100,000"
478,DeAndre Liggins,"$88,429"
479,Royal Ivey,"$74,839"
480,Melvin Ely,"$74,469"
481,Sasha Vujacic,"$69,791"
482,Casper Ware,"$69,201"
483,Seth Curry,"$66,318"
484,James Nunnally,"$57,668"
485,Willie Reed,"$57,668"
486,Mustafa Shakur,"$46,404"
487,Darius Johnson-Odom,"$46,404"
488,Vander Blue,"$28,834"
489,Shane Edwards,"$28,834"
490,Tony Mitchell,"$28,834"
491,DJ Stephens,"$28,834"
