,Player,2012/13
141,Omer Asik,"$5,000,000"
142,Jeremy Lin,"$5,000,000"
143,Jamal Crawford,"$5,000,000"
144,Landry Fields,"$5,000,000"
145,Derrick Williams,"$4,947,840"
146,Robin Lopez,"$4,899,293"
147,Luc Mbah a Moute,"$4,794,192"
148,Daniel Gibson,"$4,792,332"
149,Derrick Favors,"$4,753,320"
150,Nikola Pekovic,"$4,640,000"
151,Michael Kidd-Gilchrist,"$4,602,720"
152,Linas Kleiza,"$4,600,000"
153,Marcus Camby,"$4,590,338"
154,Jonas Jerebko,"$4,500,000"
155,Luis Scola,"$4,500,000"
156,Boris Diaw,"$4,500,000"
157,Jose Juan Barea,"$4,493,000"
158,Enes Kanter,"$4,443,360"
159,Wesley Johnson,"$4,285,560"
160,Jared Dudley,"$4,250,000"
161,Marreese Speights,"$4,200,000"
162,Bradley Beal,"$4,133,280"
163,Dorell Wright,"$4,106,000"
164,Udonis Haslem,"$4,060,000"
165,Steve Novak,"$4,054,055"
166,OJ Mayo,"$4,020,000"
167,Tristan Thompson,"$4,006,080"
168,Anthony Morrow,"$4,000,000"
169,Carl Landry,"$4,000,000"
170,Brandon Rush,"$4,000,000"
171,Ian Mahinmi,"$4,000,000"
172,Ryan Gomes,"$4,000,000"
173,Steve Blake,"$4,000,000"
174,Mario Chalmers,"$4,000,000"
175,Luke Ridnour,"$4,000,000"
176,Raymond Felton,"$4,000,000"
177,Hakim Warrick,"$4,000,000"
178,JJ Hickson,"$4,000,000"
179,Stephen Curry,"$3,958,742"
180,Tiago Splitter,"$3,944,000"
181,Kirk Hinrich,"$3,941,000"
182,DeMarcus Cousins,"$3,880,800"
183,Joel Anthony,"$3,750,000"
184,Mike Dunleavy,"$3,750,000"
185,Ricky Rubio,"$3,741,120"
186,Dion Waiters,"$3,726,600"
187,Chris Duhon,"$3,680,000"
188,Matt Bonner,"$3,630,000"
189,Daequan Cook,"$3,602,675"
190,Thabo Sefolosha,"$3,600,000"
191,Ekpe Udoh,"$3,524,880"
192,Johan Petro,"$3,500,000"
193,Alonzo Gee,"$3,500,000"
194,Will Bynum,"$3,500,000"
195,DJ Augustin,"$3,500,000"
196,Gerald Green,"$3,500,000"
197,Jordan Hill,"$3,500,000"
198,Matt Carroll,"$3,500,000"
199,Shannon Brown,"$3,500,000"
200,Danny Green,"$3,500,000"
201,Raja Bell,"$3,480,000"
202,Thomas Robinson,"$3,374,640"
203,Jonas Valanciunas,"$3,374,640"
204,DeMar DeRozan,"$3,344,250"
205,Tony Allen,"$3,300,000"
206,Jan Vesely,"$3,294,960"
207,Corey Brewer,"$3,243,000"
208,Greg Monroe,"$3,217,680"
209,Brandon Jennings,"$3,179,493"
210,Shawne Williams,"$3,158,000"
211,Josh McRoberts,"$3,135,000"
212,Shane Battier,"$3,135,000"
213,Vince Carter,"$3,120,000"
214,Gerald Henderson,"$3,101,326"
215,Jerryd Bayless,"$3,100,000"
216,Mirza Teletovic,"$3,090,000"
217,Ray Allen,"$3,090,000"
218,Jason Kidd,"$3,090,000"
219,Damian Lillard,"$3,065,040"
220,Tyler Hansbrough,"$3,055,259"
221,Alexey Shved,"$3,017,943"
222,Bismack Biyombo,"$3,007,920"
223,Darrell Arthur,"$3,006,217"
224,Kosta Koufos,"$3,000,000"
225,Carlos Delfino,"$3,000,000"
226,Chauncey Billups,"$3,000,000"
227,Lavoy Allen,"$3,000,000"
228,Kwame Brown,"$3,000,000"
229,Austin Daye,"$2,958,444"
230,Al-Farouq Aminu,"$2,947,800"
231,Nick Collison,"$2,929,332"
232,Dahntay Jones,"$2,900,000"
233,Joel Freeland,"$2,900,000"
234,James Johnson,"$2,812,006"
235,JR Smith,"$2,806,452"
236,Harrison Barnes,"$2,798,040"
237,Timofey Mozgov,"$2,794,621"
238,Brandon Knight,"$2,755,560"
239,Gordon Hayward,"$2,709,720"
240,Quentin Richardson,"$2,706,940"
241,Jrue Holiday,"$2,674,851"
242,Greg Stiemsma,"$2,575,000"
243,Paul George,"$2,574,120"
244,Terrence Ross,"$2,563,320"
245,Ty Lawson,"$2,544,528"
246,Kemba Walker,"$2,532,960"
247,Reggie Williams,"$2,500,000"
248,Jason Smith,"$2,500,000"
249,Randy Foye,"$2,500,000"
250,Cole Aldrich,"$2,445,480"
251,Jeff Teague,"$2,433,076"
252,Jimmer Fredette,"$2,406,240"
253,Andre Drummond,"$2,356,320"
254,Eric Maynor,"$2,338,720"
255,Xavier Henry,"$2,323,200"
256,Darren Collison,"$2,319,344"
257,Omri Casspi,"$2,277,306"
258,BJ Mullens,"$2,253,061"
259,Serge Ibaka,"$2,253,061"
260,DeShawn Stevenson,"$2,240,450"
261,Austin Rivers,"$2,238,360"
262,Rodrigue Beaubois,"$2,227,332"
263,CJ Miles,"$2,225,000"
264,Klay Thompson,"$2,222,160"
265,Ed Davis,"$2,207,040"
266,Martell Webster,"$2,200,000"
267,Alec Burks,"$2,171,640"
268,Taj Gibson,"$2,155,811"
269,Meyers Leonard,"$2,126,520"
270,Patrick Patterson,"$2,096,760"
271,Dante Cunningham,"$2,090,000"
272,Wayne Ellington,"$2,083,042"
273,Toney Douglas,"$2,067,880"
274,Markieff Morris,"$2,063,040"
275,Shaun Livingston,"$2,038,446"
276,Jeremy Lamb,"$2,020,200"
277,Earl Watson,"$2,000,000"
278,Larry Sanders,"$1,991,760"
279,Marcus Morris,"$1,959,960"
280,Marco Belinelli,"$1,957,000"
281,Grant Hill,"$1,957,000"
282,Kendall Marshall,"$1,919,160"
283,Luke Babbitt,"$1,892,280"
284,Kawhi Leonard,"$1,861,920"
285,John Henson,"$1,823,280"
286,Kevin Seraphin,"$1,797,600"
287,Jeremy Evans,"$1,795,000"
288,Nikola Vucevic,"$1,768,800"
289,Moe Harkless,"$1,731,960"
290,Eric Bledsoe,"$1,707,720"
291,Iman Shumpert,"$1,680,360"
292,Renaldo Balkman,"$1,675,000"
293,Anthony Randolph,"$1,674,641"
294,Royce White,"$1,645,440"
295,Avery Bradley,"$1,630,800"
296,Reggie Evans,"$1,622,618"
297,Chris Singleton,"$1,596,360"
298,Sebastian Telfair,"$1,567,500"
299,Tyler Zeller,"$1,563,120"
300,Tobias Harris,"$1,524,480"
301,Derek Fisher,"$1,519,214"
302,Jordan Farmar,"$1,500,000"
303,Vyacheslav Kravtsov,"$1,500,000"
304,Gary Forbes,"$1,500,000"
305,Gustavo Ayon,"$1,500,000"
306,John Lucas,"$1,500,000"
307,Terrence Jones,"$1,485,000"
308,Jared Jeffries,"$1,475,106"
309,Keyon Dooling,"$1,471,491"
310,Elliot Williams,"$1,442,880"
311,Andrew Nicholson,"$1,418,160"
312,Nolan Smith,"$1,404,960"
313,Jodie Meeks,"$1,400,000"
314,Nando De Colo,"$1,400,000"
315,Trevor Booker,"$1,385,280"
316,Willie Green,"$1,375,000"
317,Louis Amundson,"$1,365,196"
318,Evan Fournier,"$1,361,400"
319,Donatas Motiejunas,"$1,361,400"
320,Chris Wilcox,"$1,352,181"
321,Jerry Stackhouse,"$1,352,181"
322,Nazr Mohammed,"$1,352,181"
323,Vladimir Radmanovic,"$1,352,181"
324,Antawn Jamison,"$1,352,181"
325,Joel Przybilla,"$1,352,181"
326,Rasheed Wallace,"$1,352,181"
327,Kurt Thomas,"$1,352,181"
328,Jermaine O'Neal,"$1,352,181"
329,Jamaal Tinsley,"$1,352,181"
330,Jason Collins,"$1,352,181"
331,Kenneth Faried,"$1,348,800"
332,Jeremy Pargo,"$1,313,845"
333,Jared Sullinger,"$1,306,920"
334,Hamed Haddadi,"$1,300,000"
335,Dominique Jones,"$1,276,560"
336,Fab Melo,"$1,254,720"
337,Victor Claver,"$1,254,720"
338,Reggie Jackson,"$1,243,080"
339,Earl Clark,"$1,240,000"
340,Quincy Pondexter,"$1,234,320"
341,Aleksandar Pavlovic,"$1,232,713"
342,Marquis Daniels,"$1,229,255"
343,Roger Mason,"$1,229,255"
344,Leandro Barbosa,"$1,229,255"
345,Delonte West,"$1,223,166"
346,Damien Wilkins,"$1,223,166"
347,Royal Ivey,"$1,223,166"
348,Lazar Hayward,"$1,209,260"
349,John Jenkins,"$1,204,560"
350,Jordan Crawford,"$1,198,680"
351,Dominic McGuire,"$1,195,578"
352,MarShon Brooks,"$1,193,280"
353,Greivis Vasquez,"$1,191,240"
354,Christian Eyenga,"$1,174,080"
355,Jared Cunningham,"$1,156,320"
356,Jordan Hamilton,"$1,153,800"
357,Nate Robinson,"$1,146,337"
358,Ronny Turiaf,"$1,146,337"
359,Ronnie Price,"$1,146,337"
360,JaJuan Johnson,"$1,120,440"
361,Norris Cole,"$1,113,600"
362,Josh Howard,"$1,113,560"
363,Tony Wroten,"$1,110,120"
364,Cory Joseph,"$1,105,560"
365,Jimmy Butler,"$1,097,520"
366,Patrick Mills,"$1,085,120"
367,Miles Plumlee,"$1,073,280"
368,Ryan Hollins,"$1,069,509"
369,Ronnie Brewer,"$1,069,509"
370,Luke Harangody,"$1,054,389"
371,DeJuan Blair,"$1,054,000"
372,Arnett Moultrie,"$1,042,320"
373,Devin Ebanks,"$1,040,000"
374,Perry Jones,"$1,035,960"
375,Festus Ezeli,"$1,020,960"
376,Mickael Pietrus,"$1,005,096"
377,Kyle Singler,"$1,000,000"
378,Jon Brockman,"$1,000,000"
379,CJ Watson,"$992,680"
380,Kelenna Azubuike,"$992,680"
381,Brandan Wright,"$992,680"
382,Ishmael Smith,"$985,000"
383,Gary Neal,"$972,000"
384,Ivan Johnson,"$962,195"
385,Chase Budinger,"$942,293"
386,Darius Morris,"$937,195"
387,Anthony Tolliver,"$915,852"
388,Cartier Martin,"$915,852"
389,Lance Stephenson,"$915,243"
390,James Anderson,"$902,002"
391,Chandler Parsons,"$888,250"
392,Hasheem Thabeet,"$885,120"
393,Alan Anderson,"$885,120"
394,DeMarre Carroll,"$885,120"
395,AJ Price,"$885,120"
396,Marquis Teague,"$857,000"
397,Keith Bogans,"$854,389"
398,Jeff Ayres,"$854,389"
399,Matt Barnes,"$854,389"
400,Dexter Pittman,"$854,389"
401,Will Conroy,"$854,389"
402,James White,"$854,389"
403,Draymond Green,"$850,000"
404,Tyler Honeycutt,"$850,000"
405,Brad Miller,"$848,000"
406,Mike James,"$795,400"
407,Kyle O'Quinn,"$788,872"
408,Jeremy Tyler,"$762,195"
409,Cory Higgins,"$762,195"
410,Josh Selby,"$762,195"
411,Julyan Stone,"$762,195"
412,Greg Smith,"$762,195"
413,Trey Thompkins,"$762,195"
414,Jon Leuer,"$762,195"
415,Malcolm Lee,"$762,195"
416,Lance Thomas,"$762,195"
417,DeAndre Liggins,"$762,195"
418,Daniel Orton,"$762,195"
419,Justin Harper,"$762,195"
420,E'Twaun Moore,"$762,195"
421,Charles Jenkins,"$762,195"
422,PJ Tucker,"$762,195"
423,Isaiah Thomas,"$762,195"
424,Shelvin Mack,"$761,800"
425,Sam Young,"$761,319"
426,Jannero Pargo,"$696,446"
427,Quincy Acy,"$665,000"
428,Jeff Adrien,"$653,356"
429,Doron Lamb,"$650,000"
430,Jae Crowder,"$600,491"
431,Garrett Temple,"$572,943"
432,Jeffery Taylor,"$550,000"
433,Orlando Johnson,"$550,000"
434,Will Barton,"$550,000"
435,Chris Johnson,"$508,586"
436,Mike Scott,"$473,604"
437,Tyshawn Taylor,"$473,604"
438,Tornike Shengelia,"$473,604"
439,Bernard James,"$473,604"
440,Quincy Miller,"$473,604"
441,Kim English,"$473,604"
442,Khris Middleton,"$473,604"
443,Kent Bazemore,"$473,604"
444,Ben Hansbrough,"$473,604"
445,Robert Sacre,"$473,604"
446,Brian Roberts,"$473,604"
447,Darius Miller,"$473,604"
448,Chris Copeland,"$473,604"
449,Pablo Prigioni,"$473,604"
450,DeQuan Jones,"$473,604"
451,Diante Garrett,"$473,604"
452,Luke Zeller,"$473,604"
453,Kevin Murphy,"$473,604"
454,Mickael Gelabale,"$452,323"
455,Kenyon Martin,"$429,516"
456,Jordan Williams,"$420,000"
457,Kevin Jones,"$390,000"
458,Juwan Howard,"$373,838"
459,Josh Harrellson,"$358,680"
460,Samardo Samuels,"$346,781"
461,Earl Barron,"$339,726"
462,Maalik Wayns,"$334,308"
463,Jarvis Varnado,"$314,806"
464,Terrel Harris,"$304,878"
465,Donald Sloan,"$300,395"
466,Micheal Eric,"$300,000"
467,Patrick Beverley,"$298,092"
468,Terrence Williams,"$296,775"
469,Travis Leslie,"$294,835"
470,Shavlik Randolph,"$280,286"
471,DJ White,"$263,980"
472,Aron Baynes,"$239,588"
473,Dionte Christmas,"$236,800"
474,Troy Murphy,"$226,619"
475,Kris Joseph,"$225,657"
476,Scott Machado,"$225,657"
477,Darius Johnson-Odom,"$195,013"
478,Malcolm Thomas,"$179,340"
479,DaJuan Summers,"$177,024"
480,Chris Quinn,"$169,339"
481,Tim Ohlbrecht,"$142,081"
482,Tracy McGrady,"$79,540"
483,Justin Holiday,"$76,220"
484,Chris Douglas-Roberts,"$72,892"
485,Solomon Jones,"$62,912"
486,Jerel McNeal,"$61,289"
487,Damion James,"$50,258"
488,Justin Dentmon,"$44,835"
489,Andrew Goudelock,"$44,835"
490,Josh Akognon,"$41,788"
491,Eddy Curry,"$31,629"
492,Chris Wright,"$27,859"
493,Henry Sims,"$25,073"
