,Player,Salary,Date
115,Scottie Pippen,"$5,408,700",2004
116,Juwan Howard,"$5,408,700",2004
117,James Posey,"$5,408,700",2004
118,Michael Olowokandi,"$5,408,700",2004
119,Alonzo Mourning,"$5,408,700",2004
120,Kwame Brown,"$5,361,873",2004
121,Clifford Robinson,"$5,287,500",2004
122,Nazr Mohammed,"$5,250,000",2004
123,Stephen Jackson,"$5,100,000",2004
124,Eddie Robinson,"$5,055,556",2004
125,Donyell Marshall,"$5,023,850",2004
126,Mark Blount,"$4,903,000",2004
127,Marquis Daniels,"$4,903,000",2004
128,Antonio McDyess,"$4,903,000",2004
129,Derek Fisher,"$4,903,000",2004
130,Vlade Divac,"$4,903,000",2004
131,Brian Cardinal,"$4,903,000",2004
132,Troy Hudson,"$4,903,000",2004
133,Hidayet Turkoglu,"$4,903,000",2004
134,Etan Thomas,"$4,903,000",2004
135,Eric Snow,"$4,875,000",2004
136,Lamond Murray,"$4,875,000",2004
137,Ervin Johnson,"$4,837,633",2004
138,Tyson Chandler,"$4,801,102",2004
139,Michael Stewart,"$4,800,000",2004
140,Rick Fox,"$4,800,000",2004
141,Tony Battie,"$4,800,000",2004
142,Anthony Mason,"$4,710,435",2004
143,Matt Harpring,"$4,690,000",2004
144,Devean George,"$4,546,000",2004
145,Derrick Coleman,"$4,500,000",2004
146,Jeff Foster,"$4,500,000",2004
147,Brian Skinner,"$4,500,000",2004
148,David Wesley,"$4,455,000",2004
149,Yao Ming,"$4,436,880",2004
150,Elden Campbell,"$4,400,000",2004
151,Morris Peterson,"$4,400,000",2004
152,Trenton Hassell,"$4,350,000",2004
153,LeBron James,"$4,320,360",2004
154,Pau Gasol,"$4,318,481",2004
155,Brent Barry,"$4,264,900",2004
156,Marc Jackson,"$4,225,000",2004
157,Chucky Atkins,"$4,200,000",2004
158,Dwight Howard,"$4,179,720",2004
159,Jason Caffey,"$4,148,148",2004
160,Shawn Bradley,"$4,000,000",2004
161,Greg Ostertag,"$4,000,000",2004
162,Carlos Arroyo,"$4,000,000",2004
163,Gordan Giricek,"$4,000,000",2004
164,Eddy Curry,"$3,896,402",2004
165,Darko Milicic,"$3,865,440",2004
166,Moochie Norris,"$3,850,000",2004
167,Eduardo Najera,"$3,809,524",2004
168,Aaron Williams,"$3,790,257",2004
169,Emeka Okafor,"$3,739,680",2004
170,Jeff McInnis,"$3,600,000",2004
171,Eric Williams,"$3,580,000",2004
172,Mike Dunleavy,"$3,565,080",2004
173,Jason Richardson,"$3,534,018",2004
174,Rafer Alston,"$3,500,000",2004
175,Carmelo Anthony,"$3,471,360",2004
176,Evan Eschmeyer,"$3,407,655",2004
177,Chris Mihm,"$3,371,393",2004
178,Ben Gordon,"$3,358,320",2004
179,Speedy Claxton,"$3,300,000",2004
180,Chris Crawford,"$3,250,000",2004
181,Voshon Lenard,"$3,250,000",2004
182,Matt Maloney,"$3,237,500",2004
183,Drew Gooden,"$3,214,080",2004
184,Shane Battier,"$3,212,402",2004
185,Bob Sura,"$3,200,000",2004
186,Othella Harrington,"$3,150,000",2004
187,Bobby Jackson,"$3,150,000",2004
188,Chris Bosh,"$3,129,720",2004
189,Mike James,"$3,100,000",2004
190,Shaun Livingston,"$3,027,840",2004
191,Stanislav Medvedenko,"$3,000,000",2004
192,Michael Redd,"$3,000,000",2004
193,Toni Kukoc,"$3,000,000",2004
194,George Lynch,"$3,000,000",2004
195,Arvydas Sabonis,"$3,000,000",2004
196,Bruce Bowen,"$3,000,000",2004
197,Pat Garrity,"$2,937,500",2004
198,Nikoloz Tskitishvili,"$2,910,600",2004
199,Iakovos Tsakalidis,"$2,900,000",2004
200,Dwyane Wade,"$2,834,160",2004
201,Eric Piatkowski,"$2,750,000",2004
202,Devin Harris,"$2,741,880",2004
203,Ira Newble,"$2,704,350",2004
204,Kevin Ollie,"$2,704,350",2004
205,Tony Delk,"$2,700,000",2004
206,Tom Gugliotta,"$2,700,000",2004
207,Rodney Rogers,"$2,700,000",2004
208,DeSagana Diop,"$2,695,164",2004
209,Greg Buckner,"$2,647,824",2004
210,Dajuan Wagner,"$2,643,600",2004
211,Chris Kaman,"$2,574,240",2004
212,Predrag Drobnjak,"$2,550,000",2004
213,Andres Nocioni,"$2,525,000",2004
214,Damon Jones,"$2,503,000",2004
215,Lucious Harris,"$2,500,000",2004
216,Earl Boykins,"$2,500,000",2004
217,Zeljko Rebraca,"$2,500,000",2004
218,Andrew DeClercq,"$2,500,000",2004
219,DeShawn Stevenson,"$2,500,000",2004
220,Josh Childress,"$2,490,360",2004
221,Jim Jackson,"$2,420,000",2004
222,Michael Doleac,"$2,400,000",2004
223,Joe Johnson,"$2,358,954",2004
224,Kirk Hinrich,"$2,349,840",2004
225,Kedrick Brown,"$2,332,388",2004
226,Vladimir Radmanovic,"$2,300,984",2004
227,Darrell Armstrong,"$2,275,000",2004
228,Luol Deng,"$2,273,400",2004
229,Richard Jefferson,"$2,266,794",2004
230,Nenê,"$2,260,280",2004
231,Troy Murphy,"$2,231,808",2004
232,Chris Wilcox,"$2,210,880",2004
233,Anthony Johnson,"$2,200,000",2004
234,Antonio Daniels,"$2,200,000",2004
235,TJ Ford,"$2,152,800",2004
236,Marko Jaric,"$2,100,000",2004
237,Rafael Araujo,"$2,082,720",2004
238,Amare Stoudemire,"$2,032,200",2004
239,Mike Sweetney,"$1,978,920",2004
240,Marcus Haislip,"$1,976,380",2004
241,Nick Collison,"$1,969,680",2004
242,Malik Allen,"$1,950,625",2004
243,Caron Butler,"$1,930,680",2004
244,Andre Iguodala,"$1,914,480",2004
245,Jason Collins,"$1,887,864",2004
246,Jarvis Hayes,"$1,879,920",2004
247,Jared Jeffries,"$1,834,080",2004
248,Luke Jackson,"$1,818,720",2004
249,Jon Barry,"$1,800,000",2004
250,Rodney White,"$1,797,845",2004
251,Mickael Pietrus,"$1,785,960",2004
252,Jerome Moiso,"$1,760,000",2004
253,Melvin Ely,"$1,742,400",2004
254,Brendan Haywood,"$1,735,305",2004
255,Andris Biedrins,"$1,727,760",2004
256,Steven Hunter,"$1,720,046",2004
257,Cezary Trybanski,"$1,700,000",2004
258,Charlie Ward,"$1,700,000",2004
259,Jarron Collins,"$1,700,000",2004
260,Jumaine Jones,"$1,687,500",2004
261,Jake Voskuhl,"$1,687,500",2004
262,Andrei Kirilenko,"$1,671,694",2004
263,Gerald Wallace,"$1,652,453",2004
264,Erick Strickland,"$1,650,000",2004
265,Robert Swift,"$1,641,360",2004
266,Marcus Banks,"$1,611,840",2004
267,Ron Mercer,"$1,600,000",2004
268,Robert Traylor,"$1,600,000",2004
269,Scott Williams,"$1,600,000",2004
270,Lindsey Hunter,"$1,600,000",2004
271,Calbert Cheaney,"$1,600,000",2004
272,Tyronn Lue,"$1,600,000",2004
273,Wesley Person,"$1,600,000",2004
274,Maurice Williams,"$1,600,000",2004
275,Fred Hoiberg,"$1,600,000",2004
276,Chris Andersen,"$1,600,000",2004
277,Ibo Kutluay,"$1,600,000",2004
278,Darius Songaila,"$1,600,000",2004
279,Anthony Peeler,"$1,600,000",2004
280,Samuel Dalembert,"$1,599,549",2004
281,Fred Jones,"$1,572,480",2004
282,Sebastian Telfair,"$1,559,280",2004
283,Primoz Brezec,"$1,554,326",2004
284,Jamaal Tinsley,"$1,554,326",2004
285,Jay Williams,"$1,550,551",2004
286,Tony Parker,"$1,545,441",2004
287,Luke Ridnour,"$1,531,200",2004
288,Zach Randolph,"$1,504,272",2004
289,Jason Collier,"$1,500,000",2004
290,Joel Przybilla,"$1,500,000",2004
291,Bostjan Nachbar,"$1,493,880",2004
292,Kris Humphries,"$1,481,400",2004
293,Earl Watson,"$1,458,000",2004
294,Reece Gaines,"$1,454,640",2004
295,Mike Wilks,"$1,440,092",2004
296,Jiri Welsch,"$1,419,240",2004
297,Al Jefferson,"$1,407,240",2004
298,Jason Hart,"$1,400,000",2004
299,Eddie House,"$1,388,327",2004
300,Troy Bell,"$1,381,920",2004
301,Juan Dixon,"$1,348,200",2004
302,Walter McCarty,"$1,337,500",2004
303,Kirk Snyder,"$1,336,920",2004
304,Daniel Santiago,"$1,320,000",2004
305,Raja Bell,"$1,320,000",2004
306,Zarko Cabarkapa,"$1,312,800",2004
307,Kevin Willis,"$1,300,000",2004
308,Curtis Borchardt,"$1,280,880",2004
309,Nate Huffman,"$1,280,000",2004
310,Josh Smith,"$1,270,080",2004
311,David West,"$1,247,160",2004
312,Ryan Humphrey,"$1,223,160",2004
313,JR Smith,"$1,206,600",2004
314,Rasual Butler,"$1,200,000",2004
315,John Amaechi,"$1,200,000",2004
316,Aleksandar Pavlovic,"$1,191,000",2004
317,Kareem Rush,"$1,174,200",2004
318,Dorell Wright,"$1,152,240",2004
319,Dahntay Jones,"$1,143,360",2004
320,Qyntel Woods,"$1,127,280",2004
321,Jameer Nelson,"$1,106,160",2004
322,Kenny Anderson,"$1,100,000",2004
323,Steve Smith,"$1,100,000",2004
324,Avery Johnson,"$1,100,000",2004
325,Bryon Russell,"$1,100,000",2004
326,Stacey Augmon,"$1,100,000",2004
327,Vladimir Stepania,"$1,100,000",2004
328,Robert Horry,"$1,100,000",2004
329,Tony Massenburg,"$1,100,000",2004
330,Boris Diaw,"$1,097,640",2004
331,Casey Jacobsen,"$1,082,160",2004
332,Pavel Podkolzin,"$1,061,880",2004
333,Zoran Planinic,"$1,053,720",2004
334,Tayshaun Prince,"$1,038,960",2004
335,Viktor Khryapa,"$1,019,400",2004
336,Travis Outlaw,"$1,011,600",2004
337,Travis Best,"$1,000,000",2004
338,Raul Lopez,"$997,320",2004
339,Samaki Walker,"$995,046",2004
340,Brian Cook,"$971,160",2004
341,Frank Williams,"$957,480",2004
342,Delonte West,"$939,480",2004
343,Nenad Krstic,"$939,480",2004
344,Jacque Vaughn,"$932,546",2004
345,Brevin Knight,"$932,546",2004
346,Amal McCaskill,"$932,546",2004
347,Darvin Ham,"$932,546",2004
348,Rick Brunson,"$932,546",2004
349,John Salmons,"$925,680",2004
350,Kendall Gill,"$912,195",2004
351,Tony Allen,"$901,920",2004
352,Carlos Delfino,"$901,920",2004
353,Ndudi Ebi,"$901,440",2004
354,Brian Scalabrine,"$900,000",2004
355,Maciej Lampe,"$900,000",2004
356,Chris Jefferies,"$899,040",2004
357,Dan Dickau,"$893,400",2004
358,Reggie Evans,"$880,000",2004
359,Kendrick Perkins,"$875,400",2004
360,Kevin Martin,"$872,040",2004
361,Adrian Griffin,"$870,046",2004
362,Mark Pope,"$870,046",2004
363,Mikki Moore,"$870,046",2004
364,Bruno Sundov,"$870,046",2004
365,Leandro Barbosa,"$870,000",2004
366,Josh Howard,"$863,640",2004
367,Sasha Vujacic,"$846,840",2004
368,Michael Curry,"$845,122",2004
369,Beno Udrih,"$841,680",2004
370,David Harrison,"$835,560",2004
371,Bobby Simmons,"$825,000",2004
372,Scott Padgett,"$807,546",2004
373,Zendon Hamilton,"$807,546",2004
374,Anthony Carter,"$807,546",2004
375,Milt Palacio,"$807,546",2004
376,Ryan Bowen,"$807,046",2004
377,Didier Ilunga-Mbenga,"$800,000",2004
378,Anderson Varejao,"$788,000",2004
379,Loren Woods,"$755,000",2004
380,Mamadou N'diaye,"$750,000",2004
381,Keith McLeod,"$750,000",2004
382,Rodney Buford,"$745,046",2004
383,DerMarr Johnson,"$745,046",2004
384,Ansu Sesay,"$745,046",2004
385,Keyon Dooling,"$745,046",2004
386,Wang Zhizhi,"$745,046",2004
387,Mark Madsen,"$745,046",2004
388,Lee Nailon,"$745,046",2004
389,Sean Marks,"$745,046",2004
390,Laron Profit,"$745,046",2004
391,Michael Ruffin,"$745,046",2004
392,Marcus Fizer,"$735,960",2004
393,Mateen Cleaves,"$735,960",2004
394,Jabari Smith Sr,"$720,046",2004
395,Eddie Gill,"$720,046",2004
396,Tierre Brown,"$720,046",2004
397,Jamison Brewer,"$720,046",2004
398,Michael Bradley,"$720,046",2004
399,Aleksandar Radojevic,"$720,046",2004
400,Jamal Sampson,"$695,046",2004
401,Tamar Slay,"$695,046",2004
402,Jannero Pargo,"$695,046",2004
403,Smush Parker,"$695,046",2004
404,Dan Gadzuric,"$695,046",2004
405,Eddie Griffin,"$695,046",2004
406,Junior Harrington,"$695,046",2004
407,Ronald Murray,"$695,046",2004
408,Richie Frahm,"$695,046",2004
409,Matt Barnes,"$695,046",2004
410,Maurice Evans,"$695,046",2004
411,Devin Brown,"$695,046",2004
412,Jason Kapono,"$620,046",2004
413,Keith Bogans,"$620,046",2004
414,Theron Smith,"$620,046",2004
415,Tommy Smith,"$620,046",2004
416,Francisco Elson,"$620,046",2004
417,Ronald Dupree,"$620,046",2004
418,James Jones,"$620,046",2004
419,Quinton Ross,"$620,046",2004
420,Luke Walton,"$620,046",2004
421,Jerome Beasley,"$620,046",2004
422,Udonis Haslem,"$620,046",2004
423,Zaza Pachulia,"$620,046",2004
424,Alex Garcia,"$620,046",2004
425,Brandon Hunter,"$620,046",2004
426,Josh Davis,"$620,046",2004
427,Kyle Korver,"$620,046",2004
428,Willie Green,"$620,046",2004
429,Linton Johnson,"$620,046",2004
430,Steve Blake,"$620,046",2004
431,Peter John Ramos,"$600,000",2004
432,Lonny Baxter,"$542,475",2004
433,Efthimios Rentzias,"$516,865",2004
434,Kaniel Dickens,"$483,938",2004
435,Lionel Chalmers,"$450,000",2004
436,Donta Smith,"$425,000",2004
437,Royal Ivey,"$425,000",2004
438,Justin Reed,"$385,277",2004
439,Bernard Robinson,"$385,277",2004
440,Chris Duhon,"$385,277",2004
441,Jared Reiner,"$385,277",2004
442,Arthur Johnson,"$385,277",2004
443,Horace Jenkins,"$385,277",2004
444,Luis Flores,"$385,277",2004
445,Andre Barrett,"$385,277",2004
446,John Edwards,"$385,277",2004
447,Andre Emmett,"$385,277",2004
448,Antonio Burks,"$385,277",2004
449,Trevor Ariza,"$385,277",2004
450,Damien Wilkins,"$385,277",2004
451,Mario Kasun,"$385,277",2004
452,Jackson Vroman,"$385,277",2004
453,Erik Daniels,"$385,277",2004
454,Romain Sato,"$385,277",2004
455,Matt Bonner,"$385,277",2004
456,Pape Sow,"$385,277",2004
457,Matt Freije,"$380,579",2004
458,Corsley Edwards,"$319,498",2004
459,Tony Bobbitt,"$305,403",2004
460,Roger Mason,"$203,428",2004
461,Jelani McCoy,"$167,418",2004
462,Anthony Goldwire,"$116,713",2004
463,Yuta Tabuse,"$108,066",2004
464,Awvee Storey,"$84,573",2004
465,Tremaine Fowlkes,"$79,029",2004
466,Courtney Alexander,"$79,029",2004
467,Geno Carlisle,"$65,779",2004
468,Britton Johnsen,"$45,369",2004
469,Anthony Miller,"$34,118",2004
