,Player,2009/10
113,Matt Harpring,"$6,500,000"
114,Nazr Mohammed,"$6,466,600"
115,Vladimir Radmanovic,"$6,466,600"
116,Jared Jeffries,"$6,466,600"
117,Mike James,"$6,466,600"
118,Anderson Varejao,"$6,300,000"
119,Tony Battie,"$6,292,000"
120,Nick Collison,"$6,250,000"
121,Mike Bibby,"$6,217,617"
122,Morris Peterson,"$6,212,960"
123,Jason Kapono,"$6,212,960"
124,Jamaal Tinsley,"$6,190,300"
125,Jameer Nelson,"$6,138,888"
126,Jeff Foster,"$6,077,500"
127,DeSagana Diop,"$6,031,800"
128,James Posey,"$6,031,800"
129,Chris Duhon,"$6,031,800"
130,Beno Udrih,"$6,031,800"
131,Brendan Haywood,"$6,000,000"
132,Antonio Daniels,"$5,863,580"
133,Rasheed Wallace,"$5,854,000"
134,Trevor Ariza,"$5,854,000"
135,Metta World Peace,"$5,854,000"
136,Marcin Gortat,"$5,854,000"
137,LaMarcus Aldridge,"$5,844,827"
138,Francisco Garcia,"$5,800,000"
139,JR Smith,"$5,508,426"
140,Raymond Felton,"$5,501,196"
141,John Salmons,"$5,456,000"
142,Nenad Krstic,"$5,400,000"
143,Greg Oden,"$5,361,240"
144,Mickael Pietrus,"$5,300,000"
145,Adam Morrison,"$5,257,229"
146,Raja Bell,"$5,250,000"
147,Speedy Claxton,"$5,209,454"
148,Derrick Rose,"$5,184,480"
149,Kyle Korver,"$5,155,115"
150,Rafer Alston,"$5,053,133"
151,Derek Fisher,"$5,048,000"
152,Jason Maxiell,"$5,000,000"
153,Sasha Vujacic,"$5,000,000"
154,Blake Griffin,"$4,983,480"
155,Louis Williams,"$4,972,500"
156,Reggie Evans,"$4,960,000"
157,Steve Blake,"$4,930,000"
158,Luke Walton,"$4,840,000"
159,Kevin Durant,"$4,796,880"
160,Zaza Pachulia,"$4,750,000"
161,Tyrus Thomas,"$4,743,598"
162,Matt Carroll,"$4,700,000"
163,Michael Beasley,"$4,638,600"
164,Marcus Banks,"$4,553,793"
165,Darius Songaila,"$4,526,000"
166,Drew Gooden,"$4,500,000"
167,Jarrett Jack,"$4,500,000"
168,Hasheem Thabeet,"$4,458,840"
169,Trenton Hassell,"$4,350,000"
170,Martell Webster,"$4,344,000"
171,James Jones,"$4,320,000"
172,Al Horford,"$4,307,640"
173,Delonte West,"$4,254,250"
174,Kendrick Perkins,"$4,250,000"
175,OJ Mayo,"$4,165,560"
176,Ronny Turiaf,"$4,140,000"
177,Kwame Brown,"$4,100,000"
178,Daniel Gibson,"$4,088,500"
179,James Harden,"$4,054,160"
180,Nate Robinson,"$4,000,000"
181,Travis Outlaw,"$4,000,000"
182,Brandon Bass,"$4,000,000"
183,Rasual Butler,"$3,945,000"
184,Brandon Roy,"$3,910,816"
185,Fabricio Oberto,"$3,900,000"
186,DeShawn Stevenson,"$3,886,928"
187,Mike Conley,"$3,883,800"
188,Ryan Gomes,"$3,867,500"
189,Kurt Thomas,"$3,800,000"
190,Roger Mason,"$3,780,000"
191,Russell Westbrook,"$3,755,640"
192,CJ Miles,"$3,700,000"
193,Steven Hunter,"$3,696,000"
194,Willie Green,"$3,682,000"
195,Ramon Sessions,"$3,670,667"
196,Amir Johnson,"$3,666,666"
197,Chris Andersen,"$3,650,000"
198,Tyreke Evans,"$3,610,080"
199,Charlie Bell,"$3,596,000"
200,Randy Foye,"$3,575,761"
201,Keyon Dooling,"$3,564,000"
202,Jeff Green,"$3,516,960"
203,Brian Cook,"$3,500,000"
204,Carlos Delfino,"$3,500,000"
205,Brian Scalabrine,"$3,413,793"
206,Kevin Love,"$3,401,040"
207,Luis Scola,"$3,375,600"
208,Damien Wilkins,"$3,300,000"
209,Rudy Gay,"$3,280,997"
210,Matt Bonner,"$3,240,380"
211,Marc Gasol,"$3,240,000"
212,Kris Humphries,"$3,200,000"
213,Yi Jianlian,"$3,194,400"
214,Kelenna Azubuike,"$3,132,000"
215,Eduardo Najera,"$3,100,000"
216,Danilo Gallinari,"$3,089,040"
217,Glen Davis,"$3,000,000"
218,Hakim Warrick,"$3,000,000"
219,Chris Wilcox,"$3,000,000"
220,Grant Hill,"$3,000,000"
221,Carl Landry,"$3,000,000"
222,Andray Blatche,"$3,000,000"
223,Jonny Flynn,"$2,969,280"
224,Corey Brewer,"$2,916,120"
225,Eddie House,"$2,862,000"
226,Mark Madsen,"$2,840,000"
227,JJ Redick,"$2,839,408"
228,Eric Gordon,"$2,819,880"
229,Hilton Armstrong,"$2,801,198"
230,Thabo Sefolosha,"$2,759,628"
231,Jamario Moon,"$2,750,000"
232,Dorell Wright,"$2,750,000"
233,Aleksandar Pavlovic,"$2,750,000"
234,Ronnie Brewer,"$2,717,161"
235,Stephen Curry,"$2,710,560"
236,Brandan Wright,"$2,671,440"
237,Jerry Stackhouse,"$2,668,598"
238,Anthony Parker,"$2,644,230"
239,Joe Alexander,"$2,583,360"
240,Mikki Moore,"$2,537,952"
241,Maurice Evans,"$2,500,000"
242,Tony Allen,"$2,500,000"
243,Sebastian Telfair,"$2,500,000"
244,Dahntay Jones,"$2,500,000"
245,Craig Smith,"$2,500,000"
246,Michael Finley,"$2,500,000"
247,Ricky Davis,"$2,484,000"
248,Jordan Hill,"$2,483,280"
249,Joakim Noah,"$2,455,680"
250,Shawne Williams,"$2,416,067"
251,DJ Augustin,"$2,385,480"
252,Spencer Hawes,"$2,332,800"
253,David Andersen,"$2,300,000"
254,DeMar DeRozan,"$2,282,640"
255,Brook Lopez,"$2,225,880"
256,Acie Law,"$2,216,160"
257,Ryan Hollins,"$2,183,333"
258,Brandon Jennings,"$2,168,520"
259,Anthony Johnson,"$2,160,000"
260,Jerryd Bayless,"$2,143,080"
261,Renaldo Balkman,"$2,112,417"
262,Chuck Hayes,"$2,111,750"
263,Antoine Wright,"$2,110,550"
264,Thaddeus Young,"$2,105,400"
265,Ersan Ilyasova,"$2,100,000"
266,Rajon Rondo,"$2,094,922"
267,Chucky Atkins,"$2,066,455"
268,Jarvis Hayes,"$2,062,800"
269,Brent Barry,"$2,062,800"
270,Terrence Williams,"$2,060,040"
271,Josh Boone,"$2,056,968"
272,Jason Thompson,"$2,035,920"
273,Kyle Lowry,"$2,034,997"
274,Julian Wright,"$2,000,040"
275,Jannero Pargo,"$2,000,000"
276,Shannon Brown,"$2,000,000"
277,Bruce Bowen,"$2,000,000"
278,Channing Frye,"$2,000,000"
279,Marquis Daniels,"$1,990,000"
280,Ronald Murray,"$1,990,000"
281,Radoslav Nesterovic,"$1,990,000"
282,Gerald Henderson,"$1,957,080"
283,Jordan Farmar,"$1,947,240"
284,Brandon Rush,"$1,934,160"
285,Al Thornton,"$1,900,200"
286,Sergio Rodriguez,"$1,892,035"
287,Mardy Collins,"$1,867,742"
288,Tyler Hansbrough,"$1,859,160"
289,Anthony Randolph,"$1,837,560"
290,Goran Dragic,"$1,836,000"
291,Rodney Stuckey,"$1,805,040"
292,Earl Clark,"$1,766,280"
293,Robin Lopez,"$1,745,520"
294,Travis Diener,"$1,740,000"
295,Nick Young,"$1,714,800"
296,Francisco Elson,"$1,700,000"
297,Austin Daye,"$1,677,840"
298,Marreese Speights,"$1,658,280"
299,Jose Juan Barea,"$1,657,500"
300,Sean Williams,"$1,629,120"
301,Hamed Haddadi,"$1,627,779"
302,Solomon Jones,"$1,620,000"
303,Patrick O'Bryant,"$1,620,000"
304,Devean George,"$1,600,000"
305,Matt Barnes,"$1,600,000"
306,James Johnson,"$1,594,080"
307,Roy Hibbert,"$1,575,360"
308,Oleksiy Pecherov,"$1,547,640"
309,Marco Belinelli,"$1,547,640"
310,Jrue Holiday,"$1,514,280"
311,JaVale McGee,"$1,496,640"
312,Javaris Crittenton,"$1,477,920"
313,Ty Lawson,"$1,438,690"
314,JJ Hickson,"$1,429,200"
315,Jason Smith,"$1,418,880"
316,Jeff Teague,"$1,373,880"
317,Alexis Ajinca,"$1,372,080"
318,Daequan Cook,"$1,362,120"
319,Eric Maynor,"$1,318,920"
320,Ryan Anderson,"$1,317,120"
321,Jared Dudley,"$1,307,640"
322,Joe Smith,"$1,306,455"
323,Theo Ratliff,"$1,306,455"
324,Lindsey Hunter,"$1,306,455"
325,Anthony Carter,"$1,306,455"
326,Brian Skinner,"$1,306,455"
327,Kevin Ollie,"$1,306,455"
328,Adonal Foyle,"$1,306,455"
329,Jason Williams,"$1,306,455"
330,Juwan Howard,"$1,306,455"
331,Ben Wallace,"$1,306,445"
332,Malik Allen,"$1,300,000"
333,Darren Collison,"$1,266,120"
334,Courtney Lee,"$1,264,440"
335,Wilson Chandler,"$1,255,440"
336,Ronnie Price,"$1,250,000"
337,Jamaal Magloire,"$1,229,225"
338,Kosta Koufos,"$1,214,040"
339,Allen Iverson,"$1,191,180"
340,Earl Boykins,"$1,191,180"
341,Sean Marks,"$1,187,686"
342,Jason Collins,"$1,181,803"
343,Jarron Collins,"$1,181,803"
344,Omri Casspi,"$1,167,000"
345,Rudy Fernandez,"$1,165,320"
346,Serge Ibaka,"$1,120,200"
347,BJ Mullens,"$1,120,200"
348,Nicolas Batum,"$1,118,760"
349,Aaron Brooks,"$1,118,520"
350,Carlos Arroyo,"$1,107,572"
351,Primoz Brezec,"$1,107,572"
352,Devin Brown,"$1,100,000"
353,Arron Afflalo,"$1,086,240"
354,George Hill,"$1,081,680"
355,Ian Mahinmi,"$1,079,640"
356,Rodrigue Beaubois,"$1,075,440"
357,Alando Tucker,"$1,071,720"
358,Chris Quinn,"$1,055,000"
359,Darrell Arthur,"$1,050,480"
360,Royal Ivey,"$1,050,000"
361,Donte Greene,"$1,044,000"
362,Taj Gibson,"$1,039,800"
363,DJ White,"$1,036,440"
364,Keith Bogans,"$1,033,342"
365,Quinton Ross,"$1,033,342"
366,James Singleton,"$1,030,189"
367,JR Giddens,"$1,028,880"
368,DeMarre Carroll,"$1,009,680"
369,Wayne Ellington,"$1,003,560"
370,CJ Watson,"$1,000,497"
371,Aaron Gray,"$1,000,497"
372,Greg Buckner,"$1,000,000"
373,Toney Douglas,"$996,240"
374,Josh Powell,"$959,111"
375,Didier Ilunga-Mbenga,"$959,111"
376,Yakhouba Diawara,"$945,000"
377,Stephen Graham,"$884,881"
378,Joey Graham,"$884,881"
379,Johan Petro,"$884,881"
380,Luther Head,"$884,881"
381,Ike Diogu,"$884,881"
382,Sean May,"$884,881"
383,Joey Dorsey,"$881,000"
384,Kyle Weaver,"$870,968"
385,Kyrylo Fesenko,"$870,000"
386,Randolph Morris,"$855,189"
387,Leon Powe,"$855,189"
388,Steve Novak,"$855,189"
389,Marcus Williams,"$855,189"
390,Rodney Carney,"$855,189"
391,Louis Amundson,"$855,189"
392,DeJuan Blair,"$850,000"
393,Ime Udoka,"$838,034"
394,Shelden Williams,"$825,497"
395,Will Bynum,"$825,497"
396,Josh McRoberts,"$825,497"
397,Joel Anthony,"$825,497"
398,Dominic McGuire,"$825,497"
399,Marcus Haislip,"$825,497"
400,Sam Young,"$824,200"
401,Jonathan Bender,"$801,361"
402,Mario Chalmers,"$773,500"
403,Darnell Jackson,"$736,420"
404,Jawad Williams,"$736,420"
405,Anthony Morrow,"$736,420"
406,DeAndre Jordan,"$736,420"
407,Bobby Brown,"$736,420"
408,Luc Mbah a Moute,"$736,420"
409,Nathan Jawai,"$736,420"
410,Henry Walker,"$736,420"
411,Malik Hairston,"$736,420"
412,Sonny Weems,"$736,420"
413,Chris Douglas-Roberts,"$736,000"
414,Jermaine Taylor,"$725,000"
415,Jodie Meeks,"$650,000"
416,Chris Hunter,"$632,455"
417,Kareem Rush,"$534,906"
418,Jason Hart,"$521,384"
419,Marcus Thornton,"$457,888"
420,Marcus Landry,"$457,588"
421,Derrick Brown,"$457,588"
422,Danny Green,"$457,588"
423,Jonas Jerebko,"$457,588"
424,DaJuan Summers,"$457,588"
425,Chase Budinger,"$457,588"
426,AJ Price,"$457,588"
427,Taylor Griffin,"$457,588"
428,Dante Cunningham,"$457,588"
429,Jeff Ayres,"$457,588"
430,Patrick Mills,"$457,588"
431,Jon Brockman,"$457,588"
432,Wesley Matthews,"$457,588"
433,Mario West,"$446,740"
434,Anthony Tolliver,"$411,529"
435,Lester Hudson,"$392,987"
436,Coby Karl,"$355,215"
437,Shavlik Randolph,"$343,542"
438,Pops Mensah-Bonsu,"$330,199"
439,Othello Hunter,"$307,564"
440,Roko Ukic,"$303,232"
441,Shaun Livingston,"$296,695"
442,Sundiata Gaines,"$269,169"
443,Ryan Bowen,"$209,592"
444,Garrett Temple,"$180,344"
445,Mike Wilks,"$175,908"
446,Antonio Anderson,"$139,968"
447,Cartier Martin,"$86,638"
448,Quincy Douby,"$85,519"
449,Paul Davis,"$80,488"
450,Desmond Mason,"$76,850"
451,Mike Harris,"$64,978"
452,Cedric Jackson,"$53,834"
453,Will Conroy,"$48,559"
454,Chris Richard,"$43,319"
455,JamesOn Curry,"$26,917"
