,Player,2015/16
118,Jae Crowder,"$6,796,117"
119,Jason Thompson,"$6,752,729"
120,Carl Landry,"$6,750,000"
121,Greivis Vasquez,"$6,600,000"
122,Aron Baynes,"$6,500,000"
123,Patrick Beverley,"$6,486,486"
124,Michael Kidd-Gilchrist,"$6,331,403"
125,Jarrett Jack,"$6,300,000"
126,Jodie Meeks,"$6,270,000"
127,Patrick Patterson,"$6,268,675"
128,Marco Belinelli,"$6,060,606"
129,Gerald Henderson,"$6,000,000"
130,Andrew Wiggins,"$5,758,680"
131,Kyle Korver,"$5,746,479"
132,Martell Webster,"$5,713,500"
133,Karl-Anthony Towns,"$5,703,600"
134,Bradley Beal,"$5,694,673"
135,Courtney Lee,"$5,675,000"
136,Jamal Crawford,"$5,675,000"
137,JJ Hickson,"$5,583,413"
138,Spencer Hawes,"$5,543,725"
139,Nikola Mirotic,"$5,543,725"
140,Shaun Livingston,"$5,543,725"
141,Josh McRoberts,"$5,543,725"
142,Mirza Teletovic,"$5,500,000"
143,PJ Tucker,"$5,500,000"
144,Brandan Wright,"$5,464,000"
145,Chase Budinger,"$5,258,082"
146,Tim Duncan,"$5,250,000"
147,Nick Young,"$5,219,169"
148,Zaza Pachulia,"$5,200,000"
149,Victor Oladipo,"$5,192,520"
150,Jabari Parker,"$5,152,440"
151,Dion Waiters,"$5,138,430"
152,D'Angelo Russell,"$5,103,120"
153,Darren Collison,"$5,013,559"
154,Jonas Jerebko,"$5,000,000"
155,JR Smith,"$5,000,000"
156,Marcus Morris,"$5,000,000"
157,Chris Andersen,"$5,000,000"
158,Tony Allen,"$5,000,000"
159,Larry Sanders,"$5,000,000"
160,CJ Watson,"$5,000,000"
161,Chris Kaman,"$5,000,000"
162,Timofey Mozgov,"$4,950,000"
163,Mike Dunleavy,"$4,837,500"
164,Trevor Booker,"$4,775,000"
165,Otto Porter,"$4,662,960"
166,Jonas Valanciunas,"$4,660,482"
167,Joel Embiid,"$4,626,960"
168,Anthony Bennett,"$4,597,276"
169,Jahlil Okafor,"$4,582,680"
170,Raymond Felton,"$4,540,000"
171,Alexis Ajinca,"$4,539,607"
172,Kyle Singler,"$4,500,000"
173,Kris Humphries,"$4,440,000"
174,Derrick Williams,"$4,400,000"
175,CJ Miles,"$4,394,225"
176,Mike Miller,"$4,354,127"
177,Jameer Nelson,"$4,345,000"
178,Mario Chalmers,"$4,300,000"
179,Jason Smith,"$4,300,000"
180,Jose Juan Barea,"$4,290,000"
181,Jared Dudley,"$4,250,000"
182,Damian Lillard,"$4,236,286"
183,Cody Zeller,"$4,204,200"
184,Aaron Gordon,"$4,171,680"
185,Kristaps Porzingis,"$4,131,720"
186,Vince Carter,"$4,088,019"
187,Devin Harris,"$4,053,446"
188,Thabo Sefolosha,"$4,000,000"
189,Ian Mahinmi,"$4,000,000"
190,Jordan Hill,"$4,000,000"
191,Alan Anderson,"$4,000,000"
192,Nemanja Bjelica,"$3,950,000"
193,Harrison Barnes,"$3,873,398"
194,Marreese Speights,"$3,815,500"
195,Alex Len,"$3,807,120"
196,Dante Exum,"$3,777,720"
197,Steve Novak,"$3,758,017"
198,Kyle O'Quinn,"$3,750,000"
199,Nick Collison,"$3,750,000"
200,Mario Hezonja,"$3,741,480"
201,Terrence Ross,"$3,553,917"
202,Lavoy Allen,"$3,550,000"
203,Matt Barnes,"$3,542,500"
204,Will Barton,"$3,533,333"
205,Nerlens Noel,"$3,457,800"
206,Marcus Smart,"$3,431,040"
207,Evan Turner,"$3,425,510"
208,Bojan Bogdanovic,"$3,425,510"
209,Willie Cauley-Stein,"$3,398,280"
210,Quincy Pondexter,"$3,382,023"
211,Paul Pierce,"$3,376,000"
212,Anthony Morrow,"$3,344,000"
213,Mike Scott,"$3,333,333"
214,Drew Gooden,"$3,300,000"
215,Andre Drummond,"$3,272,090"
216,Norris Cole,"$3,203,780"
217,Patrick Mills,"$3,200,000"
218,KJ McDaniels,"$3,189,794"
219,Ben McLemore,"$3,156,600"
220,Randy Foye,"$3,135,000"
221,Julius Randle,"$3,132,240"
222,Austin Rivers,"$3,110,796"
223,Emmanuel Mudiay,"$3,102,240"
224,Meyers Leonard,"$3,075,879"
225,Jeremy Lamb,"$3,034,356"
226,DJ Augustin,"$3,000,000"
227,Anthony Tolliver,"$3,000,000"
228,Brandon Bass,"$3,000,000"
229,Jerryd Bayless,"$3,000,000"
230,Toney Douglas,"$2,971,568"
231,John Henson,"$2,943,220"
232,Luis Scola,"$2,900,000"
233,Moe Harkless,"$2,894,058"
234,Kentavious Caldwell-Pope,"$2,891,760"
235,Kirk Hinrich,"$2,870,000"
236,Nik Stauskas,"$2,869,440"
237,Udonis Haslem,"$2,854,940"
238,Brian Roberts,"$2,854,940"
239,Dante Cunningham,"$2,850,000"
240,Stanley Johnson,"$2,841,960"
241,Omri Casspi,"$2,836,186"
242,Darrell Arthur,"$2,814,000"
243,Kevin Seraphin,"$2,814,000"
244,Sonny Weems,"$2,814,000"
245,Manu Ginobili,"$2,814,000"
246,Bismack Biyombo,"$2,814,000"
247,Tibor Pleiss,"$2,700,000"
248,Furkan Aldemir,"$2,683,841"
249,Trey Burke,"$2,658,240"
250,Noah Vonleh,"$2,637,720"
251,Tyler Zeller,"$2,616,975"
252,Frank Kaminsky,"$2,612,520"
253,CJ McCollum,"$2,525,160"
254,Elfrid Payton,"$2,505,720"
255,Joel Anthony,"$2,500,000"
256,Leandro Barbosa,"$2,500,000"
257,James Johnson,"$2,500,000"
258,Terrence Jones,"$2,489,529"
259,Justise Winslow,"$2,481,720"
260,Shelvin Mack,"$2,433,333"
261,Michael Carter-Williams,"$2,399,040"
262,Andrew Nicholson,"$2,380,593"
263,Doug McDermott,"$2,380,440"
264,Tony Wroten,"$2,346,760"
265,Jordan Farmar,"$2,291,455"
266,Evan Fournier,"$2,288,204"
267,Steven Adams,"$2,279,040"
268,Myles Turner,"$2,277,960"
269,Jared Sullinger,"$2,269,260"
270,Aaron Brooks,"$2,250,000"
271,Trey Lyles,"$2,239,800"
272,Ramon Sessions,"$2,170,465"
273,Kelly Olynyk,"$2,165,160"
274,Zach LaVine,"$2,148,360"
275,Kendall Marshall,"$2,144,772"
276,Jeremy Lin,"$2,139,000"
277,Gary Neal,"$2,139,000"
278,Miles Plumlee,"$2,109,293"
279,Maurice Williams,"$2,100,000"
280,Danny Granger,"$2,100,000"
281,Steve Blake,"$2,100,000"
282,Joe Ingles,"$2,100,000"
283,Beno Udrih,"$2,080,465"
284,Shabazz Muhammad,"$2,056,920"
285,Devin Booker,"$2,055,840"
286,TJ Warren,"$2,041,080"
287,Perry Jones,"$2,038,206"
288,Cameron Payne,"$2,021,520"
289,Festus Ezeli,"$2,008,748"
290,Kent Bazemore,"$2,000,000"
291,DeJuan Blair,"$2,000,000"
292,Giannis Antetokounmpo,"$1,953,960"
293,Adreian Payne,"$1,938,840"
294,Kelly Oubre,"$1,920,240"
295,Jusuf Nurkic,"$1,842,000"
296,Lucas Nogueira,"$1,842,000"
297,Terry Rozier,"$1,824,360"
298,Dennis Schroeder,"$1,763,400"
299,Zoran Dragic,"$1,756,500"
300,James Young,"$1,749,840"
301,Rashad Vaughn,"$1,733,040"
302,Ryan Kelly,"$1,724,250"
303,Joffrey Lauvergne,"$1,709,719"
304,Louis Amundson,"$1,700,000"
305,Tyler Ennis,"$1,662,360"
306,Sam Dekker,"$1,646,400"
307,Lance Thomas,"$1,636,842"
308,Sergey Karasev,"$1,599,840"
309,Gary Harris,"$1,587,480"
310,Jerian Grant,"$1,572,360"
311,Tony Snell,"$1,535,880"
312,Bruno Caboclo,"$1,524,000"
313,Delon Wright,"$1,509,360"
314,Shane Larkin,"$1,500,000"
315,Wayne Ellington,"$1,500,000"
316,James Jones,"$1,499,187"
317,Richard Jefferson,"$1,499,187"
318,Charlie Villanueva,"$1,499,187"
319,Samuel Dalembert,"$1,499,187"
320,Jason Terry,"$1,499,187"
321,Metta World Peace,"$1,499,187"
322,Amare Stoudemire,"$1,499,187"
323,Tayshaun Prince,"$1,499,187"
324,Kendrick Perkins,"$1,499,187"
325,Ronnie Price,"$1,499,187"
326,Caron Butler,"$1,499,187"
327,Rasual Butler,"$1,499,187"
328,Matt Bonner,"$1,499,187"
329,David West,"$1,499,187"
330,Andre Miller,"$1,490,369"
331,Gorgui Dieng,"$1,474,440"
332,Mitch McGary,"$1,463,040"
333,Justin Anderson,"$1,449,000"
334,Marcus Thornton,"$1,436,891"
335,Pablo Prigioni,"$1,421,348"
336,Mason Plumlee,"$1,415,520"
337,Jordan Adams,"$1,404,600"
338,Andrea Bargnani,"$1,362,897"
339,Gerald Green,"$1,362,897"
340,Solomon Hill,"$1,358,880"
341,Aaron Gray,"$1,356,146"
342,Sasha Vujacic,"$1,356,146"
343,Rodney Hood,"$1,348,440"
344,Matthew Dellavedova,"$1,347,276"
345,Bobby Portis,"$1,344,120"
346,Rondae Hollis-Jefferson,"$1,335,480"
347,Alonzo Gee,"$1,320,000"
348,Tim Hardaway Jr,"$1,304,520"
349,Nikola Jokic,"$1,300,000"
350,Shabazz Napier,"$1,294,440"
351,Tyus Jones,"$1,282,080"
352,Sasha Kaun,"$1,276,000"
353,Cartier Martin,"$1,270,964"
354,Brandon Rush,"$1,270,964"
355,Luc Mbah a Moute,"$1,270,964"
356,Reggie Bullock,"$1,252,400"
357,Clint Capela,"$1,242,720"
358,Jarell Martin,"$1,230,840"
359,Andre Roberson,"$1,210,800"
360,PJ Hairston,"$1,201,440"
361,Boban Marjanovic,"$1,200,000"
362,Tyler Hansbrough,"$1,185,784"
363,Jeremy Evans,"$1,185,784"
364,Rudy Gobert,"$1,175,880"
365,Jordan Mickey,"$1,170,960"
366,Archie Goodwin,"$1,160,160"
367,CJ Wilcox,"$1,159,680"
368,Larry Nance Jr,"$1,155,600"
369,Chris Copeland,"$1,150,000"
370,Damjan Rudez,"$1,149,500"
371,RJ Hunter,"$1,148,640"
372,Kyle Anderson,"$1,142,880"
373,Chris McCullough,"$1,140,240"
374,Josh Huestis,"$1,140,240"
375,Kevon Looney,"$1,131,960"
376,JaKarr Sampson,"$1,103,547"
377,Cole Aldrich,"$1,100,602"
378,Wesley Johnson,"$1,100,602"
379,Luke Babbitt,"$1,100,602"
380,Ishmael Smith,"$1,100,602"
381,Garrett Temple,"$1,100,602"
382,Glenn Robinson III,"$1,100,000"
383,Ray McCallum,"$1,076,758"
384,Richaun Holmes,"$1,075,000"
385,Jared Cunningham,"$1,039,074"
386,Jon Leuer,"$1,035,000"
387,Donald Sloan,"$1,015,421"
388,E'Twaun Moore,"$1,015,421"
389,Joey Dorsey,"$1,015,421"
390,James Anderson,"$1,015,421"
391,Phil Pressey,"$1,014,142"
392,Rakeem Christmas,"$1,007,026"
393,Joseph Young,"$1,007,026"
394,Walter Tavares,"$1,000,000"
395,Montrezl Harrell,"$1,000,000"
396,Robert Covington,"$1,000,000"
397,Tim Frazier,"$989,216"
398,Robert Sacre,"$981,358"
399,John Jenkins,"$981,349"
400,Thomas Robinson,"$981,348"
401,Hassan Whiteside,"$981,348"
402,Quincy Acy,"$981,348"
403,Christapher Johnson,"$981,348"
404,Mike Muscala,"$947,276"
405,Troy Daniels,"$947,276"
406,Justin Holiday,"$947,276"
407,Gal Mekel,"$947,276"
408,Ian Clark,"$947,276"
409,Dewayne Dedmon,"$947,276"
410,Isaiah Canaan,"$947,276"
411,Hollis Thompson,"$947,276"
412,Allen Crabbe,"$947,276"
413,Seth Curry,"$947,276"
414,Jeff Withey,"$947,276"
415,James Ennis,"$944,477"
416,Elton Brand,"$890,693"
417,Damien Inglis,"$855,000"
418,Markel Brown,"$845,059"
419,Cameron Bairstow,"$845,059"
420,Dwight Powell,"$845,059"
421,Nick Johnson,"$845,059"
422,Spencer Dinwiddie,"$845,059"
423,James Michael McAdoo,"$845,059"
424,Shayne Whittington,"$845,059"
425,Tarik Black,"$845,059"
426,Jordan Clarkson,"$845,059"
427,Russ Smith,"$845,059"
428,JaMychal Green,"$845,059"
429,Tyler Johnson,"$845,059"
430,Johnny O'Bryant,"$845,059"
431,Jarnell Stokes,"$845,059"
432,Cleanthony Early,"$845,059"
433,Langston Galloway,"$845,059"
434,Devyn Marble,"$845,059"
435,Joe Harris,"$845,059"
436,Jerami Grant,"$845,059"
437,Eric Moreland,"$845,059"
438,Raul Neto,"$840,000"
439,Kostas Papanikolaou,"$800,320"
440,Pierre Jackson,"$750,000"
441,Norman Powell,"$650,000"
442,Jimmer Fredette,"$625,167"
443,Pat Connaughton,"$625,093"
444,Ryan Hollins,"$615,906"
445,Darrun Hilliard,"$600,000"
446,Lamar Patterson,"$525,093"
447,Willie Reed,"$525,093"
448,Aaron Harrison,"$525,093"
449,Cristiano Felicio,"$525,093"
450,Salah Mejri,"$525,093"
451,Maurice Ndour,"$525,093"
452,Branden Dawson,"$525,093"
453,Marcelo Huertas,"$525,093"
454,Anthony Brown,"$525,093"
455,Michael Frazier,"$525,093"
456,Josh Richardson,"$525,093"
457,TJ McConnell,"$525,093"
458,Cliff Alexander,"$525,093"
459,Luis Montero,"$525,093"
460,Duje Dukan,"$525,093"
461,Jonathon Simmons,"$525,093"
462,Treveon Graham,"$525,093"
463,Cory Jefferson,"$362,878"
464,Elijah Millsap,"$352,936"
465,Nazr Mohammed,"$352,749"
466,Jarell Eddie,"$349,032"
467,Christian Wood,"$339,762"
468,Sean Kilpatrick,"$320,594"
469,Michael Beasley,"$306,526"
470,Jorge Gutierrez,"$300,899"
471,Jeff Ayres,"$251,890"
472,Lorenzo Brown,"$222,888"
473,Andrew Goudelock,"$200,600"
474,Scottie Wilbekin,"$200,000"
475,Erick Green,"$199,418"
476,Greg Smith,"$197,111"
477,Jordan McRae,"$172,971"
478,Henry Sims,"$161,633"
479,Xavier Munford,"$123,548"
480,Jordan Hamilton,"$119,461"
481,Alan Williams,"$114,284"
482,Orlando Johnson,"$111,444"
483,Jonathan Holmes,"$100,000"
484,Justin Harper,"$99,418"
485,Bryce Cotton,"$99,418"
486,Alex Stepheson,"$92,662"
487,Chuck Hayes,"$70,549"
488,Axel Toupane,"$61,775"
489,Bryce Dejean-Jones,"$61,775"
490,Keith Appling,"$61,775"
491,Coty Clarke,"$61,774"
492,Briante Weber,"$61,774"
493,Elliot Williams,"$57,726"
494,Quincy Miller,"$50,000"
495,Thanasis Antetokounmpo,"$30,887"
496,JJ O'Brien,"$30,887"
497,Nate Robinson,"$26,456"
498,Dorell Wright,"$17,637"
499,John Holland,"$9,266"
