,Player,Salary,Date
166,Ryan Gomes,"$4,000,000",2011
167,Steve Blake,"$4,000,000",2011
168,Mario Chalmers,"$4,000,000",2011
169,Hakim Warrick,"$4,000,000",2011
170,Matt Carroll,"$3,900,000",2011
171,Eric Gordon,"$3,831,184",2011
172,Dorell Wright,"$3,823,000",2011
173,Udonis Haslem,"$3,780,000",2011
174,Mike Dunleavy,"$3,750,000",2011
175,Nazr Mohammed,"$3,750,000",2011
176,Tristan Thompson,"$3,726,600",2011
177,CJ Miles,"$3,700,000",2011
178,Nick Young,"$3,695,857",2011
179,Luke Ridnour,"$3,680,000",2011
180,Tiago Splitter,"$3,672,000",2011
181,DeMarcus Cousins,"$3,627,720",2011
182,Joel Anthony,"$3,600,000",2011
183,Shaun Livingston,"$3,500,000",2011
184,Carlos Delfino,"$3,500,000",2011
185,Chris Duhon,"$3,500,000",2011
186,Shannon Brown,"$3,500,000",2011
187,Ricky Rubio,"$3,480,120",2011
188,Jonny Flynn,"$3,414,720",2011
189,CJ Watson,"$3,400,000",2011
190,Derek Fisher,"$3,400,000",2011
191,Marco Belinelli,"$3,377,604",2011
192,Timofey Mozgov,"$3,343,896",2011
193,Daequan Cook,"$3,341,558",2011
194,Matt Bonner,"$3,315,000",2011
195,Thabo Sefolosha,"$3,300,000",2011
196,Ekpe Udoh,"$3,294,960",2011
197,Nick Collison,"$3,272,997",2011
198,Johan Petro,"$3,250,000",2011
199,Will Bynum,"$3,250,000",2011
200,Raja Bell,"$3,240,000",2011
201,DJ Augustin,"$3,236,470",2011
202,Tony Allen,"$3,150,000",2011
203,Stephen Curry,"$3,117,120",2011
204,Brook Lopez,"$3,076,983",2011
205,Jan Vesely,"$3,065,040",2011
206,Corey Brewer,"$3,059,000",2011
207,Jerryd Bayless,"$3,042,280",2011
208,Greg Monroe,"$3,007,920",2011
209,Jason Thompson,"$3,001,284",2011
210,Chris Wilcox,"$3,000,000",2011
211,Shawne Williams,"$3,000,000",2011
212,Jeff Foster,"$3,000,000",2011
213,Josh McRoberts,"$3,000,000",2011
214,Shane Battier,"$3,000,000",2011
215,Brandon Rush,"$2,956,658",2011
216,Anthony Randolph,"$2,911,231",2011
217,Robin Lopez,"$2,862,602",2011
218,Jordan Hill,"$2,855,760",2011
219,Bismack Biyombo,"$2,798,040",2011
220,Al-Farouq Aminu,"$2,755,560",2011
221,Eduardo Najera,"$2,750,000",2011
222,Marreese Speights,"$2,721,255",2011
223,Dahntay Jones,"$2,700,000",2011
224,Antonio McDyess,"$2,640,000",2011
225,DeMar DeRozan,"$2,625,000",2011
226,Roy Hibbert,"$2,588,590",2011
227,Brandon Knight,"$2,563,320",2011
228,Ersan Ilyasova,"$2,541,000",2011
229,Gordon Hayward,"$2,532,960",2011
230,DeShawn Stevenson,"$2,500,000",2011
231,Reggie Williams,"$2,500,000",2011
232,Kenyon Martin,"$2,500,000",2011
233,Jason Smith,"$2,500,000",2011
234,Aaron Gray,"$2,500,000",2011
235,Brandon Jennings,"$2,493,720",2011
236,Ryan Hollins,"$2,483,333",2011
237,JaVale McGee,"$2,462,400",2011
238,Quentin Richardson,"$2,446,600",2011
239,Paul George,"$2,406,240",2011
240,Louis Amundson,"$2,403,000",2011
241,JR Smith,"$2,382,353",2011
242,Terrence Williams,"$2,369,040",2011
243,Kemba Walker,"$2,356,320",2011
244,JJ Hickson,"$2,354,537",2011
245,Cole Aldrich,"$2,286,000",2011
246,Gerald Henderson,"$2,250,600",2011
247,Anthony Parker,"$2,250,000",2011
248,Keyon Dooling,"$2,246,400",2011
249,Ben Wallace,"$2,246,400",2011
250,Ryan Anderson,"$2,244,601",2011
251,Jimmer Fredette,"$2,238,360",2011
252,Courtney Lee,"$2,225,093",2011
253,Kosta Koufos,"$2,203,792",2011
254,Rudy Fernandez,"$2,180,443",2011
255,Xavier Henry,"$2,171,640",2011
256,Nicolas Batum,"$2,155,365",2011
257,Josh Howard,"$2,150,000",2011
258,Tyler Hansbrough,"$2,138,040",2011
259,Klay Thompson,"$2,126,520",2011
260,Goran Dragic,"$2,108,000",2011
261,George Hill,"$2,086,360",2011
262,Ed Davis,"$2,063,040",2011
263,Anthony Tolliver,"$2,050,000",2011
264,Darrell Arthur,"$2,027,119",2011
265,Alec Burks,"$2,020,200",2011
266,Donte Greene,"$2,015,896",2011
267,DJ White,"$2,001,167",2011
268,Dante Cunningham,"$2,000,000",2011
269,Earl Watson,"$2,000,000",2011
270,Patrick Patterson,"$1,959,960",2011
271,Austin Daye,"$1,929,600",2011
272,Markieff Morris,"$1,919,160",2011
273,Matt Barnes,"$1,906,200",2011
274,Larry Sanders,"$1,861,920",2011
275,Omer Asik,"$1,857,500",2011
276,James Johnson,"$1,833,120",2011
277,Marcus Morris,"$1,823,280",2011
278,Luke Babbitt,"$1,768,800",2011
279,Jrue Holiday,"$1,741,440",2011
280,Kawhi Leonard,"$1,731,960",2011
281,Kevin Seraphin,"$1,680,360",2011
282,Renaldo Balkman,"$1,675,000",2011
283,Ty Lawson,"$1,654,440",2011
284,Nikola Vucevic,"$1,645,400",2011
285,Eric Bledsoe,"$1,596,360",2011
286,Jeff Teague,"$1,579,920",2011
287,Gustavo Ayon,"$1,567,500",2011
288,Iman Shumpert,"$1,563,120",2011
289,Avery Bradley,"$1,524,480",2011
290,Eric Maynor,"$1,516,680",2011
291,Jeff Ayres,"$1,500,000",2011
292,James Jones,"$1,500,000",2011
293,Sebastian Telfair,"$1,500,000",2011
294,Greg Oden,"$1,500,000",2011
295,Gary Forbes,"$1,500,000",2011
296,Chris Singleton,"$1,485,000",2011
297,James Anderson,"$1,463,520",2011
298,Darren Collison,"$1,455,960",2011
299,Tobias Harris,"$1,418,160",2011
300,Craig Brackins,"$1,404,960",2011
301,Jerry Stackhouse,"$1,352,181",2011
302,Jason Collins,"$1,352,181",2011
303,Tracy McGrady,"$1,352,181",2011
304,Vladimir Radmanovic,"$1,352,181",2011
305,Brian Scalabrine,"$1,352,181",2011
306,Brian Cardinal,"$1,352,181",2011
307,Troy Murphy,"$1,352,181",2011
308,Juwan Howard,"$1,352,181",2011
309,Eddie House,"$1,352,181",2011
310,Mike Bibby,"$1,352,181",2011
311,Tony Battie,"$1,352,181",2011
312,Kurt Thomas,"$1,352,181",2011
313,Jamaal Magloire,"$1,352,181",2011
314,Anthony Carter,"$1,352,181",2011
315,Elliot Williams,"$1,348,800",2011
316,Omri Casspi,"$1,341,960",2011
317,Michael Redd,"$1,308,506",2011
318,Nolan Smith,"$1,306,920",2011
319,Hamed Haddadi,"$1,300,000",2011
320,Trevor Booker,"$1,294,920",2011
321,BJ Mullens,"$1,288,200",2011
322,Serge Ibaka,"$1,288,200",2011
323,Kenneth Faried,"$1,254,720",2011
324,Damion James,"$1,243,080",2011
325,Rodrigue Beaubois,"$1,236,720",2011
326,Reggie Evans,"$1,229,255",2011
327,Eddy Curry,"$1,229,255",2011
328,Jared Jeffries,"$1,229,255",2011
329,Rasual Butler,"$1,229,255",2011
330,Jamaal Tinsley,"$1,229,255",2011
331,Jannero Pargo,"$1,223,166",2011
332,Willie Green,"$1,223,166",2011
333,Marquis Daniels,"$1,223,166",2011
334,Aleksandar Pavlovic,"$1,223,166",2011
335,Brian Cook,"$1,223,166",2011
336,Jason Kapono,"$1,223,166",2011
337,Maurice Evans,"$1,223,166",2011
338,Royal Ivey,"$1,200,000",2011
339,Taj Gibson,"$1,195,680",2011
340,Dominique Jones,"$1,193,280",2011
341,Earl Clark,"$1,160,000",2011
342,Reggie Jackson,"$1,156,320",2011
343,Wayne Ellington,"$1,154,040",2011
344,Quincy Pondexter,"$1,153,800",2011
345,Delonte West,"$1,146,337",2011
346,Damien Wilkins,"$1,146,337",2011
347,TJ Ford,"$1,146,337",2011
348,Roger Mason,"$1,146,337",2011
349,Toney Douglas,"$1,145,640",2011
350,Joel Przybilla,"$1,145,027",2011
351,Jordan Crawford,"$1,120,440",2011
352,Greivis Vasquez,"$1,113,600",2011
353,MarShon Brooks,"$1,110,120",2011
354,Daniel Orton,"$1,105,560",2011
355,Christian Eyenga,"$1,097,520",2011
356,Lazar Hayward,"$1,097,520",2011
357,Jordan Hamilton,"$1,073,286",2011
358,Ronnie Price,"$1,069,509",2011
359,JaJuan Johnson,"$1,042,320",2011
360,Norris Cole,"$1,035,960",2011
361,Cory Joseph,"$1,028,400",2011
362,Jimmy Butler,"$1,020,960",2011
363,Jeremy Pargo,"$1,000,000",2011
364,Jon Brockman,"$1,000,000",2011
365,Shelden Williams,"$992,680",2011
366,Steve Novak,"$992,680",2011
367,Von Wafer,"$992,680",2011
368,Craig Smith,"$992,680",2011
369,DeJuan Blair,"$986,000",2011
370,Sam Young,"$947,800",2011
371,John Lucas,"$915,852",2011
372,Ian Mahinmi,"$915,852",2011
373,Brandan Wright,"$915,852",2011
374,Dominic McGuire,"$915,852",2011
375,Sean Williams,"$885,120",2011
376,Henry Walker,"$885,120",2011
377,Sundiata Gaines,"$854,389",2011
378,Derrick Brown,"$854,389",2011
379,Alonzo Gee,"$854,389",2011
380,Chase Budinger,"$854,389",2011
381,AJ Price,"$854,389",2011
382,Jodie Meeks,"$854,389",2011
383,Danny Green,"$854,389",2011
384,Erick Dampier,"$850,522",2011
385,Chandler Parsons,"$850,000",2011
386,Keith Bogans,"$848,266",2011
387,DeMarre Carroll,"$833,713",2011
388,Solomon Alabi,"$830,000",2011
389,Yi Jianlian,"$827,197",2011
390,Lance Stephenson,"$810,000",2011
391,Andy Rautins,"$788,872",2011
392,Tyler Honeycutt,"$775,000",2011
393,Greg Stiemsma,"$762,195",2011
394,Semih Erden,"$762,195",2011
395,Samardo Samuels,"$762,195",2011
396,Luke Harangody,"$762,195",2011
397,Devin Ebanks,"$762,195",2011
398,Dexter Pittman,"$762,195",2011
399,Landry Fields,"$762,195",2011
400,Jeremy Lin,"$762,195",2011
401,Chris Johnson,"$762,195",2011
402,Armon Johnson,"$762,195",2011
403,Hassan Whiteside,"$762,195",2011
404,Gary Neal,"$762,195",2011
405,Jeremy Evans,"$762,195",2011
406,Jeremy Tyler,"$650,000",2011
407,Ishmael Smith,"$639,254",2011
408,Bobby Simmons,"$594,836",2011
409,Josh Selby,"$550,000",2011
410,Gerald Green,"$516,999",2011
411,Malcolm Lee,"$500,000",2011
412,Ryan Reid,"$475,000",2011
413,Ivan Johnson,"$473,604",2011
414,E'Twaun Moore,"$473,604",2011
415,Jordan Williams,"$473,604",2011
416,Cory Higgins,"$473,604",2011
417,Julyan Stone,"$473,604",2011
418,Vernon Macklin,"$473,604",2011
419,Charles Jenkins,"$473,604",2011
420,Chris Wright,"$473,604",2011
421,Travis Leslie,"$473,604",2011
422,Trey Thompkins,"$473,604",2011
423,Darius Morris,"$473,604",2011
424,Andrew Goudelock,"$473,604",2011
425,Terrel Harris,"$473,604",2011
426,Jon Leuer,"$473,604",2011
427,Josh Harrellson,"$473,604",2011
428,Jerome Jordan,"$473,604",2011
429,Justin Harper,"$473,604",2011
430,DeAndre Liggins,"$473,604",2011
431,Lavoy Allen,"$473,604",2011
432,Isaiah Thomas,"$473,604",2011
433,Shelvin Mack,"$473,604",2011
434,Solomon Jones,"$440,353",2011
435,Larry Hughes,"$414,443",2011
436,Walker Russell,"$374,289",2011
437,Lance Thomas,"$328,444",2011
438,Josh Davis,"$314,041",2011
439,Francisco Elson,"$305,792",2011
440,DaJuan Summers,"$303,137",2011
441,Greg Smith,"$301,733",2011
442,Mike James,"$277,566",2011
443,Jeff Adrien,"$270,427",2011
444,Derrick Caracter,"$270,427",2011
445,Hamady N'Diaye,"$270,427",2011
446,Mickell Gladness,"$248,263",2011
447,Darington Hobson,"$245,884",2011
448,Jeff Foote,"$225,341",2011
449,Donald Sloan,"$198,629",2011
450,Earl Barron,"$185,588",2011
451,Mychel Thompson,"$168,035",2011
452,Carldell Johnson,"$168,035",2011
453,Manny Harris,"$122,942",2011
454,Malcolm Thomas,"$103,104",2011
455,Dennis Horner,"$91,642",2011
456,Larry Owens,"$86,052",2011
457,Brian Skinner,"$65,446",2011
458,Ike Diogu,"$64,028",2011
459,Andre Emmett,"$61,433",2011
460,Ben Uzoh,"$61,433",2011
461,Garret Siler,"$51,097",2011
462,Courtney Fortson,"$42,009",2011
