,Player,Salary,Year,UUID
0,Tracy McGrady,23239562.0,2009,b08d73ba-5002-4a5b-91cf-f16b7bb6fd6c
1,Kobe Bryant,23034375.0,2009,24d0e17f-fb15-4609-84f0-ff0d88dc0937
2,Jermaine O'Neal,23016000.0,2009,96dc66cb-3a67-44a2-b79f-b687938da7cf
3,Tim Duncan,22183220.0,2009,1aba9f56-0b6b-428e-b755-819a337ce515
4,Shaquille O'Neal,20000000.0,2009,74b99a51-bb65-436f-8bcc-7022af2a490a
5,Dirk Nowitzki,19795714.0,2009,2c65279f-3a4f-4c12-8369-793f979c9934
6,Paul Pierce,19795712.0,2009,d14d1240-57b5-4cfb-b38e-3993d37eb1d3
7,Rashard Lewis,18876000.0,2009,4238a32a-ab7c-4a04-a39c-5787949239f2
8,Ray Allen,18776860.0,2009,dd35c155-b428-42b0-b12e-5ef94414c5a0
9,Michael Redd,17040000.0,2009,3c2fb1bc-d168-480f-8555-0c4d4e59c356
10,Pau Gasol,16452000.0,2009,4851c61b-ef46-44ed-b940-4c1229208225
11,Andrei Kirilenko,16452000.0,2009,264998a4-bb1c-44d5-8a17-d5e33001ccbe
12,Kevin Garnett,16400000.0,2009,4035d838-5ed7-4507-86ad-0488a9b9c358
13,Yao Ming,16378325.0,2009,e7839aa9-fd6b-45c7-85b8-1832ce2f3c3e
14,Amare Stoudemire,16378325.0,2009,7b22af5c-e512-4e92-b842-66cda73f0254
15,Vince Carter,16300000.0,2009,019d4597-224e-49c3-b78f-149070a6951d
16,Gilbert Arenas,16192080.0,2009,a96219af-32f3-4970-a605-f51f2c30d8db
17,Zach Randolph,16000000.0,2009,71672ebf-e0d2-4a53-b5cc-6597ef66ef33
18,LeBron James,15779912.0,2009,f15e32f6-36a9-4efb-bce0-043c1bc98f68
19,Carmelo Anthony,15779912.0,2009,3807a8ee-fb89-4e24-a723-1b0b709a7a01
20,Dwyane Wade,15779912.0,2009,3debf7bb-2228-4a7a-82fb-3e730f83f012
21,Chris Bosh,15779912.0,2009,a7bd2cff-7c2f-45eb-9289-7bb7de4d1636
22,Kenyon Martin,15363636.0,2009,d942225a-2af7-4ddd-ab29-5080cf48f46c
23,Dwight Howard,15202590.0,2009,fbfff279-863a-4e79-bd74-f997d4a2b072
24,Joe Johnson,14976754.0,2009,fca7c221-f167-42c8-a42a-9e28b3cef10e
25,Elton Brand,14858471.0,2009,d63e5ac8-f1ef-4bd5-8d76-8f4d65432d8a
26,Richard Jefferson,14200000.0,2009,89a8b86f-f263-45ea-9c18-e41b5e63c58d
27,Larry Hughes,13655268.0,2009,537bb878-9f77-47ca-babf-5d52ac082345
28,Chris Paul,13520500.0,2009,61cbf931-8bc1-4186-99b6-41709cb25bf5
29,Carlos Boozer,13520500.0,2009,3bf7f1dc-c213-4da8-9385-3e65646f4279
30,Predrag Stojakovic,13392000.0,2009,72e2db2e-c191-4144-b3bf-b3bc04dca80e
31,Jason Richardson,13333333.0,2009,8c6dde95-ce6e-46b9-8872-02b07d1e3a05
32,Steve Nash,13125000.0,2009,e22dbb44-a0dc-4d1b-8d5f-5311077027f4
33,Tony Parker,12600000.0,2009,0ea2d348-8b73-4aab-8897-7c65a7b7146e
34,Andrew Bynum,12526998.0,2009,cfd5b73b-6bf9-495d-b4d2-a0cb34241038
35,Deron Williams,12323900.0,2009,31e6add0-2087-4795-ae66-a42dfc9c162c
36,Brad Miller,12250000.0,2009,7238d13f-03a0-41ec-a9ea-ced78d3574f7
37,Andre Iguodala,12200000.0,2009,04eabe67-1489-4ba0-a12e-0ec83adefd56
38,Baron Davis,12150000.0,2009,955a38f5-292b-4d1d-8e02-792168f51005
39,Erick Dampier,12115500.0,2009,3a75929a-679d-4087-857d-e103796a0745
40,Chauncey Billups,12100000.0,2009,f828440b-4e2d-49b7-9a7c-f69d2bfc58b4
41,Samuel Dalembert,12025694.0,2009,bc04ca41-c6ba-4461-b7c7-772b5c981290
42,Al Jefferson,12000000.0,2009,1d68c26e-b492-433f-aeee-6c34f9f786de
43,Tyson Chandler,11850000.0,2009,8c507a1f-0040-43af-a02c-2e453b5ecb1c
44,Antawn Jamison,11641095.0,2009,53a3b184-a4cf-42d0-9303-fca720ecd662
45,Richard Hamilton,11625000.0,2009,17f55728-ceb7-4392-90fc-a6990f1cb79d
46,Zydrunas Ilgauskas,11541074.0,2009,ad1d5139-053b-4933-beee-51a3ecae81f3
47,Troy Murphy,11047619.0,2009,e315ffcb-8bb5-4c44-965c-717a0a27c7e1
48,Monta Ellis,11000000.0,2009,faa665e8-2fa5-4bbb-8247-8ef7bbd8c177
49,Josh Howard,10890000.0,2009,92c118da-7693-4505-89cf-76decdeec10f
50,Josh Smith,10800000.0,2009,8c4597dc-5c78-4733-b3da-5fcb43fcb5c1
51,Manu Ginobili,10728130.0,2009,294027c7-c0bb-467a-8693-07d4216b7587
52,Bobby Simmons,10560000.0,2009,80deaa35-9607-4aaa-a816-c5374a9534d9
53,Emeka Okafor,10538937.0,2009,fe554532-afe4-469a-8913-3adff81412db
54,Nenê,10520000.0,2009,71b3fc68-5b92-4644-af01-caa989d432ad
55,Eddy Curry,10500423.0,2009,5c066c64-425d-4ae2-ba7b-38715634f032
56,Chris Kaman,10400000.0,2009,f6d753e1-aa28-443c-b912-17aa3593e27c
57,Luol Deng,10370425.0,2009,6f179d17-b99b-42d2-a886-2494fe933860
58,Tayshaun Prince,10324380.0,2009,cd0dc149-fe1e-4af7-8638-75bb860234fc
59,Kevin Martin,10180170.0,2009,d2034c1c-8577-46cd-9673-df00fad122f0
60,Al Harrington,10026875.0,2009,1e5ab881-780c-43ef-b030-ad2394fcbf71
61,Ben Gordon,10000000.0,2009,053dc52a-8fda-4b6f-80dd-afd735cbf3e1
62,Andrew Bogut,10000000.0,2009,fd7cea99-d716-44a9-96c7-506ffc3af456
63,Danny Granger,9930500.0,2009,8233d9c6-aa3b-4003-b811-f76f0adaad5b
64,Jason Terry,9862500.0,2009,be74addb-41ff-4399-90a7-389841b06f97
65,Mike Dunleavy,9780992.0,2009,b11f83f8-692f-4af3-b60f-b9e31171adfa
66,Caron Butler,9780970.0,2009,1de786dd-1fcd-4ab9-b048-4cf8e3288a40
67,Mike Miller,9750000.0,2009,263bcbf1-6373-464f-a26f-b58b8b2a96aa
68,Kirk Hinrich,9500000.0,2009,6c87dbac-24b9-4717-9a1c-3492a6449c3b
69,Cuttino Mobley,9500000.0,2009,7f918907-9310-4cbe-bb75-348810783848
70,Earl Watson,9400000.0,2009,679ea26b-23e6-4fa3-b074-d077963150a5
71,Jamal Crawford,9360000.0,2009,9d93177f-40b0-4e5f-9798-4f54ea6e53e0
72,Quentin Richardson,9352400.0,2009,fd5d9842-10ba-435f-9c6a-d0bfed71626d
73,Gerald Wallace,9075000.0,2009,21da3037-5a07-42ce-9376-1228b528f4a6
74,David West,9075000.0,2009,f7b0e666-79f1-4095-81da-83d935f4b1ae
75,Boris Diaw,9000000.0,2009,423f269d-72f8-468b-935f-af9febe4fe03
76,Andris Biedrins,9000000.0,2009,351691ed-de81-454a-9909-00ebd652b91a
77,Darius Miles,9000000.0,2009,c932ca62-defd-4f5e-8be1-9e05b04ce727
78,Hidayet Turkoglu,9000000.0,2009,da312d61-dee7-4dd1-8a13-27f914f06475
79,Mehmet Okur,9000000.0,2009,f4ed9663-56e3-414e-8d02-4dd06ef9e003
80,Corey Maggette,8937931.0,2009,381ecddb-60e5-4dee-9f57-f69e245d76c4
81,Maurice Williams,8860000.0,2009,b9800b4b-137b-4e3c-8087-8b36bf122799
82,Kenny Thomas,8775000.0,2009,6b658fc0-78af-4357-ad56-aa5c4d4acab5
83,TJ Ford,8500000.0,2009,571d9ecb-74f3-42d0-91ca-8f187769bf13
84,Devin Harris,8400000.0,2009,c54c7212-4eb4-4297-99cb-63f06139cd74
85,Jose Calderon,8219009.0,2009,70556d6d-1554-4aeb-adb5-74cdce1c3384
86,Jason Kidd,8000000.0,2009,34ac2a07-1fe4-4883-944a-3b944559788b
87,Mark Blount,7962500.0,2009,7ff7f429-4494-4958-82d3-ea70c4e9e514
88,Tim Thomas,7773055.0,2009,0d98d7f9-52ac-4744-93e4-220c3fe58e4b
89,Paul Millsap,7692932.0,2009,34e4eb48-38f8-4a3d-84d9-aabfb3b229db
90,Stephen Jackson,7650000.0,2009,3c96c82c-73bf-459e-ab4b-5a86235203c8
91,Marcus Camby,7650000.0,2009,bf87ad28-9f95-4a3a-97d0-7e7c60d93403
