,Player,Salary,Year,UUID
0,Kevin Garnett,22400000.0,2001,0ed94437-a147-48ac-83f0-a3983fb029d8
1,Shaquille O'Neal,21428572.0,2001,3fab405f-b6e2-4a04-8e0c-c58d6a1fea7c
2,Alonzo Mourning,18754800.0,2001,24e0d59e-051e-491c-a277-266a817738ea
3,Juwan Howard,18750000.0,2001,b72085ba-0fea-419f-abfe-e5f38fd489f6
4,Scottie Pippen,18083564.0,2001,5f61fcf6-fe84-4d1b-b81c-df6681f42baf
5,Karl Malone,17500000.0,2001,5c1df327-abdf-426f-84c5-f41cf0791594
6,Jayson Williams,15125000.0,2001,4dfa8ac8-74ff-4508-9f6b-1a8c65f17ec1
7,Rasheed Wallace,14400000.0,2001,bd24dc8d-c240-4f21-be92-57fdb977dedf
8,Dikembe Mutombo,14315790.0,2001,090b4081-c6a7-4127-b20e-0efee51debdb
9,Gary Payton,12926493.0,2001,27363b3e-7ee5-4d57-ad7c-6733aed1bf0f
10,Allan Houston,12750000.0,2001,4ce18890-7c4d-45ae-9e0a-b2b3609c3ac4
11,Chris Webber,12750000.0,2001,01f6cea7-3bf1-49bf-a2e1-e8c5601b929f
12,Shawn Kemp,12660000.0,2001,5d7c713a-28f8-4f3d-afec-0634c90286c3
13,Damon Stoudamire,12375000.0,2001,e8e6a323-ab79-49ff-8e73-dff9e39d2bca
14,Reggie Miller,12045075.0,2001,3633f8b2-6ff9-4c55-a865-00c438b550de
15,Antonio McDyess,11700000.0,2001,2473905c-f10d-4a54-9f55-292a4d1e9c07
16,Bryant Reeves,11555554.0,2001,b54b5f0c-f4bc-4cde-b829-601790c852c9
17,Larry Johnson,11335714.0,2001,a67c7859-4af3-4b86-b5ae-6e0141107ef7
18,Shareef Abdur-Rahim,11250000.0,2001,449dd472-0fb9-4fe1-a2ec-1311e0ccd693
19,Antoine Walker,11250000.0,2001,c400236b-71b9-44b1-acf5-ec0af47ad20e
20,Zydrunas Ilgauskas,11250000.0,2001,751662ec-5a87-4635-b111-c042b6d773b5
21,Kobe Bryant,11250000.0,2001,de239086-5a79-49b6-a5b1-552a168da685
22,Ray Allen,11250000.0,2001,6240e96a-429a-4506-9eae-fb9dc4b4739e
23,Latrell Sprewell,11250000.0,2001,71e1ef6d-3b82-4b0c-a610-73b9977d227d
24,Vin Baker,11250000.0,2001,9bf49ae9-36da-471d-8754-99596763097d
25,Allen Iverson,11250000.0,2001,b8337f78-f11c-44ac-bdbc-7667d03929b3
26,Anfernee Hardaway,11250000.0,2001,540cce99-0152-4e8e-a5da-78a5cfe2c524
27,Stephon Marbury,11250000.0,2001,e1e4ed3a-5ec6-4639-860d-92926006ba68
28,Mitch Richmond,11000000.0,2001,e47cf784-b473-4116-90f1-514180bee80b
29,Antonio Davis,11000000.0,2001,0fffa8e1-ffea-4de0-9bce-08bb833881f1
30,Keith Van Horn,10865250.0,2001,78a2dc0e-592f-4b7c-8cd3-ba1356385a97
31,Jalen Rose,10865250.0,2001,9e99123d-074a-4f90-9724-609186a05241
32,Grant Hill,10865250.0,2001,da291b31-d0f8-432f-bfbc-6153e8180354
33,Tracy McGrady,10865250.0,2001,7c74b779-6f5c-484e-9307-fc05b880c3aa
34,Tim Duncan,10865250.0,2001,5d4a4b8e-cecc-4fae-977b-853801dae01d
35,Michael Finley,10625000.0,2001,ab078447-a6ff-4e7f-930c-32994aaa5f52
36,Vlade Divac,10444642.0,2001,c21ce428-deb9-40e2-8968-777d8e07bea8
37,Nick Van Exel,10164642.0,2001,09079e61-6f7c-461e-9716-83451f9a21d3
38,Tom Gugliotta,10114000.0,2001,e831c7a0-db65-4beb-a908-1e39dea883e7
39,Eddie Jones,10091250.0,2001,4d493d65-c081-42be-ae79-e74ba6b9968a
40,Brian Grant,9925076.0,2001,9bb46ab2-3c63-4d37-bee1-9cfb027be4ea
41,Tim Thomas,9675000.0,2001,9c6026cf-cc6c-4fa8-a453-e79f9e44ad9a
42,Theo Ratliff,9667969.0,2001,ebe92f3a-df7d-46e3-8232-7610e9c21fd0
43,David Robinson,9500000.0,2001,9f597919-97ae-4084-aa82-4f642ebf43ef
44,Terrell Brandon,9300000.0,2001,f1aae5f9-d50c-4878-9d7f-c44d02d02f4f
45,Steve Smith,9000000.0,2001,822eedbd-e04d-482a-a21b-25868d6f6b1b
