,Player,Salary,Year,UUID
0,Kevin Garnett,19610000.0,2000,4035d838-5ed7-4507-86ad-0488a9b9c358
1,Shaquille O'Neal,19285715.0,2000,74b99a51-bb65-436f-8bcc-7022af2a490a
2,Alonzo Mourning,16880000.0,2000,8051eb29-ecd7-46b5-b2fa-415777e11e83
3,Juwan Howard,16875000.0,2000,5bdd7fb5-050d-4b0c-befb-5fbf7109397c
4,Hakeem Olajuwon,16700000.0,2000,be9d9c53-d445-4b8c-acc9-ad1c30e8598b
5,Karl Malone,15750000.0,2000,42d09119-8de8-4e14-9d00-7c69985439bb
6,David Robinson,14700000.0,2000,10c11849-ba1c-47b5-9b85-355653fee990
7,Dikembe Mutombo,14400000.0,2000,ac5301b7-a106-4651-8329-2340abff1bbc
8,Patrick Ewing,14000000.0,2000,6363c843-dec8-4e97-b244-2d2d4b06ff1a
9,Jayson Williams,13800000.0,2000,061d4028-2d7f-4538-825e-30ebdd669601
10,Scottie Pippen,13750000.0,2000,daa2fbf7-79c6-4f27-8b26-f261a98a48b9
11,Rasheed Wallace,12600000.0,2000,a4b7eb84-1c66-4b49-86bf-dc66f957b764
12,Gary Payton,12200000.0,2000,442a7e96-4c9e-4d86-841a-a17bd27f5bcb
13,Tim Hardaway,12000000.0,2000,201bd6e2-7440-486e-9e16-752824477742
14,Chris Webber,12000000.0,2000,a2a451fc-e02e-454f-a62a-4f9b2ce4f852
15,Shawn Kemp,11720000.0,2000,e2951a08-5c47-4a63-a592-c54a10392c81
16,Damon Stoudamire,11250000.0,2000,796009f7-7eaf-4a80-a431-b515d43192ce
17,Arvydas Sabonis,11250000.0,2000,1a95a159-0b22-4663-a0fd-b051dbe1011b
18,Larry Johnson,11000000.0,2000,6e248ec2-a9ad-40b1-a5fc-a2e03c124864
19,John Stockton,11000000.0,2000,712a799b-18d5-4231-96b8-2e73e77d9de0
20,Antonio McDyess,10800000.0,2000,5b6497a1-1852-4ff7-8c70-3dd4d0460879
21,Reggie Miller,10670000.0,2000,90ab210f-92e9-4018-9e96-d3580492167e
22,Antoine Walker,10130000.0,2000,8fc415a6-0c0b-4af5-9531-f562fcd1128c
23,Stephon Marbury,10130000.0,2000,f3a8c74e-844a-4cb6-88e1-1427b0f4bab5
24,Zydrunas Ilgauskas,10130000.0,2000,ad1d5139-053b-4933-beee-51a3ecae81f3
25,Kobe Bryant,10130000.0,2000,24d0e17f-fb15-4609-84f0-ff0d88dc0937
26,Shareef Abdur-Rahim,10130000.0,2000,1373ea21-11c6-4c31-b6ca-aa4f856c0bf6
27,Ray Allen,10130000.0,2000,dd35c155-b428-42b0-b12e-5ef94414c5a0
28,Vin Baker,10130000.0,2000,4df714c7-9b02-4dcb-b84c-f42fd5d67824
29,Allen Iverson,10130000.0,2000,d8c52d19-deaa-48c8-86da-ec699b2a0852
30,Anfernee Hardaway,10130000.0,2000,c9ea836c-104f-4821-bf79-5fff9899daa6
31,Latrell Sprewell,10125000.0,2000,f1abb210-4ffd-4a3f-81bb-9b9fb528b347
32,Bryant Reeves,10110000.0,2000,92654ebd-c119-4c15-b0d3-6f55eaab73fc
33,Mitch Richmond,10000000.0,2000,64a0182c-3929-4f08-8a22-f25cee810be8
34,Rod Strickland,10000000.0,2000,8231d493-d800-464c-ad72-f888369ebf83
35,Jalen Rose,9660000.0,2000,fe1c6c2c-55b2-4e9e-928b-49ead2b5532a
36,Grant Hill,9660000.0,2000,c84baf92-4ddd-4db5-a1a8-eb9d3865a350
37,Tracy McGrady,9660000.0,2000,b08d73ba-5002-4a5b-91cf-f16b7bb6fd6c
38,Tim Duncan,9660000.0,2000,1aba9f56-0b6b-428e-b755-819a337ce515
39,Vlade Divac,9640000.0,2000,112709ed-d8e8-4023-872a-d25875f5fd49
40,Tom Gugliotta,9360000.0,2000,b30a9c97-4a6e-44fa-bad0-87a27cb60305
41,Nick Van Exel,9200000.0,2000,5b71c06e-2ba9-4de8-85b9-87ac7a0d8d48
42,Keith Van Horn,9000000.0,2000,d5de1caf-9595-4da8-b30c-b14264099bc2
43,Allan Houston,9000000.0,2000,62f45e10-0b2a-4322-9017-f19f8645be33
44,Eddie Jones,8960000.0,2000,83d519a9-63ac-49ac-8f02-8819baa4d5c8
45,Brian Grant,8900000.0,2000,4355f0fd-c604-45ad-8324-32133c99a9b4
46,Tim Thomas,8510000.0,2000,0d98d7f9-52ac-4744-93e4-220c3fe58e4b
47,Michael Finley,8400000.0,2000,55e94f09-faa2-4275-bf2c-2ed71d56f926
48,Shawn Bradley,8370000.0,2000,f8098022-1795-4720-90fc-aa48b97af8e2
49,Terrell Brandon,8330000.0,2000,c0a391d7-42e8-4526-accd-1154454573fc
50,Glenn Robinson,8120000.0,2000,887bd52d-0b33-4b48-8da8-99203d4f09c0
51,Steve Smith,8100000.0,2000,6405ab41-c23f-4f97-833f-a5935d8de666
52,Elden Campbell,8050000.0,2000,5eba4d07-5539-4a98-b1c4-663e7df9a542
53,Danny Manning,8030000.0,2000,cb477b33-2853-4b10-97b6-49124c6eb1d8
54,Derrick Coleman,8000000.0,2000,e5d96890-19bc-44a2-90be-6024cba0829e
55,Avery Johnson,8000000.0,2000,cfcacf84-60a5-4686-b47f-f9cd2573180b
56,Theo Ratliff,7800000.0,2000,6bbfff81-213b-4183-88f0-fcd3fd198e88
57,Kerry Kittles,7770000.0,2000,b5681491-a612-41bd-9ac2-697f3a6c94f8
58,Jason Kidd,7680000.0,2000,34ac2a07-1fe4-4883-944a-3b944559788b
59,Glen Rice,7578900.0,2000,0dd2e60c-67af-404e-ae10-b473c20c9d68
60,Kenny Anderson,7520000.0,2000,c09ad642-a824-49f3-abef-4b231a3b254b
61,Matt Geiger,7515840.0,2000,7012875c-75c5-49e8-9a59-7311514e352f
62,Tyrone Hill,7300000.0,2000,8530547a-db37-4f13-a934-0e875a5ef94f
63,Kendall Gill,7000000.0,2000,e5996f28-0068-4dee-bce3-442b0a439eb0
64,Clifford Robinson,6890000.0,2000,dfd9d103-9432-4b6d-83c9-b7c910bc554b
65,Christian Laettner,6625000.0,2000,de0cf812-3294-4020-ba14-e64a330e6e11
66,Horace Grant,6500000.0,2000,b973137f-5b49-457f-ac7b-5bdc03357950
67,Jamal Mashburn,6200000.0,2000,02ee1d1f-b91d-4840-81b3-2c3ec1e33015
68,Chris Dudley,6200000.0,2000,8c16eac2-902c-451a-803e-3cadfb22bc6c
69,Toni Kukoc,6000000.0,2000,80e68375-f4fd-4693-a5ab-da4ab27efa62
70,Dale Davis,6000000.0,2000,05376908-a949-4ae4-a056-0ad2996ab181
71,Bryant Stith,5920000.0,2000,65a2fd6c-c092-4bd2-ac41-2c867d47b59c
72,Alan Henderson,5910000.0,2000,3a95d715-277b-42dc-95ae-4da90e02e277
73,Charles Oakley,5760000.0,2000,2c6ff6ad-d6f5-483c-9252-d497cb184ee1
74,Marcus Camby,5750000.0,2000,bf87ad28-9f95-4a3a-97d0-7e7c60d93403
75,Luc Longley,5750000.0,2000,e19bfe74-ee91-42da-a82b-daf9a5d0d2e2
76,PJ Brown,5740000.0,2000,79586f78-50fb-48f4-b1b2-acac8429f7db
77,Jermaine O'Neal,5710000.0,2000,96dc66cb-3a67-44a2-b79f-b687938da7cf
78,Donyell Marshall,5630000.0,2000,09196d82-219b-4555-bb18-1d77feeb5f2a
79,Erick Dampier,5610000.0,2000,3a75929a-679d-4087-857d-e103796a0745
80,Wesley Person,5600000.0,2000,6ff8ce3c-f7da-4301-9571-ca3c03eb06a4
81,Chris Gatling,5550000.0,2000,de78eb77-ad1d-469e-abe3-cff6266d5c00
82,Anthony Mason,5550000.0,2000,d7c1247d-66e7-48cf-87a4-200a97538cb4
83,Ron Mercer,5520000.0,2000,56a0fd6a-c57c-4001-a252-974ec1c6096a
84,Steve Nash,5500000.0,2000,e22dbb44-a0dc-4d1b-8d5f-5311077027f4
85,Isaac Austin,5500000.0,2000,8fc20ef2-fa15-40f6-9f59-f16e1735f321
86,Antonio Davis,5500000.0,2000,c1acc3b9-54f4-4996-ba79-86baf21e89aa
87,Jim McIlvaine,5400000.0,2000,83e38506-7558-42e3-8b43-9074bf050468
88,Derrick McKey,5400000.0,2000,cce2278b-99bb-409c-a380-f7d49bda6904
89,Kelvin Cato,5330000.0,2000,fad5e57f-de95-4689-a361-c0a050293596
90,Jerry Stackhouse,5310000.0,2000,da721f42-6e18-4be7-8766-024d8ae1ddb0
91,Austin Croshere,5300000.0,2000,7d9c98e2-97e2-4366-895f-abb983c06352
92,Sean Elliott,5300000.0,2000,f211d928-46ae-4e50-9a3a-4ffd7ff87cbe
93,Greg Ostertag,5200000.0,2000,b4ebff32-aa01-4ef7-b42e-f22a8d53092c
94,Charlie Ward,5040000.0,2000,8c49811e-8cb3-491b-8353-6baae430305e
95,Lorenzen Wright,4950000.0,2000,cf18407b-f78c-482c-ab5e-f9c5d8457f51
96,Loy Vaught,4812025.0,2000,eda2697b-9d3c-4adb-84b7-fad851ec77a1
97,Chris Mills,4800000.0,2000,1cc753a4-b428-409b-84f8-22a34f9b04a4
98,Mookie Blaylock,4800000.0,2000,dd85c421-d490-43ef-bda9-451f9ba589e1
99,Robert Horry,4800000.0,2000,7156032c-4823-4eaa-98b2-aa5db5db0fad
