,Player,Salary,Year,UUID
0,Kevin Garnett,24751934.0,2008,4035d838-5ed7-4507-86ad-0488a9b9c358
1,Jason Kidd,21372000.0,2008,34ac2a07-1fe4-4883-944a-3b944559788b
2,Jermaine O'Neal,21372000.0,2008,96dc66cb-3a67-44a2-b79f-b687938da7cf
3,Kobe Bryant,21262500.0,2008,24d0e17f-fb15-4609-84f0-ff0d88dc0937
4,Shaquille O'Neal,21000000.0,2008,74b99a51-bb65-436f-8bcc-7022af2a490a
5,Allen Iverson,20840625.0,2008,d8c52d19-deaa-48c8-86da-ec699b2a0852
6,Stephon Marbury,20840625.0,2008,f3a8c74e-844a-4cb6-88e1-1427b0f4bab5
7,Tim Duncan,20598704.0,2008,1aba9f56-0b6b-428e-b755-819a337ce515
8,Tracy McGrady,20370437.0,2008,b08d73ba-5002-4a5b-91cf-f16b7bb6fd6c
9,Steve Francis,19816550.0,2008,e80d5f18-0228-43d7-89ad-76d953c0fc4f
10,Ray Allen,18388430.0,2008,dd35c155-b428-42b0-b12e-5ef94414c5a0
11,Dirk Nowitzki,18077904.0,2008,2c65279f-3a4f-4c12-8369-793f979c9934
12,Paul Pierce,18077903.0,2008,d14d1240-57b5-4cfb-b38e-3993d37eb1d3
13,Shawn Marion,17810000.0,2008,5d4d73e4-5fe8-43d3-8869-8997e243d262
14,Rashard Lewis,16447871.0,2008,4238a32a-ab7c-4a04-a39c-5787949239f2
15,Michael Redd,15780000.0,2008,3c2fb1bc-d168-480f-8555-0c4d4e59c356
16,Pau Gasol,15106000.0,2008,4851c61b-ef46-44ed-b940-4c1229208225
17,Andrei Kirilenko,15106000.0,2008,264998a4-bb1c-44d5-8a17-d5e33001ccbe
18,Yao Ming,15070550.0,2008,e7839aa9-fd6b-45c7-85b8-1832ce2f3c3e
19,Amare Stoudemire,15070550.0,2008,7b22af5c-e512-4e92-b842-66cda73f0254
20,Mike Bibby,14983603.0,2008,77282c32-cff7-4b25-bdeb-16d8bdda3e41
21,Vince Carter,14724125.0,2008,019d4597-224e-49c3-b78f-149070a6951d
22,Zach Randolph,14666667.0,2008,71672ebf-e0d2-4a53-b5cc-6597ef66ef33
23,Gilbert Arenas,14653466.0,2008,a96219af-32f3-4970-a605-f51f2c30d8db
24,Ben Wallace,14500000.0,2008,33b29513-8bf9-40c0-b40c-92d241d0a33d
25,Kenyon Martin,14431816.0,2008,d942225a-2af7-4ddd-ab29-5080cf48f46c
26,LeBron James,14410581.0,2008,f15e32f6-36a9-4efb-bce0-043c1bc98f68
27,Carmelo Anthony,14410581.0,2008,3807a8ee-fb89-4e24-a723-1b0b709a7a01
28,Dwyane Wade,14410581.0,2008,3debf7bb-2228-4a7a-82fb-3e730f83f012
29,Chris Bosh,14410581.0,2008,a7bd2cff-7c2f-45eb-9289-7bb7de4d1636
30,Joe Johnson,14232567.0,2008,fca7c221-f167-42c8-a42a-9e28b3cef10e
31,Lamar Odom,14148596.0,2008,2c755913-c6d6-417f-9fcc-e902381f5aaf
32,Rasheed Wallace,13930000.0,2008,a4b7eb84-1c66-4b49-86bf-dc66f957b764
33,Wally Szczerbiak,13775000.0,2008,8a16b208-d5bb-498e-843b-ba8caf8d24ba
34,Dwight Howard,13758000.0,2008,fbfff279-863a-4e79-bd74-f997d4a2b072
35,Elton Brand,13757844.0,2008,d63e5ac8-f1ef-4bd5-8d76-8f4d65432d8a
36,Richard Jefferson,13200000.0,2008,89a8b86f-f263-45ea-9c18-e41b5e63c58d
37,Larry Hughes,12827676.0,2008,537bb878-9f77-47ca-babf-5d52ac082345
38,Raef LaFrentz,12722500.0,2008,ca841f45-5fc9-4d1d-92fe-c24834bb02bf
39,Jason Richardson,12664335.0,2008,8c6dde95-ce6e-46b9-8872-02b07d1e3a05
40,Predrag Stojakovic,12528000.0,2008,72e2db2e-c191-4144-b3bf-b3bc04dca80e
41,Steve Nash,12250000.0,2008,e22dbb44-a0dc-4d1b-8d5f-5311077027f4
42,Carlos Boozer,11593817.0,2008,3bf7f1dc-c213-4da8-9385-3e65646f4279
43,Erick Dampier,11553000.0,2008,3a75929a-679d-4087-857d-e103796a0745
44,Tony Parker,11550000.0,2008,0ea2d348-8b73-4aab-8897-7c65a7b7146e
45,Brad Miller,11375000.0,2008,7238d13f-03a0-41ec-a9ea-ced78d3574f7
46,Tyson Chandler,11350000.0,2008,8c507a1f-0040-43af-a02c-2e453b5ecb1c
47,Andre Iguodala,11300000.0,2008,04eabe67-1489-4ba0-a12e-0ec83adefd56
