,Player,Salary,Year,UUID
0,Stephen Curry,34682550.0,2017,c8c8aeef-bdc0-4fe8-9d55-4c4f51cf5451
1,LeBron James,33285709.0,2017,2c8484a4-093b-481a-92a2-c3e78785b002
2,Paul Millsap,30769231.0,2017,32c971d8-b34b-4632-b3a3-4d9c45d58e76
3,Gordon Hayward,29727900.0,2017,ea328837-9e54-4266-b996-ae0eccaf6b5f
4,Blake Griffin,29512900.0,2017,222c29cf-d8d0-4781-863b-fa1c52380297
5,Kyle Lowry,28903704.0,2017,c3603a11-012d-48ef-a4d7-f43549b38983
6,Mike Conley,28530608.0,2017,6caed31b-c4c1-4707-84c6-1d6a09c6fd7e
7,James Harden,28299399.0,2017,be13ad11-221f-401b-8f8a-9919712ea0b9
8,Russell Westbrook,28299399.0,2017,9b4779b5-5f1c-4141-85d4-35f3b793f555
9,DeMar DeRozan,27739975.0,2017,902aef12-fd2d-4a93-8a69-8088cb9d29f5
10,Al Horford,27734405.0,2017,43f07ef6-9d77-4f3d-9dea-5608527e2d5c
11,Carmelo Anthony,26243760.0,2017,fe2a0d3b-38ff-4517-aed8-73bad2ba2be6
12,Damian Lillard,26153057.0,2017,ea42c8c1-f090-4d4d-b845-b646cd736b32
13,Jrue Holiday,25686667.0,2017,b1d89849-599e-4163-9402-aed2a6322c10
14,Chris Bosh,25289390.0,2017,d6dce992-80af-4625-b63a-90ee9bc30c15
15,Kevin Durant,25000000.0,2017,ab8b2946-61ef-47e4-a9db-a3578b648d16
16,Otto Porter,24773250.0,2017,2b3feec0-fd22-472b-9511-70066d379627
17,Chris Paul,24268959.0,2017,974ca56d-2292-4bbf-a88c-b0ceba27d533
18,CJ McCollum,23962573.0,2017,f6dfc918-426b-4b37-815c-5b9a6f303bc6
19,Andre Drummond,23775506.0,2017,e9cea51c-075f-4b5e-9a17-8989e55b6c50
20,Hassan Whiteside,23775506.0,2017,21c0e760-b570-4297-87ec-205013d473bb
21,Anthony Davis,23775506.0,2017,718b9e5d-a996-44e1-98bd-f2ea4b0e64c9
22,Bradley Beal,23775506.0,2017,83e3b16d-73db-448b-bebf-4c1fd7a81bda
23,Dwight Howard,23500000.0,2017,3cc22913-fb73-4236-999b-fb2ca2e0e748
24,Harrison Barnes,23112004.0,2017,65c405fc-9485-4542-919b-fc9759c52d8c
25,Chandler Parsons,23112004.0,2017,0cf40c78-6eac-48f0-8e7d-1e5df120b95c
26,JJ Redick,23000000.0,2017,40495cae-a8f7-458e-a505-7cfb895ec24c
27,Kevin Love,22642350.0,2017,5a16f0e0-2da6-4b59-97f5-277858ec9d76
28,DeAndre Jordan,22642350.0,2017,330a91c8-2137-4fe4-a394-29fb986a6281
29,Brook Lopez,22642350.0,2017,71a7fa4a-8752-45b4-b019-63b2a839ec4b
30,Marc Gasol,22642350.0,2017,60ecf082-7a85-4bf4-b05f-ec6faf4f1d71
31,Giannis Antetokounmpo,22471911.0,2017,70327fa7-de96-44f1-952b-5a1b4d564c6e
32,Steven Adams,22471911.0,2017,6bfaf050-9089-4534-8508-bb5d2265d438
33,Nicolas Batum,22434783.0,2017,46e307bf-f40a-4e2b-accd-7704ed650c5c
34,LaMarcus Aldridge,21461010.0,2017,ce92d2a5-7612-4dc7-9b2c-56d06a8b8684
35,Greg Monroe,21384175.0,2017,4bfd66ae-4801-40c6-9756-b677593390d5
36,Rudy Gobert,21224719.0,2017,88a5f811-5782-44cd-bf23-e38e2d616317
37,Victor Oladipo,21000000.0,2017,4990f88d-21a6-4974-ab67-0af0ff72070b
38,Danilo Gallinari,20559599.0,2017,41a0fe82-55ef-4253-9e9b-4315d814e7d8
39,Serge Ibaka,20061729.0,2017,623f91c7-54aa-422a-9f6d-e582dbe5d8bc
40,George Hill,20000000.0,2017,26c47493-995d-4612-b2a8-a5e27a904a7c
41,Ryan Anderson,19578455.0,2017,e02aecae-8f28-4b73-b8e8-4747abd24e1e
42,Paul George,19300000.0,2017,b5ddd2a3-b3b7-49bf-8e41-1f95dca2a85e
43,Jeff Teague,19000000.0,2017,b97a7921-7953-4f14-af7c-46e4bfe8bfde
44,Kyrie Irving,18868626.0,2017,e80e2cbe-7334-4523-85f2-1e460dbb3b8a
45,Kawhi Leonard,18868625.0,2017,13e68763-6402-4e19-a5e6-e8f4a7cb77d5
46,Jimmy Butler,18696918.0,2017,b5b83e5b-d431-47e7-8bf9-76248462162e
47,Allen Crabbe,18500000.0,2017,8603385c-0921-4d05-8337-4985c9f47baf
48,DeMarcus Cousins,18063850.0,2017,037f2f67-4c72-4edb-b359-2122205c9bdc
49,John Wall,18063850.0,2017,95bb7b18-3ee9-4c4b-ba4c-31e504e21fd8
50,Enes Kanter,17884176.0,2017,4e1e9366-8414-4176-a1f4-64195bc9eb4a
51,Wesley Matthews,17884175.0,2017,18a1f4a3-a978-4733-9892-e64a816e41fc
52,Dwyane Wade,17878652.0,2017,72919f32-72db-4ec3-a2a0-26e2ca8e93d2
53,Klay Thompson,17826150.0,2017,a6836c6a-c78c-4503-9433-f95ab8b022c3
54,Joakim Noah,17765000.0,2017,ee1282cd-f7e1-43b2-8101-e7e16d1eeb3e
55,Kentavious Caldwell-Pope,17745894.0,2017,1595112a-bacd-4ce0-9ab6-5fcd53f5b17a
56,Luol Deng,17190000.0,2017,ce56f76e-9f99-461b-a0f6-7a0998be596c
