,Player,Salary,Year,UUID
0,LeBron James,30963450.0,2016,4ae6326c-7a7a-4902-a874-ae7a1358a285
1,Al Horford,26540100.0,2016,5fa82029-5179-4b45-adce-7f855a3b60e1
2,Kevin Durant,26540100.0,2016,fd4f493e-5002-456a-988a-109d51120984
3,James Harden,26540100.0,2016,6472c887-cc8f-407b-b727-ccfcb5e803df
4,Mike Conley,26540100.0,2016,3687b1ac-282a-4341-85f1-8f2853184b24
5,Russell Westbrook,26540100.0,2016,a17c035e-c0c2-4a2f-95ea-18f20cdb6999
6,DeMar DeRozan,26540100.0,2016,f932b310-2f80-4313-87d4-ddf71f110737
7,Dirk Nowitzki,25000000.0,2016,4700c150-0c70-4d0e-b464-75b7c0062372
8,Carmelo Anthony,24559380.0,2016,dec0915f-5e9d-4006-b467-1ea1235d68be
9,Damian Lillard,24328425.0,2016,b0c5cbfc-2e55-4d23-865a-138b11dfe47a
10,Chris Bosh,23741060.0,2016,b1cbbc4e-df84-4e4e-93fe-ade060013d0e
11,Dwight Howard,23500000.0,2016,e7a4eaa4-8ee1-4acb-b5d3-c70aba5fe189
12,Dwyane Wade,23200000.0,2016,28880f9d-32fd-4989-81f5-f512bd9985dc
13,Chris Paul,22868827.0,2016,6b205a48-76fd-4b71-87fc-d92196e998af
14,Harrison Barnes,22116750.0,2016,5bcbb942-93e2-46b8-bdd3-0c5bd30425a3
15,Andre Drummond,22116750.0,2016,af676fc3-cb14-4a84-81f9-ef67f4da06fc
16,Chandler Parsons,22116750.0,2016,5a70d3d5-b28b-4ec9-ad06-d3253c4b32a6
17,Hassan Whiteside,22116750.0,2016,f9b1adc8-791b-47e5-ae1e-6b3465851fec
18,Anthony Davis,22116750.0,2016,32fda666-85d5-4689-b53c-2ad968ab162c
19,Bradley Beal,22116750.0,2016,f4cc432d-acda-4e33-b58c-7f9b07fee5d0
20,Derrick Rose,21323252.0,2016,8a6de7da-1ec4-41ee-baa9-f791b118550c
21,Brook Lopez,21165675.0,2016,43edbd4f-ebfd-4cc8-9e42-85e14563d80b
22,Kevin Love,21165675.0,2016,6cf2a8c0-1e3f-453d-a0be-246271d28dc7
23,DeAndre Jordan,21165675.0,2016,435c34a2-d6a5-401d-b8fe-fcb85240572e
24,Marc Gasol,21165675.0,2016,e678ec98-8743-4724-8e85-4b8f82f142a3
25,Nicolas Batum,20869566.0,2016,caf7de74-1354-47ee-bae8-3098b596b7a7
26,LaMarcus Aldridge,20575005.0,2016,3be39f56-16ce-4940-b67d-0d848dc4a10d
27,Blake Griffin,20093064.0,2016,4e3f747b-88c5-4f81-b963-161a2d8f996e
28,Paul Millsap,20072033.0,2016,533d4641-ef66-4427-9367-61da9af5b80c
29,Ryan Anderson,18735364.0,2016,470888f7-e4da-4ae5-8cad-0a6afc62db8f
30,Allen Crabbe,18500000.0,2016,914c92f8-126d-428f-9c7c-9a905bb0cede
31,Paul George,18100000.0,2016,8bd6e7d0-0bde-4802-8a48-8678839740cc
32,Luol Deng,18000000.0,2016,0ac4b399-a631-4b6a-a6cf-11df7b2c3150
33,Kyrie Irving,17638063.0,2016,e3812eca-9504-4fe6-9eed-473c67a03023
34,Kawhi Leonard,17638063.0,2016,2f7f0fa9-e257-410a-9ce5-76d5169b07be
35,Jimmy Butler,17552209.0,2016,659f6c7f-66ff-4642-ad0f-73de6588fd22
36,Tobias Harris,17200000.0,2016,f6e15da1-de22-4cef-b411-606ae9ee57ac
37,Wesley Matthews,17145838.0,2016,d4b9ba50-b659-425d-bf2d-416d06aedad7
38,Greg Monroe,17145838.0,2016,ae43170c-3520-4c0b-bbb6-60207a0ee1d5
39,Enes Kanter,17145838.0,2016,4d609340-0769-40b2-9b5a-9ba55e3a58ff
40,Joakim Noah,17000000.0,2016,d763c524-89fb-4a87-ac64-a975d7dc5b61
41,Evan Fournier,17000000.0,2016,d1c8b049-01dc-4499-a260-762ec4c3971c
42,Bismack Biyombo,17000000.0,2016,37aee038-9163-40ac-a7b8-91ca8294648b
43,Klay Thompson,16663575.0,2016,704216a2-402d-4cb5-9d74-7b7b3afa2469
44,Evan Turner,16393443.0,2016,21a1db71-9d28-424a-9e3e-f502e77e5b86
45,Gordon Hayward,16073140.0,2016,d5249c60-4c8b-4437-b3c4-9aabec89d349
46,Timofey Mozgov,16000000.0,2016,d94e09c4-d04b-4324-a36b-b05ac73a2d08
47,Ian Mahinmi,16000000.0,2016,ac1d7c0d-7124-4fbc-a127-2799f8ed412e
48,Goran Dragic,15891725.0,2016,d641e2e8-a511-4172-bb4c-fb1f200f7e9a
49,DeMarcus Cousins,15756438.0,2016,b0d025b7-55e9-420a-b056-350a8fcf31d4
50,John Wall,15756438.0,2016,ce800dbb-e494-451a-bc59-c4d38d21502d
51,Kent Bazemore,15730337.0,2016,36287a51-0834-4f99-97fa-83fa05182af1
52,Pau Gasol,15500000.0,2016,a9e30495-6389-4abf-b861-cca562269443
53,Tristan Thompson,15330435.0,2016,b86dd332-07fd-404d-82dd-9cb7cec378e8
54,Draymond Green,15330435.0,2016,abef788d-ee07-40a4-82f8-b4d5fc0251e2
55,Khris Middleton,15200000.0,2016,e23ab37a-751e-4236-950a-45a951aa2cc9
56,Danilo Gallinari,15050000.0,2016,4a8955a0-972b-4fcf-a6a8-160da71436da
57,Jeff Green,15000000.0,2016,376e8878-9699-4f51-8b66-7e3c87bb4810
58,Reggie Jackson,14956522.0,2016,6b32d927-0677-469b-87b9-cea334adcc64
59,Deron Williams,14885520.0,2016,6f9c0579-59d1-4dff-b27c-aa2b61e22d32
60,Tony Parker,14445313.0,2016,c379561a-119d-4af0-92e7-8f28c6cdfd94
61,Jonas Valanciunas,14382023.0,2016,337e419f-a6b4-4512-b4e8-0633bcd5ed84
62,DeMarre Carroll,14200000.0,2016,58879591-63b9-4063-a278-5fc5d84947d0
63,Rajon Rondo,14000000.0,2016,2842ea7e-5a06-402c-aaa8-018f06cc3721
64,Eric Bledsoe,14000000.0,2016,159bde5c-5d15-494b-90d3-f60458bdf4b3
65,Manu Ginobili,14000000.0,2016,5e65e442-1275-42bb-bb05-8cefb258bbcc
66,Ricky Rubio,13400000.0,2016,e774952d-eb78-47e1-8177-e479f2fd1849
67,Rudy Gay,13333333.0,2016,4ab5d8b9-08e2-4a92-9d73-6c9f24339ce0
68,Jamal Crawford,13253012.0,2016,4a147dce-21fc-4703-b1a4-9b987bbbf14c
69,Robin Lopez,13219250.0,2016,1e6ff35b-9247-4baf-9994-b54d409df1b7
70,Michael Kidd-Gilchrist,13000000.0,2016,26e34612-096a-457c-9c70-eed480a7ab1f
71,JR Smith,12800000.0,2016,89cbee5a-bd3d-4df7-b18c-2ea5e6f9dce5
72,Brandon Knight,12606250.0,2016,6faa9016-3168-40ac-a503-8338fff09672
73,Jordan Clarkson,12500000.0,2016,d650e08a-bff5-4dbc-8df0-0467a8beafb8
74,Arron Afflalo,12500000.0,2016,c985a7bf-4d4f-4c2e-a34c-014b7d0461da
75,Tyson Chandler,12415000.0,2016,a0087f6e-fab6-4cfb-9904-440a694c5037
76,Miles Plumlee,12400000.0,2016,729018b4-c2e2-45c8-9429-c2d9a1f8446a
77,Eric Gordon,12385665.0,2016,250749af-f7de-45fb-b913-00af35d8e26c
78,John Henson,12267606.0,2016,6896dbdc-c1d1-4261-b631-f59c6bcc1557
79,Marvin Williams,12250000.0,2016,976664e6-c7c2-4d98-b443-a91e4c8a3a92
80,Serge Ibaka,12250000.0,2016,220b5bf1-fd41-4133-b295-56ffc5a3e410
81,Stephen Curry,12112359.0,2016,0d729373-8640-4772-922d-1f8d86817adc
82,Nikola Pekovic,12100000.0,2016,4a109dca-27f1-497e-8775-ea69c5ff75a3
83,Kenneth Faried,12078652.0,2016,2a9c603a-bb20-41bc-9d92-c62df62b6c4b
84,Thaddeus Young,12078652.0,2016,59cfcade-a2c0-4523-8ba3-e4ea7fd72ef7
85,Amir Johnson,12000000.0,2016,fcd6f952-e004-435b-92ce-61b78bf91ddd
86,Kemba Walker,12000000.0,2016,f966519a-72ce-486c-a3e4-c5c51071653c
87,Kyle Lowry,12000000.0,2016,8f5e0297-ff97-441e-8830-48ae87f2a064
88,Marcin Gortat,12000000.0,2016,9a15cb7b-b3f2-4c0c-ad54-c702969d4ae1
89,Nikola Vucevic,11750000.0,2016,d2b3f267-224f-4a3d-befe-1d8a1928b566
90,Solomon Hill,11709603.0,2016,dda284be-7891-4a80-a459-b6220abbefb9
91,Jeremy Lin,11483254.0,2016,a3bfabe8-c6d1-48d2-8ac6-531098d2eb76
92,Andrew Bogut,11410378.0,2016,95f9d485-3953-485d-8463-9ffedeae70c5
93,Courtney Lee,11242000.0,2016,de731c80-1863-49dd-9488-33e35dd4fa47
94,Wilson Chandler,11233146.0,2016,a821dbb3-9f86-4572-8a1d-76fd471a32c4
95,Andre Iguodala,11131368.0,2016,47bcd493-56f5-4460-a03a-050bc3581522
96,Derrick Favors,11050000.0,2016,ce0a717f-9f25-46a1-9342-45cdb39228fe
97,Austin Rivers,11000000.0,2016,c77995ec-16df-411d-b020-b23a9a11ae1f
98,Jrue Holiday,11000000.0,2016,f29baea3-8787-4713-a65f-0a0d5f87e2b2
99,Joe Johnson,11000000.0,2016,f2a1b12a-e644-451d-bb44-ff366af917ac
100,Jon Leuer,10991957.0,2016,8da5b71f-7f50-4064-8b3c-4b1beb57ad5a
101,Anderson Varejao,10851659.0,2016,66d978e9-1449-4303-82b6-fd7351a9609f
102,Monta Ellis,10763500.0,2016,cdc39a9b-8a9a-45f2-9e61-f7718a712ccd
103,Mirza Teletovic,10500000.0,2016,cf6329ea-1cff-48a8-a39c-b62c06702e1e
104,Jared Dudley,10470000.0,2016,dcf185bc-e8da-4668-9c71-ad5842c081db
105,Al Jefferson,10230179.0,2016,18f3ba7d-1793-4691-8cf9-1e7cb4d40f38
106,Tyreke Evans,10203755.0,2016,ee2d9ea6-cf63-4111-a161-edbb249d7365
107,Zach Randolph,10000000.0,2016,47621a25-09a8-41b7-9b83-eecf488c549a
108,Terrence Ross,10000000.0,2016,ce186a14-d1f6-425b-87a2-af5871303580
109,Danny Green,10000000.0,2016,e86f51f7-d9e2-4f5a-94f1-238a2c992e5e
110,Alec Burks,9904495.0,2016,7cdefbd2-f884-4781-9d0b-1cea3f7d5d12
