,Player,Salary,Year,UUID
0,Kobe Bryant,27849000.0,2012,a6d9c687-bb4a-4e9e-9acb-0808cd4df26c
1,Brandon Roy,21459805.0,2012,8966e322-7266-46e6-836b-bebe6b435ccd
2,Dirk Nowitzki,20907128.0,2012,750f604c-77cf-488e-8cc5-41da49b1913b
3,Gilbert Arenas,20807922.0,2012,b792ebf2-2f5c-4479-93dd-d89f38a78f19
4,Amare Stoudemire,19948799.0,2012,2d6b4c03-6753-4801-b58a-cbf9d42aa491
5,Joe Johnson,19752645.0,2012,3dbc5ae3-d3e6-4594-8fb4-a010e842ab29
6,Carmelo Anthony,19450000.0,2012,fe2a0d3b-38ff-4517-aed8-73bad2ba2be6
7,Dwight Howard,19261200.0,2012,3cc22913-fb73-4236-999b-fb2ca2e0e748
8,Pau Gasol,19000000.0,2012,013b2d3e-8f97-4c85-a6d9-d7eff5249653
9,Elton Brand,18160354.0,2012,34d929e0-c2ce-41b5-b833-486dd7f31c3c
10,Chris Paul,17779457.0,2012,974ca56d-2292-4bbf-a88c-b0ceba27d533
11,Kevin Durant,17548838.0,2012,ab8b2946-61ef-47e4-a9db-a3578b648d16
12,LeBron James,17545000.0,2012,2c8484a4-093b-481a-92a2-c3e78785b002
13,Chris Bosh,17545000.0,2012,d6dce992-80af-4625-b63a-90ee9bc30c15
14,Deron Williams,17177795.0,2012,7f38e34a-ffbe-4fb8-9943-75f17d4f2280
15,Dwyane Wade,17024000.0,2012,72919f32-72db-4ec3-a2a0-26e2ca8e93d2
16,Paul Pierce,16790345.0,2012,237411b2-6022-462b-9d65-1e7d73cd3971
17,Zach Randolph,16500000.0,2012,79d1debc-711c-405e-9424-310bf28f0089
18,Andrew Bynum,16473002.0,2012,08e4c3ed-5f8c-444e-b939-2c31f7b4d696
19,Rudy Gay,16460532.0,2012,692ca04f-92e4-45f6-b79e-473f91896f5f
20,Derrick Rose,16402500.0,2012,8023314c-8f88-41a9-a504-a04bddc4a499
21,Rashard Lewis,15052181.0,2012,4af877a3-106a-4d31-a6f9-5c7b29fdc39a
22,Carlos Boozer,15000000.0,2012,8ea3d9d6-69b4-4e4a-97f0-b93e7f179abe
23,Al Jefferson,15000000.0,2012,2b495652-9a40-4ead-92de-fad028ca38bb
24,Baron Davis,14850000.0,2012,b93e9e89-c029-43f0-8223-5fdadbe74d48
25,Andre Iguodala,14718250.0,2012,e91e2e36-afcc-4f73-8471-0577a3e522de
26,Manu Ginobili,14107492.0,2012,46f87452-5fa1-49ed-b94d-13f29dd16945
27,Marc Gasol,13891359.0,2012,60ecf082-7a85-4bf4-b05f-ec6faf4f1d71
28,Roy Hibbert,13668750.0,2012,18a8fcfa-82df-4559-a75a-bab2216187b6
29,Kevin Love,13668750.0,2012,5a16f0e0-2da6-4b59-97f5-277858ec9d76
30,Eric Gordon,13668750.0,2012,0b12bf77-063b-4f06-8515-9928590f296b
31,Russell Westbrook,13668750.0,2012,9b4779b5-5f1c-4141-85d4-35f3b793f555
32,Brook Lopez,13668000.0,2012,71a7fa4a-8752-45b4-b019-63b2a839ec4b
33,Tyson Chandler,13604188.0,2012,12374517-e989-4de1-9d7b-2679dc9cf23d
34,Emeka Okafor,13543250.0,2012,4b912284-f506-462a-bf4f-e553463a9a4e
